,number,value,datetime_start,datetime_complete,duration,params_depth,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,params_orders_layer_0,params_orders_layer_1,params_orders_layer_2,params_orders_layer_3,params_orders_layer_4,params_orders_layer_5,params_orders_layer_6,params_orders_layer_7,params_orders_layer_8,params_orders_layer_9,state
254,254,0.8058968058968059,2025-01-01 04:38:15.069061,2025-01-01 04:38:40.431082,0 days 00:00:25.362021,7,60,90.0,100.0,50.0,100.0,15.0,60.0,,,,2,5.0,2.0,4.0,4.0,3.0,6.0,,,,COMPLETE
255,255,0.8083796235835791,2025-01-01 04:38:40.431946,2025-01-01 04:39:04.468777,0 days 00:00:24.036831,6,30,95.0,95.0,60.0,65.0,10.0,,,,,2,5.0,2.0,4.0,4.0,3.0,,,,,COMPLETE
256,256,0.7933859688698399,2025-01-01 04:39:04.469430,2025-01-01 04:39:29.294297,0 days 00:00:24.824867,7,65,95.0,100.0,60.0,55.0,65.0,65.0,,,,2,5.0,2.0,2.0,4.0,3.0,6.0,,,,COMPLETE
257,257,0.7730995613304459,2025-01-01 04:39:29.294988,2025-01-01 04:39:59.011491,0 days 00:00:29.716503,7,60,90.0,95.0,50.0,60.0,20.0,60.0,,,,2,5.0,6.0,4.0,4.0,3.0,6.0,,,,COMPLETE
258,258,0.7891942148760331,2025-01-01 04:39:59.012341,2025-01-01 04:40:23.004777,0 days 00:00:23.992436,5,60,40.0,5.0,65.0,90.0,,,,,,2,5.0,2.0,4.0,4.0,,,,,,COMPLETE
259,259,0.7985162180814355,2025-01-01 04:40:23.005497,2025-01-01 04:40:49.206006,0 days 00:00:26.200509,7,75,95.0,40.0,55.0,95.0,100.0,55.0,,,,2,5.0,2.0,2.0,4.0,3.0,6.0,,,,COMPLETE
260,260,0.789923931417532,2025-01-01 04:40:49.206727,2025-01-01 04:41:14.275951,0 days 00:00:25.069224,6,50,75.0,85.0,75.0,40.0,100.0,,,,,2,5.0,2.0,5.0,4.0,3.0,,,,,COMPLETE
261,261,0.783453695190194,2025-01-01 04:41:14.276610,2025-01-01 04:41:39.598220,0 days 00:00:25.321610,7,70,85.0,95.0,65.0,100.0,90.0,60.0,,,,2,5.0,2.0,4.0,4.0,3.0,6.0,,,,COMPLETE
262,262,0.809562452187739,2025-01-01 04:41:39.599034,2025-01-01 04:42:04.842779,0 days 00:00:25.243745,7,55,25.0,85.0,60.0,45.0,25.0,50.0,,,,2,5.0,2.0,4.0,4.0,3.0,6.0,,,,COMPLETE
263,263,0.7974168912848159,2025-01-01 04:42:04.843744,2025-01-01 04:42:37.644190,0 days 00:00:32.800446,8,65,95.0,100.0,55.0,50.0,95.0,55.0,65.0,,,4,5.0,2.0,3.0,4.0,3.0,2.0,5.0,,,COMPLETE
264,264,0.8147114056765593,2025-01-01 04:42:37.644908,2025-01-01 04:43:09.513217,0 days 00:00:31.868309,7,60,100.0,60.0,60.0,95.0,15.0,75.0,,,,2,5.0,2.0,2.0,4.0,3.0,6.0,,,,COMPLETE
265,265,0.8009471252987724,2025-01-01 04:43:09.514041,2025-01-01 04:43:37.314657,0 days 00:00:27.800616,7,60,90.0,60.0,60.0,95.0,15.0,70.0,,,,2,5.0,2.0,2.0,4.0,3.0,6.0,,,,COMPLETE
266,266,0.8085535234914393,2025-01-01 04:43:37.315459,2025-01-01 04:44:05.703107,0 days 00:00:28.387648,7,65,100.0,60.0,60.0,90.0,15.0,65.0,,,,2,5.0,3.0,2.0,4.0,3.0,6.0,,,,COMPLETE
267,267,0.7936108293484037,2025-01-01 04:44:05.703825,2025-01-01 04:44:30.682777,0 days 00:00:24.978952,7,60,95.0,60.0,65.0,95.0,100.0,70.0,,,,2,5.0,6.0,2.0,4.0,3.0,6.0,,,,COMPLETE
268,268,0.8084030397463233,2025-01-01 04:44:30.683488,2025-01-01 04:44:51.076340,0 days 00:00:20.392852,7,20,100.0,80.0,55.0,100.0,10.0,75.0,,,,2,6.0,2.0,2.0,4.0,3.0,6.0,,,,COMPLETE
269,269,0.7978015442356995,2025-01-01 04:44:51.077128,2025-01-01 04:45:15.151102,0 days 00:00:24.073974,7,65,95.0,65.0,60.0,95.0,20.0,90.0,,,,2,5.0,2.0,2.0,4.0,3.0,6.0,,,,COMPLETE
270,270,0.7935320228281547,2025-01-01 04:45:15.151910,2025-01-01 04:45:43.165418,0 days 00:00:28.013508,7,60,90.0,55.0,50.0,90.0,95.0,95.0,,,,2,5.0,2.0,2.0,4.0,3.0,6.0,,,,COMPLETE
271,271,0.80293905657118,2025-01-01 04:45:43.166096,2025-01-01 04:46:11.133556,0 days 00:00:27.967460,8,100,85.0,55.0,45.0,100.0,80.0,50.0,35.0,,,2,5.0,2.0,2.0,4.0,3.0,6.0,6.0,,,COMPLETE
272,272,0.801973048138555,2025-01-01 04:46:11.134406,2025-01-01 04:46:41.236741,0 days 00:00:30.102335,7,70,95.0,95.0,55.0,30.0,100.0,60.0,,,,2,5.0,2.0,2.0,3.0,3.0,6.0,,,,COMPLETE
273,273,0.8018944816717395,2025-01-01 04:46:41.237525,2025-01-01 04:47:10.540263,0 days 00:00:29.302738,7,60,100.0,85.0,30.0,35.0,5.0,65.0,,,,2,5.0,2.0,2.0,4.0,3.0,6.0,,,,COMPLETE
274,274,0.7945903285980772,2025-01-01 04:47:10.540987,2025-01-01 04:47:41.831260,0 days 00:00:31.290273,7,55,10.0,80.0,60.0,95.0,95.0,55.0,,,,2,5.0,2.0,5.0,4.0,3.0,2.0,,,,COMPLETE
275,275,0.7973586577757329,2025-01-01 04:47:41.832057,2025-01-01 04:48:10.537626,0 days 00:00:28.705569,7,50,95.0,65.0,70.0,40.0,35.0,90.0,,,,2,5.0,6.0,4.0,4.0,2.0,6.0,,,,COMPLETE
276,276,0.808076233860759,2025-01-01 04:48:10.538479,2025-01-01 04:48:39.566785,0 days 00:00:29.028306,7,25,100.0,100.0,60.0,70.0,90.0,50.0,,,,2,5.0,2.0,2.0,4.0,3.0,6.0,,,,COMPLETE
277,277,0.7875424891168228,2025-01-01 04:48:39.567475,2025-01-01 04:49:01.794976,0 days 00:00:22.227501,7,65,90.0,85.0,45.0,100.0,45.0,75.0,,,,6,5.0,2.0,4.0,4.0,3.0,3.0,,,,COMPLETE
278,278,0.8127289556756887,2025-01-01 04:49:01.795680,2025-01-01 04:49:38.105386,0 days 00:00:36.309706,8,60,95.0,95.0,65.0,95.0,60.0,55.0,50.0,,,2,5.0,2.0,6.0,4.0,3.0,6.0,4.0,,,COMPLETE
279,279,0.8090973499351805,2025-01-01 04:49:38.106360,2025-01-01 04:50:06.584568,0 days 00:00:28.478208,7,70,100.0,90.0,50.0,90.0,95.0,95.0,,,,2,5.0,2.0,2.0,4.0,3.0,3.0,,,,COMPLETE
280,280,0.7611835896631882,2025-01-01 04:50:06.585282,2025-01-01 04:50:40.653104,0 days 00:00:34.067822,7,30,30.0,95.0,55.0,45.0,70.0,85.0,,,,2,4.0,4.0,4.0,2.0,3.0,6.0,,,,COMPLETE
281,281,0.7909144494867932,2025-01-01 04:50:40.653790,2025-01-01 04:51:08.398727,0 days 00:00:27.744937,7,55,95.0,15.0,10.0,75.0,100.0,60.0,,,,2,5.0,2.0,5.0,4.0,3.0,6.0,,,,COMPLETE
282,282,0.7958726120742613,2025-01-01 04:51:08.399651,2025-01-01 04:51:31.641690,0 days 00:00:23.242039,7,60,90.0,85.0,60.0,60.0,80.0,95.0,,,,2,5.0,2.0,4.0,4.0,3.0,3.0,,,,COMPLETE
283,283,0.7753412946002238,2025-01-01 04:51:31.642382,2025-01-01 04:52:05.151263,0 days 00:00:33.508881,8,75,50.0,90.0,40.0,95.0,95.0,50.0,20.0,,,2,5.0,5.0,2.0,2.0,5.0,2.0,5.0,,,COMPLETE
284,284,0.7665310027487129,2025-01-01 04:52:05.152020,2025-01-01 04:52:33.662699,0 days 00:00:28.510679,7,50,100.0,70.0,25.0,40.0,30.0,70.0,,,,5,5.0,2.0,3.0,4.0,3.0,6.0,,,,COMPLETE
285,285,0.7847308833323243,2025-01-01 04:52:33.663536,2025-01-01 04:53:00.705736,0 days 00:00:27.042200,7,55,95.0,100.0,35.0,50.0,20.0,40.0,,,,2,5.0,2.0,4.0,4.0,3.0,3.0,,,,COMPLETE
286,286,0.7916656713922297,2025-01-01 04:53:00.706581,2025-01-01 04:53:28.162097,0 days 00:00:27.455516,7,65,90.0,50.0,65.0,100.0,25.0,45.0,,,,2,5.0,2.0,2.0,4.0,3.0,6.0,,,,COMPLETE
287,287,0.7965280044487966,2025-01-01 04:53:28.162834,2025-01-01 04:53:53.831545,0 days 00:00:25.668711,7,75,100.0,85.0,55.0,100.0,100.0,55.0,,,,2,3.0,6.0,4.0,4.0,3.0,6.0,,,,COMPLETE
288,288,0.7817214835967393,2025-01-01 04:53:53.832376,2025-01-01 04:54:04.223981,0 days 00:00:10.391605,2,35,95.0,,,,,,,,,2,5.0,,,,,,,,,COMPLETE
289,289,0.7823067600873285,2025-01-01 04:54:04.224533,2025-01-01 04:54:41.930946,0 days 00:00:37.706413,9,60,100.0,90.0,60.0,50.0,75.0,100.0,55.0,10.0,,3,4.0,3.0,5.0,2.0,3.0,3.0,5.0,6.0,,COMPLETE
290,290,0.7958069635813741,2025-01-01 04:54:41.931899,2025-01-01 04:55:24.925996,0 days 00:00:42.994097,10,55,85.0,20.0,20.0,90.0,65.0,65.0,70.0,90.0,10.0,2,5.0,2.0,4.0,4.0,5.0,6.0,4.0,3.0,5.0,COMPLETE
291,291,0.7927680798004988,2025-01-01 04:55:24.926930,2025-01-01 04:55:48.141764,0 days 00:00:23.214834,5,50,90.0,95.0,65.0,25.0,,,,,,2,5.0,2.0,2.0,4.0,,,,,,COMPLETE
292,292,0.8107402962377654,2025-01-01 04:55:48.142513,2025-01-01 04:56:13.355315,0 days 00:00:25.212802,7,60,95.0,60.0,50.0,45.0,60.0,55.0,,,,2,5.0,2.0,4.0,4.0,3.0,2.0,,,,COMPLETE
293,293,0.7915997664574514,2025-01-01 04:56:13.356021,2025-01-01 04:56:37.943225,0 days 00:00:24.587204,6,70,100.0,45.0,55.0,35.0,45.0,,,,,2,5.0,2.0,4.0,4.0,3.0,,,,,COMPLETE
294,294,0.7831477457903313,2025-01-01 04:56:37.943891,2025-01-01 04:56:57.990322,0 days 00:00:20.046431,8,60,95.0,80.0,30.0,55.0,100.0,90.0,35.0,,,2,5.0,2.0,2.0,2.0,3.0,3.0,2.0,,,COMPLETE
295,295,0.8168584110879609,2025-01-01 04:56:57.991032,2025-01-01 04:57:27.704007,0 days 00:00:29.712975,7,85,100.0,35.0,40.0,95.0,10.0,10.0,,,,2,5.0,2.0,5.0,4.0,3.0,6.0,,,,COMPLETE
296,296,0.7869469392336594,2025-01-01 04:57:27.704944,2025-01-01 04:57:58.223601,0 days 00:00:30.518657,7,90,100.0,10.0,40.0,95.0,10.0,10.0,,,,2,5.0,2.0,5.0,4.0,3.0,6.0,,,,COMPLETE
297,297,0.8303149499986497,2025-01-01 04:57:58.224347,2025-01-01 04:58:30.002586,0 days 00:00:31.778239,7,80,90.0,100.0,40.0,95.0,10.0,100.0,,,,2,5.0,2.0,5.0,4.0,3.0,6.0,,,,COMPLETE
298,298,0.8096025584955171,2025-01-01 04:58:30.003305,2025-01-01 04:59:00.316268,0 days 00:00:30.312963,7,80,85.0,25.0,35.0,95.0,10.0,75.0,,,,2,5.0,2.0,5.0,2.0,5.0,6.0,,,,COMPLETE
299,299,0.7680303030303031,2025-01-01 04:59:00.317369,2025-01-01 04:59:27.758098,0 days 00:00:27.440729,7,90,90.0,100.0,35.0,95.0,15.0,10.0,,,,2,5.0,6.0,5.0,4.0,3.0,6.0,,,,COMPLETE
300,300,0.7959899749373434,2025-01-01 04:59:27.758861,2025-01-01 05:00:01.128405,0 days 00:00:33.369544,7,85,55.0,100.0,80.0,90.0,5.0,15.0,,,,2,5.0,2.0,4.0,4.0,3.0,6.0,,,,COMPLETE
301,301,0.8012118291450199,2025-01-01 05:00:01.129136,2025-01-01 05:00:28.784789,0 days 00:00:27.655653,7,85,85.0,30.0,60.0,95.0,15.0,10.0,,,,2,4.0,2.0,4.0,4.0,6.0,6.0,,,,COMPLETE
302,302,0.7936079348108415,2025-01-01 05:00:28.785779,2025-01-01 05:00:56.000842,0 days 00:00:27.215063,7,80,90.0,85.0,45.0,100.0,85.0,55.0,,,,2,5.0,2.0,4.0,4.0,3.0,6.0,,,,COMPLETE
303,303,0.789612303495145,2025-01-01 05:00:56.001584,2025-01-01 05:01:33.097363,0 days 00:00:37.095779,7,30,90.0,100.0,65.0,95.0,10.0,5.0,,,,2,2.0,2.0,4.0,2.0,5.0,6.0,,,,COMPLETE
304,304,0.7732162618144875,2025-01-01 05:01:33.098183,2025-01-01 05:02:03.526007,0 days 00:00:30.427824,7,85,100.0,80.0,10.0,85.0,5.0,80.0,,,,2,5.0,6.0,4.0,4.0,3.0,6.0,,,,COMPLETE
305,305,0.806120005985336,2025-01-01 05:02:03.526857,2025-01-01 05:02:36.991873,0 days 00:00:33.465016,8,85,90.0,90.0,70.0,100.0,15.0,60.0,45.0,,,2,5.0,2.0,4.0,5.0,3.0,6.0,3.0,,,COMPLETE
306,306,0.7873471557682084,2025-01-01 05:02:36.992648,2025-01-01 05:03:05.912178,0 days 00:00:28.919530,7,85,95.0,100.0,60.0,90.0,10.0,50.0,,,,2,5.0,2.0,4.0,4.0,3.0,6.0,,,,COMPLETE
307,307,0.7950721116979835,2025-01-01 05:03:05.913058,2025-01-01 05:03:40.734525,0 days 00:00:34.821467,7,55,100.0,85.0,25.0,65.0,40.0,5.0,,,,2,5.0,5.0,5.0,4.0,3.0,6.0,,,,COMPLETE
308,308,0.7677090998283052,2025-01-01 05:03:40.735372,2025-01-01 05:03:48.716773,0 days 00:00:07.981401,1,50,,,,,,,,,,2,,,,,,,,,,COMPLETE
309,309,0.7963265000748168,2025-01-01 05:03:48.717317,2025-01-01 05:04:19.301759,0 days 00:00:30.584442,7,65,85.0,90.0,60.0,95.0,90.0,95.0,,,,2,5.0,2.0,4.0,4.0,2.0,6.0,,,,COMPLETE
310,310,0.8079146628844123,2025-01-01 05:04:19.302477,2025-01-01 05:04:42.886825,0 days 00:00:23.584348,7,80,95.0,85.0,40.0,100.0,50.0,15.0,,,,2,5.0,2.0,5.0,2.0,3.0,6.0,,,,COMPLETE
311,311,0.7960811313509492,2025-01-01 05:04:42.887683,2025-01-01 05:05:18.775256,0 days 00:00:35.887573,8,55,90.0,20.0,55.0,95.0,10.0,45.0,95.0,,,2,5.0,2.0,4.0,4.0,5.0,6.0,5.0,,,COMPLETE
312,312,0.7918815273050969,2025-01-01 05:05:18.776180,2025-01-01 05:05:35.763308,0 days 00:00:16.987128,4,30,70.0,65.0,60.0,,,,,,,2,6.0,2.0,4.0,,,,,,,COMPLETE
313,313,0.7896387317554361,2025-01-01 05:05:35.763933,2025-01-01 05:06:08.643566,0 days 00:00:32.879633,7,15,95.0,80.0,65.0,15.0,35.0,60.0,,,,2,5.0,2.0,4.0,4.0,3.0,5.0,,,,COMPLETE
314,314,0.78238346694392,2025-01-01 05:06:08.644296,2025-01-01 05:06:34.663891,0 days 00:00:26.019595,7,45,100.0,95.0,35.0,30.0,30.0,100.0,,,,2,4.0,6.0,5.0,4.0,3.0,6.0,,,,COMPLETE
315,315,0.7889930495738119,2025-01-01 05:06:34.664978,2025-01-01 05:07:09.706460,0 days 00:00:35.041482,9,55,65.0,100.0,55.0,100.0,15.0,90.0,90.0,50.0,,2,5.0,2.0,4.0,4.0,3.0,2.0,6.0,4.0,,COMPLETE
316,316,0.7828529181189204,2025-01-01 05:07:09.707258,2025-01-01 05:07:46.325318,0 days 00:00:36.618060,7,35,10.0,55.0,60.0,80.0,5.0,50.0,,,,2,4.0,2.0,4.0,2.0,3.0,6.0,,,,COMPLETE
317,317,0.809192856562793,2025-01-01 05:07:46.326208,2025-01-01 05:08:17.782450,0 days 00:00:31.456242,7,50,60.0,90.0,65.0,90.0,65.0,70.0,,,,2,5.0,3.0,4.0,4.0,3.0,6.0,,,,COMPLETE
318,318,0.7929195582402614,2025-01-01 05:08:17.783297,2025-01-01 05:08:52.424587,0 days 00:00:34.641290,7,55,40.0,85.0,60.0,95.0,95.0,85.0,,,,2,5.0,2.0,4.0,4.0,3.0,6.0,,,,COMPLETE
319,319,0.7994717875599353,2025-01-01 05:08:52.425294,2025-01-01 05:09:23.958875,0 days 00:00:31.533581,7,65,90.0,90.0,40.0,100.0,70.0,55.0,,,,2,5.0,2.0,5.0,4.0,3.0,6.0,,,,COMPLETE
320,320,0.8159013707870582,2025-01-01 05:09:23.959789,2025-01-01 05:10:01.693937,0 days 00:00:37.734148,8,30,80.0,35.0,95.0,95.0,90.0,95.0,75.0,,,2,5.0,2.0,3.0,4.0,5.0,6.0,3.0,,,COMPLETE
321,321,0.7765489659334948,2025-01-01 05:10:01.694847,2025-01-01 05:10:36.721991,0 days 00:00:35.027144,8,25,80.0,95.0,95.0,95.0,90.0,95.0,75.0,,,3,5.0,4.0,3.0,2.0,5.0,6.0,3.0,,,COMPLETE
322,322,0.7894622967804849,2025-01-01 05:10:36.722832,2025-01-01 05:11:11.861662,0 days 00:00:35.138830,8,30,75.0,30.0,95.0,95.0,80.0,100.0,60.0,,,2,5.0,2.0,3.0,4.0,5.0,6.0,3.0,,,COMPLETE
323,323,0.8166770420760443,2025-01-01 05:11:11.862645,2025-01-01 05:11:44.908836,0 days 00:00:33.046191,9,30,80.0,35.0,95.0,95.0,85.0,95.0,85.0,60.0,,2,5.0,2.0,4.0,4.0,5.0,6.0,2.0,2.0,,COMPLETE
324,324,0.8027267046465273,2025-01-01 05:11:44.909631,2025-01-01 05:12:16.165585,0 days 00:00:31.255954,9,30,80.0,30.0,95.0,95.0,90.0,95.0,80.0,65.0,,2,5.0,2.0,3.0,4.0,5.0,6.0,2.0,2.0,,COMPLETE
325,325,0.7840211060474824,2025-01-01 05:12:16.166356,2025-01-01 05:12:50.417258,0 days 00:00:34.250902,9,25,80.0,35.0,95.0,95.0,90.0,90.0,85.0,40.0,,2,5.0,2.0,3.0,4.0,5.0,6.0,2.0,2.0,,COMPLETE
326,326,0.766231829577828,2025-01-01 05:12:50.418310,2025-01-01 05:13:25.244327,0 days 00:00:34.826017,9,30,80.0,35.0,100.0,90.0,85.0,95.0,100.0,60.0,,2,5.0,2.0,4.0,4.0,5.0,6.0,2.0,3.0,,COMPLETE
327,327,0.8225907591754045,2025-01-01 05:13:25.245201,2025-01-01 05:14:01.993379,0 days 00:00:36.748178,9,35,75.0,40.0,45.0,95.0,85.0,100.0,75.0,75.0,,2,5.0,2.0,4.0,4.0,5.0,6.0,3.0,2.0,,COMPLETE
328,328,0.7955386243513864,2025-01-01 05:14:01.994291,2025-01-01 05:14:35.137890,0 days 00:00:33.143599,9,35,85.0,35.0,45.0,90.0,80.0,100.0,65.0,75.0,,2,5.0,2.0,4.0,4.0,5.0,6.0,3.0,2.0,,COMPLETE
329,329,0.777233782129743,2025-01-01 05:14:35.138829,2025-01-01 05:15:16.307403,0 days 00:00:41.168574,9,30,80.0,35.0,45.0,95.0,85.0,100.0,75.0,85.0,,4,5.0,2.0,4.0,4.0,5.0,6.0,3.0,2.0,,COMPLETE
330,330,0.7659031658222095,2025-01-01 05:15:16.308222,2025-01-01 05:15:51.089484,0 days 00:00:34.781262,9,35,75.0,35.0,95.0,100.0,90.0,95.0,85.0,70.0,,2,5.0,2.0,4.0,4.0,5.0,6.0,2.0,3.0,,COMPLETE
331,331,0.8210123294623399,2025-01-01 05:15:51.090518,2025-01-01 05:16:26.805604,0 days 00:00:35.715086,9,35,75.0,40.0,85.0,95.0,85.0,100.0,70.0,55.0,,2,5.0,2.0,4.0,3.0,5.0,6.0,3.0,3.0,,COMPLETE
332,332,0.7992712977611582,2025-01-01 05:16:26.806367,2025-01-01 05:17:02.427946,0 days 00:00:35.621579,9,35,75.0,40.0,85.0,95.0,85.0,100.0,70.0,55.0,,2,5.0,2.0,5.0,4.0,5.0,6.0,3.0,3.0,,COMPLETE
333,333,0.8009547498957337,2025-01-01 05:17:02.428883,2025-01-01 05:17:34.283613,0 days 00:00:31.854730,9,35,70.0,40.0,80.0,90.0,85.0,100.0,80.0,65.0,,2,5.0,2.0,4.0,4.0,5.0,6.0,3.0,2.0,,COMPLETE
334,334,0.7945871269495164,2025-01-01 05:17:34.284483,2025-01-01 05:18:07.955808,0 days 00:00:33.671325,9,35,70.0,35.0,90.0,100.0,85.0,100.0,90.0,60.0,,2,5.0,2.0,4.0,3.0,5.0,2.0,3.0,3.0,,COMPLETE
335,335,0.7866017071124555,2025-01-01 05:18:07.956576,2025-01-01 05:18:43.399874,0 days 00:00:35.443298,9,35,75.0,40.0,40.0,95.0,80.0,95.0,75.0,50.0,,2,5.0,2.0,5.0,3.0,5.0,6.0,2.0,2.0,,COMPLETE
336,336,0.8090207874203348,2025-01-01 05:18:43.400920,2025-01-01 05:19:16.296111,0 days 00:00:32.895191,9,35,75.0,35.0,80.0,95.0,85.0,100.0,65.0,45.0,,2,5.0,2.0,4.0,3.0,5.0,6.0,3.0,2.0,,COMPLETE
337,337,0.76894446722245,2025-01-01 05:19:16.296912,2025-01-01 05:19:52.875918,0 days 00:00:36.579006,10,25,80.0,40.0,85.0,100.0,85.0,95.0,70.0,70.0,35.0,6,5.0,2.0,4.0,4.0,5.0,4.0,4.0,3.0,3.0,COMPLETE
338,338,0.8029850746268656,2025-01-01 05:19:52.876897,2025-01-01 05:20:27.911750,0 days 00:00:35.034853,9,40,80.0,35.0,85.0,90.0,80.0,100.0,55.0,75.0,,2,5.0,6.0,4.0,4.0,5.0,3.0,2.0,4.0,,COMPLETE
339,339,0.7965794053813613,2025-01-01 05:20:27.912702,2025-01-01 05:20:57.928209,0 days 00:00:30.015507,9,40,85.0,40.0,95.0,95.0,85.0,100.0,85.0,45.0,,2,5.0,2.0,3.0,4.0,5.0,6.0,3.0,2.0,,COMPLETE
340,340,0.7925230061349693,2025-01-01 05:20:57.929027,2025-01-01 05:21:33.868801,0 days 00:00:35.939774,9,30,85.0,30.0,100.0,100.0,85.0,65.0,95.0,60.0,,2,5.0,2.0,6.0,3.0,5.0,6.0,2.0,3.0,,COMPLETE
341,341,0.8137678005850922,2025-01-01 05:21:33.869745,2025-01-01 05:22:03.185120,0 days 00:00:29.315375,9,90,100.0,35.0,45.0,95.0,75.0,95.0,80.0,40.0,,2,5.0,2.0,4.0,4.0,5.0,3.0,4.0,4.0,,COMPLETE
342,342,0.8130691592199607,2025-01-01 05:22:03.186082,2025-01-01 05:22:36.181565,0 days 00:00:32.995483,8,35,100.0,35.0,90.0,90.0,20.0,60.0,60.0,,,2,5.0,2.0,4.0,4.0,5.0,6.0,3.0,,,COMPLETE
343,343,0.8058312655086849,2025-01-01 05:22:36.182348,2025-01-01 05:23:14.742001,0 days 00:00:38.559653,10,30,65.0,45.0,45.0,100.0,90.0,55.0,75.0,95.0,75.0,2,5.0,2.0,5.0,4.0,5.0,6.0,4.0,2.0,3.0,COMPLETE
344,344,0.8169162038155036,2025-01-01 05:23:14.743104,2025-01-01 05:23:42.972453,0 days 00:00:28.229349,8,50,75.0,30.0,80.0,85.0,80.0,50.0,65.0,,,2,5.0,2.0,4.0,4.0,3.0,6.0,3.0,,,COMPLETE
345,345,0.7886705378973105,2025-01-01 05:23:42.973240,2025-01-01 05:24:09.080270,0 days 00:00:26.107030,8,50,75.0,30.0,75.0,85.0,80.0,45.0,65.0,,,2,5.0,2.0,4.0,4.0,3.0,3.0,3.0,,,COMPLETE
346,346,0.8048933782267116,2025-01-01 05:24:09.081087,2025-01-01 05:24:37.792430,0 days 00:00:28.711343,8,45,80.0,25.0,85.0,85.0,85.0,50.0,70.0,,,2,5.0,2.0,4.0,4.0,3.0,6.0,3.0,,,COMPLETE
347,347,0.7904030883159214,2025-01-01 05:24:37.793330,2025-01-01 05:25:09.703718,0 days 00:00:31.910388,8,50,70.0,30.0,85.0,85.0,80.0,50.0,50.0,,,2,5.0,6.0,4.0,4.0,3.0,6.0,3.0,,,COMPLETE
348,348,0.7996554835534411,2025-01-01 05:25:09.704623,2025-01-01 05:25:40.719514,0 days 00:00:31.014891,8,50,75.0,30.0,80.0,80.0,75.0,100.0,60.0,,,2,5.0,2.0,4.0,4.0,3.0,2.0,3.0,,,COMPLETE
349,349,0.783615421307698,2025-01-01 05:25:40.720249,2025-01-01 05:26:06.765341,0 days 00:00:26.045092,8,50,75.0,45.0,50.0,70.0,80.0,95.0,70.0,,,2,5.0,3.0,4.0,4.0,3.0,3.0,3.0,,,COMPLETE
350,350,0.8144904698942843,2025-01-01 05:26:06.766238,2025-01-01 05:26:38.912766,0 days 00:00:32.146528,9,55,85.0,40.0,90.0,85.0,30.0,50.0,80.0,65.0,,2,5.0,2.0,4.0,4.0,3.0,6.0,4.0,3.0,,COMPLETE
351,351,0.8070322040560368,2025-01-01 05:26:38.913693,2025-01-01 05:27:16.413410,0 days 00:00:37.499717,9,55,85.0,40.0,90.0,85.0,35.0,50.0,85.0,65.0,,2,5.0,2.0,4.0,4.0,3.0,6.0,4.0,3.0,,COMPLETE
352,352,0.799965879296515,2025-01-01 05:27:16.414223,2025-01-01 05:27:58.888421,0 days 00:00:42.474198,9,55,85.0,40.0,90.0,80.0,10.0,45.0,80.0,55.0,,2,5.0,2.0,4.0,4.0,4.0,6.0,4.0,4.0,,COMPLETE
353,353,0.7941207208014214,2025-01-01 05:27:58.889525,2025-01-01 05:28:34.474395,0 days 00:00:35.584870,9,55,80.0,40.0,90.0,85.0,25.0,45.0,90.0,80.0,,2,5.0,4.0,4.0,4.0,3.0,6.0,4.0,3.0,,COMPLETE
354,354,0.7997573368401552,2025-01-01 05:28:34.475224,2025-01-01 05:29:06.548638,0 days 00:00:32.073414,9,55,75.0,45.0,95.0,85.0,30.0,50.0,80.0,80.0,,2,5.0,2.0,4.0,4.0,3.0,3.0,4.0,2.0,,COMPLETE
355,355,0.7883818723067635,2025-01-01 05:29:06.549560,2025-01-01 05:29:39.870035,0 days 00:00:33.320475,9,55,85.0,85.0,85.0,80.0,25.0,55.0,75.0,70.0,,2,5.0,2.0,4.0,4.0,3.0,4.0,3.0,3.0,,COMPLETE
356,356,0.8124699605882919,2025-01-01 05:29:39.871005,2025-01-01 05:30:16.509452,0 days 00:00:36.638447,9,55,80.0,35.0,95.0,90.0,85.0,50.0,70.0,45.0,,2,5.0,2.0,4.0,4.0,3.0,6.0,4.0,4.0,,COMPLETE
357,357,0.8088881183541378,2025-01-01 05:30:16.510295,2025-01-01 05:30:41.778050,0 days 00:00:25.267755,9,85,90.0,40.0,85.0,75.0,40.0,40.0,85.0,60.0,,2,5.0,2.0,4.0,4.0,3.0,2.0,2.0,2.0,,COMPLETE
358,358,0.8127802115965013,2025-01-01 05:30:41.778942,2025-01-01 05:31:14.555414,0 days 00:00:32.776472,8,55,85.0,35.0,80.0,60.0,90.0,55.0,65.0,,,2,5.0,2.0,4.0,3.0,3.0,6.0,3.0,,,COMPLETE
359,359,0.7980463980463981,2025-01-01 05:31:14.556318,2025-01-01 05:31:58.365905,0 days 00:00:43.809587,10,60,80.0,45.0,85.0,100.0,30.0,70.0,75.0,65.0,30.0,2,5.0,2.0,5.0,4.0,3.0,6.0,4.0,3.0,5.0,COMPLETE
360,360,0.7854900889415051,2025-01-01 05:31:58.366913,2025-01-01 05:32:32.905382,0 days 00:00:34.538469,9,80,90.0,30.0,90.0,80.0,80.0,100.0,55.0,55.0,,2,5.0,5.0,4.0,4.0,3.0,3.0,3.0,5.0,,COMPLETE
