,number,value,datetime_start,datetime_complete,duration,params_depth,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,params_orders_layer_0,params_orders_layer_1,params_orders_layer_2,params_orders_layer_3,params_orders_layer_4,params_orders_layer_5,params_orders_layer_6,params_orders_layer_7,params_orders_layer_8,params_orders_layer_9,state
45,45,0.849812673425539,2025-01-01 23:49:16.049652,2025-01-01 23:49:39.018604,0 days 00:00:22.968952,6,30,40.0,25.0,15.0,20.0,65.0,,,,,6,3.0,2.0,6.0,3.0,6.0,,,,,COMPLETE
46,46,0.8293128350561041,2025-01-01 23:49:39.019262,2025-01-01 23:49:49.179094,0 days 00:00:10.159832,1,25,,,,,,,,,,4,,,,,,,,,,COMPLETE
47,47,0.8582597794691051,2025-01-01 23:49:49.179475,2025-01-01 23:50:26.607034,0 days 00:00:37.427559,8,55,20.0,5.0,30.0,5.0,25.0,50.0,55.0,,,5,2.0,3.0,4.0,2.0,4.0,2.0,4.0,,,COMPLETE
48,48,0.8479775096213562,2025-01-01 23:50:26.607563,2025-01-01 23:51:31.299724,0 days 00:01:04.692161,9,55,20.0,5.0,100.0,5.0,20.0,55.0,55.0,5.0,,4,2.0,3.0,4.0,4.0,3.0,5.0,4.0,6.0,,COMPLETE
49,49,0.8422838334667823,2025-01-01 23:51:31.300455,2025-01-01 23:52:34.792439,0 days 00:01:03.491984,10,50,15.0,5.0,25.0,10.0,55.0,80.0,75.0,100.0,95.0,5,2.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,COMPLETE
50,50,0.8493290896089511,2025-01-01 23:52:34.793031,2025-01-01 23:53:22.125337,0 days 00:00:47.332306,8,75,45.0,20.0,5.0,45.0,25.0,45.0,35.0,,,5,2.0,3.0,3.0,2.0,3.0,4.0,5.0,,,COMPLETE
51,51,0.8548667547619279,2025-01-01 23:53:22.126023,2025-01-01 23:53:54.920047,0 days 00:00:32.794024,7,40,25.0,15.0,35.0,20.0,35.0,15.0,,,,5,3.0,2.0,2.0,2.0,4.0,2.0,,,,COMPLETE
52,52,0.8450868537659226,2025-01-01 23:53:54.920538,2025-01-01 23:54:31.673627,0 days 00:00:36.753089,8,60,10.0,10.0,45.0,10.0,15.0,40.0,40.0,,,5,2.0,2.0,5.0,2.0,5.0,2.0,2.0,,,COMPLETE
53,53,0.8483358739837399,2025-01-01 23:54:31.674347,2025-01-01 23:55:06.134579,0 days 00:00:34.460232,6,45,15.0,30.0,20.0,15.0,45.0,,,,,5,3.0,2.0,4.0,3.0,5.0,,,,,COMPLETE
54,54,0.8587828203157704,2025-01-01 23:55:06.135137,2025-01-01 23:55:48.326844,0 days 00:00:42.191707,9,10,35.0,40.0,30.0,35.0,30.0,20.0,75.0,50.0,,4,2.0,4.0,5.0,2.0,6.0,2.0,5.0,4.0,,COMPLETE
55,55,0.8714868519635254,2025-01-01 23:55:48.327425,2025-01-01 23:56:35.653966,0 days 00:00:47.326541,9,10,5.0,40.0,10.0,40.0,10.0,20.0,75.0,50.0,,3,2.0,5.0,5.0,3.0,6.0,3.0,5.0,4.0,,COMPLETE
56,56,0.8458067754456786,2025-01-01 23:56:35.654769,2025-01-01 23:57:18.193841,0 days 00:00:42.539072,9,10,5.0,40.0,10.0,40.0,10.0,25.0,80.0,50.0,,3,2.0,5.0,5.0,3.0,6.0,3.0,5.0,4.0,,COMPLETE
57,57,0.8541050091705988,2025-01-01 23:57:18.194570,2025-01-01 23:58:19.108471,0 days 00:01:00.913901,10,5,5.0,50.0,10.0,50.0,10.0,20.0,75.0,50.0,50.0,2,2.0,5.0,5.0,3.0,6.0,4.0,5.0,5.0,2.0,COMPLETE
58,58,0.8432780837609872,2025-01-01 23:58:19.109580,2025-01-01 23:58:28.734115,0 days 00:00:09.624535,1,15,,,,,,,,,,3,,,,,,,,,,COMPLETE
59,59,0.8611107252700014,2025-01-01 23:58:28.734606,2025-01-01 23:58:47.479875,0 days 00:00:18.745269,3,10,35.0,40.0,,,,,,,,3,2.0,6.0,,,,,,,,COMPLETE
60,60,0.8613561924703,2025-01-01 23:58:47.480503,2025-01-01 23:59:05.593622,0 days 00:00:18.113119,3,20,10.0,60.0,,,,,,,,3,3.0,6.0,,,,,,,,COMPLETE
61,61,0.8435718933508038,2025-01-01 23:59:05.594157,2025-01-01 23:59:26.202881,0 days 00:00:20.608724,3,20,10.0,60.0,,,,,,,,3,3.0,6.0,,,,,,,,COMPLETE
62,62,0.830332773619932,2025-01-01 23:59:26.203617,2025-01-01 23:59:51.132630,0 days 00:00:24.929013,4,5,15.0,55.0,80.0,,,,,,,3,5.0,6.0,5.0,,,,,,,COMPLETE
63,63,0.804916968857058,2025-01-01 23:59:51.133187,2025-01-02 00:00:04.373520,0 days 00:00:13.240333,2,20,5.0,,,,,,,,,3,2.0,,,,,,,,,COMPLETE
64,64,0.8506962198137793,2025-01-02 00:00:04.373997,2025-01-02 00:00:29.740953,0 days 00:00:25.366956,3,10,10.0,65.0,,,,,,,,3,4.0,5.0,,,,,,,,COMPLETE
65,65,0.8376106955549825,2025-01-02 00:00:29.741510,2025-01-02 00:01:11.572575,0 days 00:00:41.831065,5,15,25.0,80.0,60.0,100.0,,,,,,2,3.0,6.0,6.0,4.0,,,,,,COMPLETE
66,66,0.7755017600539554,2025-01-02 00:01:11.573258,2025-01-02 00:01:24.755468,0 days 00:00:13.182210,2,25,20.0,,,,,,,,,3,2.0,,,,,,,,,COMPLETE
67,67,0.8496971665236587,2025-01-02 00:01:24.755946,2025-01-02 00:01:34.283461,0 days 00:00:09.527515,1,15,,,,,,,,,,3,,,,,,,,,,COMPLETE
68,68,0.8392798036268307,2025-01-02 00:01:34.283933,2025-01-02 00:02:07.707852,0 days 00:00:33.423919,4,30,60.0,45.0,20.0,,,,,,,2,3.0,5.0,5.0,,,,,,,COMPLETE
69,69,0.879971765512582,2025-01-02 00:02:07.708497,2025-01-02 00:02:23.362520,0 days 00:00:15.654023,3,5,15.0,30.0,,,,,,,,3,2.0,6.0,,,,,,,,COMPLETE
70,70,0.8258681135899362,2025-01-02 00:02:23.363023,2025-01-02 00:02:43.256648,0 days 00:00:19.893625,3,5,15.0,30.0,,,,,,,,4,2.0,6.0,,,,,,,,COMPLETE
71,71,0.8720300999392261,2025-01-02 00:02:43.257067,2025-01-02 00:02:59.076857,0 days 00:00:15.819790,3,10,5.0,40.0,,,,,,,,3,2.0,6.0,,,,,,,,COMPLETE
72,72,0.8626040768137628,2025-01-02 00:02:59.077326,2025-01-02 00:03:17.628195,0 days 00:00:18.550869,3,10,5.0,40.0,,,,,,,,3,2.0,6.0,,,,,,,,COMPLETE
73,73,0.8622200751476115,2025-01-02 00:03:17.628590,2025-01-02 00:03:32.093922,0 days 00:00:14.465332,3,5,5.0,35.0,,,,,,,,3,2.0,6.0,,,,,,,,COMPLETE
74,74,0.8567355620455912,2025-01-02 00:03:32.094345,2025-01-02 00:03:56.262082,0 days 00:00:24.167737,4,5,5.0,35.0,80.0,,,,,,,3,2.0,6.0,6.0,,,,,,,COMPLETE
75,75,0.8533709632432607,2025-01-02 00:03:56.262604,2025-01-02 00:04:09.313722,0 days 00:00:13.051118,2,10,5.0,,,,,,,,,3,2.0,,,,,,,,,COMPLETE
76,76,0.8437282594872793,2025-01-02 00:04:09.314112,2025-01-02 00:04:29.390873,0 days 00:00:20.076761,3,10,10.0,30.0,,,,,,,,2,2.0,5.0,,,,,,,,COMPLETE
