,number,value,datetime_start,datetime_complete,duration,params_depth,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,params_orders_layer_0,params_orders_layer_1,params_orders_layer_2,params_orders_layer_3,params_orders_layer_4,params_orders_layer_5,params_orders_layer_6,params_orders_layer_7,params_orders_layer_8,params_orders_layer_9,state
38,38,0.5375,2025-01-01 20:21:55.754613,2025-01-01 20:22:03.198650,0 days 00:00:07.444037,2,65,85.0,,,,,,,,,5,5.0,,,,,,,,,COMPLETE
39,39,0.5434782608695652,2025-01-01 20:22:03.199046,2025-01-01 20:22:16.159563,0 days 00:00:12.960517,4,75,75.0,50.0,60.0,,,,,,,3,6.0,4.0,4.0,,,,,,,COMPLETE
40,40,0.6382978723404256,2025-01-01 20:22:16.160159,2025-01-01 20:22:31.116933,0 days 00:00:14.956774,7,55,60.0,35.0,40.0,35.0,100.0,95.0,,,,2,4.0,3.0,3.0,3.0,5.0,5.0,,,,COMPLETE
41,41,0.6524822695035462,2025-01-01 20:22:31.117483,2025-01-01 20:22:34.347194,0 days 00:00:03.229711,1,80,,,,,,,,,,3,,,,,,,,,,COMPLETE
42,42,0.5319727891156463,2025-01-01 20:22:34.347565,2025-01-01 20:22:37.124003,0 days 00:00:02.776438,1,90,,,,,,,,,,3,,,,,,,,,,COMPLETE
43,43,0.4721706864564007,2025-01-01 20:22:37.124432,2025-01-01 20:22:41.625132,0 days 00:00:04.500700,2,80,15.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
44,44,0.5683229813664596,2025-01-01 20:22:41.625605,2025-01-01 20:22:45.468729,0 days 00:00:03.843124,1,85,,,,,,,,,,4,,,,,,,,,,COMPLETE
45,45,0.5419047619047619,2025-01-01 20:22:45.469230,2025-01-01 20:22:50.927643,0 days 00:00:05.458413,2,95,50.0,,,,,,,,,2,6.0,,,,,,,,,COMPLETE
46,46,0.6104702750665484,2025-01-01 20:22:50.928178,2025-01-01 20:22:54.788986,0 days 00:00:03.860808,1,75,,,,,,,,,,3,,,,,,,,,,COMPLETE
47,47,0.5211200759373518,2025-01-01 20:22:54.789439,2025-01-01 20:23:04.956373,0 days 00:00:10.166934,3,70,100.0,60.0,,,,,,,,3,5.0,5.0,,,,,,,,COMPLETE
48,48,0.6350771869639794,2025-01-01 20:23:04.956906,2025-01-01 20:23:09.288111,0 days 00:00:04.331205,2,5,40.0,,,,,,,,,2,3.0,,,,,,,,,COMPLETE
49,49,0.5827181936604429,2025-01-01 20:23:09.288490,2025-01-01 20:23:13.681473,0 days 00:00:04.392983,1,50,,,,,,,,,,4,,,,,,,,,,COMPLETE
50,50,0.43961352657004826,2025-01-01 20:23:13.681851,2025-01-01 20:23:19.598728,0 days 00:00:05.916877,2,65,90.0,,,,,,,,,5,2.0,,,,,,,,,COMPLETE
51,51,0.6785225718194254,2025-01-01 20:23:19.599112,2025-01-01 20:23:22.367177,0 days 00:00:02.768065,1,75,,,,,,,,,,3,,,,,,,,,,COMPLETE
52,52,0.5957446808510638,2025-01-01 20:23:22.367557,2025-01-01 20:23:26.354391,0 days 00:00:03.986834,1,80,,,,,,,,,,4,,,,,,,,,,COMPLETE
53,53,0.6083333333333334,2025-01-01 20:23:26.354768,2025-01-01 20:23:29.410335,0 days 00:00:03.055567,1,70,,,,,,,,,,2,,,,,,,,,,COMPLETE
54,54,0.5398601398601399,2025-01-01 20:23:29.410690,2025-01-01 20:23:52.187019,0 days 00:00:22.776329,9,85,30.0,70.0,90.0,65.0,15.0,15.0,50.0,100.0,,3,6.0,4.0,5.0,5.0,5.0,2.0,2.0,6.0,,COMPLETE
55,55,0.639766081871345,2025-01-01 20:23:52.187645,2025-01-01 20:23:55.461874,0 days 00:00:03.274229,1,60,,,,,,,,,,2,,,,,,,,,,COMPLETE
56,56,0.390999415546464,2025-01-01 20:23:55.462317,2025-01-01 20:24:02.372463,0 days 00:00:06.910146,3,75,45.0,5.0,,,,,,,,4,4.0,2.0,,,,,,,,COMPLETE
