,number,value,datetime_start,datetime_complete,duration,params_depth,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,params_orders_layer_0,params_orders_layer_1,params_orders_layer_2,params_orders_layer_3,params_orders_layer_4,params_orders_layer_5,params_orders_layer_6,params_orders_layer_7,params_orders_layer_8,params_orders_layer_9,state
136,136,0.7080309627479439,2025-01-01 18:25:32.637909,2025-01-01 18:25:52.370688,0 days 00:00:19.732779,5,100,30.0,65.0,75.0,85.0,,,,,,2,5.0,4.0,2.0,4.0,,,,,,COMPLETE
137,137,0.8195989283104652,2025-01-01 18:25:52.371133,2025-01-01 18:26:05.181801,0 days 00:00:12.810668,3,85,50.0,50.0,,,,,,,,2,4.0,4.0,,,,,,,,COMPLETE
138,138,0.7207380197027884,2025-01-01 18:26:05.182533,2025-01-01 18:26:14.938746,0 days 00:00:09.756213,2,95,35.0,,,,,,,,,2,5.0,,,,,,,,,COMPLETE
139,139,0.7994031830238726,2025-01-01 18:26:14.939198,2025-01-01 18:26:24.733900,0 days 00:00:09.794702,2,90,45.0,,,,,,,,,2,5.0,,,,,,,,,COMPLETE
140,140,0.8444960212201591,2025-01-01 18:26:24.734314,2025-01-01 18:26:35.626997,0 days 00:00:10.892683,3,100,55.0,95.0,,,,,,,,2,4.0,3.0,,,,,,,,COMPLETE
141,141,0.788888888888889,2025-01-01 18:26:35.627532,2025-01-01 18:26:46.375584,0 days 00:00:10.748052,3,100,55.0,95.0,,,,,,,,2,4.0,3.0,,,,,,,,COMPLETE
142,142,0.8033060611120388,2025-01-01 18:26:46.376029,2025-01-01 18:26:56.127754,0 days 00:00:09.751725,2,100,50.0,,,,,,,,,2,5.0,,,,,,,,,COMPLETE
143,143,0.8461288223812622,2025-01-01 18:26:56.128181,2025-01-01 18:27:04.559821,0 days 00:00:08.431640,2,95,60.0,,,,,,,,,2,4.0,,,,,,,,,COMPLETE
144,144,0.7499202551834131,2025-01-01 18:27:04.560229,2025-01-01 18:27:29.009896,0 days 00:00:24.449667,7,95,60.0,80.0,60.0,30.0,45.0,65.0,,,,2,4.0,2.0,4.0,3.0,2.0,5.0,,,,COMPLETE
145,145,0.8084525680258043,2025-01-01 18:27:29.010442,2025-01-01 18:27:39.122639,0 days 00:00:10.112197,2,85,65.0,,,,,,,,,2,5.0,,,,,,,,,COMPLETE
146,146,0.7962264150943397,2025-01-01 18:27:39.123146,2025-01-01 18:27:51.074569,0 days 00:00:11.951423,3,95,60.0,80.0,,,,,,,,2,4.0,3.0,,,,,,,,COMPLETE
147,147,0.7472348731294729,2025-01-01 18:27:51.075023,2025-01-01 18:27:58.912076,0 days 00:00:07.837053,1,90,,,,,,,,,,5,,,,,,,,,,COMPLETE
148,148,0.8008525149190111,2025-01-01 18:27:58.912531,2025-01-01 18:28:08.957474,0 days 00:00:10.044943,2,95,25.0,,,,,,,,,2,5.0,,,,,,,,,COMPLETE
149,149,0.7080309627479439,2025-01-01 18:28:08.957850,2025-01-01 18:28:35.037095,0 days 00:00:26.079245,6,100,45.0,60.0,30.0,90.0,80.0,,,,,2,4.0,4.0,6.0,5.0,3.0,,,,,COMPLETE
150,150,0.7353935296957992,2025-01-01 18:28:35.038387,2025-01-01 18:28:50.382151,0 days 00:00:15.343764,4,90,65.0,95.0,10.0,,,,,,,2,5.0,2.0,3.0,,,,,,,COMPLETE
151,151,0.8069377789003958,2025-01-01 18:28:50.382577,2025-01-01 18:28:58.518353,0 days 00:00:08.135776,2,100,55.0,,,,,,,,,2,4.0,,,,,,,,,COMPLETE
152,152,0.7694011484823626,2025-01-01 18:28:58.518777,2025-01-01 18:29:07.230615,0 days 00:00:08.711838,2,100,55.0,,,,,,,,,2,4.0,,,,,,,,,COMPLETE
153,153,0.8144963144963145,2025-01-01 18:29:07.231047,2025-01-01 18:29:15.956617,0 days 00:00:08.725570,2,95,50.0,,,,,,,,,2,4.0,,,,,,,,,COMPLETE
154,154,0.7674681753889675,2025-01-01 18:29:15.957026,2025-01-01 18:29:20.066708,0 days 00:00:04.109682,1,95,,,,,,,,,,2,,,,,,,,,,COMPLETE
155,155,0.7963645717225414,2025-01-01 18:29:20.067104,2025-01-01 18:29:28.484209,0 days 00:00:08.417105,2,100,60.0,,,,,,,,,2,4.0,,,,,,,,,COMPLETE
156,156,0.8256880733944955,2025-01-01 18:29:28.484678,2025-01-01 18:29:32.664135,0 days 00:00:04.179457,1,100,,,,,,,,,,2,,,,,,,,,,COMPLETE
157,157,0.7747234873129474,2025-01-01 18:29:32.664711,2025-01-01 18:30:00.944435,0 days 00:00:28.279724,8,95,60.0,95.0,85.0,10.0,65.0,70.0,55.0,,,2,4.0,3.0,5.0,2.0,2.0,4.0,3.0,,,COMPLETE
158,158,0.813728813559322,2025-01-01 18:30:00.945170,2025-01-01 18:30:14.124333,0 days 00:00:13.179163,3,100,50.0,65.0,,,,,,,,2,4.0,4.0,,,,,,,,COMPLETE
159,159,0.8233366109472304,2025-01-01 18:30:14.124759,2025-01-01 18:30:24.161971,0 days 00:00:10.037212,2,95,55.0,,,,,,,,,2,5.0,,,,,,,,,COMPLETE
160,160,0.8213346089452285,2025-01-01 18:30:24.162369,2025-01-01 18:30:28.144440,0 days 00:00:03.982071,1,100,,,,,,,,,,2,,,,,,,,,,COMPLETE
161,161,0.8035535535535536,2025-01-01 18:30:28.145066,2025-01-01 18:30:32.321634,0 days 00:00:04.176568,1,95,,,,,,,,,,2,,,,,,,,,,COMPLETE
162,162,0.7836697247706422,2025-01-01 18:30:32.322102,2025-01-01 18:30:36.569953,0 days 00:00:04.247851,1,95,,,,,,,,,,2,,,,,,,,,,COMPLETE
163,163,0.8032376502002669,2025-01-01 18:30:36.570338,2025-01-01 18:30:40.817106,0 days 00:00:04.246768,1,90,,,,,,,,,,2,,,,,,,,,,COMPLETE
164,164,0.799936788874842,2025-01-01 18:30:40.817618,2025-01-01 18:30:44.981762,0 days 00:00:04.164144,1,100,,,,,,,,,,2,,,,,,,,,,COMPLETE
165,165,0.7673815288827395,2025-01-01 18:30:44.982124,2025-01-01 18:30:53.643888,0 days 00:00:08.661764,2,95,65.0,,,,,,,,,2,4.0,,,,,,,,,COMPLETE
166,166,0.7999338624338624,2025-01-01 18:30:53.644300,2025-01-01 18:30:57.770383,0 days 00:00:04.126083,1,55,,,,,,,,,,2,,,,,,,,,,COMPLETE
167,167,0.7962264150943397,2025-01-01 18:30:57.770875,2025-01-01 18:31:07.512262,0 days 00:00:09.741387,2,20,55.0,,,,,,,,,2,5.0,,,,,,,,,COMPLETE
168,168,0.7823650289557258,2025-01-01 18:31:07.512685,2025-01-01 18:31:11.685003,0 days 00:00:04.172318,1,90,,,,,,,,,,2,,,,,,,,,,COMPLETE
169,169,0.844107744107744,2025-01-01 18:31:11.685380,2025-01-01 18:31:20.281045,0 days 00:00:08.595665,2,100,60.0,,,,,,,,,2,4.0,,,,,,,,,COMPLETE
170,170,0.7767679183608387,2025-01-01 18:31:20.281432,2025-01-01 18:31:28.815368,0 days 00:00:08.533936,2,35,60.0,,,,,,,,,2,4.0,,,,,,,,,COMPLETE
171,171,0.7543598644516076,2025-01-01 18:31:28.815759,2025-01-01 18:31:37.506654,0 days 00:00:08.690895,2,100,65.0,,,,,,,,,2,4.0,,,,,,,,,COMPLETE
172,172,0.8070796460176992,2025-01-01 18:31:37.507404,2025-01-01 18:31:47.563427,0 days 00:00:10.056023,2,100,70.0,,,,,,,,,2,5.0,,,,,,,,,COMPLETE
173,173,0.7962264150943397,2025-01-01 18:31:47.563819,2025-01-01 18:31:51.693074,0 days 00:00:04.129255,1,95,,,,,,,,,,2,,,,,,,,,,COMPLETE
174,174,0.823495655025414,2025-01-01 18:31:51.693712,2025-01-01 18:32:01.666661,0 days 00:00:09.972949,2,100,60.0,,,,,,,,,2,5.0,,,,,,,,,COMPLETE
175,175,0.8215120160213618,2025-01-01 18:32:01.667144,2025-01-01 18:32:12.675105,0 days 00:00:11.007961,3,95,55.0,75.0,,,,,,,,2,4.0,3.0,,,,,,,,COMPLETE
176,176,0.8400900900900901,2025-01-01 18:32:12.675553,2025-01-01 18:32:16.874378,0 days 00:00:04.198825,1,100,,,,,,,,,,2,,,,,,,,,,COMPLETE
177,177,0.7998961398649819,2025-01-01 18:32:16.874743,2025-01-01 18:32:26.767766,0 days 00:00:09.893023,2,100,50.0,,,,,,,,,2,5.0,,,,,,,,,COMPLETE
178,178,0.8107493707883413,2025-01-01 18:32:26.768147,2025-01-01 18:32:31.006323,0 days 00:00:04.238176,1,100,,,,,,,,,,2,,,,,,,,,,COMPLETE
179,179,0.8368742368742368,2025-01-01 18:32:31.006821,2025-01-01 18:32:41.098973,0 days 00:00:10.092152,2,100,65.0,,,,,,,,,2,5.0,,,,,,,,,COMPLETE
180,180,0.7173333333333334,2025-01-01 18:32:41.099397,2025-01-01 18:32:52.585657,0 days 00:00:11.486260,3,100,55.0,85.0,,,,,,,,2,5.0,2.0,,,,,,,,COMPLETE
181,181,0.8143840104849279,2025-01-01 18:32:52.586142,2025-01-01 18:33:02.702458,0 days 00:00:10.116316,2,100,70.0,,,,,,,,,2,5.0,,,,,,,,,COMPLETE
182,182,0.7241153342070774,2025-01-01 18:33:02.702901,2025-01-01 18:33:15.725416,0 days 00:00:13.022515,2,100,65.0,,,,,,,,,6,5.0,,,,,,,,,COMPLETE
183,183,0.756043956043956,2025-01-01 18:33:15.725854,2025-01-01 18:33:27.968859,0 days 00:00:12.243005,2,100,60.0,,,,,,,,,4,5.0,,,,,,,,,COMPLETE
184,184,0.795129175580056,2025-01-01 18:33:27.969277,2025-01-01 18:33:37.859660,0 days 00:00:09.890383,2,95,60.0,,,,,,,,,2,5.0,,,,,,,,,COMPLETE
185,185,0.8131935342944517,2025-01-01 18:33:37.860085,2025-01-01 18:33:41.974870,0 days 00:00:04.114785,1,100,,,,,,,,,,2,,,,,,,,,,COMPLETE
186,186,0.7835511894130065,2025-01-01 18:33:41.975226,2025-01-01 18:33:51.855876,0 days 00:00:09.880650,2,95,65.0,,,,,,,,,2,5.0,,,,,,,,,COMPLETE
187,187,0.7798165137614679,2025-01-01 18:33:51.856443,2025-01-01 18:33:56.008297,0 days 00:00:04.151854,1,100,,,,,,,,,,2,,,,,,,,,,COMPLETE
188,188,0.8607085346215781,2025-01-01 18:33:56.008660,2025-01-01 18:34:04.652052,0 days 00:00:08.643392,2,90,55.0,,,,,,,,,2,4.0,,,,,,,,,COMPLETE
189,189,0.8108108108108109,2025-01-01 18:34:04.652460,2025-01-01 18:34:08.841926,0 days 00:00:04.189466,1,85,,,,,,,,,,2,,,,,,,,,,COMPLETE
190,190,0.7612191630883219,2025-01-01 18:34:08.842598,2025-01-01 18:34:17.513983,0 days 00:00:08.671385,2,90,55.0,,,,,,,,,2,4.0,,,,,,,,,COMPLETE
191,191,0.8623853211009175,2025-01-01 18:34:17.514504,2025-01-01 18:34:26.122477,0 days 00:00:08.607973,2,90,55.0,,,,,,,,,2,4.0,,,,,,,,,COMPLETE
192,192,0.8738738738738738,2025-01-01 18:34:26.122916,2025-01-01 18:34:34.866313,0 days 00:00:08.743397,2,90,50.0,,,,,,,,,2,4.0,,,,,,,,,COMPLETE
193,193,0.8090909090909091,2025-01-01 18:34:34.866751,2025-01-01 18:34:43.405193,0 days 00:00:08.538442,2,85,45.0,,,,,,,,,2,4.0,,,,,,,,,COMPLETE
194,194,0.8322675848499754,2025-01-01 18:34:43.405585,2025-01-01 18:34:51.938086,0 days 00:00:08.532501,2,90,50.0,,,,,,,,,2,4.0,,,,,,,,,COMPLETE
195,195,0.8008525149190111,2025-01-01 18:34:51.938496,2025-01-01 18:35:00.463699,0 days 00:00:08.525203,2,90,50.0,,,,,,,,,2,4.0,,,,,,,,,COMPLETE
196,196,0.8065114709851552,2025-01-01 18:35:00.464201,2025-01-01 18:35:04.725495,0 days 00:00:04.261294,1,85,,,,,,,,,,2,,,,,,,,,,COMPLETE
197,197,0.7781782437745741,2025-01-01 18:35:04.725892,2025-01-01 18:35:13.570188,0 days 00:00:08.844296,2,90,55.0,,,,,,,,,2,4.0,,,,,,,,,COMPLETE
198,198,0.8201664967720014,2025-01-01 18:35:13.570611,2025-01-01 18:35:26.778587,0 days 00:00:13.207976,3,90,45.0,45.0,,,,,,,,2,4.0,4.0,,,,,,,,COMPLETE
199,199,0.7500857632933104,2025-01-01 18:35:26.779056,2025-01-01 18:35:30.994033,0 days 00:00:04.214977,1,85,,,,,,,,,,2,,,,,,,,,,COMPLETE
200,200,0.8272584511116621,2025-01-01 18:35:30.994421,2025-01-01 18:35:39.693468,0 days 00:00:08.699047,2,95,55.0,,,,,,,,,2,4.0,,,,,,,,,COMPLETE
201,201,0.7921717171717171,2025-01-01 18:35:39.693997,2025-01-01 18:35:48.422735,0 days 00:00:08.728738,2,95,55.0,,,,,,,,,2,4.0,,,,,,,,,COMPLETE
202,202,0.7811963014483266,2025-01-01 18:35:48.423187,2025-01-01 18:35:57.037269,0 days 00:00:08.614082,2,95,60.0,,,,,,,,,2,4.0,,,,,,,,,COMPLETE
203,203,0.8271441568108511,2025-01-01 18:35:57.037716,2025-01-01 18:36:05.686020,0 days 00:00:08.648304,2,90,50.0,,,,,,,,,2,4.0,,,,,,,,,COMPLETE
204,204,0.8250201126307322,2025-01-01 18:36:05.686449,2025-01-01 18:36:14.434768,0 days 00:00:08.748319,2,95,55.0,,,,,,,,,2,4.0,,,,,,,,,COMPLETE
205,205,0.8196428571428571,2025-01-01 18:36:14.435187,2025-01-01 18:36:23.047687,0 days 00:00:08.612500,2,100,60.0,,,,,,,,,2,4.0,,,,,,,,,COMPLETE
206,206,0.8293907420013614,2025-01-01 18:36:23.048093,2025-01-01 18:36:27.220475,0 days 00:00:04.172382,1,90,,,,,,,,,,2,,,,,,,,,,COMPLETE
207,207,0.8123653769445554,2025-01-01 18:36:27.220936,2025-01-01 18:36:35.905211,0 days 00:00:08.684275,2,95,60.0,,,,,,,,,2,4.0,,,,,,,,,COMPLETE
208,208,0.7833333333333333,2025-01-01 18:36:35.905621,2025-01-01 18:36:40.103634,0 days 00:00:04.198013,1,45,,,,,,,,,,2,,,,,,,,,,COMPLETE
209,209,0.8776630612913798,2025-01-01 18:36:40.104033,2025-01-01 18:36:48.699807,0 days 00:00:08.595774,2,100,50.0,,,,,,,,,2,4.0,,,,,,,,,COMPLETE
210,210,0.8072390572390573,2025-01-01 18:36:48.700277,2025-01-01 18:36:57.117683,0 days 00:00:08.417406,2,100,50.0,,,,,,,,,2,4.0,,,,,,,,,COMPLETE
211,211,0.8529931800959838,2025-01-01 18:36:57.118164,2025-01-01 18:37:05.824008,0 days 00:00:08.705844,2,100,55.0,,,,,,,,,2,4.0,,,,,,,,,COMPLETE
212,212,0.8400900900900901,2025-01-01 18:37:05.824417,2025-01-01 18:37:14.477498,0 days 00:00:08.653081,2,100,55.0,,,,,,,,,2,4.0,,,,,,,,,COMPLETE
213,213,0.8013988288874431,2025-01-01 18:37:14.478109,2025-01-01 18:37:23.165369,0 days 00:00:08.687260,2,65,50.0,,,,,,,,,2,4.0,,,,,,,,,COMPLETE
214,214,0.8089488048962038,2025-01-01 18:37:23.165882,2025-01-01 18:37:31.886134,0 days 00:00:08.720252,2,100,45.0,,,,,,,,,2,4.0,,,,,,,,,COMPLETE
215,215,0.8054873054873055,2025-01-01 18:37:31.886551,2025-01-01 18:37:36.119909,0 days 00:00:04.233358,1,95,,,,,,,,,,2,,,,,,,,,,COMPLETE
216,216,0.8155802861685215,2025-01-01 18:37:36.120287,2025-01-01 18:37:44.093746,0 days 00:00:07.973459,2,100,60.0,,,,,,,,,2,4.0,,,,,,,,,COMPLETE
217,217,0.8017857142857143,2025-01-01 18:37:44.094169,2025-01-01 18:37:54.996531,0 days 00:00:10.902362,3,100,55.0,90.0,,,,,,,,2,4.0,3.0,,,,,,,,COMPLETE
218,218,0.8491321762349799,2025-01-01 18:37:54.996948,2025-01-01 18:38:03.688663,0 days 00:00:08.691715,2,95,50.0,,,,,,,,,2,4.0,,,,,,,,,COMPLETE
219,219,0.8453395087254982,2025-01-01 18:38:03.689153,2025-01-01 18:38:12.252726,0 days 00:00:08.563573,2,90,50.0,,,,,,,,,2,4.0,,,,,,,,,COMPLETE
220,220,0.8035535535535536,2025-01-01 18:38:12.253137,2025-01-01 18:38:20.775015,0 days 00:00:08.521878,2,90,50.0,,,,,,,,,2,4.0,,,,,,,,,COMPLETE
221,221,0.795968534906588,2025-01-01 18:38:20.775744,2025-01-01 18:38:29.489858,0 days 00:00:08.714114,2,90,45.0,,,,,,,,,2,4.0,,,,,,,,,COMPLETE
222,222,0.7669172932330827,2025-01-01 18:38:29.490292,2025-01-01 18:38:38.239432,0 days 00:00:08.749140,2,85,50.0,,,,,,,,,2,4.0,,,,,,,,,COMPLETE
223,223,0.7996030105036804,2025-01-01 18:38:38.239890,2025-01-01 18:38:46.819140,0 days 00:00:08.579250,2,95,55.0,,,,,,,,,2,4.0,,,,,,,,,COMPLETE
224,224,0.7403846153846154,2025-01-01 18:38:46.819693,2025-01-01 18:38:55.394430,0 days 00:00:08.574737,2,90,40.0,,,,,,,,,2,4.0,,,,,,,,,COMPLETE
225,225,0.8035863219349458,2025-01-01 18:38:55.394858,2025-01-01 18:39:03.864649,0 days 00:00:08.469791,2,95,50.0,,,,,,,,,2,4.0,,,,,,,,,COMPLETE
226,226,0.7817805383022775,2025-01-01 18:39:03.865085,2025-01-01 18:39:12.396442,0 days 00:00:08.531357,2,95,55.0,,,,,,,,,2,4.0,,,,,,,,,COMPLETE
227,227,0.8053800032409658,2025-01-01 18:39:12.396849,2025-01-01 18:39:20.995282,0 days 00:00:08.598433,2,90,60.0,,,,,,,,,2,4.0,,,,,,,,,COMPLETE
228,228,0.7902572161111571,2025-01-01 18:39:20.995694,2025-01-01 18:39:29.563505,0 days 00:00:08.567811,2,95,55.0,,,,,,,,,2,4.0,,,,,,,,,COMPLETE
229,229,0.7597509013438217,2025-01-01 18:39:29.563918,2025-01-01 18:39:42.498506,0 days 00:00:12.934588,3,90,60.0,40.0,,,,,,,,2,4.0,4.0,,,,,,,,COMPLETE
230,230,0.7892535392535392,2025-01-01 18:39:42.498974,2025-01-01 18:39:51.004349,0 days 00:00:08.505375,2,85,30.0,,,,,,,,,2,4.0,,,,,,,,,COMPLETE
231,231,0.8288961038961038,2025-01-01 18:39:51.004782,2025-01-01 18:39:55.066408,0 days 00:00:04.061626,1,100,,,,,,,,,,2,,,,,,,,,,COMPLETE
232,232,0.8610038610038611,2025-01-01 18:39:55.066784,2025-01-01 18:39:59.232246,0 days 00:00:04.165462,1,100,,,,,,,,,,2,,,,,,,,,,COMPLETE
233,233,0.7907265063228366,2025-01-01 18:39:59.232629,2025-01-01 18:40:09.185499,0 days 00:00:09.952870,2,100,50.0,,,,,,,,,2,5.0,,,,,,,,,COMPLETE
234,234,0.8487226582067123,2025-01-01 18:40:09.185991,2025-01-01 18:40:13.379494,0 days 00:00:04.193503,1,100,,,,,,,,,,2,,,,,,,,,,COMPLETE
235,235,0.7795733678086619,2025-01-01 18:40:13.379896,2025-01-01 18:40:17.593176,0 days 00:00:04.213280,1,100,,,,,,,,,,2,,,,,,,,,,COMPLETE
236,236,0.7445134575569359,2025-01-01 18:40:17.593653,2025-01-01 18:40:26.211470,0 days 00:00:08.617817,2,95,55.0,,,,,,,,,2,4.0,,,,,,,,,COMPLETE
237,237,0.7942307692307693,2025-01-01 18:40:26.211966,2025-01-01 18:40:36.135942,0 days 00:00:09.923976,2,95,45.0,,,,,,,,,2,5.0,,,,,,,,,COMPLETE
238,238,0.8251247384516337,2025-01-01 18:40:36.136334,2025-01-01 18:40:40.315235,0 days 00:00:04.178901,1,100,,,,,,,,,,2,,,,,,,,,,COMPLETE
239,239,0.7817460317460317,2025-01-01 18:40:40.315625,2025-01-01 18:40:50.062359,0 days 00:00:09.746734,2,100,50.0,,,,,,,,,2,5.0,,,,,,,,,COMPLETE
240,240,0.8235583224115335,2025-01-01 18:40:50.063037,2025-01-01 18:40:54.250796,0 days 00:00:04.187759,1,90,,,,,,,,,,2,,,,,,,,,,COMPLETE
241,241,0.8482021844853703,2025-01-01 18:40:54.251207,2025-01-01 18:40:58.285922,0 days 00:00:04.034715,1,100,,,,,,,,,,2,,,,,,,,,,COMPLETE
242,242,0.8498914676907664,2025-01-01 18:40:58.286287,2025-01-01 18:41:02.416287,0 days 00:00:04.130000,1,100,,,,,,,,,,2,,,,,,,,,,COMPLETE
243,243,0.7999008182494421,2025-01-01 18:41:02.416658,2025-01-01 18:41:06.523494,0 days 00:00:04.106836,1,100,,,,,,,,,,2,,,,,,,,,,COMPLETE
244,244,0.8198198198198199,2025-01-01 18:41:06.524219,2025-01-01 18:41:10.598996,0 days 00:00:04.074777,1,100,,,,,,,,,,2,,,,,,,,,,COMPLETE
245,245,0.8218218218218218,2025-01-01 18:41:10.599374,2025-01-01 18:41:14.777981,0 days 00:00:04.178607,1,100,,,,,,,,,,2,,,,,,,,,,COMPLETE
246,246,0.7271221532091097,2025-01-01 18:41:14.778378,2025-01-01 18:41:35.237603,0 days 00:00:20.459225,5,100,45.0,70.0,60.0,55.0,,,,,,2,4.0,5.0,2.0,4.0,,,,,,COMPLETE
247,247,0.7963659147869674,2025-01-01 18:41:35.238222,2025-01-01 18:41:39.279485,0 days 00:00:04.041263,1,100,,,,,,,,,,2,,,,,,,,,,COMPLETE
248,248,0.8482142857142857,2025-01-01 18:41:39.279876,2025-01-01 18:41:43.402201,0 days 00:00:04.122325,1,100,,,,,,,,,,2,,,,,,,,,,COMPLETE
249,249,0.7873054873054873,2025-01-01 18:41:43.402582,2025-01-01 18:41:47.518169,0 days 00:00:04.115587,1,100,,,,,,,,,,2,,,,,,,,,,COMPLETE
250,250,0.8325958702064897,2025-01-01 18:41:47.518676,2025-01-01 18:41:51.646608,0 days 00:00:04.127932,1,95,,,,,,,,,,2,,,,,,,,,,COMPLETE
251,251,0.8441711590296497,2025-01-01 18:41:51.647028,2025-01-01 18:41:55.727306,0 days 00:00:04.080278,1,100,,,,,,,,,,2,,,,,,,,,,COMPLETE
252,252,0.8072390572390573,2025-01-01 18:41:55.727702,2025-01-01 18:41:59.849825,0 days 00:00:04.122123,1,100,,,,,,,,,,2,,,,,,,,,,COMPLETE
253,253,0.818121693121693,2025-01-01 18:41:59.850225,2025-01-01 18:42:04.012099,0 days 00:00:04.161874,1,95,,,,,,,,,,2,,,,,,,,,,COMPLETE
254,254,0.8452764691296801,2025-01-01 18:42:04.012512,2025-01-01 18:42:08.154014,0 days 00:00:04.141502,1,100,,,,,,,,,,2,,,,,,,,,,COMPLETE
255,255,0.8531986531986532,2025-01-01 18:42:08.154395,2025-01-01 18:42:12.373517,0 days 00:00:04.219122,1,95,,,,,,,,,,2,,,,,,,,,,COMPLETE
256,256,0.8212005108556832,2025-01-01 18:42:12.373916,2025-01-01 18:42:16.598482,0 days 00:00:04.224566,1,90,,,,,,,,,,2,,,,,,,,,,COMPLETE
257,257,0.8166666666666667,2025-01-01 18:42:16.598906,2025-01-01 18:42:20.773730,0 days 00:00:04.174824,1,95,,,,,,,,,,2,,,,,,,,,,COMPLETE
258,258,0.8125625625625625,2025-01-01 18:42:20.774408,2025-01-01 18:42:25.014721,0 days 00:00:04.240313,1,85,,,,,,,,,,2,,,,,,,,,,COMPLETE
259,259,0.8543528632903012,2025-01-01 18:42:25.015189,2025-01-01 18:42:29.237995,0 days 00:00:04.222806,1,95,,,,,,,,,,2,,,,,,,,,,COMPLETE
260,260,0.8194534808067664,2025-01-01 18:42:29.238387,2025-01-01 18:42:33.380083,0 days 00:00:04.141696,1,95,,,,,,,,,,2,,,,,,,,,,COMPLETE
261,261,0.8235583224115335,2025-01-01 18:42:33.380748,2025-01-01 18:42:37.552832,0 days 00:00:04.172084,1,90,,,,,,,,,,2,,,,,,,,,,COMPLETE
262,262,0.8016381766381766,2025-01-01 18:42:37.553278,2025-01-01 18:42:41.751551,0 days 00:00:04.198273,1,80,,,,,,,,,,2,,,,,,,,,,COMPLETE
263,263,0.7999338624338624,2025-01-01 18:42:41.751975,2025-01-01 18:42:45.932220,0 days 00:00:04.180245,1,95,,,,,,,,,,2,,,,,,,,,,COMPLETE
264,264,0.8221739856403407,2025-01-01 18:42:45.932658,2025-01-01 18:42:50.098202,0 days 00:00:04.165544,1,90,,,,,,,,,,2,,,,,,,,,,COMPLETE
265,265,0.8051724137931034,2025-01-01 18:42:50.098704,2025-01-01 18:42:56.602119,0 days 00:00:06.503415,1,95,,,,,,,,,,4,,,,,,,,,,COMPLETE
266,266,0.7457779228196133,2025-01-01 18:42:56.602518,2025-01-01 18:43:04.530403,0 days 00:00:07.927885,1,95,,,,,,,,,,5,,,,,,,,,,COMPLETE
267,267,0.8094850065189048,2025-01-01 18:43:04.530821,2025-01-01 18:43:08.723378,0 days 00:00:04.192557,1,90,,,,,,,,,,2,,,,,,,,,,COMPLETE
268,268,0.7981481481481482,2025-01-01 18:43:08.723917,2025-01-01 18:43:12.876103,0 days 00:00:04.152186,1,95,,,,,,,,,,2,,,,,,,,,,COMPLETE
269,269,0.8416052416052415,2025-01-01 18:43:12.876740,2025-01-01 18:43:17.037585,0 days 00:00:04.160845,1,85,,,,,,,,,,2,,,,,,,,,,COMPLETE
270,270,0.835655087286193,2025-01-01 18:43:17.038022,2025-01-01 18:43:21.212820,0 days 00:00:04.174798,1,95,,,,,,,,,,2,,,,,,,,,,COMPLETE
271,271,0.8180841391850566,2025-01-01 18:43:21.213221,2025-01-01 18:43:25.375702,0 days 00:00:04.162481,1,90,,,,,,,,,,2,,,,,,,,,,COMPLETE
272,272,0.825925925925926,2025-01-01 18:43:25.376116,2025-01-01 18:43:29.442304,0 days 00:00:04.066188,1,95,,,,,,,,,,2,,,,,,,,,,COMPLETE
273,273,0.8597640891218873,2025-01-01 18:43:29.442686,2025-01-01 18:43:33.608795,0 days 00:00:04.166109,1,100,,,,,,,,,,2,,,,,,,,,,COMPLETE
274,274,0.8090909090909091,2025-01-01 18:43:33.609188,2025-01-01 18:43:37.796801,0 days 00:00:04.187613,1,100,,,,,,,,,,2,,,,,,,,,,COMPLETE
275,275,0.8275749674054759,2025-01-01 18:43:37.797220,2025-01-01 18:43:41.887119,0 days 00:00:04.089899,1,100,,,,,,,,,,2,,,,,,,,,,COMPLETE
276,276,0.7047687514977234,2025-01-01 18:43:41.887498,2025-01-01 18:44:07.485180,0 days 00:00:25.597682,7,100,40.0,5.0,100.0,10.0,85.0,90.0,,,,2,3.0,6.0,3.0,2.0,4.0,4.0,,,,COMPLETE
277,277,0.8164983164983165,2025-01-01 18:44:07.485753,2025-01-01 18:44:11.620242,0 days 00:00:04.134489,1,100,,,,,,,,,,2,,,,,,,,,,COMPLETE
278,278,0.8279383763198893,2025-01-01 18:44:11.620647,2025-01-01 18:44:15.798799,0 days 00:00:04.178152,1,95,,,,,,,,,,2,,,,,,,,,,COMPLETE
279,279,0.7954291605808059,2025-01-01 18:44:15.799213,2025-01-01 18:44:19.735348,0 days 00:00:03.936135,1,100,,,,,,,,,,2,,,,,,,,,,COMPLETE
280,280,0.8215895808983136,2025-01-01 18:44:19.735770,2025-01-01 18:44:23.856608,0 days 00:00:04.120838,1,95,,,,,,,,,,2,,,,,,,,,,COMPLETE
281,281,0.7871068152031455,2025-01-01 18:44:23.857041,2025-01-01 18:44:29.119505,0 days 00:00:05.262464,1,100,,,,,,,,,,3,,,,,,,,,,COMPLETE
