,number,value,datetime_start,datetime_complete,duration,params_depth,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,params_orders_layer_0,params_orders_layer_1,params_orders_layer_2,params_orders_layer_3,params_orders_layer_4,params_orders_layer_5,params_orders_layer_6,params_orders_layer_7,params_orders_layer_8,params_orders_layer_9,state
123,123,0.9425537579243368,2025-01-02 04:22:39.304076,2025-01-02 04:22:41.425635,0 days 00:00:02.121559,1,45,,,,,,,,,,2,,,,,,,,,,COMPLETE
124,124,0.9388411596249657,2025-01-02 04:22:41.426049,2025-01-02 04:22:52.076588,0 days 00:00:10.650539,4,35,95.0,45.0,70.0,,,,,,,6,2.0,5.0,2.0,,,,,,,COMPLETE
125,125,0.9535643564356435,2025-01-02 04:22:52.077078,2025-01-02 04:22:55.771729,0 days 00:00:03.694651,2,70,100.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
126,126,0.9374614835387092,2025-01-02 04:22:55.772148,2025-01-02 04:22:58.349145,0 days 00:00:02.576997,1,40,,,,,,,,,,2,,,,,,,,,,COMPLETE
127,127,0.9439989725606692,2025-01-02 04:22:58.349533,2025-01-02 04:23:09.182514,0 days 00:00:10.832981,4,100,85.0,60.0,10.0,,,,,,,2,4.0,6.0,3.0,,,,,,,COMPLETE
128,128,0.9497790457011803,2025-01-02 04:23:09.182997,2025-01-02 04:23:15.298302,0 days 00:00:06.115305,3,65,65.0,55.0,,,,,,,,2,2.0,4.0,,,,,,,,COMPLETE
129,129,0.9602644649847044,2025-01-02 04:23:15.298758,2025-01-02 04:23:19.148578,0 days 00:00:03.849820,2,55,90.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
130,130,0.949126038542229,2025-01-02 04:23:19.149019,2025-01-02 04:23:22.551281,0 days 00:00:03.402262,2,90,90.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
131,131,0.9444911205561597,2025-01-02 04:23:22.551705,2025-01-02 04:23:26.122484,0 days 00:00:03.570779,2,55,85.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
132,132,0.9461383006765662,2025-01-02 04:23:26.122899,2025-01-02 04:23:28.760602,0 days 00:00:02.637703,1,50,,,,,,,,,,2,,,,,,,,,,COMPLETE
133,133,0.9567438267759698,2025-01-02 04:23:28.761078,2025-01-02 04:23:36.820957,0 days 00:00:08.059879,3,60,90.0,65.0,,,,,,,,2,2.0,5.0,,,,,,,,COMPLETE
134,134,0.9504785485062632,2025-01-02 04:23:36.821442,2025-01-02 04:23:40.348342,0 days 00:00:03.526900,2,60,90.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
135,135,0.951898748102352,2025-01-02 04:23:40.348764,2025-01-02 04:23:43.119419,0 days 00:00:02.770655,1,55,,,,,,,,,,2,,,,,,,,,,COMPLETE
136,136,0.9482295359778803,2025-01-02 04:23:43.119822,2025-01-02 04:23:52.456009,0 days 00:00:09.336187,3,60,80.0,75.0,,,,,,,,5,2.0,6.0,,,,,,,,COMPLETE
137,137,0.9565122554845567,2025-01-02 04:23:52.456587,2025-01-02 04:23:55.581449,0 days 00:00:03.124862,2,65,75.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
138,138,0.9540475047180873,2025-01-02 04:23:55.581850,2025-01-02 04:23:58.327605,0 days 00:00:02.745755,1,55,,,,,,,,,,2,,,,,,,,,,COMPLETE
139,139,0.9481470295423784,2025-01-02 04:23:58.328003,2025-01-02 04:24:01.552471,0 days 00:00:03.224468,2,60,80.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
140,140,0.9516654583031243,2025-01-02 04:24:01.552894,2025-01-02 04:24:11.915761,0 days 00:00:10.362867,4,65,50.0,65.0,25.0,,,,,,,3,2.0,2.0,4.0,,,,,,,COMPLETE
141,141,0.9593367602739349,2025-01-02 04:24:11.916235,2025-01-02 04:24:15.216542,0 days 00:00:03.300307,2,65,75.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
142,142,0.9466642961909417,2025-01-02 04:24:15.216971,2025-01-02 04:24:18.679528,0 days 00:00:03.462557,2,65,85.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
143,143,0.9456022408963585,2025-01-02 04:24:18.679952,2025-01-02 04:24:22.272477,0 days 00:00:03.592525,2,60,70.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
144,144,0.9501661129568106,2025-01-02 04:24:22.272894,2025-01-02 04:24:24.545444,0 days 00:00:02.272550,1,70,,,,,,,,,,2,,,,,,,,,,COMPLETE
145,145,0.951749723145072,2025-01-02 04:24:24.545854,2025-01-02 04:24:33.227407,0 days 00:00:08.681553,3,70,90.0,80.0,,,,,,,,2,2.0,5.0,,,,,,,,COMPLETE
146,146,0.9557264184129856,2025-01-02 04:24:33.227865,2025-01-02 04:24:39.427387,0 days 00:00:06.199522,3,95,75.0,50.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
147,147,0.9294380499523398,2025-01-02 04:24:39.427889,2025-01-02 04:24:42.463003,0 days 00:00:03.035114,1,20,,,,,,,,,,2,,,,,,,,,,COMPLETE
148,148,0.942450808494058,2025-01-02 04:24:42.463405,2025-01-02 04:24:52.965345,0 days 00:00:10.501940,5,50,90.0,70.0,35.0,75.0,,,,,,2,2.0,4.0,3.0,4.0,,,,,,COMPLETE
149,149,0.9481749891990578,2025-01-02 04:24:52.965845,2025-01-02 04:24:56.658054,0 days 00:00:03.692209,2,35,60.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
150,150,0.945641081315818,2025-01-02 04:24:56.658469,2025-01-02 04:25:00.355665,0 days 00:00:03.697196,2,30,85.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
151,151,0.9576038827867176,2025-01-02 04:25:00.356242,2025-01-02 04:25:04.150238,0 days 00:00:03.793996,2,65,75.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
152,152,0.9553070175438596,2025-01-02 04:25:04.150650,2025-01-02 04:25:07.597409,0 days 00:00:03.446759,2,60,75.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
153,153,0.9413924610037809,2025-01-02 04:25:07.597819,2025-01-02 04:25:11.070150,0 days 00:00:03.472331,2,70,70.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
154,154,0.9412957570715474,2025-01-02 04:25:11.070581,2025-01-02 04:25:13.275461,0 days 00:00:02.204880,1,55,,,,,,,,,,2,,,,,,,,,,COMPLETE
155,155,0.9451495122255914,2025-01-02 04:25:13.275868,2025-01-02 04:25:16.363051,0 days 00:00:03.087183,2,65,85.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
156,156,0.9575997125404241,2025-01-02 04:25:16.363545,2025-01-02 04:25:25.379914,0 days 00:00:09.016369,3,60,80.0,45.0,,,,,,,,4,2.0,5.0,,,,,,,,COMPLETE
157,157,0.9499994444382716,2025-01-02 04:25:25.380498,2025-01-02 04:25:31.654759,0 days 00:00:06.274261,3,65,80.0,35.0,,,,,,,,2,2.0,4.0,,,,,,,,COMPLETE
158,158,0.9373188506966744,2025-01-02 04:25:31.655209,2025-01-02 04:25:43.200060,0 days 00:00:11.544851,3,60,80.0,65.0,,,,,,,,4,4.0,5.0,,,,,,,,COMPLETE
159,159,0.9498322147651006,2025-01-02 04:25:43.200548,2025-01-02 04:25:49.119759,0 days 00:00:05.919211,3,85,70.0,85.0,,,,,,,,4,2.0,2.0,,,,,,,,COMPLETE
160,160,0.9432373074093068,2025-01-02 04:25:49.120196,2025-01-02 04:25:57.117614,0 days 00:00:07.997418,3,60,80.0,55.0,,,,,,,,4,2.0,4.0,,,,,,,,COMPLETE
161,161,0.9516665324070345,2025-01-02 04:25:57.118078,2025-01-02 04:26:15.580778,0 days 00:00:18.462700,7,55,45.0,50.0,100.0,95.0,45.0,40.0,,,,2,2.0,5.0,5.0,3.0,5.0,3.0,,,,COMPLETE
162,162,0.9474300755729184,2025-01-02 04:26:15.581372,2025-01-02 04:26:24.752778,0 days 00:00:09.171406,4,65,85.0,45.0,55.0,,,,,,,2,2.0,6.0,2.0,,,,,,,COMPLETE
163,163,0.9414287271454715,2025-01-02 04:26:24.753250,2025-01-02 04:26:31.080579,0 days 00:00:06.327329,2,35,95.0,,,,,,,,,5,2.0,,,,,,,,,COMPLETE
164,164,0.9508222274179721,2025-01-02 04:26:31.081015,2025-01-02 04:26:33.630466,0 days 00:00:02.549451,1,60,,,,,,,,,,2,,,,,,,,,,COMPLETE
165,165,0.9414770010318705,2025-01-02 04:26:33.630878,2025-01-02 04:26:41.548521,0 days 00:00:07.917643,3,40,75.0,35.0,,,,,,,,2,2.0,5.0,,,,,,,,COMPLETE
166,166,0.9408809741754736,2025-01-02 04:26:41.549135,2025-01-02 04:26:44.870777,0 days 00:00:03.321642,2,80,80.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
167,167,0.9130285557386051,2025-01-02 04:26:44.871194,2025-01-02 04:26:49.356663,0 days 00:00:04.485469,1,10,,,,,,,,,,2,,,,,,,,,,COMPLETE
168,168,0.9415309991079392,2025-01-02 04:26:49.357274,2025-01-02 04:27:05.086824,0 days 00:00:15.729550,5,45,90.0,55.0,45.0,45.0,,,,,,3,2.0,6.0,4.0,6.0,,,,,,COMPLETE
169,169,0.938935220614111,2025-01-02 04:27:05.087376,2025-01-02 04:27:08.869552,0 days 00:00:03.782176,2,100,40.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
170,170,0.9514992883169324,2025-01-02 04:27:08.870083,2025-01-02 04:27:15.359312,0 days 00:00:06.489229,3,55,65.0,45.0,,,,,,,,2,2.0,3.0,,,,,,,,COMPLETE
171,171,0.9484187299451545,2025-01-02 04:27:15.359763,2025-01-02 04:27:18.592411,0 days 00:00:03.232648,2,65,75.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
172,172,0.9506937658784445,2025-01-02 04:27:18.592956,2025-01-02 04:27:22.255337,0 days 00:00:03.662381,2,65,75.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
173,173,0.951836153515017,2025-01-02 04:27:22.255772,2025-01-02 04:27:26.489906,0 days 00:00:04.234134,2,75,75.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
174,174,0.9434274640088594,2025-01-02 04:27:26.490345,2025-01-02 04:27:43.796446,0 days 00:00:17.306101,6,60,85.0,60.0,65.0,30.0,65.0,,,,,2,5.0,5.0,5.0,4.0,6.0,,,,,COMPLETE
175,175,0.9420490088845394,2025-01-02 04:27:43.797030,2025-01-02 04:27:46.414147,0 days 00:00:02.617117,1,65,,,,,,,,,,2,,,,,,,,,,COMPLETE
176,176,0.9499163879598662,2025-01-02 04:27:46.414561,2025-01-02 04:27:56.814094,0 days 00:00:10.399533,4,70,70.0,50.0,95.0,,,,,,,2,2.0,6.0,3.0,,,,,,,COMPLETE
177,177,0.9526177301396896,2025-01-02 04:27:56.814565,2025-01-02 04:28:00.592540,0 days 00:00:03.777975,2,60,85.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
178,178,0.9499103950144511,2025-01-02 04:28:00.592976,2025-01-02 04:28:08.273250,0 days 00:00:07.680274,2,65,90.0,,,,,,,,,5,6.0,,,,,,,,,COMPLETE
179,179,0.9497425681457892,2025-01-02 04:28:08.273800,2025-01-02 04:28:10.155784,0 days 00:00:01.881984,1,55,,,,,,,,,,2,,,,,,,,,,COMPLETE
180,180,0.9405592250850154,2025-01-02 04:28:10.156246,2025-01-02 04:28:17.693491,0 days 00:00:07.537245,3,40,35.0,40.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
181,181,0.9507949492757253,2025-01-02 04:28:17.693950,2025-01-02 04:28:25.604659,0 days 00:00:07.910709,3,95,75.0,50.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
182,182,0.9380685950875622,2025-01-02 04:28:25.605108,2025-01-02 04:28:33.285332,0 days 00:00:07.680224,3,95,5.0,55.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
183,183,0.9471573278769618,2025-01-02 04:28:33.285905,2025-01-02 04:28:41.103390,0 days 00:00:07.817485,3,100,70.0,60.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
184,184,0.9440863985218084,2025-01-02 04:28:41.103862,2025-01-02 04:28:49.477608,0 days 00:00:08.373746,4,95,80.0,65.0,10.0,,,,,,,2,2.0,6.0,2.0,,,,,,,COMPLETE
185,185,0.9466571834992887,2025-01-02 04:28:49.478112,2025-01-02 04:29:09.960812,0 days 00:00:20.482700,8,90,50.0,50.0,20.0,65.0,90.0,80.0,60.0,,,2,2.0,6.0,4.0,3.0,2.0,6.0,5.0,,,COMPLETE
186,186,0.9313895764288012,2025-01-02 04:29:09.961427,2025-01-02 04:29:13.781261,0 days 00:00:03.819834,2,100,75.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
187,187,0.9575311846564281,2025-01-02 04:29:13.781700,2025-01-02 04:29:22.256453,0 days 00:00:08.474753,3,95,80.0,45.0,,,,,,,,2,2.0,5.0,,,,,,,,COMPLETE
188,188,0.9414387201432007,2025-01-02 04:29:22.256912,2025-01-02 04:29:25.558872,0 days 00:00:03.301960,2,60,80.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
189,189,0.9447014538610512,2025-01-02 04:29:25.559294,2025-01-02 04:29:28.798145,0 days 00:00:03.238851,1,30,,,,,,,,,,2,,,,,,,,,,COMPLETE
190,190,0.9599383495402694,2025-01-02 04:29:28.798562,2025-01-02 04:29:38.579046,0 days 00:00:09.780484,3,70,55.0,45.0,,,,,,,,6,2.0,5.0,,,,,,,,COMPLETE
191,191,0.9482206961136257,2025-01-02 04:29:38.579586,2025-01-02 04:29:46.657426,0 days 00:00:08.077840,3,65,45.0,45.0,,,,,,,,6,2.0,5.0,,,,,,,,COMPLETE
192,192,0.9365310401748868,2025-01-02 04:29:46.657927,2025-01-02 04:29:55.357302,0 days 00:00:08.699375,3,70,65.0,40.0,,,,,,,,6,2.0,5.0,,,,,,,,COMPLETE
193,193,0.9525402107598447,2025-01-02 04:29:55.357783,2025-01-02 04:30:04.493824,0 days 00:00:09.136041,3,70,55.0,45.0,,,,,,,,4,2.0,5.0,,,,,,,,COMPLETE
194,194,0.9447838004139397,2025-01-02 04:30:04.494403,2025-01-02 04:30:12.864278,0 days 00:00:08.369875,3,65,80.0,60.0,,,,,,,,2,2.0,5.0,,,,,,,,COMPLETE
195,195,0.9436076576080977,2025-01-02 04:30:12.864738,2025-01-02 04:30:16.490772,0 days 00:00:03.626034,2,70,50.0,,,,,,,,,3,2.0,,,,,,,,,COMPLETE
196,196,0.9310799428717911,2025-01-02 04:30:16.491206,2025-01-02 04:30:25.839322,0 days 00:00:09.348116,3,85,85.0,35.0,,,,,,,,5,2.0,5.0,,,,,,,,COMPLETE
197,197,0.9482447705450339,2025-01-02 04:30:25.839849,2025-01-02 04:30:32.611158,0 days 00:00:06.771309,2,60,85.0,,,,,,,,,2,5.0,,,,,,,,,COMPLETE
198,198,0.9558677530102774,2025-01-02 04:30:32.611597,2025-01-02 04:30:42.070919,0 days 00:00:09.459322,4,65,55.0,55.0,80.0,,,,,,,2,2.0,4.0,5.0,,,,,,,COMPLETE
199,199,0.9369369121534818,2025-01-02 04:30:42.071408,2025-01-02 04:30:47.857952,0 days 00:00:05.786544,1,35,,,,,,,,,,5,,,,,,,,,,COMPLETE
200,200,0.9406303056027164,2025-01-02 04:30:47.858384,2025-01-02 04:30:56.734929,0 days 00:00:08.876545,3,60,90.0,30.0,,,,,,,,2,2.0,5.0,,,,,,,,COMPLETE
201,201,0.9482447705450339,2025-01-02 04:30:56.735392,2025-01-02 04:31:08.618731,0 days 00:00:11.883339,4,65,55.0,55.0,70.0,,,,,,,2,2.0,4.0,5.0,,,,,,,COMPLETE
202,202,0.949187420267347,2025-01-02 04:31:08.619211,2025-01-02 04:31:19.438831,0 days 00:00:10.819620,4,65,55.0,55.0,80.0,,,,,,,2,2.0,4.0,5.0,,,,,,,COMPLETE
203,203,0.9492068774265114,2025-01-02 04:31:19.439352,2025-01-02 04:31:34.912632,0 days 00:00:15.473280,5,60,60.0,45.0,90.0,55.0,,,,,,2,2.0,4.0,5.0,5.0,,,,,,COMPLETE
204,204,0.9491235392320534,2025-01-02 04:31:34.913242,2025-01-02 04:31:44.283122,0 days 00:00:09.369880,4,65,60.0,50.0,80.0,,,,,,,2,2.0,5.0,6.0,,,,,,,COMPLETE
205,205,0.9432069034718041,2025-01-02 04:31:44.283878,2025-01-02 04:31:51.627433,0 days 00:00:07.343555,4,70,45.0,40.0,60.0,,,,,,,2,2.0,3.0,4.0,,,,,,,COMPLETE
206,206,0.9440222671386616,2025-01-02 04:31:51.627940,2025-01-02 04:32:00.154794,0 days 00:00:08.526854,3,75,50.0,65.0,,,,,,,,2,2.0,5.0,,,,,,,,COMPLETE
207,207,0.959149090099616,2025-01-02 04:32:00.155264,2025-01-02 04:32:03.606469,0 days 00:00:03.451205,2,40,95.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
208,208,0.9550820616181975,2025-01-02 04:32:03.606918,2025-01-02 04:32:07.196800,0 days 00:00:03.589882,2,40,95.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
209,209,0.956159795083986,2025-01-02 04:32:07.197242,2025-01-02 04:32:11.280867,0 days 00:00:04.083625,2,45,100.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
210,210,0.9442065679787464,2025-01-02 04:32:11.281301,2025-01-02 04:32:14.859633,0 days 00:00:03.578332,2,40,95.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
211,211,0.9610611402150395,2025-01-02 04:32:14.860052,2025-01-02 04:32:18.491627,0 days 00:00:03.631575,2,50,100.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
212,212,0.9423433434215964,2025-01-02 04:32:18.492063,2025-01-02 04:32:21.703430,0 days 00:00:03.211367,2,45,100.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
213,213,0.9537190082644629,2025-01-02 04:32:21.703850,2025-01-02 04:32:26.023150,0 days 00:00:04.319300,2,35,100.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
214,214,0.9432788051209103,2025-01-02 04:32:26.023691,2025-01-02 04:32:29.720853,0 days 00:00:03.697162,2,50,95.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
215,215,0.9428290582802041,2025-01-02 04:32:29.721288,2025-01-02 04:32:32.598656,0 days 00:00:02.877368,2,50,100.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
216,216,0.9436333180539758,2025-01-02 04:32:32.599105,2025-01-02 04:32:35.287910,0 days 00:00:02.688805,1,45,,,,,,,,,,2,,,,,,,,,,COMPLETE
217,217,0.9387987971108176,2025-01-02 04:32:35.288404,2025-01-02 04:32:39.088225,0 days 00:00:03.799821,2,55,90.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
218,218,0.9317539177833296,2025-01-02 04:32:39.088654,2025-01-02 04:32:42.445514,0 days 00:00:03.356860,1,15,,,,,,,,,,2,,,,,,,,,,COMPLETE
219,219,0.9545619444948303,2025-01-02 04:32:42.445963,2025-01-02 04:32:45.735679,0 days 00:00:03.289716,2,90,95.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
220,220,0.9599995555506172,2025-01-02 04:32:45.736116,2025-01-02 04:32:50.728733,0 days 00:00:04.992617,3,40,90.0,70.0,,,,,,,,2,2.0,2.0,,,,,,,,COMPLETE
221,221,0.9507929883138564,2025-01-02 04:32:50.729248,2025-01-02 04:32:55.651635,0 days 00:00:04.922387,3,40,90.0,70.0,,,,,,,,2,2.0,2.0,,,,,,,,COMPLETE
222,222,0.9442788738001504,2025-01-02 04:32:55.652098,2025-01-02 04:33:03.098013,0 days 00:00:07.445915,3,40,90.0,70.0,,,,,,,,4,2.0,2.0,,,,,,,,COMPLETE
223,223,0.951621192884587,2025-01-02 04:33:03.098485,2025-01-02 04:33:08.451040,0 days 00:00:05.352555,3,45,95.0,75.0,,,,,,,,2,2.0,2.0,,,,,,,,COMPLETE
224,224,0.9409683447032937,2025-01-02 04:33:08.451629,2025-01-02 04:33:13.856402,0 days 00:00:05.404773,3,40,85.0,60.0,,,,,,,,2,2.0,2.0,,,,,,,,COMPLETE
225,225,0.957741644976003,2025-01-02 04:33:13.856873,2025-01-02 04:33:17.785337,0 days 00:00:03.928464,2,25,100.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
226,226,0.9363251879699248,2025-01-02 04:33:17.785778,2025-01-02 04:33:23.617056,0 days 00:00:05.831278,3,20,100.0,65.0,,,,,,,,2,2.0,2.0,,,,,,,,COMPLETE
227,227,0.9469320066334992,2025-01-02 04:33:23.617510,2025-01-02 04:33:27.216128,0 days 00:00:03.598618,2,25,100.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
228,228,0.9511218740733418,2025-01-02 04:33:27.216572,2025-01-02 04:33:30.107153,0 days 00:00:02.890581,1,25,,,,,,,,,,2,,,,,,,,,,COMPLETE
229,229,0.9422944832554321,2025-01-02 04:33:30.107545,2025-01-02 04:33:37.800375,0 days 00:00:07.692830,3,35,95.0,50.0,,,,,,,,2,2.0,5.0,,,,,,,,COMPLETE
230,230,0.9463520035918733,2025-01-02 04:33:37.800848,2025-01-02 04:33:42.250999,0 days 00:00:04.450151,2,20,95.0,,,,,,,,,3,2.0,,,,,,,,,COMPLETE
231,231,0.9513248426291905,2025-01-02 04:33:42.251436,2025-01-02 04:33:45.909835,0 days 00:00:03.658399,2,30,100.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
232,232,0.9317139791239879,2025-01-02 04:33:45.910293,2025-01-02 04:33:49.204841,0 days 00:00:03.294548,2,15,90.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
233,233,0.9464876957494407,2025-01-02 04:33:49.205254,2025-01-02 04:33:53.483404,0 days 00:00:04.278150,2,40,40.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
234,234,0.9491247112521222,2025-01-02 04:33:53.483839,2025-01-02 04:33:57.229730,0 days 00:00:03.745891,2,60,85.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
235,235,0.950781584761184,2025-01-02 04:33:57.230163,2025-01-02 04:34:00.135733,0 days 00:00:02.905570,1,55,,,,,,,,,,2,,,,,,,,,,COMPLETE
236,236,0.949815285573258,2025-01-02 04:34:00.136159,2025-01-02 04:34:05.789511,0 days 00:00:05.653352,3,50,75.0,60.0,,,,,,,,2,2.0,3.0,,,,,,,,COMPLETE
237,237,0.9395444133786686,2025-01-02 04:34:05.789977,2025-01-02 04:34:09.514583,0 days 00:00:03.724606,2,95,80.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
238,238,0.9535643564356435,2025-01-02 04:34:09.515033,2025-01-02 04:34:13.184839,0 days 00:00:03.669806,2,40,90.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
239,239,0.9499949994999499,2025-01-02 04:34:13.185257,2025-01-02 04:34:23.393598,0 days 00:00:10.208341,3,100,45.0,45.0,,,,,,,,2,4.0,5.0,,,,,,,,COMPLETE
240,240,0.9422427267685172,2025-01-02 04:34:23.394219,2025-01-02 04:34:25.623214,0 days 00:00:02.228995,1,35,,,,,,,,,,2,,,,,,,,,,COMPLETE
241,241,0.9542974493913696,2025-01-02 04:34:25.623632,2025-01-02 04:34:29.044745,0 days 00:00:03.421113,2,45,100.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
242,242,0.9451704694430108,2025-01-02 04:34:29.045179,2025-01-02 04:34:32.681442,0 days 00:00:03.636263,2,45,100.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
243,243,0.9511161143296449,2025-01-02 04:34:32.682123,2025-01-02 04:34:36.727000,0 days 00:00:04.044877,2,45,95.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
244,244,0.9382113511661673,2025-01-02 04:34:36.727448,2025-01-02 04:34:40.106677,0 days 00:00:03.379229,2,50,100.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
245,245,0.9534049286123638,2025-01-02 04:34:40.107128,2025-01-02 04:34:43.688475,0 days 00:00:03.581347,2,40,100.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
246,246,0.949821029082774,2025-01-02 04:34:43.688921,2025-01-02 04:34:47.173947,0 days 00:00:03.485026,2,45,95.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
247,247,0.9325073225935294,2025-01-02 04:34:47.174476,2025-01-02 04:34:51.511551,0 days 00:00:04.337075,3,60,70.0,75.0,,,,,,,,2,2.0,2.0,,,,,,,,COMPLETE
248,248,0.9477583252789737,2025-01-02 04:34:51.512052,2025-01-02 04:34:54.655592,0 days 00:00:03.143540,1,35,,,,,,,,,,2,,,,,,,,,,COMPLETE
249,249,0.9545809126367182,2025-01-02 04:34:54.656033,2025-01-02 04:34:58.096258,0 days 00:00:03.440225,2,85,85.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
250,250,0.94887187615932,2025-01-02 04:34:58.096712,2025-01-02 04:35:06.605846,0 days 00:00:08.509134,3,55,95.0,40.0,,,,,,,,2,2.0,5.0,,,,,,,,COMPLETE
251,251,0.9425285124700453,2025-01-02 04:35:06.606348,2025-01-02 04:35:09.785222,0 days 00:00:03.178874,2,45,90.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
252,252,0.9319474058280028,2025-01-02 04:35:09.785663,2025-01-02 04:35:20.083458,0 days 00:00:10.297795,3,65,80.0,50.0,,,,,,,,5,2.0,5.0,,,,,,,,COMPLETE
253,253,0.9524596549805231,2025-01-02 04:35:20.084129,2025-01-02 04:35:34.004630,0 days 00:00:13.920501,5,60,100.0,65.0,20.0,10.0,,,,,,2,2.0,6.0,3.0,6.0,,,,,,COMPLETE
254,254,0.9384352583216361,2025-01-02 04:35:34.005219,2025-01-02 04:35:36.843744,0 days 00:00:02.838525,1,40,,,,,,,,,,2,,,,,,,,,,COMPLETE
255,255,0.9518215908808703,2025-01-02 04:35:36.844167,2025-01-02 04:35:40.280137,0 days 00:00:03.435970,2,80,65.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
256,256,0.9341830717590494,2025-01-02 04:35:40.280650,2025-01-02 04:35:45.652742,0 days 00:00:05.372092,2,75,85.0,,,,,,,,,2,6.0,,,,,,,,,COMPLETE
257,257,0.9380488896347261,2025-01-02 04:35:45.653221,2025-01-02 04:35:54.431292,0 days 00:00:08.778071,3,90,75.0,60.0,,,,,,,,4,2.0,5.0,,,,,,,,COMPLETE
258,258,0.9254003586223953,2025-01-02 04:35:54.431769,2025-01-02 04:36:08.475685,0 days 00:00:14.043916,6,60,90.0,55.0,45.0,70.0,75.0,,,,,6,2.0,6.0,2.0,3.0,4.0,,,,,COMPLETE
259,259,0.9519807462473822,2025-01-02 04:36:08.476380,2025-01-02 04:36:11.744823,0 days 00:00:03.268443,1,40,,,,,,,,,,2,,,,,,,,,,COMPLETE
260,260,0.9499215433796827,2025-01-02 04:36:11.745262,2025-01-02 04:36:15.008627,0 days 00:00:03.263365,2,70,80.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
261,261,0.956655073945266,2025-01-02 04:36:15.009063,2025-01-02 04:36:25.157355,0 days 00:00:10.148292,3,55,95.0,80.0,,,,,,,,2,5.0,3.0,,,,,,,,COMPLETE
262,262,0.9449052396878483,2025-01-02 04:36:25.157866,2025-01-02 04:36:33.674927,0 days 00:00:08.517061,3,55,95.0,85.0,,,,,,,,2,5.0,3.0,,,,,,,,COMPLETE
