,number,value,datetime_start,datetime_complete,duration,params_depth,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_10,params_neurons_layer_11,params_neurons_layer_12,params_neurons_layer_13,params_neurons_layer_14,params_neurons_layer_15,params_neurons_layer_16,params_neurons_layer_17,params_neurons_layer_18,params_neurons_layer_19,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,params_orders_layer_0,params_orders_layer_1,params_orders_layer_10,params_orders_layer_11,params_orders_layer_12,params_orders_layer_13,params_orders_layer_14,params_orders_layer_15,params_orders_layer_16,params_orders_layer_17,params_orders_layer_18,params_orders_layer_19,params_orders_layer_2,params_orders_layer_3,params_orders_layer_4,params_orders_layer_5,params_orders_layer_6,params_orders_layer_7,params_orders_layer_8,params_orders_layer_9,state
89,89,0.78744493028628,2025-01-01 05:04:41.566793,2025-01-01 05:05:13.527962,0 days 00:00:31.961169,3,10,185.0,,,,,,,,,,,5.0,,,,,,,,5,5.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
90,90,0.8190378599935282,2025-01-01 05:05:13.528490,2025-01-01 05:05:15.961896,0 days 00:00:02.433406,1,140,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,COMPLETE
91,91,0.8041124245842939,2025-01-01 05:05:15.962225,2025-01-01 05:05:18.339972,0 days 00:00:02.377747,1,145,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,COMPLETE
92,92,0.8122191704913688,2025-01-01 05:05:18.340290,2025-01-01 05:05:41.052391,0 days 00:00:22.712101,2,125,175.0,,,,,,,,,,,,,,,,,,,4,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
93,93,0.8095575745297574,2025-01-01 05:05:41.052786,2025-01-01 05:05:43.222479,0 days 00:00:02.169693,1,130,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,COMPLETE
94,94,0.797798631094148,2025-01-01 05:05:43.222826,2025-01-01 05:05:56.664327,0 days 00:00:13.441501,2,75,155.0,,,,,,,,,,,,,,,,,,,4,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
95,95,0.8160692029200546,2025-01-01 05:05:56.664798,2025-01-01 05:06:29.689079,0 days 00:00:33.024281,3,190,25.0,,,,,,,,,,,30.0,,,,,,,,5,6.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
96,96,0.8242494060047519,2025-01-01 05:06:29.689494,2025-01-01 05:06:59.453982,0 days 00:00:29.764488,3,165,20.0,,,,,,,,,,,35.0,,,,,,,,5,6.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
97,97,0.8004853392804914,2025-01-01 05:06:59.454508,2025-01-01 05:07:39.859576,0 days 00:00:40.405068,4,165,60.0,,,,,,,,,,,40.0,115.0,,,,,,,5,6.0,,,,,,,,,,,6.0,5.0,,,,,,,COMPLETE
98,98,0.8207164371851737,2025-01-01 05:07:39.860144,2025-01-01 05:07:42.703675,0 days 00:00:02.843531,1,155,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
99,99,0.8043451952282605,2025-01-01 05:07:42.704004,2025-01-01 05:07:45.139286,0 days 00:00:02.435282,1,155,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
100,100,0.6931314830389683,2025-01-01 05:07:45.139622,2025-01-01 05:07:48.318929,0 days 00:00:03.179307,1,145,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
101,101,0.8090807681871628,2025-01-01 05:07:48.319256,2025-01-01 05:08:11.661407,0 days 00:00:23.342151,2,140,30.0,,,,,,,,,,,,,,,,,,,5,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
102,102,0.8109606950067476,2025-01-01 05:08:11.661809,2025-01-01 05:08:46.003234,0 days 00:00:34.341425,3,160,80.0,,,,,,,,,,,50.0,,,,,,,,5,6.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
103,103,0.8057676703349462,2025-01-01 05:08:46.003774,2025-01-01 05:08:50.432575,0 days 00:00:04.428801,1,155,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
104,104,0.7982896632531669,2025-01-01 05:08:50.432912,2025-01-01 05:09:17.377986,0 days 00:00:26.945074,2,170,5.0,,,,,,,,,,,,,,,,,,,5,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
105,105,0.0,2025-01-01 05:09:17.378488,2025-01-01 05:09:23.504802,0 days 00:00:06.126314,5,20,135.0,,,,,,,,,,,65.0,190.0,75.0,,,,,,5,5.0,,,,,,,,,,,6.0,4.0,2.0,,,,,,COMPLETE
106,106,0.3811659192825112,2025-01-01 05:09:23.505211,2025-01-01 05:09:25.747392,0 days 00:00:02.242181,1,175,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,COMPLETE
107,107,0.8053666090892846,2025-01-01 05:09:25.747735,2025-01-01 05:09:57.256880,0 days 00:00:31.509145,3,145,65.0,,,,,,,,,,,85.0,,,,,,,,6,6.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
108,108,0.0,2025-01-01 05:09:57.257292,2025-01-01 05:10:16.000620,0 days 00:00:18.743328,13,5,200.0,200.0,45.0,45.0,,,,,,,,35.0,130.0,90.0,5.0,55.0,100.0,140.0,170.0,5,5.0,6.0,4.0,5.0,,,,,,,,5.0,3.0,4.0,2.0,5.0,6.0,6.0,3.0,COMPLETE
109,109,0.8252611128988118,2025-01-01 05:10:16.001371,2025-01-01 05:10:42.971168,0 days 00:00:26.969797,2,165,45.0,,,,,,,,,,,,,,,,,,,6,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
110,110,0.6817896836705615,2025-01-01 05:10:42.971559,2025-01-01 05:10:47.141870,0 days 00:00:04.170311,1,165,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
111,111,0.8223033252230332,2025-01-01 05:10:47.142209,2025-01-01 05:11:11.934028,0 days 00:00:24.791819,2,150,15.0,,,,,,,,,,,,,,,,,,,6,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
112,112,0.8186636160586104,2025-01-01 05:11:11.934538,2025-01-01 05:11:37.193941,0 days 00:00:25.259403,2,155,15.0,,,,,,,,,,,,,,,,,,,6,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
113,113,0.8088009194990522,2025-01-01 05:11:37.194304,2025-01-01 05:12:01.800849,0 days 00:00:24.606545,2,150,15.0,,,,,,,,,,,,,,,,,,,6,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
114,114,0.8322162645218946,2025-01-01 05:12:01.801358,2025-01-01 05:12:05.108012,0 days 00:00:03.306654,1,140,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
115,115,0.8100634338339257,2025-01-01 05:12:05.108340,2025-01-01 05:12:08.069704,0 days 00:00:02.961364,1,140,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
116,116,0.8122112173692211,2025-01-01 05:12:08.070037,2025-01-01 05:12:11.029896,0 days 00:00:02.959859,1,135,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
117,117,0.8076474879626476,2025-01-01 05:12:11.030219,2025-01-01 05:12:14.488233,0 days 00:00:03.458014,1,160,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
118,118,0.7968071006269639,2025-01-01 05:12:14.488568,2025-01-01 05:12:42.833746,0 days 00:00:28.345178,3,150,45.0,,,,,,,,,,,15.0,,,,,,,,6,6.0,,,,,,,,,,,4.0,,,,,,,,COMPLETE
119,119,0.8119632889652211,2025-01-01 05:12:42.834293,2025-01-01 05:13:05.309841,0 days 00:00:22.475548,2,130,30.0,,,,,,,,,,,,,,,,,,,6,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
120,120,0.8090267983074753,2025-01-01 05:13:05.310228,2025-01-01 05:13:09.439335,0 days 00:00:04.129107,1,145,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
121,121,0.797783251231527,2025-01-01 05:13:09.439697,2025-01-01 05:13:34.717191,0 days 00:00:25.277494,2,155,15.0,,,,,,,,,,,,,,,,,,,6,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
122,122,0.8031797557345003,2025-01-01 05:13:34.717723,2025-01-01 05:14:01.376941,0 days 00:00:26.659218,2,165,20.0,,,,,,,,,,,,,,,,,,,6,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
123,123,0.8128281554511063,2025-01-01 05:14:01.377332,2025-01-01 05:14:06.357943,0 days 00:00:04.980611,1,170,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
124,124,0.8268857816671256,2025-01-01 05:14:06.358420,2025-01-01 05:14:31.783088,0 days 00:00:25.424668,2,155,35.0,,,,,,,,,,,,,,,,,,,6,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
125,125,0.8075491935399068,2025-01-01 05:14:31.783506,2025-01-01 05:14:59.346365,0 days 00:00:27.562859,3,140,50.0,,,,,,,,,,,45.0,,,,,,,,6,6.0,,,,,,,,,,,4.0,,,,,,,,COMPLETE
126,126,0.8247236343096909,2025-01-01 05:14:59.346899,2025-01-01 05:15:02.481974,0 days 00:00:03.135075,1,180,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
127,127,0.8061069661791509,2025-01-01 05:15:02.482311,2025-01-01 05:15:30.923970,0 days 00:00:28.441659,2,180,35.0,,,,,,,,,,,,,,,,,,,6,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
128,128,0.0,2025-01-01 05:15:30.924367,2025-01-01 05:15:44.991150,0 days 00:00:14.066783,10,180,10.0,,,,,,,,,,,95.0,155.0,135.0,90.0,120.0,200.0,35.0,85.0,6,6.0,,,,,,,,,,,4.0,5.0,6.0,3.0,2.0,3.0,2.0,5.0,COMPLETE
129,129,0.8290632134703196,2025-01-01 05:15:44.991847,2025-01-01 05:15:48.891328,0 days 00:00:03.899481,1,175,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
130,130,0.0,2025-01-01 05:15:48.891679,2025-01-01 05:16:16.954589,0 days 00:00:28.062910,20,160,45.0,80.0,130.0,155.0,200.0,70.0,80.0,80.0,100.0,200.0,5.0,25.0,170.0,110.0,175.0,90.0,150.0,175.0,40.0,6,6.0,5.0,5.0,4.0,5.0,3.0,4.0,5.0,6.0,2.0,2.0,5.0,3.0,3.0,5.0,4.0,5.0,4.0,2.0,COMPLETE
131,131,0.8283493754477774,2025-01-01 05:16:16.955427,2025-01-01 05:16:20.986948,0 days 00:00:04.031521,1,175,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
132,132,0.8213518805639872,2025-01-01 05:16:20.987294,2025-01-01 05:16:24.829562,0 days 00:00:03.842268,1,175,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
133,133,0.8092624416256955,2025-01-01 05:16:24.829898,2025-01-01 05:16:27.804296,0 days 00:00:02.974398,1,175,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
134,134,0.8020486555697823,2025-01-01 05:16:27.804636,2025-01-01 05:16:31.558079,0 days 00:00:03.753443,1,170,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
135,135,0.810668384487718,2025-01-01 05:16:31.558418,2025-01-01 05:16:59.694442,0 days 00:00:28.136024,2,175,55.0,,,,,,,,,,,,,,,,,,,6,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
136,136,0.8216475781872401,2025-01-01 05:16:59.694967,2025-01-01 05:17:03.493836,0 days 00:00:03.798869,1,180,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
137,137,0.8106938643404281,2025-01-01 05:17:03.494176,2025-01-01 05:17:07.464310,0 days 00:00:03.970134,1,165,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
138,138,0.7826090869545652,2025-01-01 05:17:07.464666,2025-01-01 05:17:35.980947,0 days 00:00:28.516281,2,180,25.0,,,,,,,,,,,,,,,,,,,6,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
139,139,0.8186651813769588,2025-01-01 05:17:35.981475,2025-01-01 05:17:39.749280,0 days 00:00:03.767805,1,170,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
140,140,0.8125,2025-01-01 05:17:39.749645,2025-01-01 05:18:09.494873,0 days 00:00:29.745228,2,185,70.0,,,,,,,,,,,,,,,,,,,6,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
141,141,0.694060659169466,2025-01-01 05:18:09.495383,2025-01-01 05:18:13.348767,0 days 00:00:03.853384,1,180,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
142,142,0.849305003720942,2025-01-01 05:18:13.349128,2025-01-01 05:18:17.267734,0 days 00:00:03.918606,1,165,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
143,143,0.8085361240701047,2025-01-01 05:18:17.268104,2025-01-01 05:18:20.990124,0 days 00:00:03.722020,1,160,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
144,144,0.8169009647922816,2025-01-01 05:18:20.990495,2025-01-01 05:18:47.958576,0 days 00:00:26.968081,2,165,35.0,,,,,,,,,,,,,,,,,,,6,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
145,145,0.8103853955375253,2025-01-01 05:18:47.958971,2025-01-01 05:18:51.338147,0 days 00:00:03.379176,1,175,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
146,146,0.8058620072753295,2025-01-01 05:18:51.338508,2025-01-01 05:19:17.462988,0 days 00:00:26.124480,2,160,20.0,,,,,,,,,,,,,,,,,,,6,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
147,147,0.8179669030732861,2025-01-01 05:19:17.463522,2025-01-01 05:19:22.038628,0 days 00:00:04.575106,1,170,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
148,148,0.8099814490750825,2025-01-01 05:19:22.038986,2025-01-01 05:19:47.837199,0 days 00:00:25.798213,2,155,40.0,,,,,,,,,,,,,,,,,,,6,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
149,149,0.8085395595866149,2025-01-01 05:19:47.837720,2025-01-01 05:19:51.366043,0 days 00:00:03.528323,1,170,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
150,150,0.8114699663480152,2025-01-01 05:19:51.366411,2025-01-01 05:20:17.226294,0 days 00:00:25.859883,3,190,10.0,,,,,,,,,,,115.0,,,,,,,,6,5.0,,,,,,,,,,,4.0,,,,,,,,COMPLETE
151,151,0.3783783783783784,2025-01-01 05:20:17.226706,2025-01-01 05:20:20.459933,0 days 00:00:03.233227,1,10,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
152,152,0.8512685039744872,2025-01-01 05:20:20.460271,2025-01-01 05:20:24.461558,0 days 00:00:04.001287,1,175,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
153,153,0.0,2025-01-01 05:20:24.461903,2025-01-01 05:20:37.285161,0 days 00:00:12.823258,7,180,90.0,,,,,,,,,,,5.0,85.0,15.0,185.0,5.0,,,,6,6.0,,,,,,,,,,,5.0,6.0,5.0,6.0,6.0,,,,COMPLETE
154,154,0.7967950331403642,2025-01-01 05:20:37.285800,2025-01-01 05:20:58.032572,0 days 00:00:20.746772,2,165,30.0,,,,,,,,,,,,,,,,,,,6,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
155,155,0.8285217409200595,2025-01-01 05:20:58.032971,2025-01-01 05:21:01.401539,0 days 00:00:03.368568,1,170,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
156,156,0.8098103909441365,2025-01-01 05:21:01.401875,2025-01-01 05:21:04.853514,0 days 00:00:03.451639,1,170,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
157,157,0.85221971170945,2025-01-01 05:21:04.853852,2025-01-01 05:21:08.357875,0 days 00:00:03.504023,1,160,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
158,158,0.8245240603381805,2025-01-01 05:21:08.358207,2025-01-01 05:21:11.842401,0 days 00:00:03.484194,1,175,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
159,159,0.7027093276426398,2025-01-01 05:21:11.842759,2025-01-01 05:21:16.460405,0 days 00:00:04.617646,1,175,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
160,160,0.7604930090204781,2025-01-01 05:21:16.460885,2025-01-01 05:21:20.503102,0 days 00:00:04.042217,1,185,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
161,161,0.7992625428168447,2025-01-01 05:21:20.503446,2025-01-01 05:21:25.038769,0 days 00:00:04.535323,1,175,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
162,162,0.820453131019767,2025-01-01 05:21:25.039109,2025-01-01 05:21:33.907152,0 days 00:00:08.868043,2,160,60.0,,,,,,,,,,,,,,,,,,,6,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
163,163,0.8077219956194484,2025-01-01 05:21:33.907542,2025-01-01 05:21:37.352679,0 days 00:00:03.445137,1,165,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
164,164,0.8038965220010177,2025-01-01 05:21:37.353019,2025-01-01 05:21:46.899996,0 days 00:00:09.546977,2,180,75.0,,,,,,,,,,,,,,,,,,,6,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
165,165,0.7936650636387708,2025-01-01 05:21:46.900350,2025-01-01 05:21:50.157213,0 days 00:00:03.256863,1,175,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
166,166,0.0,2025-01-01 05:21:50.157555,2025-01-01 05:22:12.304171,0 days 00:00:22.146616,19,165,55.0,165.0,90.0,45.0,80.0,145.0,10.0,195.0,105.0,5.0,,55.0,15.0,50.0,140.0,175.0,75.0,145.0,125.0,6,3.0,3.0,3.0,6.0,3.0,6.0,2.0,4.0,4.0,4.0,,6.0,2.0,2.0,4.0,5.0,4.0,3.0,4.0,COMPLETE
167,167,0.8034490692114555,2025-01-01 05:22:12.304969,2025-01-01 05:22:15.755325,0 days 00:00:03.450356,1,170,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
168,168,0.0,2025-01-01 05:22:15.755673,2025-01-01 05:22:23.614469,0 days 00:00:07.858796,8,160,5.0,,,,,,,,,,,80.0,35.0,40.0,125.0,45.0,35.0,,,6,6.0,,,,,,,,,,,5.0,4.0,6.0,2.0,3.0,2.0,,,COMPLETE
169,169,0.7977684043550364,2025-01-01 05:22:23.615011,2025-01-01 05:22:46.179604,0 days 00:00:22.564593,2,185,35.0,,,,,,,,,,,,,,,,,,,6,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
170,170,0.8267301642626852,2025-01-01 05:22:46.179983,2025-01-01 05:22:49.924991,0 days 00:00:03.745008,1,175,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
171,171,0.8464177499291201,2025-01-01 05:22:49.925326,2025-01-01 05:22:53.754955,0 days 00:00:03.829629,1,175,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
172,172,0.0,2025-01-01 05:22:53.755428,2025-01-01 05:23:19.500703,0 days 00:00:25.745275,15,180,20.0,95.0,175.0,80.0,160.0,60.0,,,,,,15.0,120.0,165.0,200.0,200.0,175.0,200.0,5.0,6,6.0,4.0,6.0,2.0,5.0,4.0,,,,,,2.0,5.0,4.0,4.0,3.0,6.0,5.0,3.0,COMPLETE
173,173,0.8205379457650258,2025-01-01 05:23:19.501436,2025-01-01 05:23:22.774908,0 days 00:00:03.273472,1,170,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
174,174,0.8179193190365248,2025-01-01 05:23:22.775246,2025-01-01 05:23:27.868772,0 days 00:00:05.093526,1,175,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
175,175,0.8018865245046378,2025-01-01 05:23:27.869121,2025-01-01 05:23:55.368837,0 days 00:00:27.499716,2,170,45.0,,,,,,,,,,,,,,,,,,,6,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
176,176,0.8224006524989804,2025-01-01 05:23:55.369352,2025-01-01 05:24:00.217697,0 days 00:00:04.848345,1,175,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
177,177,0.8129614860171345,2025-01-01 05:24:00.218041,2025-01-01 05:24:12.250100,0 days 00:00:12.032059,2,165,10.0,,,,,,,,,,,,,,,,,,,6,3.0,,,,,,,,,,,,,,,,,,,COMPLETE
178,178,0.8273813725628609,2025-01-01 05:24:12.250470,2025-01-01 05:24:15.383509,0 days 00:00:03.133039,1,185,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
179,179,0.7312384753340575,2025-01-01 05:24:15.383846,2025-01-01 05:24:18.783319,0 days 00:00:03.399473,1,185,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
180,180,0.8141709311779617,2025-01-01 05:24:18.783670,2025-01-01 05:24:38.655129,0 days 00:00:19.871459,2,150,65.0,,,,,,,,,,,,,,,,,,,6,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
181,181,0.8128153091175931,2025-01-01 05:24:38.655655,2025-01-01 05:24:41.562913,0 days 00:00:02.907258,1,90,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
182,182,0.8137773270143593,2025-01-01 05:24:41.563268,2025-01-01 05:24:45.179060,0 days 00:00:03.615792,1,110,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
183,183,0.7966410700013152,2025-01-01 05:24:45.179412,2025-01-01 05:24:48.554516,0 days 00:00:03.375104,1,180,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
184,184,0.7867435158501441,2025-01-01 05:24:48.554857,2025-01-01 05:24:51.912597,0 days 00:00:03.357740,1,175,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
185,185,0.818311642820575,2025-01-01 05:24:51.912930,2025-01-01 05:25:14.661108,0 days 00:00:22.748178,2,180,105.0,,,,,,,,,,,,,,,,,,,6,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
186,186,0.8148040854224698,2025-01-01 05:25:14.661510,2025-01-01 05:25:18.696066,0 days 00:00:04.034556,1,165,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
187,187,0.8206994417496307,2025-01-01 05:25:18.696553,2025-01-01 05:25:48.343235,0 days 00:00:29.646682,2,190,25.0,,,,,,,,,,,,,,,,,,,6,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
188,188,0.8154109685209626,2025-01-01 05:25:48.343654,2025-01-01 05:25:52.263958,0 days 00:00:03.920304,1,185,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
189,189,0.816397372225593,2025-01-01 05:25:52.264311,2025-01-01 05:26:14.053855,0 days 00:00:21.789544,2,175,40.0,,,,,,,,,,,,,,,,,,,6,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
190,190,0.8113173587090917,2025-01-01 05:26:14.054376,2025-01-01 05:26:18.826260,0 days 00:00:04.771884,1,160,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
191,191,0.8144181997123173,2025-01-01 05:26:18.826633,2025-01-01 05:26:22.111183,0 days 00:00:03.284550,1,175,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
192,192,0.8147337293849797,2025-01-01 05:26:22.111542,2025-01-01 05:26:25.775810,0 days 00:00:03.664268,1,170,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
193,193,0.7409689503751802,2025-01-01 05:26:25.776162,2025-01-01 05:26:29.927488,0 days 00:00:04.151326,1,175,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
194,194,0.7958407747547134,2025-01-01 05:26:29.927839,2025-01-01 05:26:58.337708,0 days 00:00:28.409869,2,180,50.0,,,,,,,,,,,,,,,,,,,6,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
195,195,0.8123376473662367,2025-01-01 05:26:58.338226,2025-01-01 05:27:02.600763,0 days 00:00:04.262537,1,165,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
196,196,0.8117337703168765,2025-01-01 05:27:02.601154,2025-01-01 05:27:05.948744,0 days 00:00:03.347590,1,155,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
197,197,0.8014858668004156,2025-01-01 05:27:05.949096,2025-01-01 05:27:33.730440,0 days 00:00:27.781344,2,170,80.0,,,,,,,,,,,,,,,,,,,6,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
198,198,0.7989214175654854,2025-01-01 05:27:33.730844,2025-01-01 05:27:37.634414,0 days 00:00:03.903570,1,185,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
199,199,0.8002483871256654,2025-01-01 05:27:37.634884,2025-01-01 05:28:07.163207,0 days 00:00:29.528323,3,170,115.0,,,,,,,,,,,110.0,,,,,,,,6,5.0,,,,,,,,,,,4.0,,,,,,,,COMPLETE
200,200,0.8188040854224699,2025-01-01 05:28:07.163648,2025-01-01 05:28:11.187986,0 days 00:00:04.024338,1,180,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
201,201,0.7803548955449282,2025-01-01 05:28:11.188355,2025-01-01 05:28:15.670361,0 days 00:00:04.482006,1,175,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
202,202,0.7924064563462949,2025-01-01 05:28:15.670738,2025-01-01 05:28:18.488375,0 days 00:00:02.817637,1,10,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
203,203,0.8095205438606954,2025-01-01 05:28:18.488737,2025-01-01 05:28:47.740198,0 days 00:00:29.251461,2,180,100.0,,,,,,,,,,,,,,,,,,,6,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
204,204,0.8285453842329153,2025-01-01 05:28:47.740741,2025-01-01 05:28:52.008347,0 days 00:00:04.267606,1,170,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
205,205,0.8118713732128093,2025-01-01 05:28:52.008731,2025-01-01 05:28:55.625474,0 days 00:00:03.616743,1,165,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
