,number,value,datetime_start,datetime_complete,duration,params_depth,params_grid,params_k,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_10,params_neurons_layer_11,params_neurons_layer_12,params_neurons_layer_13,params_neurons_layer_14,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,state
137,137,0.7484145527369827,2025-01-08 11:19:33.244930,2025-01-08 11:19:38.401508,0 days 00:00:05.156578,4,5,3,10,20.0,,,,,,50.0,50.0,,,,,,,COMPLETE
138,138,0.771551724137931,2025-01-08 11:19:38.402307,2025-01-08 11:19:42.099301,0 days 00:00:03.696994,3,5,3,5,20.0,,,,,,50.0,,,,,,,,COMPLETE
139,139,0.7650356778797146,2025-01-08 11:19:42.102923,2025-01-08 11:19:45.747736,0 days 00:00:03.644813,3,5,3,10,10.0,,,,,,45.0,,,,,,,,COMPLETE
140,140,0.8007142857142857,2025-01-08 11:19:45.748544,2025-01-08 11:19:50.616028,0 days 00:00:04.867484,4,5,3,10,15.0,,,,,,50.0,40.0,,,,,,,COMPLETE
141,141,0.865546218487395,2025-01-08 11:19:50.616755,2025-01-08 11:19:54.492975,0 days 00:00:03.876220,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
142,142,0.865546218487395,2025-01-08 11:19:54.499466,2025-01-08 11:19:58.274009,0 days 00:00:03.774543,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
143,143,0.865546218487395,2025-01-08 11:19:58.274684,2025-01-08 11:20:02.051385,0 days 00:00:03.776701,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
144,144,0.865546218487395,2025-01-08 11:20:02.052477,2025-01-08 11:20:05.824924,0 days 00:00:03.772447,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
145,145,0.738961038961039,2025-01-08 11:20:05.825575,2025-01-08 11:20:10.730212,0 days 00:00:04.904637,4,5,3,10,20.0,,,,,,50.0,30.0,,,,,,,COMPLETE
146,146,0.771551724137931,2025-01-08 11:20:10.730949,2025-01-08 11:20:14.428834,0 days 00:00:03.697885,3,5,3,5,20.0,,,,,,50.0,,,,,,,,COMPLETE
147,147,0.7921568627450981,2025-01-08 11:20:14.432561,2025-01-08 11:20:17.165976,0 days 00:00:02.733415,2,5,3,10,15.0,,,,,,,,,,,,,,COMPLETE
148,148,0.7887062789717657,2025-01-08 11:20:17.167787,2025-01-08 11:20:20.955664,0 days 00:00:03.787877,3,5,3,10,25.0,,,,,,45.0,,,,,,,,COMPLETE
149,149,0.7365071493511861,2025-01-08 11:20:20.956371,2025-01-08 11:20:23.666925,0 days 00:00:02.710554,2,5,3,10,20.0,,,,,,,,,,,,,,COMPLETE
150,150,0.6923809523809524,2025-01-08 11:20:23.668800,2025-01-08 11:20:28.721118,0 days 00:00:05.052318,4,5,3,5,20.0,,,,,,50.0,45.0,,,,,,,COMPLETE
151,151,0.865546218487395,2025-01-08 11:20:28.721955,2025-01-08 11:20:32.496460,0 days 00:00:03.774505,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
152,152,0.0,2025-01-08 11:20:32.497088,2025-01-08 11:20:47.062349,0 days 00:00:14.565261,15,5,3,10,20.0,40.0,35.0,5.0,25.0,5.0,50.0,35.0,10.0,10.0,10.0,5.0,40.0,35.0,COMPLETE
153,153,0.865546218487395,2025-01-08 11:20:47.063308,2025-01-08 11:20:50.842646,0 days 00:00:03.779338,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
154,154,0.865546218487395,2025-01-08 11:20:50.843258,2025-01-08 11:20:54.623117,0 days 00:00:03.779859,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
155,155,0.8065114709851552,2025-01-08 11:20:54.627119,2025-01-08 11:20:58.274593,0 days 00:00:03.647474,3,5,3,10,15.0,,,,,,45.0,,,,,,,,COMPLETE
156,156,0.7365071493511861,2025-01-08 11:20:58.276612,2025-01-08 11:21:00.984264,0 days 00:00:02.707652,2,5,3,10,20.0,,,,,,,,,,,,,,COMPLETE
157,157,0.7743144268438085,2025-01-08 11:21:00.986044,2025-01-08 11:21:05.785521,0 days 00:00:04.799477,4,5,3,10,20.0,,,,,,50.0,25.0,,,,,,,COMPLETE
158,158,0.8386287625418061,2025-01-08 11:21:05.786196,2025-01-08 11:21:09.747352,0 days 00:00:03.961156,3,5,3,10,25.0,,,,,,50.0,,,,,,,,COMPLETE
159,159,0.771551724137931,2025-01-08 11:21:09.748112,2025-01-08 11:21:13.450052,0 days 00:00:03.701940,3,5,3,5,20.0,,,,,,50.0,,,,,,,,COMPLETE
160,160,0.8091931216931216,2025-01-08 11:21:13.453927,2025-01-08 11:21:16.234708,0 days 00:00:02.780781,2,5,3,10,25.0,,,,,,,,,,,,,,COMPLETE
161,161,0.865546218487395,2025-01-08 11:21:16.235984,2025-01-08 11:21:20.012312,0 days 00:00:03.776328,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
162,162,0.865546218487395,2025-01-08 11:21:20.013246,2025-01-08 11:21:23.784555,0 days 00:00:03.771309,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
163,163,0.865546218487395,2025-01-08 11:21:23.789286,2025-01-08 11:21:27.567069,0 days 00:00:03.777783,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
164,164,0.7484145527369827,2025-01-08 11:21:27.567768,2025-01-08 11:21:32.633085,0 days 00:00:05.065317,4,5,3,10,20.0,,,,,,50.0,50.0,,,,,,,COMPLETE
165,165,0.7454545454545455,2025-01-08 11:21:32.633869,2025-01-08 11:21:36.537790,0 days 00:00:03.903921,3,5,3,10,20.0,,,,,,45.0,,,,,,,,COMPLETE
166,166,0.7960321364158058,2025-01-08 11:21:36.538426,2025-01-08 11:21:40.212761,0 days 00:00:03.674335,3,5,3,10,15.0,,,,,,50.0,,,,,,,,COMPLETE
167,167,0.7365071493511861,2025-01-08 11:21:40.216721,2025-01-08 11:21:42.927121,0 days 00:00:02.710400,2,5,3,10,20.0,,,,,,,,,,,,,,COMPLETE
168,168,0.7486636120656739,2025-01-08 11:21:42.928371,2025-01-08 11:21:47.801343,0 days 00:00:04.872972,4,5,3,5,20.0,,,,,,50.0,40.0,,,,,,,COMPLETE
169,169,0.8386287625418061,2025-01-08 11:21:47.802065,2025-01-08 11:21:51.663468,0 days 00:00:03.861403,3,5,3,10,25.0,,,,,,50.0,,,,,,,,COMPLETE
170,170,0.7365071493511861,2025-01-08 11:21:51.664407,2025-01-08 11:21:54.374537,0 days 00:00:02.710130,2,5,3,10,20.0,,,,,,,,,,,,,,COMPLETE
171,171,0.865546218487395,2025-01-08 11:21:54.376356,2025-01-08 11:21:58.147387,0 days 00:00:03.771031,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
172,172,0.865546218487395,2025-01-08 11:21:58.148306,2025-01-08 11:22:01.919698,0 days 00:00:03.771392,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
173,173,0.865546218487395,2025-01-08 11:22:01.924431,2025-01-08 11:22:05.699028,0 days 00:00:03.774597,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
174,174,0.865546218487395,2025-01-08 11:22:05.699651,2025-01-08 11:22:09.578834,0 days 00:00:03.879183,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
175,175,0.672782874617737,2025-01-08 11:22:09.579563,2025-01-08 11:22:14.500632,0 days 00:00:04.921069,4,5,3,10,15.0,,,,,,50.0,35.0,,,,,,,COMPLETE
176,176,0.865546218487395,2025-01-08 11:22:14.501346,2025-01-08 11:22:18.277980,0 days 00:00:03.776634,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
177,177,0.865546218487395,2025-01-08 11:22:18.282786,2025-01-08 11:22:22.058110,0 days 00:00:03.775324,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
178,178,0.835016835016835,2025-01-08 11:22:22.060060,2025-01-08 11:22:24.729763,0 days 00:00:02.669703,2,5,3,5,20.0,,,,,,,,,,,,,,COMPLETE
179,179,0.7368697478991597,2025-01-08 11:22:24.730936,2025-01-08 11:22:29.778702,0 days 00:00:05.047766,4,5,3,10,20.0,,,,,,45.0,45.0,,,,,,,COMPLETE
180,180,0.7960321364158058,2025-01-08 11:22:29.779496,2025-01-08 11:22:33.459113,0 days 00:00:03.679617,3,5,3,10,15.0,,,,,,50.0,,,,,,,,COMPLETE
181,181,0.865546218487395,2025-01-08 11:22:33.462144,2025-01-08 11:22:37.238828,0 days 00:00:03.776684,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
182,182,0.865546218487395,2025-01-08 11:22:37.239820,2025-01-08 11:22:41.015939,0 days 00:00:03.776119,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
183,183,0.865546218487395,2025-01-08 11:22:41.016652,2025-01-08 11:22:44.790463,0 days 00:00:03.773811,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
184,184,0.865546218487395,2025-01-08 11:22:44.791178,2025-01-08 11:22:48.567477,0 days 00:00:03.776299,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
185,185,0.7772686433063791,2025-01-08 11:22:48.572361,2025-01-08 11:22:53.296244,0 days 00:00:04.723883,4,5,3,10,20.0,,,,,,50.0,20.0,,,,,,,COMPLETE
186,186,0.8091931216931216,2025-01-08 11:22:53.297043,2025-01-08 11:22:56.084665,0 days 00:00:02.787622,2,5,3,10,25.0,,,,,,,,,,,,,,COMPLETE
187,187,0.865546218487395,2025-01-08 11:22:56.085482,2025-01-08 11:22:59.856016,0 days 00:00:03.770534,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
188,188,0.769010160603081,2025-01-08 11:22:59.856949,2025-01-08 11:23:04.398230,0 days 00:00:04.541281,3,5,3,40,20.0,,,,,,50.0,,,,,,,,COMPLETE
189,189,0.7365071493511861,2025-01-08 11:23:04.399410,2025-01-08 11:23:07.107504,0 days 00:00:02.708094,2,5,3,10,20.0,,,,,,,,,,,,,,COMPLETE
190,190,0.7156589445352302,2025-01-08 11:23:07.109360,2025-01-08 11:23:11.909004,0 days 00:00:04.799644,4,5,3,5,20.0,,,,,,50.0,30.0,,,,,,,COMPLETE
191,191,0.865546218487395,2025-01-08 11:23:11.910111,2025-01-08 11:23:15.685723,0 days 00:00:03.775612,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
192,192,0.865546218487395,2025-01-08 11:23:15.686712,2025-01-08 11:23:19.466448,0 days 00:00:03.779736,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
193,193,0.865546218487395,2025-01-08 11:23:19.466990,2025-01-08 11:23:23.244410,0 days 00:00:03.777420,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
194,194,0.865546218487395,2025-01-08 11:23:23.245308,2025-01-08 11:23:27.147139,0 days 00:00:03.901831,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
195,195,0.8386287625418061,2025-01-08 11:23:27.148187,2025-01-08 11:23:31.006526,0 days 00:00:03.858339,3,5,3,10,25.0,,,,,,50.0,,,,,,,,COMPLETE
196,196,0.865546218487395,2025-01-08 11:23:31.007494,2025-01-08 11:23:34.782315,0 days 00:00:03.774821,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
197,197,0.7921568627450981,2025-01-08 11:23:34.783079,2025-01-08 11:23:37.520708,0 days 00:00:02.737629,2,5,3,10,15.0,,,,,,,,,,,,,,COMPLETE
198,198,0.8237931034482758,2025-01-08 11:23:37.522377,2025-01-08 11:23:42.371584,0 days 00:00:04.849207,4,5,3,10,20.0,,,,,,45.0,35.0,,,,,,,COMPLETE
199,199,0.0,2025-01-08 11:23:42.372407,2025-01-08 11:23:52.858290,0 days 00:00:10.485883,9,5,3,10,20.0,,,,,,50.0,50.0,10.0,15.0,45.0,40.0,35.0,,COMPLETE
200,200,0.865546218487395,2025-01-08 11:23:52.890594,2025-01-08 11:23:56.667304,0 days 00:00:03.776710,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
201,201,0.865546218487395,2025-01-08 11:23:56.672065,2025-01-08 11:24:00.446083,0 days 00:00:03.774018,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
202,202,0.865546218487395,2025-01-08 11:24:00.450811,2025-01-08 11:24:04.226580,0 days 00:00:03.775769,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
203,203,0.865546218487395,2025-01-08 11:24:04.228827,2025-01-08 11:24:08.098714,0 days 00:00:03.869887,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
204,204,0.865546218487395,2025-01-08 11:24:08.103499,2025-01-08 11:24:11.875447,0 days 00:00:03.771948,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
205,205,0.865546218487395,2025-01-08 11:24:11.879340,2025-01-08 11:24:15.648945,0 days 00:00:03.769605,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
206,206,0.7365071493511861,2025-01-08 11:24:15.652914,2025-01-08 11:24:18.367800,0 days 00:00:02.714886,2,5,3,10,20.0,,,,,,,,,,,,,,COMPLETE
207,207,0.7507057163020465,2025-01-08 11:24:18.369458,2025-01-08 11:24:23.319098,0 days 00:00:04.949640,4,5,3,10,20.0,,,,,,50.0,40.0,,,,,,,COMPLETE
208,208,0.7906746031746033,2025-01-08 11:24:23.320184,2025-01-08 11:24:26.925030,0 days 00:00:03.604846,3,5,3,10,5.0,,,,,,50.0,,,,,,,,COMPLETE
209,209,0.7960321364158058,2025-01-08 11:24:26.926877,2025-01-08 11:24:30.600823,0 days 00:00:03.673946,3,5,3,10,15.0,,,,,,50.0,,,,,,,,COMPLETE
210,210,0.7728737912224151,2025-01-08 11:24:30.604977,2025-01-08 11:24:33.388162,0 days 00:00:02.783185,2,5,3,5,25.0,,,,,,,,,,,,,,COMPLETE
211,211,0.865546218487395,2025-01-08 11:24:33.389252,2025-01-08 11:24:37.266606,0 days 00:00:03.877354,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
212,212,0.865546218487395,2025-01-08 11:24:37.267458,2025-01-08 11:24:41.049797,0 days 00:00:03.782339,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
213,213,0.865546218487395,2025-01-08 11:24:41.050727,2025-01-08 11:24:44.829326,0 days 00:00:03.778599,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
214,214,0.865546218487395,2025-01-08 11:24:44.830253,2025-01-08 11:24:48.606703,0 days 00:00:03.776450,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
215,215,0.865546218487395,2025-01-08 11:24:48.607394,2025-01-08 11:24:52.375713,0 days 00:00:03.768319,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
216,216,0.7743144268438085,2025-01-08 11:24:52.379838,2025-01-08 11:24:57.180015,0 days 00:00:04.800177,4,5,3,10,20.0,,,,,,50.0,25.0,,,,,,,COMPLETE
217,217,0.865546218487395,2025-01-08 11:24:57.189206,2025-01-08 11:25:00.963653,0 days 00:00:03.774447,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
218,218,0.7454545454545455,2025-01-08 11:25:00.968432,2025-01-08 11:25:04.869773,0 days 00:00:03.901341,3,5,3,10,20.0,,,,,,45.0,,,,,,,,COMPLETE
219,219,0.865546218487395,2025-01-08 11:25:04.870465,2025-01-08 11:25:08.644549,0 days 00:00:03.774084,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
220,220,0.8199236827149469,2025-01-08 11:25:08.649348,2025-01-08 11:25:11.486066,0 days 00:00:02.836718,2,5,3,15,20.0,,,,,,,,,,,,,,COMPLETE
221,221,0.865546218487395,2025-01-08 11:25:11.488455,2025-01-08 11:25:15.260171,0 days 00:00:03.771716,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
222,222,0.865546218487395,2025-01-08 11:25:15.261128,2025-01-08 11:25:19.034672,0 days 00:00:03.773544,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
223,223,0.865546218487395,2025-01-08 11:25:19.039417,2025-01-08 11:25:22.817207,0 days 00:00:03.777790,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
224,224,0.865546218487395,2025-01-08 11:25:22.817855,2025-01-08 11:25:26.600357,0 days 00:00:03.782502,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
225,225,0.865546218487395,2025-01-08 11:25:26.601009,2025-01-08 11:25:30.375430,0 days 00:00:03.774421,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
226,226,0.865546218487395,2025-01-08 11:25:30.380484,2025-01-08 11:25:34.258547,0 days 00:00:03.878063,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
227,227,0.0,2025-01-08 11:25:34.259214,2025-01-08 11:25:43.800268,0 days 00:00:09.541054,14,5,3,10,20.0,40.0,20.0,25.0,45.0,,50.0,5.0,40.0,40.0,35.0,20.0,10.0,15.0,COMPLETE
228,228,0.653061224489796,2025-01-08 11:25:43.801348,2025-01-08 11:25:48.253191,0 days 00:00:04.451843,4,5,3,10,20.0,,,,,,15.0,15.0,,,,,,,COMPLETE
229,229,0.7960321364158058,2025-01-08 11:25:48.255346,2025-01-08 11:25:51.933696,0 days 00:00:03.678350,3,5,3,10,15.0,,,,,,50.0,,,,,,,,COMPLETE
230,230,0.8235053235053236,2025-01-08 11:25:51.937543,2025-01-08 11:25:55.283928,0 days 00:00:03.346385,2,5,3,50,25.0,,,,,,,,,,,,,,COMPLETE
231,231,0.865546218487395,2025-01-08 11:25:55.284910,2025-01-08 11:25:59.066643,0 days 00:00:03.781733,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
232,232,0.865546218487395,2025-01-08 11:25:59.067407,2025-01-08 11:26:02.841899,0 days 00:00:03.774492,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
233,233,0.865546218487395,2025-01-08 11:26:02.846614,2025-01-08 11:26:06.619795,0 days 00:00:03.773181,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
234,234,0.865546218487395,2025-01-08 11:26:06.624790,2025-01-08 11:26:10.396440,0 days 00:00:03.771650,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
235,235,0.865546218487395,2025-01-08 11:26:10.400041,2025-01-08 11:26:14.299474,0 days 00:00:03.899433,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
236,236,0.7772686433063791,2025-01-08 11:26:14.304586,2025-01-08 11:26:19.030751,0 days 00:00:04.726165,4,5,3,10,20.0,,,,,,50.0,20.0,,,,,,,COMPLETE
237,237,0.865546218487395,2025-01-08 11:26:19.031757,2025-01-08 11:26:22.805856,0 days 00:00:03.774099,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
238,238,0.865546218487395,2025-01-08 11:26:22.810568,2025-01-08 11:26:26.588621,0 days 00:00:03.778053,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
239,239,0.7451175107580271,2025-01-08 11:26:26.589580,2025-01-08 11:26:29.995951,0 days 00:00:03.406371,2,5,3,45,20.0,,,,,,,,,,,,,,COMPLETE
240,240,0.865546218487395,2025-01-08 11:26:30.005936,2025-01-08 11:26:33.884007,0 days 00:00:03.878071,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
241,241,0.865546218487395,2025-01-08 11:26:33.884744,2025-01-08 11:26:37.665201,0 days 00:00:03.780457,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
242,242,0.865546218487395,2025-01-08 11:26:37.666186,2025-01-08 11:26:41.445288,0 days 00:00:03.779102,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
243,243,0.865546218487395,2025-01-08 11:26:41.446563,2025-01-08 11:26:45.226695,0 days 00:00:03.780132,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
244,244,0.865546218487395,2025-01-08 11:26:45.227627,2025-01-08 11:26:49.003245,0 days 00:00:03.775618,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
245,245,0.865546218487395,2025-01-08 11:26:49.003875,2025-01-08 11:26:52.779027,0 days 00:00:03.775152,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
246,246,0.7772686433063791,2025-01-08 11:26:52.779758,2025-01-08 11:26:57.637512,0 days 00:00:04.857754,4,5,3,10,20.0,,,,,,50.0,20.0,,,,,,,COMPLETE
247,247,0.865546218487395,2025-01-08 11:26:57.638295,2025-01-08 11:27:01.421727,0 days 00:00:03.783432,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
248,248,0.865546218487395,2025-01-08 11:27:01.422351,2025-01-08 11:27:05.201961,0 days 00:00:03.779610,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
249,249,0.865546218487395,2025-01-08 11:27:05.202960,2025-01-08 11:27:08.977276,0 days 00:00:03.774316,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
250,250,0.7365071493511861,2025-01-08 11:27:08.982039,2025-01-08 11:27:11.691351,0 days 00:00:02.709312,2,5,3,10,20.0,,,,,,,,,,,,,,COMPLETE
251,251,0.75,2025-01-08 11:27:11.693056,2025-01-08 11:27:16.722141,0 days 00:00:05.029085,4,5,3,10,20.0,,,,,,50.0,45.0,,,,,,,COMPLETE
252,252,0.7846153846153847,2025-01-08 11:27:16.723036,2025-01-08 11:27:20.372511,0 days 00:00:03.649475,3,5,3,5,20.0,,,,,,45.0,,,,,,,,COMPLETE
253,253,0.7960321364158058,2025-01-08 11:27:20.375901,2025-01-08 11:27:24.054232,0 days 00:00:03.678331,3,5,3,10,15.0,,,,,,50.0,,,,,,,,COMPLETE
254,254,0.7010244428468728,2025-01-08 11:27:24.058398,2025-01-08 11:27:28.695144,0 days 00:00:04.636746,4,5,3,10,20.0,,,,,,50.0,5.0,,,,,,,COMPLETE
255,255,0.7365071493511861,2025-01-08 11:27:28.696094,2025-01-08 11:27:31.410926,0 days 00:00:02.714832,2,5,3,10,20.0,,,,,,,,,,,,,,COMPLETE
256,256,0.8192604632263307,2025-01-08 11:27:31.412608,2025-01-08 11:27:35.290092,0 days 00:00:03.877484,3,5,3,15,20.0,,,,,,50.0,,,,,,,,COMPLETE
257,257,0.8386287625418061,2025-01-08 11:27:35.291006,2025-01-08 11:27:39.148683,0 days 00:00:03.857677,3,5,3,10,25.0,,,,,,50.0,,,,,,,,COMPLETE
258,258,0.865546218487395,2025-01-08 11:27:39.149456,2025-01-08 11:27:42.926595,0 days 00:00:03.777139,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
259,259,0.865546218487395,2025-01-08 11:27:42.927326,2025-01-08 11:27:46.709418,0 days 00:00:03.782092,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
260,260,0.7365071493511861,2025-01-08 11:27:46.710034,2025-01-08 11:27:49.424196,0 days 00:00:02.714162,2,5,3,10,20.0,,,,,,,,,,,,,,COMPLETE
261,261,0.865546218487395,2025-01-08 11:27:49.426068,2025-01-08 11:27:53.202106,0 days 00:00:03.776038,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
262,262,0.7572815533980582,2025-01-08 11:27:53.202768,2025-01-08 11:27:57.936826,0 days 00:00:04.734058,4,5,3,5,15.0,,,,,,50.0,25.0,,,,,,,COMPLETE
263,263,0.865546218487395,2025-01-08 11:27:57.937547,2025-01-08 11:28:01.717527,0 days 00:00:03.779980,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
264,264,0.034482758620689655,2025-01-08 11:28:01.718190,2025-01-08 11:28:12.577115,0 days 00:00:10.858925,10,5,3,10,20.0,,,,,,45.0,15.0,5.0,30.0,20.0,30.0,20.0,40.0,COMPLETE
265,265,0.8386287625418061,2025-01-08 11:28:12.578087,2025-01-08 11:28:16.443713,0 days 00:00:03.865626,3,5,3,10,25.0,,,,,,50.0,,,,,,,,COMPLETE
266,266,0.7692432344838762,2025-01-08 11:28:16.444526,2025-01-08 11:28:20.736139,0 days 00:00:04.291613,3,5,3,35,20.0,,,,,,50.0,,,,,,,,COMPLETE
267,267,0.8199236827149469,2025-01-08 11:28:20.737344,2025-01-08 11:28:23.576449,0 days 00:00:02.839105,2,5,3,15,20.0,,,,,,,,,,,,,,COMPLETE
268,268,0.865546218487395,2025-01-08 11:28:23.578827,2025-01-08 11:28:27.351153,0 days 00:00:03.772326,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
269,269,0.738961038961039,2025-01-08 11:28:27.355887,2025-01-08 11:28:32.259617,0 days 00:00:04.903730,4,5,3,10,20.0,,,,,,50.0,30.0,,,,,,,COMPLETE
270,270,0.7454545454545455,2025-01-08 11:28:32.260398,2025-01-08 11:28:36.036973,0 days 00:00:03.776575,3,5,3,10,20.0,,,,,,45.0,,,,,,,,COMPLETE
271,271,0.8007142857142857,2025-01-08 11:28:36.040304,2025-01-08 11:28:41.008757,0 days 00:00:04.968453,4,5,3,10,15.0,,,,,,50.0,40.0,,,,,,,COMPLETE
272,272,0.865546218487395,2025-01-08 11:28:41.009486,2025-01-08 11:28:44.796022,0 days 00:00:03.786536,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
273,273,0.835016835016835,2025-01-08 11:28:44.796653,2025-01-08 11:28:47.465715,0 days 00:00:02.669062,2,5,3,5,20.0,,,,,,,,,,,,,,COMPLETE
274,274,0.865546218487395,2025-01-08 11:28:47.466855,2025-01-08 11:28:51.236725,0 days 00:00:03.769870,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
275,275,0.42045454545454547,2025-01-08 11:28:51.241535,2025-01-08 11:29:01.540552,0 days 00:00:10.299017,7,5,5,10,20.0,,,,,,50.0,10.0,15.0,35.0,45.0,,,,COMPLETE
276,276,0.812125569134915,2025-01-08 11:29:01.541398,2025-01-08 11:29:05.484303,0 days 00:00:03.942905,3,5,3,15,25.0,,,,,,50.0,,,,,,,,COMPLETE
277,277,0.7691424823741597,2025-01-08 11:29:05.491362,2025-01-08 11:29:09.414448,0 days 00:00:03.923086,3,9,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
278,278,0.7365071493511861,2025-01-08 11:29:09.419349,2025-01-08 11:29:12.130507,0 days 00:00:02.711158,2,5,3,10,20.0,,,,,,,,,,,,,,COMPLETE
279,279,0.865546218487395,2025-01-08 11:29:12.132231,2025-01-08 11:29:15.914049,0 days 00:00:03.781818,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
280,280,0.865546218487395,2025-01-08 11:29:15.916166,2025-01-08 11:29:19.693655,0 days 00:00:03.777489,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
281,281,0.8237931034482758,2025-01-08 11:29:19.698403,2025-01-08 11:29:24.554794,0 days 00:00:04.856391,4,5,3,10,20.0,,,,,,45.0,35.0,,,,,,,COMPLETE
282,282,0.865546218487395,2025-01-08 11:29:24.555537,2025-01-08 11:29:28.334791,0 days 00:00:03.779254,3,5,3,10,20.0,,,,,,50.0,,,,,,,,COMPLETE
283,283,0.0,2025-01-08 11:29:28.339343,2025-01-08 11:29:36.224502,0 days 00:00:07.885159,12,5,3,5,15.0,15.0,40.0,,,,50.0,50.0,45.0,25.0,10.0,45.0,45.0,15.0,COMPLETE
