,number,value,datetime_start,datetime_complete,duration,params_depth,params_grid,params_k,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_10,params_neurons_layer_11,params_neurons_layer_12,params_neurons_layer_13,params_neurons_layer_14,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,state
147,147,0.0,2025-01-08 16:52:12.668707,2025-01-08 16:52:22.245602,0 days 00:00:09.576895,9,9,1,50,35.0,,,,,,20.0,35.0,40.0,10.0,25.0,5.0,20.0,,COMPLETE
148,148,0.9523869346733669,2025-01-08 16:52:22.247122,2025-01-08 16:52:26.295393,0 days 00:00:04.048271,2,9,1,50,30.0,,,,,,,,,,,,,,COMPLETE
149,149,0.9639849328161016,2025-01-08 16:52:26.296674,2025-01-08 16:52:29.239296,0 days 00:00:02.942622,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
150,150,0.9556582633053221,2025-01-08 16:52:29.240350,2025-01-08 16:52:33.445873,0 days 00:00:04.205523,2,9,1,45,50.0,,,,,,,,,,,,,,COMPLETE
151,151,0.9639849328161016,2025-01-08 16:52:33.447248,2025-01-08 16:52:36.386779,0 days 00:00:02.939531,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
152,152,0.9639849328161016,2025-01-08 16:52:36.387666,2025-01-08 16:52:39.323033,0 days 00:00:02.935367,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
153,153,0.9639849328161016,2025-01-08 16:52:39.324296,2025-01-08 16:52:42.350540,0 days 00:00:03.026244,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
154,154,0.9639849328161016,2025-01-08 16:52:42.363637,2025-01-08 16:52:45.301244,0 days 00:00:02.937607,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
155,155,0.9639849328161016,2025-01-08 16:52:45.302489,2025-01-08 16:52:48.240057,0 days 00:00:02.937568,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
156,156,0.9632851588086909,2025-01-08 16:52:48.240926,2025-01-08 16:52:52.503113,0 days 00:00:04.262187,2,9,1,50,40.0,,,,,,,,,,,,,,COMPLETE
157,157,0.9639849328161016,2025-01-08 16:52:52.504133,2025-01-08 16:52:55.441246,0 days 00:00:02.937113,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
158,158,0.9639849328161016,2025-01-08 16:52:55.442270,2025-01-08 16:52:58.480731,0 days 00:00:03.038461,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
159,159,0.9573969122532735,2025-01-08 16:52:58.481710,2025-01-08 16:53:02.353924,0 days 00:00:03.872214,2,9,1,45,35.0,,,,,,,,,,,,,,COMPLETE
160,160,0.0,2025-01-08 16:53:02.354921,2025-01-08 16:53:15.743856,0 days 00:00:13.388935,12,9,1,50,45.0,5.0,25.0,,,,45.0,50.0,15.0,35.0,10.0,30.0,40.0,40.0,COMPLETE
161,161,0.9639849328161016,2025-01-08 16:53:15.745814,2025-01-08 16:53:18.689510,0 days 00:00:02.943696,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
162,162,0.9639849328161016,2025-01-08 16:53:18.690451,2025-01-08 16:53:21.619583,0 days 00:00:02.929132,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
163,163,0.9639849328161016,2025-01-08 16:53:21.633011,2025-01-08 16:53:24.563483,0 days 00:00:02.930472,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
164,164,0.9639849328161016,2025-01-08 16:53:24.576857,2025-01-08 16:53:27.618353,0 days 00:00:03.041496,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
165,165,0.9521513290357511,2025-01-08 16:53:27.619603,2025-01-08 16:53:31.439727,0 days 00:00:03.820124,2,9,1,50,25.0,,,,,,,,,,,,,,COMPLETE
166,166,0.9639849328161016,2025-01-08 16:53:31.440762,2025-01-08 16:53:34.380654,0 days 00:00:02.939892,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
167,167,0.9611934924220106,2025-01-08 16:53:34.381522,2025-01-08 16:53:37.259765,0 days 00:00:02.878243,1,9,1,45,,,,,,,,,,,,,,,COMPLETE
168,168,0.9523869346733669,2025-01-08 16:53:37.260571,2025-01-08 16:53:41.195051,0 days 00:00:03.934480,2,9,1,50,30.0,,,,,,,,,,,,,,COMPLETE
169,169,0.9639849328161016,2025-01-08 16:53:41.195927,2025-01-08 16:53:44.232948,0 days 00:00:03.037021,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
170,170,0.9639849328161016,2025-01-08 16:53:44.233975,2025-01-08 16:53:47.168721,0 days 00:00:02.934746,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
171,171,0.9639849328161016,2025-01-08 16:53:47.169763,2025-01-08 16:53:50.105961,0 days 00:00:02.936198,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
172,172,0.9639849328161016,2025-01-08 16:53:50.108826,2025-01-08 16:53:53.136275,0 days 00:00:03.027449,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
173,173,0.9639849328161016,2025-01-08 16:53:53.149482,2025-01-08 16:53:56.077864,0 days 00:00:02.928382,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
174,174,0.9639849328161016,2025-01-08 16:53:56.090983,2025-01-08 16:53:59.028385,0 days 00:00:02.937402,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
175,175,0.9588621518259044,2025-01-08 16:53:59.029599,2025-01-08 16:54:02.864143,0 days 00:00:03.834544,2,9,1,50,20.0,,,,,,,,,,,,,,COMPLETE
176,176,0.9611934924220106,2025-01-08 16:54:02.865106,2025-01-08 16:54:05.653253,0 days 00:00:02.788147,1,9,1,45,,,,,,,,,,,,,,,COMPLETE
177,177,0.9639849328161016,2025-01-08 16:54:05.654388,2025-01-08 16:54:08.597579,0 days 00:00:02.943191,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
178,178,0.9632851588086909,2025-01-08 16:54:08.598553,2025-01-08 16:54:12.888227,0 days 00:00:04.289674,2,9,1,50,40.0,,,,,,,,,,,,,,COMPLETE
179,179,0.9634535359890504,2025-01-08 16:54:12.889263,2025-01-08 16:54:15.766995,0 days 00:00:02.877732,1,7,1,50,,,,,,,,,,,,,,,COMPLETE
180,180,0.9639849328161016,2025-01-08 16:54:15.780188,2025-01-08 16:54:18.827203,0 days 00:00:03.047015,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
181,181,0.9639849328161016,2025-01-08 16:54:18.828372,2025-01-08 16:54:21.766416,0 days 00:00:02.938044,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
182,182,0.9639849328161016,2025-01-08 16:54:21.767254,2025-01-08 16:54:24.702864,0 days 00:00:02.935610,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
183,183,0.9639849328161016,2025-01-08 16:54:24.703890,2025-01-08 16:54:27.643653,0 days 00:00:02.939763,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
184,184,0.9639849328161016,2025-01-08 16:54:27.644471,2025-01-08 16:54:30.679931,0 days 00:00:03.035460,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
185,185,0.9639849328161016,2025-01-08 16:54:30.680904,2025-01-08 16:54:33.621270,0 days 00:00:02.940366,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
186,186,0.9562511336840196,2025-01-08 16:54:33.621936,2025-01-08 16:54:37.373481,0 days 00:00:03.751545,2,9,1,45,25.0,,,,,,,,,,,,,,COMPLETE
187,187,0.9639849328161016,2025-01-08 16:54:37.374796,2025-01-08 16:54:40.310928,0 days 00:00:02.936132,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
188,188,0.7505962803634608,2025-01-08 16:54:40.312159,2025-01-08 16:54:49.125754,0 days 00:00:08.813595,6,9,1,50,50.0,,,,,,50.0,40.0,40.0,20.0,,,,,COMPLETE
189,189,0.9639849328161016,2025-01-08 16:54:49.126985,2025-01-08 16:54:52.067668,0 days 00:00:02.940683,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
190,190,0.9607395329618172,2025-01-08 16:54:52.068911,2025-01-08 16:54:56.181324,0 days 00:00:04.112413,2,9,1,50,35.0,,,,,,,,,,,,,,COMPLETE
191,191,0.8859270046216141,2025-01-08 16:54:56.182388,2025-01-08 16:55:00.864634,0 days 00:00:04.682246,1,9,5,50,,,,,,,,,,,,,,,COMPLETE
192,192,0.9639849328161016,2025-01-08 16:55:00.865751,2025-01-08 16:55:03.925846,0 days 00:00:03.060095,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
193,193,0.9639849328161016,2025-01-08 16:55:03.926919,2025-01-08 16:55:06.869243,0 days 00:00:02.942324,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
194,194,0.9639849328161016,2025-01-08 16:55:06.870139,2025-01-08 16:55:09.810909,0 days 00:00:02.940770,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
195,195,0.9639849328161016,2025-01-08 16:55:09.811911,2025-01-08 16:55:12.855463,0 days 00:00:03.043552,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
196,196,0.9639849328161016,2025-01-08 16:55:12.856460,2025-01-08 16:55:15.797300,0 days 00:00:02.940840,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
197,197,0.9491079279219117,2025-01-08 16:55:15.798572,2025-01-08 16:55:19.624412,0 days 00:00:03.825840,2,1,1,50,20.0,,,,,,,,,,,,,,COMPLETE
198,198,0.9639849328161016,2025-01-08 16:55:19.625443,2025-01-08 16:55:22.660904,0 days 00:00:03.035461,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
199,199,0.9547733617654073,2025-01-08 16:55:22.662006,2025-01-08 16:55:26.696370,0 days 00:00:04.034364,2,9,1,45,45.0,,,,,,,,,,,,,,COMPLETE
200,200,0.9639849328161016,2025-01-08 16:55:26.697916,2025-01-08 16:55:29.740043,0 days 00:00:03.042127,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
201,201,0.9639849328161016,2025-01-08 16:55:29.741151,2025-01-08 16:55:32.683669,0 days 00:00:02.942518,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
202,202,0.9639849328161016,2025-01-08 16:55:32.684815,2025-01-08 16:55:35.622434,0 days 00:00:02.937619,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
203,203,0.9639849328161016,2025-01-08 16:55:35.625224,2025-01-08 16:55:38.663253,0 days 00:00:03.038029,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
204,204,0.9639849328161016,2025-01-08 16:55:38.664364,2025-01-08 16:55:41.601143,0 days 00:00:02.936779,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
205,205,0.9639849328161016,2025-01-08 16:55:41.602209,2025-01-08 16:55:44.541465,0 days 00:00:02.939256,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
206,206,0.9639849328161016,2025-01-08 16:55:44.542532,2025-01-08 16:55:47.578282,0 days 00:00:03.035750,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
207,207,0.9523869346733669,2025-01-08 16:55:47.579481,2025-01-08 16:55:51.517017,0 days 00:00:03.937536,2,9,1,50,30.0,,,,,,,,,,,,,,COMPLETE
208,208,0.9639849328161016,2025-01-08 16:55:51.518193,2025-01-08 16:55:54.461052,0 days 00:00:02.942859,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
209,209,0.9639849328161016,2025-01-08 16:55:54.462258,2025-01-08 16:55:57.515863,0 days 00:00:03.053605,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
210,210,0.0,2025-01-08 16:55:57.516972,2025-01-08 16:56:07.427773,0 days 00:00:09.910801,10,9,1,45,15.0,,,,,,5.0,20.0,25.0,45.0,45.0,45.0,45.0,15.0,COMPLETE
211,211,0.9639849328161016,2025-01-08 16:56:07.429722,2025-01-08 16:56:10.373959,0 days 00:00:02.944237,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
212,212,0.9639849328161016,2025-01-08 16:56:10.375203,2025-01-08 16:56:13.414285,0 days 00:00:03.039082,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
213,213,0.9639849328161016,2025-01-08 16:56:13.415147,2025-01-08 16:56:16.355993,0 days 00:00:02.940846,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
214,214,0.9639849328161016,2025-01-08 16:56:16.357129,2025-01-08 16:56:19.298315,0 days 00:00:02.941186,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
215,215,0.9639849328161016,2025-01-08 16:56:19.299147,2025-01-08 16:56:22.327733,0 days 00:00:03.028586,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
216,216,0.9209187286301009,2025-01-08 16:56:22.340952,2025-01-08 16:56:26.305611,0 days 00:00:03.964659,1,9,4,50,,,,,,,,,,,,,,,COMPLETE
217,217,0.9632851588086909,2025-01-08 16:56:26.306573,2025-01-08 16:56:30.578019,0 days 00:00:04.271446,2,9,1,50,40.0,,,,,,,,,,,,,,COMPLETE
218,218,0.9634535359890504,2025-01-08 16:56:30.579037,2025-01-08 16:56:33.465718,0 days 00:00:02.886681,1,7,1,50,,,,,,,,,,,,,,,COMPLETE
219,219,0.9639849328161016,2025-01-08 16:56:33.466791,2025-01-08 16:56:36.404709,0 days 00:00:02.937918,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
220,220,0.9588621518259044,2025-01-08 16:56:36.405879,2025-01-08 16:56:40.243004,0 days 00:00:03.837125,2,9,1,50,20.0,,,,,,,,,,,,,,COMPLETE
221,221,0.9639849328161016,2025-01-08 16:56:40.243895,2025-01-08 16:56:43.186393,0 days 00:00:02.942498,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
222,222,0.9639849328161016,2025-01-08 16:56:43.187476,2025-01-08 16:56:46.130799,0 days 00:00:02.943323,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
223,223,0.9639849328161016,2025-01-08 16:56:46.134691,2025-01-08 16:56:49.077349,0 days 00:00:02.942658,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
224,224,0.9639849328161016,2025-01-08 16:56:49.078529,2025-01-08 16:56:52.132565,0 days 00:00:03.054036,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
225,225,0.9639849328161016,2025-01-08 16:56:52.133697,2025-01-08 16:56:55.073247,0 days 00:00:02.939550,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
226,226,0.9639849328161016,2025-01-08 16:56:55.074300,2025-01-08 16:56:58.016660,0 days 00:00:02.942360,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
227,227,0.9639849328161016,2025-01-08 16:56:58.017844,2025-01-08 16:57:01.063416,0 days 00:00:03.045572,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
228,228,0.9639849328161016,2025-01-08 16:57:01.064637,2025-01-08 16:57:04.004696,0 days 00:00:02.940059,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
229,229,0.9639849328161016,2025-01-08 16:57:04.005606,2025-01-08 16:57:06.946934,0 days 00:00:02.941328,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
230,230,0.961438063597532,2025-01-08 16:57:06.948116,2025-01-08 16:57:11.359925,0 days 00:00:04.411809,2,9,1,50,45.0,,,,,,,,,,,,,,COMPLETE
231,231,0.9639849328161016,2025-01-08 16:57:11.361029,2025-01-08 16:57:14.299028,0 days 00:00:02.937999,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
232,232,0.9639849328161016,2025-01-08 16:57:14.300158,2025-01-08 16:57:17.330060,0 days 00:00:03.029902,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
233,233,0.9639849328161016,2025-01-08 16:57:17.343552,2025-01-08 16:57:20.286091,0 days 00:00:02.942539,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
234,234,0.9639849328161016,2025-01-08 16:57:20.287057,2025-01-08 16:57:23.227342,0 days 00:00:02.940285,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
235,235,0.9639849328161016,2025-01-08 16:57:23.229302,2025-01-08 16:57:26.271645,0 days 00:00:03.042343,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
236,236,0.9639849328161016,2025-01-08 16:57:26.272816,2025-01-08 16:57:29.215201,0 days 00:00:02.942385,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
237,237,0.9639849328161016,2025-01-08 16:57:29.216417,2025-01-08 16:57:32.156998,0 days 00:00:02.940581,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
238,238,0.9639849328161016,2025-01-08 16:57:32.157982,2025-01-08 16:57:35.088312,0 days 00:00:02.930330,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
239,239,0.9562511336840196,2025-01-08 16:57:35.101320,2025-01-08 16:57:38.856536,0 days 00:00:03.755216,2,9,1,45,25.0,,,,,,,,,,,,,,COMPLETE
240,240,0.9639849328161016,2025-01-08 16:57:38.858028,2025-01-08 16:57:41.799484,0 days 00:00:02.941456,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
241,241,0.9639849328161016,2025-01-08 16:57:41.800357,2025-01-08 16:57:44.873921,0 days 00:00:03.073564,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
242,242,0.9639849328161016,2025-01-08 16:57:44.874895,2025-01-08 16:57:47.816446,0 days 00:00:02.941551,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
243,243,0.9639849328161016,2025-01-08 16:57:47.817543,2025-01-08 16:57:50.749915,0 days 00:00:02.932372,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
244,244,0.9639849328161016,2025-01-08 16:57:50.762975,2025-01-08 16:57:53.704714,0 days 00:00:02.941739,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
245,245,0.9639849328161016,2025-01-08 16:57:53.705497,2025-01-08 16:57:56.742264,0 days 00:00:03.036767,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
246,246,0.9639849328161016,2025-01-08 16:57:56.743429,2025-01-08 16:57:59.683385,0 days 00:00:02.939956,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
247,247,0.9639849328161016,2025-01-08 16:57:59.685856,2025-01-08 16:58:02.627000,0 days 00:00:02.941144,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
248,248,0.9639849328161016,2025-01-08 16:58:02.628029,2025-01-08 16:58:05.664710,0 days 00:00:03.036681,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
249,249,0.9566661851798354,2025-01-08 16:58:05.665571,2025-01-08 16:58:09.990923,0 days 00:00:04.325352,2,9,1,50,50.0,,,,,,,,,,,,,,COMPLETE
250,250,0.9639849328161016,2025-01-08 16:58:09.992043,2025-01-08 16:58:13.066763,0 days 00:00:03.074720,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
251,251,0.9639849328161016,2025-01-08 16:58:13.067954,2025-01-08 16:58:16.009652,0 days 00:00:02.941698,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
252,252,0.9639849328161016,2025-01-08 16:58:16.010777,2025-01-08 16:58:18.945078,0 days 00:00:02.934301,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
253,253,0.9639849328161016,2025-01-08 16:58:18.958378,2025-01-08 16:58:21.895128,0 days 00:00:02.936750,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
254,254,0.9615331906979345,2025-01-08 16:58:21.908466,2025-01-08 16:58:25.727084,0 days 00:00:03.818618,2,9,1,45,30.0,,,,,,,,,,,,,,COMPLETE
255,255,0.9639849328161016,2025-01-08 16:58:25.728379,2025-01-08 16:58:28.675330,0 days 00:00:02.946951,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
256,256,0.9639849328161016,2025-01-08 16:58:28.676455,2025-01-08 16:58:31.735518,0 days 00:00:03.059063,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
257,257,0.9639849328161016,2025-01-08 16:58:31.748856,2025-01-08 16:58:34.691048,0 days 00:00:02.942192,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
258,258,0.9639849328161016,2025-01-08 16:58:34.692367,2025-01-08 16:58:37.634308,0 days 00:00:02.941941,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
259,259,0.9607395329618172,2025-01-08 16:58:37.635606,2025-01-08 16:58:41.768304,0 days 00:00:04.132698,2,9,1,50,35.0,,,,,,,,,,,,,,COMPLETE
260,260,0.9639849328161016,2025-01-08 16:58:41.769293,2025-01-08 16:58:44.710398,0 days 00:00:02.941105,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
261,261,0.9639849328161016,2025-01-08 16:58:44.711568,2025-01-08 16:58:47.754470,0 days 00:00:03.042902,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
262,262,0.9639849328161016,2025-01-08 16:58:47.755697,2025-01-08 16:58:50.693978,0 days 00:00:02.938281,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
263,263,0.9581001182499015,2025-01-08 16:58:50.695167,2025-01-08 16:58:54.422212,0 days 00:00:03.727045,2,9,1,50,15.0,,,,,,,,,,,,,,COMPLETE
264,264,0.9611934924220106,2025-01-08 16:58:54.423294,2025-01-08 16:58:57.198229,0 days 00:00:02.774935,1,9,1,45,,,,,,,,,,,,,,,COMPLETE
265,265,0.0,2025-01-08 16:58:57.209867,2025-01-08 16:59:13.102263,0 days 00:00:15.892396,15,9,1,50,35.0,20.0,25.0,25.0,50.0,5.0,10.0,45.0,50.0,10.0,20.0,20.0,5.0,15.0,COMPLETE
266,266,0.9639849328161016,2025-01-08 16:59:13.103941,2025-01-08 16:59:16.049790,0 days 00:00:02.945849,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
267,267,0.9586184210526316,2025-01-08 16:59:16.050988,2025-01-08 16:59:19.824042,0 days 00:00:03.773054,1,7,4,50,,,,,,,,,,,,,,,COMPLETE
268,268,0.9588621518259044,2025-01-08 16:59:19.825179,2025-01-08 16:59:23.670694,0 days 00:00:03.845515,2,9,1,50,20.0,,,,,,,,,,,,,,COMPLETE
269,269,0.9639849328161016,2025-01-08 16:59:23.671886,2025-01-08 16:59:26.615635,0 days 00:00:02.943749,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
270,270,0.9639849328161016,2025-01-08 16:59:26.616834,2025-01-08 16:59:29.548465,0 days 00:00:02.931631,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
271,271,0.961438063597532,2025-01-08 16:59:29.561538,2025-01-08 16:59:34.007200,0 days 00:00:04.445662,2,9,1,50,45.0,,,,,,,,,,,,,,COMPLETE
272,272,0.9611934924220106,2025-01-08 16:59:34.008150,2025-01-08 16:59:36.790760,0 days 00:00:02.782610,1,9,1,45,,,,,,,,,,,,,,,COMPLETE
273,273,0.9639849328161016,2025-01-08 16:59:36.793714,2025-01-08 16:59:39.735293,0 days 00:00:02.941579,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
274,274,0.9563841617048829,2025-01-08 16:59:39.736369,2025-01-08 16:59:43.396396,0 days 00:00:03.660027,1,9,3,50,,,,,,,,,,,,,,,COMPLETE
275,275,0.9639849328161016,2025-01-08 16:59:43.397587,2025-01-08 16:59:46.337461,0 days 00:00:02.939874,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
276,276,0.0,2025-01-08 16:59:46.338622,2025-01-08 17:00:02.709898,0 days 00:00:16.371276,13,9,1,50,30.0,35.0,40.0,30.0,,,35.0,35.0,30.0,40.0,35.0,30.0,30.0,40.0,COMPLETE
277,277,0.9632851588086909,2025-01-08 17:00:02.711751,2025-01-08 17:00:06.890955,0 days 00:00:04.179204,2,9,1,50,40.0,,,,,,,,,,,,,,COMPLETE
278,278,0.9639849328161016,2025-01-08 17:00:06.891966,2025-01-08 17:00:09.834881,0 days 00:00:02.942915,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
279,279,0.15702479338842976,2025-01-08 17:00:09.836002,2025-01-08 17:00:15.550796,0 days 00:00:05.714794,5,9,1,50,20.0,,,,,,25.0,5.0,5.0,,,,,,COMPLETE
280,280,0.9611934924220106,2025-01-08 17:00:15.552174,2025-01-08 17:00:18.333403,0 days 00:00:02.781229,1,9,1,45,,,,,,,,,,,,,,,COMPLETE
281,281,0.9634535359890504,2025-01-08 17:00:18.345543,2025-01-08 17:00:21.233995,0 days 00:00:02.888452,1,7,1,50,,,,,,,,,,,,,,,COMPLETE
282,282,0.9557357826851671,2025-01-08 17:00:21.234949,2025-01-08 17:00:24.535928,0 days 00:00:03.300979,2,9,1,25,50.0,,,,,,,,,,,,,,COMPLETE
283,283,0.9639849328161016,2025-01-08 17:00:24.542344,2025-01-08 17:00:27.599898,0 days 00:00:03.057554,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
284,284,0.9639849328161016,2025-01-08 17:00:27.600855,2025-01-08 17:00:30.542116,0 days 00:00:02.941261,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
285,285,0.9639849328161016,2025-01-08 17:00:30.543087,2025-01-08 17:00:33.485302,0 days 00:00:02.942215,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
286,286,0.9421632772362933,2025-01-08 17:00:33.486533,2025-01-08 17:00:35.483127,0 days 00:00:01.996594,1,9,1,10,,,,,,,,,,,,,,,COMPLETE
287,287,0.9639849328161016,2025-01-08 17:00:35.487409,2025-01-08 17:00:38.427878,0 days 00:00:02.940469,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
288,288,0.9521513290357511,2025-01-08 17:00:38.429827,2025-01-08 17:00:42.252750,0 days 00:00:03.822923,2,9,1,50,25.0,,,,,,,,,,,,,,COMPLETE
289,289,0.9639849328161016,2025-01-08 17:00:42.253410,2025-01-08 17:00:45.295904,0 days 00:00:03.042494,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
290,290,0.9639849328161016,2025-01-08 17:00:45.297003,2025-01-08 17:00:48.255551,0 days 00:00:02.958548,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
291,291,0.9632851588086909,2025-01-08 17:00:48.256550,2025-01-08 17:00:52.424198,0 days 00:00:04.167648,2,9,1,50,40.0,,,,,,,,,,,,,,COMPLETE
292,292,0.8479349345533105,2025-01-08 17:00:52.425273,2025-01-08 17:00:56.834004,0 days 00:00:04.408731,1,9,5,45,,,,,,,,,,,,,,,COMPLETE
293,293,0.6709982531634784,2025-01-08 17:00:56.835187,2025-01-08 17:01:03.921439,0 days 00:00:07.086252,6,9,1,50,10.0,,,,,,40.0,50.0,15.0,25.0,,,,,COMPLETE
294,294,0.9639849328161016,2025-01-08 17:01:03.922780,2025-01-08 17:01:06.863009,0 days 00:00:02.940229,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
295,295,0.0,2025-01-08 17:01:06.864324,2025-01-08 17:01:14.928312,0 days 00:00:08.063988,8,9,1,50,25.0,,,,,,10.0,10.0,30.0,30.0,10.0,10.0,,,COMPLETE
296,296,0.9639849328161016,2025-01-08 17:01:14.929871,2025-01-08 17:01:17.992920,0 days 00:00:03.063049,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
297,297,0.9581001182499015,2025-01-08 17:01:17.993935,2025-01-08 17:01:21.719186,0 days 00:00:03.725251,2,9,1,50,15.0,,,,,,,,,,,,,,COMPLETE
298,298,0.9639849328161016,2025-01-08 17:01:21.720141,2025-01-08 17:01:24.771358,0 days 00:00:03.051217,1,9,1,50,,,,,,,,,,,,,,,COMPLETE
299,299,0.9634535359890504,2025-01-08 17:01:24.772513,2025-01-08 17:01:27.659194,0 days 00:00:02.886681,1,7,1,50,,,,,,,,,,,,,,,COMPLETE
300,300,0.9611934924220106,2025-01-08 17:01:27.660601,2025-01-08 17:01:30.443371,0 days 00:00:02.782770,1,9,1,45,,,,,,,,,,,,,,,COMPLETE
301,301,0.961438063597532,2025-01-08 17:01:30.444315,2025-01-08 17:01:34.863121,0 days 00:00:04.418806,2,9,1,50,45.0,,,,,,,,,,,,,,COMPLETE
