,number,value,datetime_start,datetime_complete,duration,params_depth,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,params_orders_layer_0,params_orders_layer_1,params_orders_layer_2,params_orders_layer_3,params_orders_layer_4,params_orders_layer_5,params_orders_layer_6,params_orders_layer_7,params_orders_layer_8,params_orders_layer_9,state
106,106,0.9466660740674897,2025-01-06 05:25:09.334647,2025-01-06 05:25:29.740071,0 days 00:00:20.405424,6,45,55.0,85.0,85.0,5.0,80.0,,,,,3,3.0,6.0,3.0,5.0,4.0,,,,,COMPLETE
107,107,0.9433954427267215,2025-01-06 05:25:29.740675,2025-01-06 05:26:03.455803,0 days 00:00:33.715128,9,40,35.0,95.0,65.0,25.0,90.0,30.0,30.0,45.0,,3,2.0,6.0,3.0,5.0,5.0,3.0,4.0,5.0,,COMPLETE
108,108,0.9507667473769168,2025-01-06 05:26:03.456411,2025-01-06 05:26:26.011188,0 days 00:00:22.554777,8,50,60.0,90.0,90.0,20.0,95.0,65.0,55.0,,,4,2.0,5.0,3.0,6.0,4.0,4.0,2.0,,,COMPLETE
109,109,0.9574099200964872,2025-01-06 05:26:26.011759,2025-01-06 05:26:42.507875,0 days 00:00:16.496116,6,75,50.0,80.0,75.0,30.0,15.0,,,,,2,2.0,6.0,4.0,5.0,3.0,,,,,COMPLETE
110,110,0.9530284475599284,2025-01-06 05:26:42.508417,2025-01-06 05:27:00.320726,0 days 00:00:17.812309,6,75,50.0,85.0,75.0,10.0,20.0,,,,,2,2.0,6.0,4.0,5.0,3.0,,,,,COMPLETE
111,111,0.9463985095732981,2025-01-06 05:27:00.321304,2025-01-06 05:27:15.646896,0 days 00:00:15.325592,6,75,45.0,80.0,65.0,30.0,15.0,,,,,2,2.0,6.0,4.0,5.0,2.0,,,,,COMPLETE
112,112,0.9482295359778803,2025-01-06 05:27:15.647402,2025-01-06 05:27:32.371426,0 days 00:00:16.724024,5,100,10.0,90.0,70.0,15.0,,,,,,2,2.0,6.0,4.0,5.0,,,,,,COMPLETE
113,113,0.9330162815419907,2025-01-06 05:27:32.371920,2025-01-06 05:27:47.924446,0 days 00:00:15.552526,6,85,40.0,100.0,30.0,35.0,85.0,,,,,2,2.0,2.0,4.0,5.0,3.0,,,,,COMPLETE
114,114,0.9466642961909417,2025-01-06 05:27:47.924964,2025-01-06 05:28:06.887926,0 days 00:00:18.962962,7,95,60.0,80.0,85.0,20.0,45.0,90.0,,,,3,2.0,6.0,4.0,5.0,4.0,3.0,,,,COMPLETE
115,115,0.9456951423785595,2025-01-06 05:28:06.888485,2025-01-06 05:28:22.284417,0 days 00:00:15.395932,5,45,50.0,85.0,80.0,5.0,,,,,,3,3.0,6.0,5.0,5.0,,,,,,COMPLETE
116,116,0.9491235392320534,2025-01-06 05:28:22.285006,2025-01-06 05:28:40.489405,0 days 00:00:18.204399,6,35,55.0,95.0,90.0,15.0,10.0,,,,,2,2.0,6.0,3.0,4.0,5.0,,,,,COMPLETE
117,117,0.9542144350710218,2025-01-06 05:28:40.489926,2025-01-06 05:29:04.378052,0 days 00:00:23.888126,8,40,30.0,20.0,95.0,20.0,70.0,30.0,90.0,,,3,2.0,6.0,6.0,5.0,3.0,4.0,5.0,,,COMPLETE
118,118,0.9533304259178498,2025-01-06 05:29:04.378634,2025-01-06 05:29:29.626613,0 days 00:00:25.247979,7,85,40.0,60.0,35.0,10.0,85.0,35.0,,,,2,3.0,5.0,4.0,4.0,4.0,6.0,,,,COMPLETE
119,119,0.9556478042385843,2025-01-06 05:29:29.627186,2025-01-06 05:29:49.640746,0 days 00:00:20.013560,6,50,35.0,90.0,75.0,25.0,30.0,,,,,3,2.0,6.0,6.0,6.0,6.0,,,,,COMPLETE
120,120,0.9599982221432064,2025-01-06 05:29:49.641381,2025-01-06 05:30:02.988254,0 days 00:00:13.346873,5,80,45.0,100.0,85.0,55.0,,,,,,2,2.0,6.0,3.0,5.0,,,,,,COMPLETE
121,121,0.9530988274706867,2025-01-06 05:30:02.988778,2025-01-06 05:30:16.564321,0 days 00:00:13.575543,5,80,45.0,100.0,85.0,65.0,,,,,,2,2.0,6.0,3.0,5.0,,,,,,COMPLETE
122,122,0.951826046165096,2025-01-06 05:30:16.564811,2025-01-06 05:30:26.956150,0 days 00:00:10.391339,4,90,50.0,95.0,85.0,,,,,,,2,2.0,6.0,4.0,,,,,,,COMPLETE
123,123,0.9474495531292085,2025-01-06 05:30:26.956586,2025-01-06 05:30:41.280476,0 days 00:00:14.323890,5,75,40.0,50.0,80.0,55.0,,,,,,2,2.0,6.0,3.0,5.0,,,,,,COMPLETE
124,124,0.9591318864774624,2025-01-06 05:30:41.280989,2025-01-06 05:30:56.169307,0 days 00:00:14.888318,5,80,45.0,100.0,90.0,55.0,,,,,,2,2.0,6.0,4.0,5.0,,,,,,COMPLETE
125,125,0.9533238330958274,2025-01-06 05:30:56.169792,2025-01-06 05:31:10.256200,0 days 00:00:14.086408,5,80,45.0,100.0,90.0,55.0,,,,,,2,2.0,6.0,4.0,5.0,,,,,,COMPLETE
126,126,0.9576781523068616,2025-01-06 05:31:10.256781,2025-01-06 05:31:23.315571,0 days 00:00:13.058790,5,85,40.0,100.0,95.0,60.0,,,,,,2,2.0,6.0,3.0,5.0,,,,,,COMPLETE
127,127,0.9576036484245439,2025-01-06 05:31:23.316081,2025-01-06 05:31:33.245957,0 days 00:00:09.929876,4,85,35.0,100.0,100.0,,,,,,,2,2.0,6.0,4.0,,,,,,,COMPLETE
128,128,0.9524596549805231,2025-01-06 05:31:33.246444,2025-01-06 05:31:46.082858,0 days 00:00:12.836414,4,85,35.0,100.0,100.0,,,,,,,2,2.0,6.0,4.0,,,,,,,COMPLETE
129,129,0.9433276660999433,2025-01-06 05:31:46.083360,2025-01-06 05:31:59.857349,0 days 00:00:13.773989,5,90,30.0,100.0,95.0,70.0,,,,,,2,2.0,6.0,3.0,4.0,,,,,,COMPLETE
130,130,0.94911514274584,2025-01-06 05:31:59.857860,2025-01-06 05:32:13.783976,0 days 00:00:13.926116,4,85,40.0,100.0,100.0,,,,,,,2,2.0,6.0,4.0,,,,,,,COMPLETE
131,131,0.9523816170763982,2025-01-06 05:32:13.784449,2025-01-06 05:32:29.309816,0 days 00:00:15.525367,5,80,30.0,95.0,95.0,60.0,,,,,,2,2.0,6.0,4.0,5.0,,,,,,COMPLETE
132,132,0.9356430390492361,2025-01-06 05:32:29.310321,2025-01-06 05:32:45.735476,0 days 00:00:16.425155,5,85,35.0,100.0,90.0,50.0,,,,,,2,2.0,6.0,4.0,5.0,,,,,,COMPLETE
133,133,0.9516665324070345,2025-01-06 05:32:45.736056,2025-01-06 05:32:59.822355,0 days 00:00:14.086299,5,80,25.0,95.0,95.0,45.0,,,,,,2,2.0,6.0,4.0,5.0,,,,,,COMPLETE
134,134,0.9474495531292085,2025-01-06 05:32:59.822852,2025-01-06 05:33:17.134328,0 days 00:00:17.311476,5,75,45.0,100.0,90.0,50.0,,,,,,2,2.0,6.0,4.0,5.0,,,,,,COMPLETE
135,135,0.9431438127090301,2025-01-06 05:33:17.134822,2025-01-06 05:33:36.517305,0 days 00:00:19.382483,5,95,40.0,95.0,85.0,60.0,,,,,,2,2.0,6.0,6.0,5.0,,,,,,COMPLETE
136,136,0.9567327524868701,2025-01-06 05:33:36.517805,2025-01-06 05:33:53.104215,0 days 00:00:16.586410,5,80,55.0,100.0,100.0,55.0,,,,,,2,2.0,6.0,6.0,5.0,,,,,,COMPLETE
137,137,0.9414577670391624,2025-01-06 05:33:53.104754,2025-01-06 05:34:10.700739,0 days 00:00:17.595985,5,90,55.0,100.0,100.0,55.0,,,,,,2,2.0,6.0,5.0,6.0,,,,,,COMPLETE
138,138,0.9573869346733668,2025-01-06 05:34:10.701311,2025-01-06 05:34:22.816683,0 days 00:00:12.115372,4,75,55.0,100.0,100.0,,,,,,,2,2.0,6.0,3.0,,,,,,,COMPLETE
139,139,0.9550000000000001,2025-01-06 05:34:22.817137,2025-01-06 05:34:35.179620,0 days 00:00:12.362483,4,75,55.0,100.0,100.0,,,,,,,2,2.0,6.0,3.0,,,,,,,COMPLETE
140,140,0.9617939145095378,2025-01-06 05:34:35.180057,2025-01-06 05:34:45.951620,0 days 00:00:10.771563,4,80,55.0,100.0,100.0,,,,,,,2,2.0,6.0,3.0,,,,,,,COMPLETE
141,141,0.9509535655058043,2025-01-06 05:34:45.952056,2025-01-06 05:34:55.854766,0 days 00:00:09.902710,4,80,55.0,100.0,100.0,,,,,,,2,2.0,6.0,3.0,,,,,,,COMPLETE
142,142,0.9432943294329433,2025-01-06 05:34:55.855197,2025-01-06 05:35:05.114907,0 days 00:00:09.259710,3,70,50.0,95.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
143,143,0.9484170162105292,2025-01-06 05:35:05.115368,2025-01-06 05:35:17.726465,0 days 00:00:12.611097,4,80,60.0,100.0,95.0,,,,,,,2,2.0,6.0,3.0,,,,,,,COMPLETE
144,144,0.9414488992303562,2025-01-06 05:35:17.726906,2025-01-06 05:35:27.972499,0 days 00:00:10.245593,4,85,60.0,100.0,100.0,,,,,,,2,2.0,6.0,3.0,,,,,,,COMPLETE
145,145,0.9465555447159004,2025-01-06 05:35:27.972941,2025-01-06 05:35:43.360121,0 days 00:00:15.387180,5,75,55.0,95.0,95.0,45.0,,,,,,2,2.0,6.0,3.0,6.0,,,,,,COMPLETE
146,146,0.9499103950144511,2025-01-06 05:35:43.360702,2025-01-06 05:35:54.056169,0 days 00:00:10.695467,4,70,50.0,95.0,100.0,,,,,,,2,2.0,6.0,3.0,,,,,,,COMPLETE
147,147,0.9624088487866977,2025-01-06 05:35:54.056616,2025-01-06 05:36:08.733121,0 days 00:00:14.676505,5,80,65.0,100.0,95.0,55.0,,,,,,2,2.0,6.0,3.0,4.0,,,,,,COMPLETE
148,148,0.9518239191564632,2025-01-06 05:36:08.733627,2025-01-06 05:36:21.102187,0 days 00:00:12.368560,5,85,75.0,100.0,95.0,60.0,,,,,,2,2.0,6.0,3.0,4.0,,,,,,COMPLETE
149,149,0.9447180341945097,2025-01-06 05:36:21.102679,2025-01-06 05:36:29.018533,0 days 00:00:07.915854,3,75,65.0,90.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
150,150,0.9472736236463358,2025-01-06 05:36:29.018951,2025-01-06 05:36:40.174542,0 days 00:00:11.155591,4,80,45.0,95.0,90.0,,,,,,,2,5.0,6.0,3.0,,,,,,,COMPLETE
151,151,0.9582065509217828,2025-01-06 05:36:40.175034,2025-01-06 05:36:52.211872,0 days 00:00:12.036838,5,80,70.0,100.0,100.0,55.0,,,,,,2,2.0,6.0,3.0,4.0,,,,,,COMPLETE
152,152,0.937909780851446,2025-01-06 05:36:52.212432,2025-01-06 05:37:08.585254,0 days 00:00:16.372822,5,85,65.0,100.0,95.0,60.0,,,,,,2,2.0,6.0,3.0,4.0,,,,,,COMPLETE
153,153,0.9624732170186716,2025-01-06 05:37:08.585752,2025-01-06 05:37:22.680113,0 days 00:00:14.094361,5,75,75.0,95.0,95.0,65.0,,,,,,2,2.0,6.0,3.0,4.0,,,,,,COMPLETE
154,154,0.9406689747598838,2025-01-06 05:37:22.680590,2025-01-06 05:37:36.127683,0 days 00:00:13.447093,5,80,70.0,95.0,95.0,65.0,,,,,,2,2.0,6.0,3.0,4.0,,,,,,COMPLETE
155,155,0.9498298392351294,2025-01-06 05:37:36.128150,2025-01-06 05:37:51.671677,0 days 00:00:15.543527,5,85,70.0,65.0,90.0,55.0,,,,,,2,2.0,6.0,3.0,4.0,,,,,,COMPLETE
156,156,0.9425009985354813,2025-01-06 05:37:51.672141,2025-01-06 05:38:04.691076,0 days 00:00:13.018935,5,80,75.0,95.0,95.0,70.0,,,,,,2,2.0,6.0,3.0,4.0,,,,,,COMPLETE
157,157,0.9466660740674897,2025-01-06 05:38:04.691579,2025-01-06 05:38:18.832178,0 days 00:00:14.140599,5,75,40.0,95.0,90.0,65.0,,,,,,2,2.0,6.0,3.0,4.0,,,,,,COMPLETE
158,158,0.9404882353602464,2025-01-06 05:38:18.832664,2025-01-06 05:38:21.016762,0 days 00:00:02.184098,1,90,,,,,,,,,,2,,,,,,,,,,COMPLETE
159,159,0.951826046165096,2025-01-06 05:38:21.017105,2025-01-06 05:38:36.063840,0 days 00:00:15.046735,5,70,80.0,90.0,95.0,50.0,,,,,,2,2.0,6.0,3.0,3.0,,,,,,COMPLETE
160,160,0.9540452261306533,2025-01-06 05:38:36.064383,2025-01-06 05:38:49.299025,0 days 00:00:13.234642,5,80,70.0,100.0,55.0,55.0,,,,,,2,2.0,6.0,3.0,4.0,,,,,,COMPLETE
161,161,0.9481142761253514,2025-01-06 05:38:49.299496,2025-01-06 05:39:00.618978,0 days 00:00:11.319482,4,75,75.0,100.0,100.0,,,,,,,2,2.0,6.0,3.0,,,,,,,COMPLETE
162,162,0.9367950103855971,2025-01-06 05:39:00.619411,2025-01-06 05:39:38.526690,0 days 00:00:37.907279,10,75,65.0,100.0,100.0,70.0,60.0,50.0,15.0,75.0,10.0,2,2.0,6.0,3.0,4.0,2.0,5.0,3.0,5.0,2.0,COMPLETE
163,163,0.95397836450928,2025-01-06 05:39:38.527340,2025-01-06 05:39:46.789098,0 days 00:00:08.261758,3,85,85.0,95.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
164,164,0.9549275362318841,2025-01-06 05:39:46.789530,2025-01-06 05:40:01.555422,0 days 00:00:14.765892,5,70,70.0,100.0,100.0,60.0,,,,,,2,2.0,6.0,3.0,4.0,,,,,,COMPLETE
165,165,0.9484263217347007,2025-01-06 05:40:01.556026,2025-01-06 05:40:12.662019,0 days 00:00:11.105993,4,75,50.0,25.0,90.0,,,,,,,2,2.0,6.0,3.0,,,,,,,COMPLETE
166,166,0.9515830546265329,2025-01-06 05:40:12.662461,2025-01-06 05:40:30.058655,0 days 00:00:17.396194,6,80,40.0,100.0,30.0,45.0,50.0,,,,,2,2.0,6.0,3.0,4.0,5.0,,,,,COMPLETE
167,167,0.9422187981510015,2025-01-06 05:40:30.059179,2025-01-06 05:40:42.499345,0 days 00:00:12.440166,5,75,50.0,95.0,95.0,50.0,,,,,,2,2.0,6.0,3.0,3.0,,,,,,COMPLETE
168,168,0.9542564250011059,2025-01-06 05:40:42.499821,2025-01-06 05:41:00.966315,0 days 00:00:18.466494,5,80,60.0,45.0,80.0,60.0,,,,,,2,5.0,6.0,3.0,5.0,,,,,,COMPLETE
169,169,0.9446917621385706,2025-01-06 05:41:00.966890,2025-01-06 05:41:18.279716,0 days 00:00:17.312826,6,45,45.0,75.0,100.0,40.0,5.0,,,,,2,2.0,6.0,3.0,5.0,3.0,,,,,COMPLETE
170,170,0.9506167998117667,2025-01-06 05:41:18.280314,2025-01-06 05:41:31.479225,0 days 00:00:13.198911,5,90,40.0,90.0,40.0,65.0,,,,,,2,2.0,6.0,4.0,4.0,,,,,,COMPLETE
171,171,0.9507035175879397,2025-01-06 05:41:31.479743,2025-01-06 05:41:50.964403,0 days 00:00:19.484660,5,85,55.0,100.0,100.0,55.0,,,,,,2,2.0,6.0,6.0,5.0,,,,,,COMPLETE
172,172,0.959149090099616,2025-01-06 05:41:50.964944,2025-01-06 05:42:06.965178,0 days 00:00:16.000234,5,80,75.0,100.0,100.0,55.0,,,,,,2,2.0,6.0,6.0,5.0,,,,,,COMPLETE
173,173,0.9432325242407267,2025-01-06 05:42:06.965687,2025-01-06 05:42:23.664916,0 days 00:00:16.699229,5,80,75.0,100.0,95.0,60.0,,,,,,2,2.0,6.0,6.0,5.0,,,,,,COMPLETE
174,174,0.9433303981399949,2025-01-06 05:42:23.665419,2025-01-06 05:42:41.033291,0 days 00:00:17.367872,5,85,75.0,95.0,90.0,55.0,,,,,,2,2.0,6.0,6.0,5.0,,,,,,COMPLETE
175,175,0.9539635854341737,2025-01-06 05:42:41.033846,2025-01-06 05:42:51.659237,0 days 00:00:10.625391,4,75,80.0,100.0,100.0,,,,,,,2,2.0,6.0,3.0,,,,,,,COMPLETE
176,176,0.9323969224259834,2025-01-06 05:42:51.659769,2025-01-06 05:43:08.555967,0 days 00:00:16.896198,5,80,70.0,95.0,95.0,50.0,,,,,,2,2.0,6.0,4.0,5.0,,,,,,COMPLETE
177,177,0.9492927070607681,2025-01-06 05:43:08.556474,2025-01-06 05:43:35.176919,0 days 00:00:26.620445,9,45,75.0,100.0,100.0,55.0,40.0,65.0,40.0,60.0,,2,2.0,6.0,4.0,5.0,6.0,5.0,4.0,3.0,,COMPLETE
178,178,0.9306027164685908,2025-01-06 05:43:35.177538,2025-01-06 05:43:54.041559,0 days 00:00:18.864021,6,75,85.0,100.0,85.0,60.0,25.0,,,,,2,2.0,6.0,3.0,5.0,5.0,,,,,COMPLETE
179,179,0.9591240469697813,2025-01-06 05:43:54.042135,2025-01-06 05:44:12.190709,0 days 00:00:18.148574,5,85,50.0,95.0,95.0,5.0,,,,,,2,2.0,6.0,6.0,5.0,,,,,,COMPLETE
180,180,0.9466490728522814,2025-01-06 05:44:12.191225,2025-01-06 05:44:29.677224,0 days 00:00:17.485999,5,85,50.0,30.0,90.0,5.0,,,,,,2,5.0,6.0,6.0,5.0,,,,,,COMPLETE
181,181,0.9499103950144511,2025-01-06 05:44:29.677842,2025-01-06 05:44:43.652447,0 days 00:00:13.974605,5,90,50.0,95.0,95.0,5.0,,,,,,2,2.0,6.0,6.0,5.0,,,,,,COMPLETE
182,182,0.9581882702326323,2025-01-06 05:44:43.652955,2025-01-06 05:45:01.516699,0 days 00:00:17.863744,5,80,45.0,100.0,100.0,10.0,,,,,,2,2.0,6.0,6.0,5.0,,,,,,COMPLETE
183,183,0.9489473507299637,2025-01-06 05:45:01.517223,2025-01-06 05:45:20.911740,0 days 00:00:19.394517,5,85,45.0,90.0,85.0,10.0,,,,,,2,2.0,6.0,6.0,5.0,,,,,,COMPLETE
184,184,0.9296704526380575,2025-01-06 05:45:20.912296,2025-01-06 05:45:38.866985,0 days 00:00:17.954689,5,80,45.0,95.0,95.0,5.0,,,,,,2,2.0,6.0,6.0,5.0,,,,,,COMPLETE
185,185,0.9542695399312273,2025-01-06 05:45:38.867591,2025-01-06 05:46:00.307022,0 days 00:00:21.439431,5,85,40.0,100.0,90.0,10.0,,,,,,2,2.0,6.0,6.0,5.0,,,,,,COMPLETE
186,186,0.9582552954292085,2025-01-06 05:46:00.307538,2025-01-06 05:46:19.528951,0 days 00:00:19.221413,5,80,35.0,95.0,95.0,5.0,,,,,,2,2.0,6.0,6.0,5.0,,,,,,COMPLETE
187,187,0.9492785272003539,2025-01-06 05:46:19.529451,2025-01-06 05:46:38.844077,0 days 00:00:19.314626,5,80,80.0,90.0,95.0,10.0,,,,,,2,2.0,6.0,6.0,4.0,,,,,,COMPLETE
188,188,0.944996180290298,2025-01-06 05:46:38.844573,2025-01-06 05:47:04.684380,0 days 00:00:25.839807,6,80,35.0,95.0,100.0,5.0,55.0,,,,,2,2.0,6.0,6.0,5.0,3.0,,,,,COMPLETE
189,189,0.945953118089341,2025-01-06 05:47:04.685048,2025-01-06 05:47:21.665953,0 days 00:00:16.980905,5,80,35.0,95.0,95.0,50.0,,,,,,2,2.0,6.0,6.0,5.0,,,,,,COMPLETE
190,190,0.9397265485141425,2025-01-06 05:47:21.666461,2025-01-06 05:47:39.678364,0 days 00:00:18.011903,6,85,40.0,90.0,100.0,55.0,75.0,,,,,2,2.0,6.0,6.0,5.0,2.0,,,,,COMPLETE
191,191,0.9633333333333334,2025-01-06 05:47:39.678914,2025-01-06 05:47:58.366105,0 days 00:00:18.687191,5,80,45.0,100.0,90.0,5.0,,,,,,2,2.0,6.0,6.0,5.0,,,,,,COMPLETE
192,192,0.9515838176066447,2025-01-06 05:47:58.366617,2025-01-06 05:48:17.717706,0 days 00:00:19.351089,5,80,45.0,100.0,90.0,5.0,,,,,,2,2.0,6.0,6.0,5.0,,,,,,COMPLETE
193,193,0.9573955477635524,2025-01-06 05:48:17.718266,2025-01-06 05:48:34.333530,0 days 00:00:16.615264,5,80,45.0,100.0,95.0,10.0,,,,,,2,2.0,6.0,6.0,5.0,,,,,,COMPLETE
194,194,0.9552804633683016,2025-01-06 05:48:34.334166,2025-01-06 05:48:51.137314,0 days 00:00:16.803148,5,80,40.0,95.0,45.0,5.0,,,,,,2,2.0,6.0,6.0,5.0,,,,,,COMPLETE
195,195,0.9432325242407267,2025-01-06 05:48:51.137823,2025-01-06 05:49:07.972138,0 days 00:00:16.834315,5,75,35.0,35.0,90.0,10.0,,,,,,2,2.0,2.0,6.0,5.0,,,,,,COMPLETE
196,196,0.9566661851798354,2025-01-06 05:49:07.972638,2025-01-06 05:49:22.534316,0 days 00:00:14.561678,5,50,45.0,70.0,50.0,5.0,,,,,,2,2.0,6.0,4.0,5.0,,,,,,COMPLETE
197,197,0.9498298392351294,2025-01-06 05:49:22.534813,2025-01-06 05:49:38.720814,0 days 00:00:16.186001,5,80,30.0,100.0,95.0,10.0,,,,,,2,2.0,6.0,6.0,5.0,,,,,,COMPLETE
198,198,0.9624705757961926,2025-01-06 05:49:38.721373,2025-01-06 05:49:57.629879,0 days 00:00:18.908506,6,85,15.0,95.0,30.0,60.0,65.0,,,,,2,2.0,6.0,4.0,5.0,3.0,,,,,COMPLETE
199,199,0.9499031453377371,2025-01-06 05:49:57.630484,2025-01-06 05:50:23.244803,0 days 00:00:25.614319,6,85,10.0,95.0,35.0,65.0,60.0,,,,,2,5.0,6.0,5.0,5.0,6.0,,,,,COMPLETE
200,200,0.9583997785160576,2025-01-06 05:50:23.245410,2025-01-06 05:50:25.681702,0 days 00:00:02.436292,1,85,,,,,,,,,,2,,,,,,,,,,COMPLETE
201,201,0.9553030053835949,2025-01-06 05:50:25.682059,2025-01-06 05:50:30.110597,0 days 00:00:04.428538,2,85,20.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
202,202,0.9427392384698876,2025-01-06 05:50:30.111000,2025-01-06 05:50:32.178015,0 days 00:00:02.067015,1,85,,,,,,,,,,2,,,,,,,,,,COMPLETE
203,203,0.9550654499545947,2025-01-06 05:50:32.178360,2025-01-06 05:50:34.299027,0 days 00:00:02.120667,1,90,,,,,,,,,,2,,,,,,,,,,COMPLETE
204,204,0.9450941306755261,2025-01-06 05:50:34.299371,2025-01-06 05:50:36.951912,0 days 00:00:02.652541,1,80,,,,,,,,,,2,,,,,,,,,,COMPLETE
205,205,0.9507899320530443,2025-01-06 05:50:36.952250,2025-01-06 05:50:38.954322,0 days 00:00:02.002072,1,85,,,,,,,,,,2,,,,,,,,,,COMPLETE
206,206,0.9439221969501742,2025-01-06 05:50:38.954668,2025-01-06 05:50:43.651428,0 days 00:00:04.696760,2,45,10.0,,,,,,,,,2,3.0,,,,,,,,,COMPLETE
207,207,0.9467419743344823,2025-01-06 05:50:43.651784,2025-01-06 05:51:00.287781,0 days 00:00:16.635997,5,80,40.0,95.0,30.0,60.0,,,,,,2,2.0,6.0,6.0,4.0,,,,,,COMPLETE
208,208,0.9532493304013133,2025-01-06 05:51:00.288281,2025-01-06 05:51:15.833113,0 days 00:00:15.544832,5,85,15.0,100.0,25.0,60.0,,,,,,2,2.0,6.0,6.0,4.0,,,,,,COMPLETE
209,209,0.9450000000000001,2025-01-06 05:51:15.833671,2025-01-06 05:51:29.505640,0 days 00:00:13.671969,5,85,30.0,15.0,100.0,55.0,,,,,,4,2.0,6.0,2.0,5.0,,,,,,COMPLETE
210,210,0.9399277577104752,2025-01-06 05:51:29.506144,2025-01-06 05:52:09.503373,0 days 00:00:39.997229,8,80,5.0,100.0,25.0,60.0,70.0,45.0,45.0,,,2,6.0,3.0,6.0,5.0,5.0,4.0,6.0,,,COMPLETE
211,211,0.9499994444382716,2025-01-06 05:52:09.504097,2025-01-06 05:52:25.105566,0 days 00:00:15.601469,6,75,25.0,85.0,30.0,55.0,65.0,,,,,2,2.0,6.0,4.0,5.0,3.0,,,,,COMPLETE
212,212,0.947720898968027,2025-01-06 05:52:25.106098,2025-01-06 05:52:39.025220,0 days 00:00:13.919122,6,80,35.0,60.0,95.0,65.0,75.0,,,,,2,2.0,6.0,4.0,5.0,3.0,,,,,COMPLETE
213,213,0.9439215686274509,2025-01-06 05:52:39.025792,2025-01-06 05:52:55.082806,0 days 00:00:16.057014,6,75,70.0,95.0,35.0,5.0,55.0,,,,,2,2.0,6.0,4.0,5.0,2.0,,,,,COMPLETE
214,214,0.9450542755870625,2025-01-06 05:52:55.083408,2025-01-06 05:53:12.157175,0 days 00:00:17.073767,5,90,45.0,100.0,100.0,15.0,,,,,,2,2.0,6.0,3.0,5.0,,,,,,COMPLETE
215,215,0.9447803557155363,2025-01-06 05:53:12.157688,2025-01-06 05:53:32.423017,0 days 00:00:20.265329,6,80,50.0,95.0,90.0,50.0,70.0,,,,,2,2.0,6.0,4.0,6.0,3.0,,,,,COMPLETE
216,216,0.9537243459445282,2025-01-06 05:53:32.423554,2025-01-06 05:53:47.090869,0 days 00:00:14.667315,5,85,45.0,100.0,100.0,10.0,,,,,,2,2.0,6.0,4.0,5.0,,,,,,COMPLETE
217,217,0.9346352450010986,2025-01-06 05:53:47.091371,2025-01-06 05:54:05.252303,0 days 00:00:18.160932,5,80,20.0,90.0,85.0,5.0,,,,,,2,2.0,6.0,6.0,5.0,,,,,,COMPLETE
218,218,0.9472222222222222,2025-01-06 05:54:05.252874,2025-01-06 05:54:19.849182,0 days 00:00:14.596308,5,75,40.0,100.0,95.0,55.0,,,,,,2,2.0,6.0,3.0,4.0,,,,,,COMPLETE
219,219,0.9559452736318408,2025-01-06 05:54:19.849790,2025-01-06 05:54:21.960987,0 days 00:00:02.111197,1,100,,,,,,,,,,2,,,,,,,,,,COMPLETE
220,220,0.9717214113269397,2025-01-06 05:54:21.961339,2025-01-06 05:54:35.594430,0 days 00:00:13.633091,5,50,50.0,95.0,100.0,60.0,,,,,,2,2.0,6.0,4.0,5.0,,,,,,COMPLETE
221,221,0.959933110367893,2025-01-06 05:54:35.594898,2025-01-06 05:54:51.821510,0 days 00:00:16.226612,5,50,50.0,95.0,100.0,60.0,,,,,,2,2.0,6.0,4.0,5.0,,,,,,COMPLETE
222,222,0.9473676863892441,2025-01-06 05:54:51.821985,2025-01-06 05:55:08.674533,0 days 00:00:16.852548,5,50,50.0,95.0,100.0,60.0,,,,,,2,2.0,6.0,4.0,5.0,,,,,,COMPLETE
223,223,0.9541260663665352,2025-01-06 05:55:08.675021,2025-01-06 05:55:24.873737,0 days 00:00:16.198716,5,55,50.0,95.0,100.0,65.0,,,,,,2,2.0,6.0,4.0,5.0,,,,,,COMPLETE
224,224,0.9416626154594069,2025-01-06 05:55:24.874226,2025-01-06 05:55:43.534947,0 days 00:00:18.660721,5,50,75.0,100.0,100.0,60.0,,,,,,2,2.0,6.0,4.0,5.0,,,,,,COMPLETE
225,225,0.9534049286123638,2025-01-06 05:55:43.535553,2025-01-06 05:56:00.168865,0 days 00:00:16.633312,5,45,45.0,95.0,95.0,55.0,,,,,,2,2.0,6.0,4.0,5.0,,,,,,COMPLETE
226,226,0.9532493304013133,2025-01-06 05:56:00.169342,2025-01-06 05:56:16.829474,0 days 00:00:16.660132,5,55,50.0,100.0,100.0,60.0,,,,,,2,2.0,6.0,4.0,5.0,,,,,,COMPLETE
227,227,0.9457181182652061,2025-01-06 05:56:16.829966,2025-01-06 05:56:34.811890,0 days 00:00:17.981924,5,50,45.0,90.0,60.0,70.0,,,,,,2,2.0,6.0,3.0,5.0,,,,,,COMPLETE
