,number,value,datetime_start,datetime_complete,duration,params_depth,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,params_orders_layer_0,params_orders_layer_1,params_orders_layer_2,params_orders_layer_3,params_orders_layer_4,params_orders_layer_5,params_orders_layer_6,params_orders_layer_7,params_orders_layer_8,params_orders_layer_9,state
248,248,0.8544980443285528,2025-01-03 19:29:02.017427,2025-01-03 19:29:59.224021,0 days 00:00:57.206594,10,95,15.0,80.0,30.0,90.0,75.0,95.0,90.0,70.0,85.0,5,4.0,6.0,3.0,5.0,6.0,5.0,2.0,5.0,6.0,COMPLETE
249,249,0.861904761904762,2025-01-03 19:29:59.225063,2025-01-03 19:30:26.968227,0 days 00:00:27.743164,6,80,20.0,50.0,25.0,80.0,5.0,,,,,2,2.0,5.0,3.0,6.0,3.0,,,,,COMPLETE
250,250,0.8385416666666667,2025-01-03 19:30:26.968902,2025-01-03 19:31:02.499891,0 days 00:00:35.530989,8,90,30.0,90.0,10.0,65.0,10.0,100.0,100.0,,,2,2.0,6.0,3.0,5.0,5.0,4.0,3.0,,,COMPLETE
251,251,0.7889499869075673,2025-01-03 19:31:02.500723,2025-01-03 19:31:42.645612,0 days 00:00:40.144889,7,85,65.0,70.0,60.0,70.0,45.0,90.0,,,,5,2.0,5.0,3.0,5.0,6.0,5.0,,,,COMPLETE
252,252,0.8455843469063987,2025-01-03 19:31:42.646398,2025-01-03 19:32:12.483483,0 days 00:00:29.837085,10,100,20.0,50.0,30.0,100.0,25.0,100.0,85.0,55.0,60.0,4,6.0,6.0,3.0,6.0,5.0,5.0,5.0,4.0,3.0,COMPLETE
253,253,0.7958422174840085,2025-01-03 19:32:12.484960,2025-01-03 19:32:40.356069,0 days 00:00:27.871109,6,85,70.0,75.0,20.0,95.0,40.0,,,,,2,2.0,5.0,3.0,5.0,6.0,,,,,COMPLETE
254,254,0.8868318122555411,2025-01-03 19:32:40.356940,2025-01-03 19:33:14.926946,0 days 00:00:34.570006,8,95,40.0,55.0,30.0,30.0,35.0,65.0,75.0,,,2,4.0,6.0,3.0,6.0,5.0,3.0,2.0,,,COMPLETE
255,255,0.7741935483870968,2025-01-03 19:33:14.927695,2025-01-03 19:33:50.372402,0 days 00:00:35.444707,8,90,40.0,55.0,30.0,25.0,35.0,65.0,75.0,,,4,4.0,3.0,4.0,6.0,6.0,3.0,2.0,,,COMPLETE
256,256,0.7898305084745763,2025-01-03 19:33:50.373306,2025-01-03 19:34:26.801308,0 days 00:00:36.428002,8,75,45.0,60.0,30.0,30.0,35.0,65.0,80.0,,,5,4.0,5.0,3.0,6.0,5.0,3.0,2.0,,,COMPLETE
257,257,0.7898305084745763,2025-01-03 19:34:26.802097,2025-01-03 19:35:06.989745,0 days 00:00:40.187648,8,80,45.0,55.0,5.0,50.0,40.0,60.0,65.0,,,2,6.0,6.0,3.0,6.0,5.0,3.0,2.0,,,COMPLETE
258,258,0.8214192196910186,2025-01-03 19:35:06.990479,2025-01-03 19:35:41.431892,0 days 00:00:34.441413,8,100,40.0,95.0,35.0,25.0,30.0,55.0,70.0,,,3,3.0,5.0,3.0,6.0,6.0,3.0,2.0,,,COMPLETE
259,259,0.8221642764015646,2025-01-03 19:35:41.432820,2025-01-03 19:36:21.002228,0 days 00:00:39.569408,8,85,50.0,55.0,40.0,85.0,90.0,70.0,75.0,,,4,4.0,6.0,3.0,6.0,5.0,3.0,2.0,,,COMPLETE
260,260,0.7889499869075673,2025-01-03 19:36:21.002987,2025-01-03 19:36:54.436001,0 days 00:00:33.433014,9,95,50.0,45.0,30.0,30.0,30.0,95.0,100.0,85.0,,2,3.0,4.0,3.0,6.0,6.0,2.0,2.0,2.0,,COMPLETE
261,261,0.775,2025-01-03 19:36:54.436855,2025-01-03 19:37:44.511980,0 days 00:00:50.075125,8,90,40.0,5.0,10.0,90.0,35.0,80.0,80.0,,,4,6.0,5.0,4.0,6.0,2.0,5.0,6.0,,,COMPLETE
262,262,0.8291777188328913,2025-01-03 19:37:44.512816,2025-01-03 19:38:23.380311,0 days 00:00:38.867495,8,80,15.0,50.0,35.0,70.0,5.0,95.0,60.0,,,2,4.0,6.0,3.0,6.0,5.0,5.0,3.0,,,COMPLETE
263,263,0.8708333333333333,2025-01-03 19:38:23.381235,2025-01-03 19:38:58.219373,0 days 00:00:34.838138,7,95,45.0,60.0,30.0,50.0,35.0,70.0,,,,5,3.0,3.0,3.0,6.0,6.0,3.0,,,,COMPLETE
264,264,0.8371848739495797,2025-01-03 19:38:58.220116,2025-01-03 19:39:35.898250,0 days 00:00:37.678134,7,95,45.0,60.0,30.0,50.0,35.0,70.0,,,,5,3.0,5.0,3.0,6.0,6.0,3.0,,,,COMPLETE
265,265,0.7574967405475881,2025-01-03 19:39:35.899106,2025-01-03 19:40:11.736823,0 days 00:00:35.837717,7,90,40.0,60.0,30.0,55.0,35.0,75.0,,,,5,3.0,6.0,2.0,6.0,6.0,3.0,,,,COMPLETE
266,266,0.7741935483870968,2025-01-03 19:40:11.737608,2025-01-03 19:40:50.132125,0 days 00:00:38.394517,7,95,45.0,65.0,30.0,50.0,40.0,70.0,,,,5,3.0,5.0,3.0,6.0,6.0,3.0,,,,COMPLETE
267,267,0.8046218487394958,2025-01-03 19:40:50.132864,2025-01-03 19:41:27.820411,0 days 00:00:37.687547,7,85,50.0,60.0,35.0,45.0,35.0,65.0,,,,4,3.0,6.0,3.0,6.0,6.0,3.0,,,,COMPLETE
268,268,0.7960805084745763,2025-01-03 19:41:27.821311,2025-01-03 19:42:01.545539,0 days 00:00:33.724228,7,90,45.0,100.0,25.0,60.0,40.0,90.0,,,,5,3.0,3.0,3.0,6.0,4.0,4.0,,,,COMPLETE
269,269,0.8708333333333333,2025-01-03 19:42:01.546269,2025-01-03 19:42:43.411153,0 days 00:00:41.864884,10,95,55.0,55.0,30.0,20.0,45.0,70.0,85.0,100.0,75.0,4,3.0,4.0,2.0,6.0,6.0,2.0,2.0,6.0,4.0,COMPLETE
270,270,0.8225344782721832,2025-01-03 19:42:43.412100,2025-01-03 19:43:14.852929,0 days 00:00:31.440829,7,95,55.0,55.0,30.0,75.0,45.0,70.0,,,,4,3.0,4.0,3.0,6.0,6.0,2.0,,,,COMPLETE
271,271,0.8225344782721832,2025-01-03 19:43:14.853691,2025-01-03 19:44:04.800382,0 days 00:00:49.946691,10,95,55.0,55.0,30.0,25.0,35.0,70.0,70.0,100.0,50.0,5,3.0,3.0,3.0,6.0,6.0,2.0,2.0,6.0,4.0,COMPLETE
272,272,0.8225344782721832,2025-01-03 19:44:04.801349,2025-01-03 19:44:47.283919,0 days 00:00:42.482570,9,95,50.0,60.0,35.0,55.0,65.0,65.0,75.0,90.0,,4,3.0,4.0,2.0,6.0,6.0,2.0,2.0,6.0,,COMPLETE
273,273,0.8870673952641166,2025-01-03 19:44:47.284774,2025-01-03 19:45:20.200050,0 days 00:00:32.915276,7,90,55.0,55.0,40.0,45.0,40.0,75.0,,,,5,3.0,4.0,3.0,6.0,6.0,2.0,,,,COMPLETE
274,274,0.8056426332288402,2025-01-03 19:45:20.200884,2025-01-03 19:46:00.011237,0 days 00:00:39.810353,7,90,40.0,55.0,45.0,45.0,10.0,75.0,,,,5,3.0,4.0,3.0,6.0,6.0,2.0,,,,COMPLETE
275,275,0.8064516129032258,2025-01-03 19:46:00.012012,2025-01-03 19:46:34.951283,0 days 00:00:34.939271,7,95,55.0,55.0,40.0,20.0,40.0,75.0,,,,5,3.0,4.0,3.0,6.0,6.0,2.0,,,,COMPLETE
276,276,0.861904761904762,2025-01-03 19:46:34.952001,2025-01-03 19:47:07.429572,0 days 00:00:32.477571,7,90,45.0,65.0,40.0,15.0,45.0,70.0,,,,5,3.0,4.0,3.0,6.0,6.0,2.0,,,,COMPLETE
277,277,0.8214192196910186,2025-01-03 19:47:07.430462,2025-01-03 19:47:17.488311,0 days 00:00:10.057849,2,95,45.0,,,,,,,,,5,3.0,,,,,,,,,COMPLETE
278,278,0.8225344782721832,2025-01-03 19:47:17.488856,2025-01-03 19:47:52.848125,0 days 00:00:35.359269,7,85,55.0,55.0,35.0,5.0,30.0,65.0,,,,5,3.0,4.0,3.0,6.0,6.0,2.0,,,,COMPLETE
279,279,0.8046218487394958,2025-01-03 19:47:52.849447,2025-01-03 19:48:27.585892,0 days 00:00:34.736445,7,90,50.0,60.0,40.0,45.0,85.0,100.0,,,,5,3.0,4.0,3.0,6.0,6.0,2.0,,,,COMPLETE
280,280,0.81889338731444,2025-01-03 19:48:27.586785,2025-01-03 19:48:59.167848,0 days 00:00:31.581063,7,100,65.0,55.0,45.0,50.0,35.0,60.0,,,,4,3.0,2.0,3.0,6.0,6.0,2.0,,,,COMPLETE
281,281,0.8225344782721832,2025-01-03 19:48:59.168604,2025-01-03 19:49:36.859153,0 days 00:00:37.690549,8,65,35.0,45.0,30.0,20.0,40.0,75.0,70.0,,,4,3.0,6.0,3.0,6.0,2.0,5.0,2.0,,,COMPLETE
282,282,0.8387096774193549,2025-01-03 19:49:36.859888,2025-01-03 19:50:13.265648,0 days 00:00:36.405760,6,50,50.0,50.0,35.0,45.0,55.0,,,,,5,2.0,4.0,3.0,6.0,6.0,,,,,COMPLETE
283,283,0.80625,2025-01-03 19:50:13.266534,2025-01-03 19:50:50.306138,0 days 00:00:37.039604,7,35,55.0,70.0,40.0,35.0,5.0,70.0,,,,4,3.0,6.0,3.0,6.0,3.0,5.0,,,,COMPLETE
284,284,0.8371848739495797,2025-01-03 19:50:50.306907,2025-01-03 19:51:28.917828,0 days 00:00:38.610921,8,95,60.0,60.0,20.0,50.0,45.0,90.0,85.0,,,5,2.0,6.0,4.0,6.0,4.0,5.0,2.0,,,COMPLETE
285,285,0.8291777188328913,2025-01-03 19:51:28.918785,2025-01-03 19:52:01.016132,0 days 00:00:32.097347,6,60,40.0,50.0,25.0,50.0,40.0,,,,,4,4.0,3.0,3.0,6.0,6.0,,,,,COMPLETE
286,286,0.7898305084745763,2025-01-03 19:52:01.016855,2025-01-03 19:52:41.096138,0 days 00:00:40.079283,8,90,70.0,55.0,30.0,35.0,15.0,80.0,50.0,,,5,3.0,6.0,3.0,6.0,6.0,2.0,2.0,,,COMPLETE
287,287,0.780539397144368,2025-01-03 19:52:41.097009,2025-01-03 19:53:29.240891,0 days 00:00:48.143882,9,85,50.0,65.0,45.0,45.0,50.0,95.0,80.0,25.0,,4,2.0,6.0,3.0,6.0,6.0,5.0,2.0,5.0,,COMPLETE
288,288,0.8225344782721832,2025-01-03 19:53:29.241740,2025-01-03 19:54:11.272905,0 days 00:00:42.031165,7,40,45.0,50.0,30.0,100.0,70.0,100.0,,,,5,2.0,6.0,3.0,6.0,6.0,4.0,,,,COMPLETE
289,289,0.7898305084745763,2025-01-03 19:54:11.273834,2025-01-03 19:54:34.842521,0 days 00:00:23.568687,6,95,35.0,45.0,35.0,60.0,60.0,,,,,4,3.0,3.0,3.0,6.0,2.0,,,,,COMPLETE
290,290,0.8202898550724638,2025-01-03 19:54:34.843250,2025-01-03 19:55:10.356554,0 days 00:00:35.513304,7,100,10.0,85.0,40.0,20.0,80.0,70.0,,,,4,2.0,6.0,3.0,6.0,3.0,5.0,,,,COMPLETE
291,291,0.8198924731182795,2025-01-03 19:55:10.357299,2025-01-03 19:55:51.560547,0 days 00:00:41.203248,8,95,60.0,55.0,25.0,40.0,35.0,90.0,65.0,,,5,3.0,4.0,3.0,6.0,6.0,5.0,2.0,,,COMPLETE
292,292,0.780539397144368,2025-01-03 19:55:51.561530,2025-01-03 19:56:27.129873,0 days 00:00:35.568343,6,70,50.0,50.0,35.0,55.0,40.0,,,,,5,4.0,6.0,3.0,6.0,5.0,,,,,COMPLETE
293,293,0.80625,2025-01-03 19:56:27.130595,2025-01-03 19:57:16.971216,0 days 00:00:49.840621,8,100,25.0,60.0,30.0,40.0,45.0,65.0,55.0,,,4,4.0,3.0,4.0,6.0,6.0,5.0,6.0,,,COMPLETE
294,294,0.87042842215256,2025-01-03 19:57:16.972189,2025-01-03 19:57:51.535750,0 days 00:00:34.563561,8,85,45.0,40.0,50.0,50.0,10.0,55.0,45.0,,,4,3.0,6.0,3.0,4.0,5.0,2.0,2.0,,,COMPLETE
295,295,0.8056426332288402,2025-01-03 19:57:51.536496,2025-01-03 19:58:24.661327,0 days 00:00:33.124831,6,90,40.0,70.0,20.0,100.0,20.0,,,,,4,2.0,4.0,3.0,6.0,6.0,,,,,COMPLETE
296,296,0.7902680197762164,2025-01-03 19:58:24.662141,2025-01-03 19:58:55.937221,0 days 00:00:31.275080,5,90,20.0,45.0,15.0,55.0,,,,,,5,2.0,6.0,3.0,6.0,,,,,,COMPLETE
297,297,0.8371848739495797,2025-01-03 19:58:55.937946,2025-01-03 19:59:54.795754,0 days 00:00:58.857808,9,80,55.0,90.0,40.0,30.0,30.0,95.0,80.0,35.0,,6,3.0,6.0,3.0,6.0,5.0,5.0,2.0,6.0,,COMPLETE
298,298,0.7739583333333333,2025-01-03 19:59:54.796710,2025-01-03 20:00:33.239433,0 days 00:00:38.442723,8,95,65.0,55.0,25.0,45.0,55.0,100.0,60.0,,,5,4.0,2.0,5.0,6.0,2.0,5.0,5.0,,,COMPLETE
299,299,0.8221642764015646,2025-01-03 20:00:33.240258,2025-01-03 20:00:57.878931,0 days 00:00:24.638673,6,100,55.0,65.0,25.0,10.0,50.0,,,,,2,2.0,3.0,3.0,6.0,4.0,,,,,COMPLETE
300,300,0.80625,2025-01-03 20:00:57.879620,2025-01-03 20:01:29.254075,0 days 00:00:31.374455,7,80,50.0,95.0,35.0,80.0,5.0,75.0,,,,5,2.0,3.0,3.0,6.0,5.0,5.0,,,,COMPLETE
301,301,0.8380355276907001,2025-01-03 20:01:29.254920,2025-01-03 20:02:14.799267,0 days 00:00:45.544347,9,55,60.0,50.0,30.0,15.0,40.0,65.0,75.0,95.0,,4,3.0,6.0,4.0,5.0,6.0,4.0,2.0,6.0,,COMPLETE
302,302,0.8293650793650793,2025-01-03 20:02:14.800118,2025-01-03 20:02:48.610656,0 days 00:00:33.810538,8,85,45.0,60.0,10.0,65.0,40.0,95.0,10.0,,,2,2.0,5.0,3.0,6.0,5.0,2.0,4.0,,,COMPLETE
303,303,0.80625,2025-01-03 20:02:48.611513,2025-01-03 20:03:30.105049,0 days 00:00:41.493536,7,95,55.0,85.0,25.0,35.0,35.0,85.0,,,,5,3.0,5.0,3.0,5.0,6.0,5.0,,,,COMPLETE
304,304,0.8221642764015646,2025-01-03 20:03:30.105830,2025-01-03 20:03:58.542856,0 days 00:00:28.437026,6,90,20.0,85.0,30.0,75.0,30.0,,,,,4,2.0,6.0,3.0,5.0,5.0,,,,,COMPLETE
305,305,0.8544980443285528,2025-01-03 20:03:58.543531,2025-01-03 20:04:38.407329,0 days 00:00:39.863798,7,95,50.0,75.0,35.0,100.0,45.0,60.0,,,,2,3.0,6.0,4.0,6.0,6.0,5.0,,,,COMPLETE
306,306,0.8371848739495797,2025-01-03 20:04:38.408260,2025-01-03 20:05:14.905079,0 days 00:00:36.496819,8,40,10.0,55.0,40.0,40.0,50.0,100.0,90.0,,,4,3.0,4.0,3.0,5.0,5.0,5.0,2.0,,,COMPLETE
307,307,0.8380355276907001,2025-01-03 20:05:14.905804,2025-01-03 20:05:38.052454,0 days 00:00:23.146650,5,85,65.0,90.0,30.0,55.0,,,,,,2,4.0,5.0,3.0,6.0,,,,,,COMPLETE
308,308,0.7732497387669801,2025-01-03 20:05:38.053234,2025-01-03 20:06:11.606762,0 days 00:00:33.553528,8,50,40.0,20.0,45.0,35.0,40.0,90.0,60.0,,,4,2.0,6.0,3.0,6.0,6.0,2.0,2.0,,,COMPLETE
309,309,0.7408568443051202,2025-01-03 20:06:11.607581,2025-01-03 20:06:45.509100,0 days 00:00:33.901519,7,95,35.0,45.0,25.0,50.0,35.0,95.0,,,,5,2.0,3.0,3.0,5.0,5.0,5.0,,,,COMPLETE
310,310,0.8107675906183369,2025-01-03 20:06:45.509831,2025-01-03 20:07:15.029438,0 days 00:00:29.519607,6,100,50.0,15.0,30.0,100.0,5.0,,,,,2,3.0,5.0,3.0,6.0,6.0,,,,,COMPLETE
311,311,0.8214192196910186,2025-01-03 20:07:15.030317,2025-01-03 20:08:01.468029,0 days 00:00:46.437712,8,75,45.0,100.0,15.0,40.0,60.0,85.0,65.0,,,5,4.0,6.0,6.0,5.0,2.0,5.0,5.0,,,COMPLETE
312,312,0.8064516129032258,2025-01-03 20:08:01.468869,2025-01-03 20:08:20.024959,0 days 00:00:18.556090,7,70,55.0,50.0,20.0,45.0,50.0,95.0,,,,6,2.0,4.0,3.0,6.0,5.0,4.0,,,,COMPLETE
313,313,0.80625,2025-01-03 20:08:20.025729,2025-01-03 20:09:02.756082,0 days 00:00:42.730353,9,90,70.0,55.0,30.0,55.0,45.0,70.0,90.0,100.0,,4,3.0,5.0,3.0,5.0,6.0,5.0,2.0,5.0,,COMPLETE
314,314,0.8046218487394958,2025-01-03 20:09:02.757097,2025-01-03 20:09:31.241520,0 days 00:00:28.484423,7,80,25.0,65.0,40.0,50.0,40.0,100.0,,,,2,3.0,6.0,3.0,6.0,5.0,2.0,,,,COMPLETE
315,315,0.7739583333333333,2025-01-03 20:09:31.242241,2025-01-03 20:09:50.178221,0 days 00:00:18.935980,8,45,60.0,50.0,35.0,60.0,75.0,90.0,70.0,,,4,2.0,3.0,3.0,4.0,6.0,5.0,4.0,,,COMPLETE
316,316,0.7889499869075673,2025-01-03 20:09:50.178927,2025-01-03 20:10:23.035565,0 days 00:00:32.856638,6,95,50.0,60.0,25.0,85.0,10.0,,,,,5,2.0,6.0,3.0,5.0,4.0,,,,,COMPLETE
317,317,0.8221642764015646,2025-01-03 20:10:23.036620,2025-01-03 20:11:04.454075,0 days 00:00:41.417455,8,90,45.0,90.0,30.0,95.0,55.0,95.0,85.0,,,2,3.0,6.0,5.0,6.0,5.0,5.0,2.0,,,COMPLETE
318,318,0.724011521340665,2025-01-03 20:11:04.454853,2025-01-03 20:11:28.853408,0 days 00:00:24.398555,5,35,65.0,80.0,25.0,100.0,,,,,,4,4.0,5.0,2.0,5.0,,,,,,COMPLETE
319,319,0.8870673952641166,2025-01-03 20:11:28.854218,2025-01-03 20:11:59.966049,0 days 00:00:31.111831,7,85,60.0,75.0,45.0,50.0,35.0,100.0,,,,2,3.0,3.0,3.0,6.0,3.0,4.0,,,,COMPLETE
320,320,0.7902680197762164,2025-01-03 20:11:59.966817,2025-01-03 20:12:30.657115,0 days 00:00:30.690298,6,85,60.0,45.0,45.0,50.0,65.0,,,,,2,3.0,3.0,3.0,6.0,6.0,,,,,COMPLETE
321,321,0.7902680197762164,2025-01-03 20:12:30.657800,2025-01-03 20:12:59.007428,0 days 00:00:28.349628,7,85,60.0,55.0,45.0,50.0,35.0,100.0,,,,2,3.0,3.0,4.0,5.0,3.0,4.0,,,,COMPLETE
322,322,0.8214192196910186,2025-01-03 20:12:59.008282,2025-01-03 20:13:39.436500,0 days 00:00:40.428218,10,85,55.0,70.0,50.0,45.0,35.0,100.0,75.0,50.0,60.0,2,3.0,3.0,3.0,6.0,5.0,4.0,2.0,5.0,3.0,COMPLETE
323,323,0.8064516129032258,2025-01-03 20:13:39.437357,2025-01-03 20:14:25.808583,0 days 00:00:46.371226,9,85,15.0,60.0,45.0,55.0,30.0,80.0,95.0,15.0,,2,3.0,3.0,3.0,6.0,6.0,4.0,2.0,6.0,,COMPLETE
324,324,0.8385416666666667,2025-01-03 20:14:25.809662,2025-01-03 20:14:49.512994,0 days 00:00:23.703332,6,80,60.0,40.0,40.0,50.0,65.0,,,,,2,3.0,3.0,3.0,5.0,5.0,,,,,COMPLETE
325,325,0.8380355276907001,2025-01-03 20:14:49.513712,2025-01-03 20:15:33.458523,0 days 00:00:43.944811,8,80,95.0,75.0,55.0,55.0,35.0,60.0,80.0,,,2,3.0,3.0,3.0,6.0,6.0,4.0,6.0,,,COMPLETE
326,326,0.7720588235294117,2025-01-03 20:15:33.459283,2025-01-03 20:15:48.889488,0 days 00:00:15.430205,7,85,55.0,95.0,40.0,30.0,45.0,75.0,,,,2,2.0,3.0,2.0,6.0,5.0,4.0,,,,COMPLETE
327,327,0.7902680197762164,2025-01-03 20:15:48.890193,2025-01-03 20:16:16.611632,0 days 00:00:27.721439,6,90,65.0,50.0,35.0,45.0,35.0,,,,,5,3.0,5.0,3.0,5.0,2.0,,,,,COMPLETE
328,328,0.7898305084745763,2025-01-03 20:16:16.612502,2025-01-03 20:16:48.521551,0 days 00:00:31.909049,8,75,60.0,45.0,50.0,50.0,30.0,70.0,70.0,,,2,2.0,3.0,3.0,6.0,6.0,4.0,2.0,,,COMPLETE
329,329,0.8380355276907001,2025-01-03 20:16:48.522292,2025-01-03 20:17:24.459330,0 days 00:00:35.937038,7,45,55.0,55.0,40.0,60.0,40.0,65.0,,,,5,3.0,5.0,3.0,5.0,5.0,2.0,,,,COMPLETE
330,330,0.8385416666666667,2025-01-03 20:17:24.460185,2025-01-03 20:18:13.239525,0 days 00:00:48.779340,9,100,20.0,70.0,45.0,95.0,45.0,100.0,50.0,40.0,,2,3.0,5.0,3.0,6.0,4.0,4.0,4.0,6.0,,COMPLETE
331,331,0.8385416666666667,2025-01-03 20:18:13.240396,2025-01-03 20:18:41.107391,0 days 00:00:27.866995,8,90,25.0,50.0,35.0,90.0,65.0,95.0,85.0,,,2,2.0,3.0,3.0,6.0,6.0,2.0,2.0,,,COMPLETE
332,332,0.8194780737153619,2025-01-03 20:18:41.108265,2025-01-03 20:19:12.055791,0 days 00:00:30.947526,6,80,10.0,85.0,50.0,10.0,40.0,,,,,5,2.0,4.0,3.0,5.0,5.0,,,,,COMPLETE
333,333,0.7549407114624507,2025-01-03 20:19:12.056513,2025-01-03 20:19:52.572710,0 days 00:00:40.516197,7,55,5.0,60.0,35.0,45.0,35.0,75.0,,,,6,3.0,5.0,2.0,6.0,6.0,4.0,,,,COMPLETE
334,334,0.8544980443285528,2025-01-03 20:19:52.573914,2025-01-03 20:20:20.425720,0 days 00:00:27.851806,8,95,65.0,80.0,5.0,100.0,10.0,90.0,40.0,,,2,2.0,5.0,3.0,5.0,5.0,5.0,2.0,,,COMPLETE
335,335,0.87042842215256,2025-01-03 20:20:20.426598,2025-01-03 20:21:13.965072,0 days 00:00:53.538474,10,90,55.0,90.0,30.0,40.0,5.0,100.0,75.0,80.0,20.0,5,3.0,5.0,3.0,6.0,6.0,5.0,2.0,6.0,2.0,COMPLETE
336,336,0.8498769483182937,2025-01-03 20:21:13.965991,2025-01-03 20:21:46.372632,0 days 00:00:32.406641,8,85,50.0,55.0,40.0,90.0,25.0,65.0,60.0,,,2,2.0,3.0,4.0,5.0,5.0,2.0,4.0,,,COMPLETE
337,337,0.8320512820512821,2025-01-03 20:21:46.373506,2025-01-03 20:22:04.573354,0 days 00:00:18.199848,4,50,60.0,45.0,10.0,,,,,,,5,3.0,4.0,3.0,,,,,,,COMPLETE
338,338,0.8221642764015646,2025-01-03 20:22:04.574034,2025-01-03 20:22:31.012272,0 days 00:00:26.438238,5,25,20.0,65.0,30.0,35.0,,,,,,3,2.0,6.0,3.0,6.0,,,,,,COMPLETE
339,339,0.8548009367681498,2025-01-03 20:22:31.012959,2025-01-03 20:23:02.814808,0 days 00:00:31.801849,6,100,55.0,90.0,45.0,50.0,20.0,,,,,2,3.0,5.0,2.0,6.0,6.0,,,,,COMPLETE
340,340,0.7950558213716108,2025-01-03 20:23:02.815470,2025-01-03 20:23:39.953303,0 days 00:00:37.137833,8,85,35.0,95.0,20.0,55.0,50.0,95.0,25.0,,,5,3.0,6.0,3.0,5.0,4.0,3.0,2.0,,,COMPLETE
341,341,0.8868318122555411,2025-01-03 20:23:39.954265,2025-01-03 20:24:09.478607,0 days 00:00:29.524342,7,60,15.0,50.0,30.0,35.0,40.0,95.0,,,,2,2.0,4.0,3.0,6.0,2.0,5.0,,,,COMPLETE
342,342,0.8387096774193549,2025-01-03 20:24:09.479351,2025-01-03 20:24:44.442793,0 days 00:00:34.963442,7,60,15.0,50.0,30.0,35.0,40.0,95.0,,,,2,2.0,4.0,3.0,6.0,6.0,5.0,,,,COMPLETE
343,343,0.8544980443285528,2025-01-03 20:24:44.443721,2025-01-03 20:25:13.928570,0 days 00:00:29.484849,7,60,10.0,100.0,30.0,35.0,45.0,100.0,,,,2,2.0,4.0,3.0,6.0,2.0,5.0,,,,COMPLETE
344,344,0.8708333333333333,2025-01-03 20:25:13.929316,2025-01-03 20:25:43.120175,0 days 00:00:29.190859,7,40,15.0,50.0,35.0,30.0,60.0,90.0,,,,2,2.0,4.0,3.0,6.0,2.0,5.0,,,,COMPLETE
345,345,0.8125996810207337,2025-01-03 20:25:43.120867,2025-01-03 20:26:12.011678,0 days 00:00:28.890811,7,40,15.0,50.0,35.0,25.0,60.0,90.0,,,,2,2.0,4.0,3.0,6.0,2.0,5.0,,,,COMPLETE
346,346,0.80625,2025-01-03 20:26:12.012524,2025-01-03 20:26:44.575858,0 days 00:00:32.563334,7,40,15.0,55.0,35.0,30.0,65.0,50.0,,,,2,2.0,4.0,4.0,6.0,2.0,5.0,,,,COMPLETE
347,347,0.87042842215256,2025-01-03 20:26:44.576623,2025-01-03 20:27:13.928775,0 days 00:00:29.352152,7,35,10.0,45.0,40.0,30.0,55.0,85.0,,,,2,2.0,4.0,3.0,6.0,2.0,5.0,,,,COMPLETE
348,348,0.8056426332288402,2025-01-03 20:27:13.929473,2025-01-03 20:27:43.054537,0 days 00:00:29.125064,7,40,15.0,40.0,35.0,35.0,60.0,90.0,,,,2,2.0,4.0,3.0,6.0,2.0,5.0,,,,COMPLETE
349,349,0.8452380952380952,2025-01-03 20:27:43.055411,2025-01-03 20:28:14.277582,0 days 00:00:31.222171,7,45,30.0,50.0,30.0,35.0,40.0,10.0,,,,2,2.0,4.0,3.0,6.0,2.0,5.0,,,,COMPLETE
350,350,0.8548009367681498,2025-01-03 20:28:14.278325,2025-01-03 20:28:43.461123,0 days 00:00:29.182798,7,35,15.0,55.0,35.0,30.0,60.0,95.0,,,,2,2.0,4.0,3.0,6.0,2.0,5.0,,,,COMPLETE
351,351,0.8544980443285528,2025-01-03 20:28:43.461832,2025-01-03 20:29:11.193983,0 days 00:00:27.732151,7,40,50.0,60.0,40.0,30.0,70.0,45.0,,,,2,2.0,4.0,2.0,6.0,2.0,5.0,,,,COMPLETE
352,352,0.8538884524744697,2025-01-03 20:29:11.194819,2025-01-03 20:29:42.261922,0 days 00:00:31.067103,7,90,15.0,55.0,30.0,40.0,55.0,90.0,,,,2,2.0,4.0,3.0,6.0,2.0,5.0,,,,COMPLETE
353,353,0.8708333333333333,2025-01-03 20:29:42.263111,2025-01-03 20:30:09.502364,0 days 00:00:27.239253,7,30,40.0,45.0,35.0,20.0,60.0,95.0,,,,2,2.0,4.0,3.0,6.0,2.0,5.0,,,,COMPLETE
354,354,0.8056426332288402,2025-01-03 20:30:09.503039,2025-01-03 20:30:38.950625,0 days 00:00:29.447586,7,50,40.0,40.0,35.0,40.0,65.0,85.0,,,,2,2.0,4.0,3.0,6.0,2.0,5.0,,,,COMPLETE
355,355,0.8781779661016949,2025-01-03 20:30:38.951474,2025-01-03 20:31:07.929789,0 days 00:00:28.978315,7,25,40.0,45.0,40.0,65.0,60.0,90.0,,,,2,2.0,4.0,3.0,6.0,2.0,5.0,,,,COMPLETE
