,number,value,datetime_start,datetime_complete,duration,params_depth,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,params_orders_layer_0,params_orders_layer_1,params_orders_layer_2,params_orders_layer_3,params_orders_layer_4,params_orders_layer_5,params_orders_layer_6,params_orders_layer_7,params_orders_layer_8,params_orders_layer_9,state
38,38,0.7930789474486699,2025-01-03 08:54:50.520471,2025-01-03 08:55:19.783899,0 days 00:00:29.263428,7,60,65.0,70.0,35.0,15.0,95.0,75.0,,,,6,5.0,4.0,4.0,2.0,2.0,2.0,,,,COMPLETE
39,39,0.8167408251847335,2025-01-03 08:55:19.784484,2025-01-03 08:55:43.354133,0 days 00:00:23.569649,5,65,75.0,60.0,55.0,70.0,,,,,,6,4.0,5.0,2.0,3.0,,,,,,COMPLETE
40,40,0.7700371733871822,2025-01-03 08:55:43.354753,2025-01-03 08:56:06.491272,0 days 00:00:23.136519,4,55,60.0,60.0,15.0,,,,,,,6,6.0,5.0,2.0,,,,,,,COMPLETE
41,41,0.8107824197053852,2025-01-03 08:56:06.491834,2025-01-03 08:56:30.515886,0 days 00:00:24.024052,5,65,80.0,80.0,55.0,70.0,,,,,,6,4.0,6.0,2.0,3.0,,,,,,COMPLETE
42,42,0.7920952154770822,2025-01-03 08:56:30.516444,2025-01-03 08:56:49.717164,0 days 00:00:19.200720,3,45,75.0,60.0,,,,,,,,6,4.0,5.0,,,,,,,,COMPLETE
43,43,0.8128797083839612,2025-01-03 08:56:49.717642,2025-01-03 08:57:14.239344,0 days 00:00:24.521702,5,70,45.0,70.0,45.0,70.0,,,,,,6,4.0,6.0,3.0,3.0,,,,,,COMPLETE
44,44,0.7769301288518503,2025-01-03 08:57:14.239968,2025-01-03 08:57:40.936771,0 days 00:00:26.696803,5,70,40.0,80.0,35.0,65.0,,,,,,6,4.0,6.0,2.0,3.0,,,,,,COMPLETE
45,45,0.7825470768017352,2025-01-03 08:57:40.937378,2025-01-03 08:58:03.404382,0 days 00:00:22.467004,4,65,45.0,70.0,45.0,,,,,,,6,5.0,6.0,4.0,,,,,,,COMPLETE
46,46,0.7984749455337691,2025-01-03 08:58:03.404927,2025-01-03 08:58:11.567483,0 days 00:00:08.162556,1,60,,,,,,,,,,6,,,,,,,,,,COMPLETE
47,47,0.8157972526517128,2025-01-03 08:58:11.567889,2025-01-03 08:58:33.379934,0 days 00:00:21.812045,6,85,55.0,65.0,25.0,90.0,40.0,,,,,6,2.0,5.0,2.0,2.0,2.0,,,,,COMPLETE
48,48,0.8102489651270139,2025-01-03 08:58:33.380494,2025-01-03 08:59:00.293708,0 days 00:00:26.913214,6,85,65.0,50.0,100.0,90.0,35.0,,,,,3,2.0,5.0,2.0,2.0,2.0,,,,,COMPLETE
49,49,0.7883745430746882,2025-01-03 08:59:00.294437,2025-01-03 08:59:30.573930,0 days 00:00:30.279493,6,90,60.0,60.0,25.0,90.0,35.0,,,,,2,2.0,5.0,2.0,2.0,2.0,,,,,COMPLETE
50,50,0.8006827530829308,2025-01-03 08:59:30.574463,2025-01-03 09:00:12.216717,0 days 00:00:41.642254,8,35,55.0,65.0,15.0,95.0,15.0,35.0,30.0,,,6,2.0,5.0,2.0,4.0,2.0,4.0,2.0,,,COMPLETE
51,51,0.7943668978171766,2025-01-03 09:00:12.217414,2025-01-03 09:00:37.274290,0 days 00:00:25.056876,5,80,45.0,70.0,25.0,80.0,,,,,,6,3.0,6.0,3.0,3.0,,,,,,COMPLETE
52,52,0.818715209869114,2025-01-03 09:00:37.274885,2025-01-03 09:00:59.197392,0 days 00:00:21.922507,5,70,30.0,75.0,45.0,55.0,,,,,,6,3.0,6.0,3.0,2.0,,,,,,COMPLETE
53,53,0.7960675649570172,2025-01-03 09:00:59.197938,2025-01-03 09:01:29.258838,0 days 00:00:30.060900,6,65,15.0,75.0,40.0,55.0,50.0,,,,,6,2.0,4.0,2.0,6.0,4.0,,,,,COMPLETE
54,54,0.801418245537181,2025-01-03 09:01:29.259422,2025-01-03 09:01:49.917982,0 days 00:00:20.658560,4,50,30.0,85.0,65.0,,,,,,,6,3.0,5.0,3.0,,,,,,,COMPLETE
55,55,0.7938228515778585,2025-01-03 09:01:49.918588,2025-01-03 09:02:15.848925,0 days 00:00:25.930337,6,85,25.0,65.0,90.0,55.0,45.0,,,,,6,3.0,4.0,5.0,2.0,4.0,,,,,COMPLETE
56,56,0.790122118160502,2025-01-03 09:02:15.849550,2025-01-03 09:02:42.913199,0 days 00:00:27.063649,7,95,5.0,55.0,35.0,95.0,30.0,55.0,,,,6,2.0,5.0,2.0,2.0,3.0,5.0,,,,COMPLETE
57,57,0.7974833616253065,2025-01-03 09:02:42.913792,2025-01-03 09:03:15.180548,0 days 00:00:32.266756,5,55,75.0,45.0,75.0,85.0,,,,,,6,3.0,6.0,4.0,5.0,,,,,,COMPLETE
58,58,0.8056068019571669,2025-01-03 09:03:15.181204,2025-01-03 09:03:57.792975,0 days 00:00:42.611771,7,80,70.0,90.0,50.0,100.0,70.0,25.0,,,,5,3.0,5.0,3.0,2.0,5.0,6.0,,,,COMPLETE
59,59,0.7866237222524648,2025-01-03 09:03:57.793671,2025-01-03 09:04:14.392248,0 days 00:00:16.598577,3,70,95.0,65.0,,,,,,,,6,2.0,4.0,,,,,,,,COMPLETE
60,60,0.7727313019390583,2025-01-03 09:04:14.392717,2025-01-03 09:04:36.173269,0 days 00:00:21.780552,6,5,65.0,75.0,30.0,65.0,10.0,,,,,5,3.0,5.0,3.0,5.0,2.0,,,,,COMPLETE
61,61,0.7972896489583758,2025-01-03 09:04:36.173919,2025-01-03 09:04:59.514033,0 days 00:00:23.340114,5,70,35.0,80.0,40.0,70.0,,,,,,6,4.0,6.0,3.0,3.0,,,,,,COMPLETE
62,62,0.7851526025388742,2025-01-03 09:04:59.514640,2025-01-03 09:05:24.580962,0 days 00:00:25.066322,5,75,50.0,70.0,45.0,75.0,,,,,,6,4.0,6.0,3.0,3.0,,,,,,COMPLETE
63,63,0.8043062200956939,2025-01-03 09:05:24.581535,2025-01-03 09:05:46.703996,0 days 00:00:22.122461,4,60,20.0,60.0,60.0,,,,,,,6,4.0,6.0,3.0,,,,,,,COMPLETE
64,64,0.7986742424242423,2025-01-03 09:05:46.704526,2025-01-03 09:06:08.155818,0 days 00:00:21.451292,6,70,45.0,50.0,45.0,45.0,25.0,,,,,6,4.0,6.0,2.0,2.0,2.0,,,,,COMPLETE
65,65,0.8105229917897205,2025-01-03 09:06:08.156482,2025-01-03 09:06:32.988462,0 days 00:00:24.831980,5,85,35.0,75.0,35.0,65.0,,,,,,6,5.0,6.0,3.0,4.0,,,,,,COMPLETE
66,66,0.7965638564122405,2025-01-03 09:06:32.989116,2025-01-03 09:07:11.104631,0 days 00:00:38.115515,7,75,80.0,65.0,50.0,60.0,75.0,90.0,,,,6,4.0,5.0,3.0,4.0,4.0,4.0,,,,COMPLETE
67,67,0.8147355042345825,2025-01-03 09:07:11.105253,2025-01-03 09:07:45.268753,0 days 00:00:34.163500,6,80,55.0,55.0,20.0,75.0,95.0,,,,,5,4.0,4.0,5.0,3.0,3.0,,,,,COMPLETE
68,68,0.7912157377244705,2025-01-03 09:07:45.269422,2025-01-03 09:08:23.157638,0 days 00:00:37.888216,6,95,55.0,55.0,20.0,85.0,95.0,,,,,4,3.0,4.0,6.0,2.0,3.0,,,,,COMPLETE
69,69,0.7872636905566317,2025-01-03 09:08:23.158262,2025-01-03 09:08:57.431288,0 days 00:00:34.273026,7,80,75.0,55.0,10.0,95.0,100.0,55.0,,,,5,5.0,4.0,5.0,6.0,2.0,5.0,,,,COMPLETE
70,70,0.7812676544019828,2025-01-03 09:08:57.431994,2025-01-03 09:09:32.178908,0 days 00:00:34.746914,8,85,90.0,60.0,30.0,75.0,95.0,45.0,30.0,,,5,4.0,3.0,5.0,3.0,4.0,6.0,3.0,,,COMPLETE
71,71,0.8001648937600259,2025-01-03 09:09:32.179604,2025-01-03 09:10:01.879578,0 days 00:00:29.699974,6,65,60.0,70.0,25.0,75.0,80.0,,,,,5,4.0,4.0,5.0,3.0,3.0,,,,,COMPLETE
72,72,0.8104089219330854,2025-01-03 09:10:01.880160,2025-01-03 09:10:20.735246,0 days 00:00:18.855086,5,75,40.0,40.0,10.0,70.0,,,,,,6,4.0,4.0,3.0,3.0,,,,,,COMPLETE
73,73,0.8029092270282048,2025-01-03 09:10:20.735777,2025-01-03 09:10:50.250211,0 days 00:00:29.514434,6,65,50.0,65.0,40.0,60.0,100.0,,,,,6,4.0,4.0,4.0,3.0,2.0,,,,,COMPLETE
74,74,0.8017199017199017,2025-01-03 09:10:50.250932,2025-01-03 09:11:14.032952,0 days 00:00:23.782020,5,60,85.0,50.0,20.0,85.0,,,,,,6,4.0,3.0,3.0,3.0,,,,,,COMPLETE
75,75,0.7977553206745004,2025-01-03 09:11:14.033503,2025-01-03 09:11:39.561025,0 days 00:00:25.527522,4,80,65.0,75.0,45.0,,,,,,,4,4.0,5.0,2.0,,,,,,,COMPLETE
76,76,0.7847039968859384,2025-01-03 09:11:39.561549,2025-01-03 09:12:09.797116,0 days 00:00:30.235567,6,90,70.0,60.0,30.0,40.0,60.0,,,,,5,5.0,3.0,6.0,2.0,5.0,,,,,COMPLETE
77,77,0.7671172182378865,2025-01-03 09:12:09.797809,2025-01-03 09:12:51.567354,0 days 00:00:41.769545,7,70,55.0,10.0,5.0,50.0,85.0,20.0,,,,5,6.0,6.0,4.0,4.0,3.0,4.0,,,,COMPLETE
78,78,0.7977741731999639,2025-01-03 09:12:51.568074,2025-01-03 09:13:19.950705,0 days 00:00:28.382631,6,75,85.0,20.0,35.0,80.0,95.0,,,,,6,3.0,3.0,3.0,3.0,6.0,,,,,COMPLETE
79,79,0.807850670054899,2025-01-03 09:13:19.951304,2025-01-03 09:13:45.255449,0 days 00:00:25.304145,4,70,90.0,35.0,55.0,,,,,,,6,4.0,6.0,3.0,,,,,,,COMPLETE
80,80,0.800347508504492,2025-01-03 09:13:45.256138,2025-01-03 09:14:19.006113,0 days 00:00:33.749975,5,20,75.0,65.0,15.0,10.0,,,,,,6,4.0,4.0,2.0,4.0,,,,,,COMPLETE
81,81,0.8295702873110267,2025-01-03 09:14:19.006675,2025-01-03 09:14:50.574556,0 days 00:00:31.567881,7,80,80.0,30.0,45.0,25.0,90.0,90.0,,,,5,4.0,3.0,3.0,3.0,3.0,2.0,,,,COMPLETE
82,82,0.7948200992555832,2025-01-03 09:14:50.575138,2025-01-03 09:15:20.765557,0 days 00:00:30.190419,7,85,80.0,15.0,45.0,25.0,90.0,95.0,,,,5,4.0,3.0,3.0,3.0,4.0,3.0,,,,COMPLETE
83,83,0.8007316875125933,2025-01-03 09:15:20.766286,2025-01-03 09:16:05.053022,0 days 00:00:44.286736,8,60,75.0,25.0,95.0,30.0,75.0,75.0,90.0,,,2,4.0,3.0,3.0,3.0,3.0,3.0,3.0,,,COMPLETE
84,84,0.7954696501429053,2025-01-03 09:16:05.053634,2025-01-03 09:16:54.134283,0 days 00:00:49.080649,9,65,85.0,30.0,70.0,20.0,100.0,85.0,20.0,35.0,,5,4.0,2.0,3.0,3.0,3.0,4.0,5.0,4.0,,COMPLETE
