,number,value,datetime_start,datetime_complete,duration,params_depth,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,params_orders_layer_0,params_orders_layer_1,params_orders_layer_2,params_orders_layer_3,params_orders_layer_4,params_orders_layer_5,params_orders_layer_6,params_orders_layer_7,params_orders_layer_8,params_orders_layer_9,state
249,249,0.6802721088435374,2025-01-04 11:52:07.204165,2025-01-04 11:52:24.179449,0 days 00:00:16.975284,7,75,90.0,40.0,20.0,75.0,55.0,35.0,,,,3,3.0,3.0,2.0,5.0,6.0,5.0,,,,COMPLETE
250,250,0.6581818181818182,2025-01-04 11:52:24.180083,2025-01-04 11:52:46.419838,0 days 00:00:22.239755,7,80,85.0,45.0,100.0,80.0,55.0,35.0,,,,2,3.0,3.0,5.0,5.0,6.0,5.0,,,,COMPLETE
251,251,0.6785225718194254,2025-01-04 11:52:46.420510,2025-01-04 11:53:05.123283,0 days 00:00:18.702773,6,80,90.0,40.0,25.0,75.0,50.0,,,,,2,3.0,3.0,5.0,5.0,6.0,,,,,COMPLETE
252,252,0.6755637367694431,2025-01-04 11:53:05.123904,2025-01-04 11:53:29.701295,0 days 00:00:24.577391,8,85,95.0,55.0,15.0,65.0,60.0,35.0,50.0,,,2,3.0,3.0,5.0,5.0,6.0,5.0,5.0,,,COMPLETE
253,253,0.6581818181818182,2025-01-04 11:53:29.702171,2025-01-04 11:53:54.263877,0 days 00:00:24.561706,8,80,100.0,40.0,20.0,70.0,45.0,25.0,100.0,,,2,3.0,3.0,6.0,5.0,6.0,5.0,4.0,,,COMPLETE
254,254,0.6556776556776557,2025-01-04 11:53:54.264590,2025-01-04 11:54:12.976378,0 days 00:00:18.711788,7,95,75.0,35.0,45.0,85.0,55.0,5.0,,,,2,3.0,3.0,3.0,5.0,5.0,5.0,,,,COMPLETE
255,255,0.6083333333333334,2025-01-04 11:54:12.977014,2025-01-04 11:54:25.731696,0 days 00:00:12.754682,5,75,90.0,40.0,25.0,55.0,,,,,,3,3.0,2.0,5.0,5.0,,,,,,COMPLETE
256,256,0.6452358926919519,2025-01-04 11:54:25.732257,2025-01-04 11:54:50.819421,0 days 00:00:25.087164,8,85,85.0,45.0,55.0,60.0,65.0,15.0,45.0,,,2,6.0,3.0,2.0,5.0,6.0,5.0,4.0,,,COMPLETE
257,257,0.6624649859943978,2025-01-04 11:54:50.820240,2025-01-04 11:55:16.770393,0 days 00:00:25.950153,8,15,90.0,65.0,20.0,75.0,50.0,30.0,100.0,,,2,5.0,3.0,5.0,5.0,3.0,5.0,5.0,,,COMPLETE
258,258,0.6953703703703704,2025-01-04 11:55:16.771152,2025-01-04 11:55:39.754638,0 days 00:00:22.983486,8,80,95.0,95.0,30.0,65.0,70.0,90.0,85.0,,,2,3.0,3.0,5.0,5.0,5.0,5.0,4.0,,,COMPLETE
259,259,0.6518518518518519,2025-01-04 11:55:39.755308,2025-01-04 11:56:00.919095,0 days 00:00:21.163787,7,40,80.0,50.0,50.0,75.0,60.0,25.0,,,,2,4.0,3.0,5.0,5.0,5.0,5.0,,,,COMPLETE
260,260,0.6594202898550725,2025-01-04 11:56:00.919752,2025-01-04 11:56:23.649848,0 days 00:00:22.730096,8,80,90.0,15.0,45.0,80.0,55.0,35.0,95.0,,,2,3.0,3.0,5.0,5.0,6.0,5.0,3.0,,,COMPLETE
261,261,0.6382978723404256,2025-01-04 11:56:23.650683,2025-01-04 11:56:43.359239,0 days 00:00:19.708556,8,90,95.0,20.0,25.0,45.0,50.0,40.0,65.0,,,2,6.0,3.0,2.0,5.0,5.0,4.0,4.0,,,COMPLETE
262,262,0.6987179487179487,2025-01-04 11:56:43.359994,2025-01-04 11:57:01.270247,0 days 00:00:17.910253,6,75,85.0,5.0,40.0,70.0,70.0,,,,,2,3.0,3.0,5.0,5.0,6.0,,,,,COMPLETE
263,263,0.5957547169811321,2025-01-04 11:57:01.270898,2025-01-04 11:57:17.591951,0 days 00:00:16.321053,5,70,100.0,90.0,30.0,65.0,,,,,,2,3.0,3.0,5.0,5.0,,,,,,COMPLETE
264,264,0.75139146567718,2025-01-04 11:57:17.592531,2025-01-04 11:57:45.085340,0 days 00:00:27.492809,8,30,90.0,50.0,20.0,70.0,5.0,70.0,100.0,,,3,6.0,4.0,5.0,5.0,5.0,5.0,5.0,,,COMPLETE
265,265,0.6802721088435374,2025-01-04 11:57:45.086201,2025-01-04 11:58:07.373637,0 days 00:00:22.287436,8,55,90.0,50.0,15.0,70.0,10.0,10.0,100.0,,,3,6.0,4.0,5.0,5.0,3.0,5.0,5.0,,,COMPLETE
266,266,0.5957446808510638,2025-01-04 11:58:07.374418,2025-01-04 11:58:28.742895,0 days 00:00:21.368477,8,25,95.0,50.0,20.0,70.0,70.0,100.0,100.0,,,3,6.0,4.0,5.0,5.0,2.0,5.0,5.0,,,COMPLETE
267,267,0.6755637367694431,2025-01-04 11:58:28.743630,2025-01-04 11:58:58.365479,0 days 00:00:29.621849,8,50,90.0,45.0,20.0,100.0,5.0,20.0,100.0,,,3,6.0,4.0,5.0,4.0,5.0,5.0,5.0,,,COMPLETE
268,268,0.6057142857142856,2025-01-04 11:58:58.366244,2025-01-04 11:59:25.460797,0 days 00:00:27.094553,9,10,85.0,45.0,25.0,75.0,10.0,40.0,95.0,95.0,,3,6.0,4.0,5.0,3.0,6.0,5.0,5.0,2.0,,COMPLETE
269,269,0.6581818181818182,2025-01-04 11:59:25.461799,2025-01-04 11:59:48.702920,0 days 00:00:23.241121,8,55,100.0,55.0,70.0,65.0,5.0,70.0,90.0,,,3,6.0,4.0,5.0,5.0,5.0,5.0,4.0,,,COMPLETE
270,270,0.5375,2025-01-04 11:59:48.703685,2025-01-04 12:00:12.882777,0 days 00:00:24.179092,9,25,95.0,75.0,15.0,70.0,65.0,30.0,90.0,80.0,,3,6.0,4.0,5.0,5.0,4.0,5.0,6.0,2.0,,COMPLETE
271,271,0.5765765765765766,2025-01-04 12:00:12.883593,2025-01-04 12:00:36.570013,0 days 00:00:23.686420,8,35,90.0,50.0,25.0,60.0,30.0,5.0,100.0,,,2,4.0,2.0,5.0,5.0,4.0,5.0,5.0,,,COMPLETE
272,272,0.7305555555555556,2025-01-04 12:00:36.570936,2025-01-04 12:00:55.616490,0 days 00:00:19.045554,8,30,95.0,35.0,20.0,95.0,100.0,15.0,95.0,,,2,3.0,3.0,5.0,5.0,5.0,4.0,4.0,,,COMPLETE
273,273,0.6083333333333334,2025-01-04 12:00:55.617280,2025-01-04 12:01:15.686697,0 days 00:00:20.069417,8,30,90.0,35.0,20.0,95.0,100.0,15.0,95.0,,,2,3.0,3.0,2.0,5.0,5.0,4.0,4.0,,,COMPLETE
274,274,0.6095559845559846,2025-01-04 12:01:15.687422,2025-01-04 12:01:37.593032,0 days 00:00:21.905610,8,20,85.0,35.0,15.0,90.0,60.0,10.0,100.0,,,3,3.0,3.0,5.0,5.0,5.0,3.0,4.0,,,COMPLETE
275,275,0.5927952576379389,2025-01-04 12:01:37.593762,2025-01-04 12:01:59.013424,0 days 00:00:21.419662,8,30,60.0,15.0,65.0,95.0,100.0,75.0,95.0,,,2,3.0,3.0,5.0,5.0,5.0,4.0,5.0,,,COMPLETE
276,276,0.6556776556776557,2025-01-04 12:01:59.014163,2025-01-04 12:02:24.407329,0 days 00:00:25.393166,8,30,80.0,40.0,20.0,70.0,100.0,35.0,100.0,,,2,3.0,4.0,5.0,5.0,5.0,5.0,4.0,,,COMPLETE
277,277,0.5270655270655271,2025-01-04 12:02:24.408320,2025-01-04 12:02:49.794859,0 days 00:00:25.386539,8,30,95.0,25.0,20.0,95.0,95.0,30.0,40.0,,,2,3.0,3.0,5.0,5.0,5.0,2.0,2.0,,,COMPLETE
278,278,0.7095282146160962,2025-01-04 12:02:49.795600,2025-01-04 12:03:15.472279,0 days 00:00:25.676679,8,60,100.0,35.0,25.0,65.0,95.0,15.0,95.0,,,2,3.0,3.0,5.0,5.0,5.0,5.0,6.0,,,COMPLETE
279,279,0.5583333333333333,2025-01-04 12:03:15.473011,2025-01-04 12:03:43.434567,0 days 00:00:27.961556,8,95,100.0,35.0,25.0,65.0,95.0,15.0,95.0,,,2,3.0,5.0,5.0,5.0,5.0,5.0,6.0,,,COMPLETE
280,280,0.6168478260869565,2025-01-04 12:03:43.435499,2025-01-04 12:04:02.793032,0 days 00:00:19.357533,8,35,100.0,25.0,55.0,100.0,90.0,15.0,95.0,,,3,3.0,2.0,2.0,5.0,5.0,3.0,6.0,,,COMPLETE
281,281,0.7436363636363637,2025-01-04 12:04:02.793814,2025-01-04 12:04:36.000477,0 days 00:00:33.206663,8,65,100.0,35.0,20.0,65.0,95.0,10.0,30.0,,,3,3.0,3.0,5.0,5.0,5.0,5.0,6.0,,,COMPLETE
282,282,0.637641723356009,2025-01-04 12:04:36.001230,2025-01-04 12:05:03.006147,0 days 00:00:27.004917,8,30,100.0,35.0,20.0,65.0,95.0,5.0,50.0,,,3,3.0,3.0,5.0,5.0,5.0,5.0,6.0,,,COMPLETE
283,283,0.7082560296846011,2025-01-04 12:05:03.007062,2025-01-04 12:05:28.538943,0 days 00:00:25.531881,8,65,95.0,35.0,15.0,60.0,95.0,10.0,30.0,,,3,3.0,3.0,5.0,5.0,5.0,5.0,6.0,,,COMPLETE
284,284,0.5584415584415584,2025-01-04 12:05:28.539763,2025-01-04 12:05:33.881451,0 days 00:00:05.341688,2,65,100.0,,,,,,,,,3,3.0,,,,,,,,,COMPLETE
285,285,0.5952157598499062,2025-01-04 12:05:33.881983,2025-01-04 12:06:16.284548,0 days 00:00:42.402565,8,5,95.0,30.0,20.0,65.0,100.0,10.0,20.0,,,3,3.0,3.0,5.0,5.0,5.0,5.0,6.0,,,COMPLETE
286,286,0.6323055683387022,2025-01-04 12:06:16.285314,2025-01-04 12:06:51.596119,0 days 00:00:35.310805,8,70,10.0,35.0,25.0,65.0,90.0,15.0,35.0,,,3,3.0,3.0,5.0,5.0,5.0,5.0,6.0,,,COMPLETE
287,287,0.6808510638297872,2025-01-04 12:06:51.597110,2025-01-04 12:07:19.581394,0 days 00:00:27.984284,8,65,90.0,10.0,20.0,70.0,95.0,5.0,100.0,,,3,3.0,3.0,5.0,5.0,5.0,5.0,6.0,,,COMPLETE
288,288,0.6882516188714154,2025-01-04 12:07:19.582143,2025-01-04 12:07:43.429048,0 days 00:00:23.846905,7,85,100.0,35.0,25.0,75.0,95.0,10.0,,,,6,3.0,3.0,5.0,5.0,5.0,5.0,,,,COMPLETE
289,289,0.6802721088435374,2025-01-04 12:07:43.429821,2025-01-04 12:08:04.957018,0 days 00:00:21.527197,8,50,40.0,40.0,20.0,60.0,100.0,40.0,55.0,,,3,3.0,2.0,3.0,5.0,5.0,5.0,4.0,,,COMPLETE
290,290,0.559204440333025,2025-01-04 12:08:04.957905,2025-01-04 12:08:35.354138,0 days 00:00:30.396233,8,35,90.0,30.0,25.0,70.0,95.0,15.0,15.0,,,2,3.0,3.0,5.0,5.0,5.0,4.0,4.0,,,COMPLETE
291,291,0.5836829836829837,2025-01-04 12:08:35.354932,2025-01-04 12:08:56.474107,0 days 00:00:21.119175,8,40,95.0,30.0,15.0,65.0,90.0,20.0,45.0,,,2,5.0,3.0,5.0,5.0,4.0,5.0,4.0,,,COMPLETE
292,292,0.6785225718194254,2025-01-04 12:08:56.474838,2025-01-04 12:09:00.298751,0 days 00:00:03.823913,1,70,,,,,,,,,,3,,,,,,,,,,COMPLETE
293,293,0.7436363636363637,2025-01-04 12:09:00.299260,2025-01-04 12:09:22.179767,0 days 00:00:21.880507,8,80,90.0,10.0,60.0,25.0,85.0,70.0,60.0,,,2,4.0,3.0,5.0,5.0,4.0,5.0,4.0,,,COMPLETE
294,294,0.637641723356009,2025-01-04 12:09:22.180514,2025-01-04 12:09:47.824165,0 days 00:00:25.643651,8,80,90.0,10.0,60.0,25.0,85.0,70.0,55.0,,,2,4.0,3.0,5.0,4.0,4.0,5.0,4.0,,,COMPLETE
295,295,0.5270655270655271,2025-01-04 12:09:47.825119,2025-01-04 12:10:16.276355,0 days 00:00:28.451236,8,80,90.0,5.0,60.0,25.0,5.0,70.0,60.0,,,2,5.0,3.0,2.0,5.0,4.0,5.0,4.0,,,COMPLETE
296,296,0.4642042863657091,2025-01-04 12:10:16.277084,2025-01-04 12:10:37.554786,0 days 00:00:21.277702,8,85,90.0,15.0,20.0,20.0,85.0,75.0,60.0,,,2,4.0,3.0,5.0,2.0,4.0,5.0,4.0,,,COMPLETE
297,297,0.6907894736842105,2025-01-04 12:10:37.555500,2025-01-04 12:10:56.761056,0 days 00:00:19.205556,8,80,90.0,10.0,60.0,25.0,100.0,45.0,100.0,,,2,3.0,3.0,5.0,5.0,3.0,5.0,4.0,,,COMPLETE
298,298,0.6126373626373627,2025-01-04 12:10:56.761934,2025-01-04 12:11:19.263443,0 days 00:00:22.501509,7,75,95.0,10.0,30.0,25.0,90.0,10.0,,,,2,4.0,3.0,5.0,5.0,4.0,5.0,,,,COMPLETE
299,299,0.6086956521739131,2025-01-04 12:11:19.264209,2025-01-04 12:11:51.144155,0 days 00:00:31.879946,8,80,90.0,20.0,25.0,65.0,55.0,65.0,25.0,,,2,3.0,3.0,5.0,5.0,4.0,5.0,4.0,,,COMPLETE
300,300,0.6323055683387022,2025-01-04 12:11:51.144913,2025-01-04 12:12:09.860797,0 days 00:00:18.715884,8,60,90.0,20.0,15.0,30.0,85.0,70.0,50.0,,,2,5.0,4.0,5.0,5.0,2.0,5.0,4.0,,,COMPLETE
301,301,0.5695970695970696,2025-01-04 12:12:09.861568,2025-01-04 12:12:32.636965,0 days 00:00:22.775397,8,85,85.0,50.0,20.0,60.0,10.0,15.0,95.0,,,2,3.0,3.0,5.0,5.0,4.0,5.0,6.0,,,COMPLETE
302,302,0.5727272727272728,2025-01-04 12:12:32.637852,2025-01-04 12:12:43.926272,0 days 00:00:11.288420,5,55,55.0,15.0,30.0,70.0,,,,,,2,3.0,3.0,2.0,5.0,,,,,,COMPLETE
303,303,0.6700143472022956,2025-01-04 12:12:43.926886,2025-01-04 12:13:02.123347,0 days 00:00:18.196461,7,75,95.0,10.0,65.0,65.0,80.0,75.0,,,,2,3.0,2.0,5.0,5.0,4.0,5.0,,,,COMPLETE
304,304,0.6581818181818182,2025-01-04 12:13:02.124082,2025-01-04 12:13:28.037772,0 days 00:00:25.913690,8,60,90.0,90.0,10.0,70.0,35.0,5.0,25.0,,,2,3.0,3.0,3.0,5.0,5.0,5.0,4.0,,,COMPLETE
305,305,0.5584415584415584,2025-01-04 12:13:28.038525,2025-01-04 12:13:49.893837,0 days 00:00:21.855312,8,50,95.0,5.0,60.0,75.0,95.0,35.0,60.0,,,2,3.0,3.0,5.0,5.0,4.0,5.0,4.0,,,COMPLETE
306,306,0.6154545454545455,2025-01-04 12:13:49.894557,2025-01-04 12:14:13.305791,0 days 00:00:23.411234,8,65,85.0,45.0,25.0,70.0,55.0,80.0,100.0,,,2,3.0,3.0,5.0,5.0,5.0,5.0,4.0,,,COMPLETE
307,307,0.5890473999079613,2025-01-04 12:14:13.306738,2025-01-04 12:14:38.329813,0 days 00:00:25.023075,8,25,95.0,50.0,15.0,65.0,60.0,70.0,95.0,,,2,4.0,4.0,5.0,5.0,4.0,5.0,4.0,,,COMPLETE
308,308,0.5952157598499062,2025-01-04 12:14:38.330620,2025-01-04 12:15:07.319045,0 days 00:00:28.988425,8,80,90.0,40.0,65.0,70.0,15.0,20.0,100.0,,,2,3.0,3.0,5.0,5.0,5.0,5.0,6.0,,,COMPLETE
309,309,0.5070679434564523,2025-01-04 12:15:07.319835,2025-01-04 12:15:25.640842,0 days 00:00:18.321007,8,70,85.0,35.0,20.0,75.0,75.0,10.0,95.0,,,2,3.0,3.0,2.0,5.0,4.0,5.0,4.0,,,COMPLETE
310,310,0.5727272727272728,2025-01-04 12:15:25.641728,2025-01-04 12:15:37.490981,0 days 00:00:11.849253,5,55,90.0,15.0,35.0,5.0,,,,,,3,3.0,3.0,5.0,5.0,,,,,,COMPLETE
311,311,0.65311004784689,2025-01-04 12:15:37.491628,2025-01-04 12:15:57.121135,0 days 00:00:19.629507,8,65,95.0,40.0,10.0,60.0,90.0,40.0,100.0,,,2,2.0,3.0,5.0,6.0,4.0,5.0,4.0,,,COMPLETE
312,312,0.6154545454545455,2025-01-04 12:15:57.121923,2025-01-04 12:16:18.002073,0 days 00:00:20.880150,7,80,90.0,20.0,25.0,65.0,100.0,45.0,,,,2,3.0,3.0,5.0,5.0,5.0,5.0,,,,COMPLETE
313,313,0.6755637367694431,2025-01-04 12:16:18.002774,2025-01-04 12:16:38.420610,0 days 00:00:20.417836,8,90,95.0,45.0,30.0,30.0,50.0,55.0,50.0,,,2,3.0,3.0,3.0,5.0,4.0,5.0,4.0,,,COMPLETE
314,314,0.5523809523809524,2025-01-04 12:16:38.421335,2025-01-04 12:17:02.676432,0 days 00:00:24.255097,8,85,90.0,85.0,40.0,80.0,55.0,35.0,55.0,,,2,2.0,3.0,5.0,4.0,5.0,5.0,4.0,,,COMPLETE
315,315,0.6755637367694431,2025-01-04 12:17:02.677306,2025-01-04 12:17:23.038850,0 days 00:00:20.361544,8,20,85.0,40.0,25.0,70.0,95.0,15.0,35.0,,,3,5.0,2.0,5.0,5.0,3.0,5.0,4.0,,,COMPLETE
316,316,0.7655328798185941,2025-01-04 12:17:23.039670,2025-01-04 12:17:49.291897,0 days 00:00:26.252227,8,50,90.0,60.0,20.0,20.0,60.0,5.0,95.0,,,2,2.0,3.0,5.0,5.0,6.0,6.0,4.0,,,COMPLETE
317,317,0.5950113378684807,2025-01-04 12:17:49.292673,2025-01-04 12:18:07.325408,0 days 00:00:18.032735,7,50,90.0,15.0,20.0,15.0,60.0,5.0,,,,2,2.0,3.0,5.0,3.0,6.0,6.0,,,,COMPLETE
318,318,0.6447124304267161,2025-01-04 12:18:07.326137,2025-01-04 12:18:32.320639,0 days 00:00:24.994502,8,50,90.0,55.0,15.0,20.0,60.0,5.0,75.0,,,2,2.0,3.0,5.0,5.0,6.0,6.0,4.0,,,COMPLETE
319,319,0.6594202898550725,2025-01-04 12:18:32.321578,2025-01-04 12:18:51.846373,0 days 00:00:19.524795,6,50,85.0,60.0,20.0,15.0,55.0,,,,,3,2.0,3.0,5.0,5.0,6.0,,,,,COMPLETE
320,320,0.6356589147286822,2025-01-04 12:18:51.847107,2025-01-04 12:19:15.790681,0 days 00:00:23.943574,8,50,90.0,90.0,35.0,25.0,65.0,85.0,100.0,,,2,2.0,5.0,2.0,5.0,6.0,6.0,4.0,,,COMPLETE
321,321,0.5695970695970696,2025-01-04 12:19:15.791471,2025-01-04 12:19:19.797048,0 days 00:00:04.005577,2,30,90.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
322,322,0.6655813953488372,2025-01-04 12:19:19.797580,2025-01-04 12:19:45.383248,0 days 00:00:25.585668,8,45,85.0,80.0,20.0,20.0,20.0,5.0,45.0,,,5,2.0,3.0,5.0,5.0,6.0,6.0,4.0,,,COMPLETE
323,323,0.6594202898550725,2025-01-04 12:19:45.384014,2025-01-04 12:19:58.372664,0 days 00:00:12.988650,5,55,95.0,50.0,15.0,55.0,,,,,,3,2.0,3.0,5.0,5.0,,,,,,COMPLETE
324,324,0.6168478260869565,2025-01-04 12:19:58.373447,2025-01-04 12:20:24.009788,0 days 00:00:25.636341,9,55,90.0,45.0,30.0,20.0,80.0,10.0,95.0,100.0,,2,2.0,4.0,5.0,5.0,4.0,6.0,4.0,2.0,,COMPLETE
325,325,0.6713286713286714,2025-01-04 12:20:24.010622,2025-01-04 12:20:45.645233,0 days 00:00:21.634611,8,50,80.0,10.0,55.0,95.0,45.0,65.0,100.0,,,2,4.0,3.0,5.0,5.0,4.0,6.0,4.0,,,COMPLETE
326,326,0.5499316005471957,2025-01-04 12:20:45.645985,2025-01-04 12:21:03.852516,0 days 00:00:18.206531,8,45,90.0,50.0,15.0,75.0,55.0,5.0,95.0,,,6,2.0,3.0,2.0,5.0,4.0,4.0,3.0,,,COMPLETE
327,327,0.7019927536231885,2025-01-04 12:21:03.853253,2025-01-04 12:21:27.077420,0 days 00:00:23.224167,8,80,95.0,55.0,20.0,30.0,65.0,40.0,95.0,,,2,6.0,3.0,5.0,5.0,6.0,6.0,4.0,,,COMPLETE
328,328,0.6168478260869565,2025-01-04 12:21:27.078405,2025-01-04 12:21:52.368496,0 days 00:00:25.290091,7,85,30.0,90.0,20.0,75.0,75.0,10.0,,,,2,5.0,2.0,5.0,5.0,4.0,6.0,,,,COMPLETE
329,329,0.5788497217068646,2025-01-04 12:21:52.369295,2025-01-04 12:22:12.891345,0 days 00:00:20.522050,9,50,90.0,10.0,40.0,70.0,55.0,35.0,40.0,20.0,,3,2.0,3.0,5.0,2.0,4.0,5.0,4.0,2.0,,COMPLETE
330,330,0.6083333333333334,2025-01-04 12:22:12.892071,2025-01-04 12:22:37.947992,0 days 00:00:25.055921,8,55,95.0,85.0,30.0,75.0,60.0,95.0,100.0,,,2,2.0,3.0,5.0,5.0,6.0,5.0,5.0,,,COMPLETE
331,331,0.7082560296846011,2025-01-04 12:22:37.948736,2025-01-04 12:22:44.863010,0 days 00:00:06.914274,3,80,85.0,20.0,,,,,,,,3,2.0,3.0,,,,,,,,COMPLETE
332,332,0.6154545454545455,2025-01-04 12:22:44.863569,2025-01-04 12:23:03.730265,0 days 00:00:18.866696,8,55,90.0,25.0,35.0,70.0,50.0,30.0,90.0,,,2,6.0,3.0,5.0,3.0,4.0,4.0,4.0,,,COMPLETE
333,333,0.5675544794188861,2025-01-04 12:23:03.731183,2025-01-04 12:23:21.979731,0 days 00:00:18.248548,8,75,95.0,15.0,20.0,20.0,60.0,70.0,100.0,,,5,2.0,4.0,2.0,5.0,4.0,5.0,4.0,,,COMPLETE
334,334,0.49786426198386335,2025-01-04 12:23:21.980508,2025-01-04 12:23:45.707187,0 days 00:00:23.726679,8,50,85.0,70.0,35.0,25.0,5.0,25.0,95.0,,,4,3.0,3.0,5.0,5.0,6.0,3.0,4.0,,,COMPLETE
335,335,0.6382978723404256,2025-01-04 12:23:45.707923,2025-01-04 12:24:10.329303,0 days 00:00:24.621380,8,70,90.0,10.0,15.0,100.0,25.0,40.0,100.0,,,2,4.0,6.0,3.0,5.0,4.0,6.0,5.0,,,COMPLETE
336,336,0.6524822695035462,2025-01-04 12:24:10.330110,2025-01-04 12:24:38.986799,0 days 00:00:28.656689,9,55,65.0,50.0,25.0,35.0,35.0,10.0,20.0,5.0,,2,2.0,2.0,5.0,5.0,4.0,5.0,4.0,3.0,,COMPLETE
337,337,0.6713286713286714,2025-01-04 12:24:38.987781,2025-01-04 12:25:03.207153,0 days 00:00:24.219372,8,80,95.0,65.0,10.0,80.0,45.0,35.0,70.0,,,3,3.0,3.0,5.0,5.0,6.0,5.0,4.0,,,COMPLETE
338,338,0.6086124401913875,2025-01-04 12:25:03.207925,2025-01-04 12:25:17.030366,0 days 00:00:13.822441,5,25,85.0,90.0,60.0,70.0,,,,,,2,6.0,3.0,5.0,5.0,,,,,,COMPLETE
339,339,0.6223255813953488,2025-01-04 12:25:17.031017,2025-01-04 12:25:38.424030,0 days 00:00:21.393013,7,75,90.0,45.0,30.0,90.0,50.0,5.0,,,,2,2.0,3.0,5.0,5.0,4.0,6.0,,,,COMPLETE
340,340,0.6382978723404256,2025-01-04 12:25:38.424745,2025-01-04 12:26:03.178365,0 days 00:00:24.753620,8,35,90.0,40.0,45.0,65.0,85.0,60.0,30.0,,,5,3.0,3.0,5.0,4.0,4.0,5.0,5.0,,,COMPLETE
341,341,0.6423255813953488,2025-01-04 12:26:03.179313,2025-01-04 12:26:33.412697,0 days 00:00:30.233384,10,50,85.0,5.0,25.0,70.0,75.0,75.0,45.0,35.0,60.0,2,2.0,3.0,5.0,5.0,6.0,5.0,4.0,3.0,5.0,COMPLETE
342,342,0.6556776556776557,2025-01-04 12:26:33.413633,2025-01-04 12:26:52.809169,0 days 00:00:19.395536,9,60,95.0,25.0,15.0,75.0,55.0,20.0,50.0,90.0,,2,3.0,3.0,3.0,5.0,4.0,5.0,4.0,2.0,,COMPLETE
343,343,0.6755637367694431,2025-01-04 12:26:52.809936,2025-01-04 12:27:17.509790,0 days 00:00:24.699854,8,45,90.0,80.0,20.0,60.0,15.0,30.0,90.0,,,3,6.0,3.0,2.0,5.0,5.0,6.0,4.0,,,COMPLETE
344,344,0.6024436090225564,2025-01-04 12:27:17.510765,2025-01-04 12:27:41.495468,0 days 00:00:23.984703,8,85,95.0,60.0,55.0,15.0,100.0,45.0,95.0,,,2,2.0,4.0,5.0,5.0,4.0,5.0,4.0,,,COMPLETE
345,345,0.5358139534883721,2025-01-04 12:27:41.496291,2025-01-04 12:28:08.354438,0 days 00:00:26.858147,8,90,90.0,20.0,25.0,95.0,40.0,35.0,65.0,,,2,3.0,3.0,5.0,5.0,4.0,5.0,4.0,,,COMPLETE
346,346,0.5695970695970696,2025-01-04 12:28:08.355189,2025-01-04 12:28:33.923411,0 days 00:00:25.568222,8,55,50.0,15.0,30.0,65.0,50.0,65.0,55.0,,,2,5.0,3.0,5.0,5.0,6.0,5.0,5.0,,,COMPLETE
347,347,0.5957446808510638,2025-01-04 12:28:33.924276,2025-01-04 12:28:45.091415,0 days 00:00:11.167139,4,65,95.0,90.0,20.0,,,,,,,4,3.0,2.0,5.0,,,,,,,COMPLETE
348,348,0.6594202898550725,2025-01-04 12:28:45.092013,2025-01-04 12:29:08.715582,0 days 00:00:23.623569,9,50,85.0,85.0,40.0,70.0,80.0,70.0,100.0,45.0,,2,2.0,3.0,5.0,5.0,5.0,6.0,4.0,3.0,,COMPLETE
349,349,0.6651205936920223,2025-01-04 12:29:08.716562,2025-01-04 12:29:26.482944,0 days 00:00:17.766382,5,30,90.0,30.0,15.0,70.0,,,,,,5,4.0,3.0,5.0,5.0,,,,,,COMPLETE
350,350,0.5990697674418605,2025-01-04 12:29:26.483679,2025-01-04 12:29:44.506953,0 days 00:00:18.023274,7,95,95.0,40.0,35.0,75.0,60.0,25.0,,,,3,2.0,3.0,2.0,5.0,4.0,5.0,,,,COMPLETE
351,351,0.6382978723404256,2025-01-04 12:29:44.507681,2025-01-04 12:30:14.567806,0 days 00:00:30.060125,8,55,80.0,10.0,65.0,90.0,30.0,50.0,95.0,,,2,3.0,3.0,5.0,5.0,5.0,5.0,4.0,,,COMPLETE
352,352,0.6785225718194254,2025-01-04 12:30:14.568588,2025-01-04 12:30:35.691949,0 days 00:00:21.123361,6,75,90.0,35.0,30.0,25.0,65.0,,,,,2,6.0,3.0,5.0,5.0,6.0,,,,,COMPLETE
353,353,0.6323055683387022,2025-01-04 12:30:35.692849,2025-01-04 12:31:05.396206,0 days 00:00:29.703357,10,60,70.0,45.0,20.0,65.0,90.0,10.0,100.0,90.0,75.0,2,3.0,3.0,5.0,5.0,4.0,5.0,4.0,3.0,6.0,COMPLETE
354,354,0.6632270168855534,2025-01-04 12:31:05.397122,2025-01-04 12:31:32.577388,0 days 00:00:27.180266,8,80,90.0,15.0,25.0,70.0,55.0,40.0,95.0,,,2,2.0,3.0,5.0,5.0,5.0,6.0,5.0,,,COMPLETE
355,355,0.6126373626373627,2025-01-04 12:31:32.578172,2025-01-04 12:31:55.266749,0 days 00:00:22.688577,9,65,95.0,75.0,30.0,80.0,10.0,5.0,85.0,50.0,,2,3.0,3.0,3.0,5.0,2.0,5.0,4.0,2.0,,COMPLETE
