,number,value,datetime_start,datetime_complete,duration,params_depth,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,params_orders_layer_0,params_orders_layer_1,params_orders_layer_2,params_orders_layer_3,params_orders_layer_4,params_orders_layer_5,params_orders_layer_6,params_orders_layer_7,params_orders_layer_8,params_orders_layer_9,state
114,114,0.7996794871794872,2025-01-04 03:15:10.424313,2025-01-04 03:15:15.685342,0 days 00:00:05.261029,2,5,80.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
115,115,0.7192982456140351,2025-01-04 03:15:15.685659,2025-01-04 03:15:21.349781,0 days 00:00:05.664122,2,5,80.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
116,116,0.7267759562841529,2025-01-04 03:15:21.350106,2025-01-04 03:15:25.314532,0 days 00:00:03.964426,1,5,,,,,,,,,,2,,,,,,,,,,COMPLETE
117,117,0.7159090909090908,2025-01-04 03:15:25.314821,2025-01-04 03:15:30.519016,0 days 00:00:05.204195,2,10,85.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
118,118,0.7824074074074074,2025-01-04 03:15:30.519334,2025-01-04 03:15:34.244435,0 days 00:00:03.725101,1,5,,,,,,,,,,2,,,,,,,,,,COMPLETE
119,119,0.6899545266639107,2025-01-04 03:15:34.244720,2025-01-04 03:15:37.961958,0 days 00:00:03.717238,1,5,,,,,,,,,,2,,,,,,,,,,COMPLETE
120,120,0.7373737373737375,2025-01-04 03:15:37.962252,2025-01-04 03:15:41.910571,0 days 00:00:03.948319,1,5,,,,,,,,,,2,,,,,,,,,,COMPLETE
121,121,0.7159090909090908,2025-01-04 03:15:41.910851,2025-01-04 03:15:47.130917,0 days 00:00:05.220066,2,10,85.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
122,122,0.6611039794608472,2025-01-04 03:15:47.131222,2025-01-04 03:15:51.095347,0 days 00:00:03.964125,1,5,,,,,,,,,,2,,,,,,,,,,COMPLETE
123,123,0.7093301435406698,2025-01-04 03:15:51.095630,2025-01-04 03:15:56.747657,0 days 00:00:05.652027,2,10,75.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
124,124,0.6666666666666666,2025-01-04 03:15:56.748115,2025-01-04 03:16:01.985170,0 days 00:00:05.237055,2,10,80.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
125,125,0.7987117552334944,2025-01-04 03:16:01.985487,2025-01-04 03:16:15.065282,0 days 00:00:13.079795,3,5,85.0,10.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
126,126,0.6179966044142615,2025-01-04 03:16:15.065663,2025-01-04 03:16:18.777217,0 days 00:00:03.711554,1,5,,,,,,,,,,2,,,,,,,,,,COMPLETE
127,127,0.7207737594617325,2025-01-04 03:16:18.777573,2025-01-04 03:16:24.484617,0 days 00:00:05.707044,2,5,85.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
128,128,0.7596153846153846,2025-01-04 03:16:24.484931,2025-01-04 03:16:40.395517,0 days 00:00:15.910586,4,5,90.0,5.0,55.0,,,,,,,2,2.0,5.0,5.0,,,,,,,COMPLETE
129,129,0.7259259259259259,2025-01-04 03:16:40.395928,2025-01-04 03:16:52.600399,0 days 00:00:12.204471,3,10,90.0,10.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
130,130,0.6779448621553885,2025-01-04 03:16:52.600769,2025-01-04 03:16:58.198407,0 days 00:00:05.597638,2,5,95.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
131,131,0.7071078431372549,2025-01-04 03:16:58.198770,2025-01-04 03:17:11.315013,0 days 00:00:13.116243,3,15,80.0,5.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
132,132,0.7251845775225595,2025-01-04 03:17:11.315416,2025-01-04 03:17:24.429817,0 days 00:00:13.114401,3,10,55.0,10.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
133,133,0.7777777777777778,2025-01-04 03:17:24.430200,2025-01-04 03:17:37.489843,0 days 00:00:13.059643,3,15,70.0,15.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
134,134,0.717948717948718,2025-01-04 03:17:37.490363,2025-01-04 03:17:49.661212,0 days 00:00:12.170849,3,10,70.0,15.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
135,135,0.7416943521594684,2025-01-04 03:17:49.661594,2025-01-04 03:18:12.249415,0 days 00:00:22.587821,5,5,65.0,15.0,40.0,100.0,,,,,,2,2.0,6.0,6.0,4.0,,,,,,COMPLETE
136,136,0.7159090909090908,2025-01-04 03:18:12.249960,2025-01-04 03:18:17.914676,0 days 00:00:05.664716,2,10,75.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
137,137,0.8594941790445605,2025-01-04 03:18:17.915007,2025-01-04 03:18:30.159083,0 days 00:00:12.244076,3,5,80.0,10.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
138,138,0.6818181818181819,2025-01-04 03:18:30.159497,2025-01-04 03:18:44.248304,0 days 00:00:14.088807,3,5,85.0,10.0,,,,,,,,3,2.0,6.0,,,,,,,,COMPLETE
139,139,0.7227272727272727,2025-01-04 03:18:44.248697,2025-01-04 03:18:56.298070,0 days 00:00:12.049373,3,10,80.0,5.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
140,140,0.7525252525252526,2025-01-04 03:18:56.298486,2025-01-04 03:19:06.965781,0 days 00:00:10.667295,3,5,75.0,10.0,,,,,,,,2,2.0,5.0,,,,,,,,COMPLETE
141,141,0.7525252525252526,2025-01-04 03:19:06.966168,2025-01-04 03:19:19.128967,0 days 00:00:12.162799,3,15,70.0,20.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
142,142,0.6636363636363636,2025-01-04 03:19:19.129469,2025-01-04 03:19:33.012314,0 days 00:00:13.882845,4,10,80.0,15.0,50.0,,,,,,,2,2.0,6.0,2.0,,,,,,,COMPLETE
143,143,0.7564935064935066,2025-01-04 03:19:33.012769,2025-01-04 03:19:38.603936,0 days 00:00:05.591167,2,5,65.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
144,144,0.7073995771670191,2025-01-04 03:19:38.604280,2025-01-04 03:19:57.046293,0 days 00:00:18.442013,4,15,95.0,20.0,60.0,,,,,,,2,2.0,6.0,5.0,,,,,,,COMPLETE
145,145,0.779205138498595,2025-01-04 03:19:57.046764,2025-01-04 03:20:09.946139,0 days 00:00:12.899375,3,5,85.0,5.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
146,146,0.7666666666666666,2025-01-04 03:20:09.946538,2025-01-04 03:20:22.787578,0 days 00:00:12.841040,3,5,85.0,5.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
147,147,0.6416112956810631,2025-01-04 03:20:22.787988,2025-01-04 03:20:36.651248,0 days 00:00:13.863260,3,80,5.0,5.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
148,148,0.6899545266639107,2025-01-04 03:20:36.651659,2025-01-04 03:20:42.242590,0 days 00:00:05.590931,2,5,80.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
149,149,0.6827242524916943,2025-01-04 03:20:42.242934,2025-01-04 03:20:55.182963,0 days 00:00:12.940029,3,10,90.0,10.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
150,150,0.797077922077922,2025-01-04 03:20:55.183500,2025-01-04 03:21:00.400455,0 days 00:00:05.216955,2,5,85.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
151,151,0.8193496587715776,2025-01-04 03:21:00.400792,2025-01-04 03:21:06.027607,0 days 00:00:05.626815,2,5,80.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
152,152,0.7718676122931443,2025-01-04 03:21:06.027997,2025-01-04 03:21:11.595886,0 days 00:00:05.567889,2,5,85.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
153,153,0.7348021215830274,2025-01-04 03:21:11.596221,2025-01-04 03:21:16.789550,0 days 00:00:05.193329,2,5,85.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
154,154,0.7073995771670191,2025-01-04 03:21:16.789879,2025-01-04 03:21:20.449470,0 days 00:00:03.659591,1,5,,,,,,,,,,2,,,,,,,,,,COMPLETE
155,155,0.7063166529942575,2025-01-04 03:21:20.449783,2025-01-04 03:21:26.062415,0 days 00:00:05.612632,2,10,80.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
156,156,0.7584541062801933,2025-01-04 03:21:26.062746,2025-01-04 03:21:31.634370,0 days 00:00:05.571624,2,5,90.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
157,157,0.7373737373737375,2025-01-04 03:21:31.634712,2025-01-04 03:21:35.310909,0 days 00:00:03.676197,1,10,,,,,,,,,,2,,,,,,,,,,COMPLETE
158,158,0.7348021215830274,2025-01-04 03:21:35.311226,2025-01-04 03:21:40.901371,0 days 00:00:05.590145,2,5,75.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
159,159,0.7678571428571428,2025-01-04 03:21:40.901702,2025-01-04 03:21:46.515604,0 days 00:00:05.613902,2,10,85.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
160,160,0.7756017951856384,2025-01-04 03:21:46.515930,2025-01-04 03:21:50.449254,0 days 00:00:03.933324,1,5,,,,,,,,,,2,,,,,,,,,,COMPLETE
161,161,0.7045454545454546,2025-01-04 03:21:50.449556,2025-01-04 03:22:03.490942,0 days 00:00:13.041386,3,10,70.0,10.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
162,162,0.7218078104431769,2025-01-04 03:22:03.491371,2025-01-04 03:22:15.561447,0 days 00:00:12.070076,3,15,80.0,15.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
163,163,0.6989160979526294,2025-01-04 03:22:15.561852,2025-01-04 03:22:28.516544,0 days 00:00:12.954692,3,10,75.0,15.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
164,164,0.7373737373737375,2025-01-04 03:22:28.517066,2025-01-04 03:22:34.163957,0 days 00:00:05.646891,2,5,85.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
165,165,0.7996794871794872,2025-01-04 03:22:34.164304,2025-01-04 03:22:44.870981,0 days 00:00:10.706677,3,10,60.0,75.0,,,,,,,,2,2.0,5.0,,,,,,,,COMPLETE
166,166,0.7348021215830274,2025-01-04 03:22:44.871392,2025-01-04 03:22:50.091407,0 days 00:00:05.220015,2,10,60.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
167,167,0.7958333333333334,2025-01-04 03:22:50.091785,2025-01-04 03:23:02.789684,0 days 00:00:12.697899,4,5,60.0,60.0,35.0,,,,,,,2,2.0,5.0,2.0,,,,,,,COMPLETE
168,168,0.7126436781609196,2025-01-04 03:23:02.790126,2025-01-04 03:23:14.645864,0 days 00:00:11.855738,4,5,80.0,75.0,30.0,,,,,,,2,2.0,5.0,2.0,,,,,,,COMPLETE
169,169,0.8193496587715776,2025-01-04 03:23:14.646288,2025-01-04 03:23:27.461192,0 days 00:00:12.814904,4,5,60.0,60.0,5.0,,,,,,,2,2.0,5.0,2.0,,,,,,,COMPLETE
170,170,0.6072757337742869,2025-01-04 03:23:27.461606,2025-01-04 03:23:41.265220,0 days 00:00:13.803614,4,5,60.0,60.0,5.0,,,,,,,3,2.0,5.0,2.0,,,,,,,COMPLETE
171,171,0.6899545266639107,2025-01-04 03:23:41.265627,2025-01-04 03:23:53.876941,0 days 00:00:12.611314,4,5,55.0,65.0,15.0,,,,,,,2,2.0,5.0,2.0,,,,,,,COMPLETE
172,172,0.7398959583833533,2025-01-04 03:23:53.877381,2025-01-04 03:24:06.606000,0 days 00:00:12.728619,4,5,60.0,70.0,20.0,,,,,,,2,2.0,5.0,2.0,,,,,,,COMPLETE
173,173,0.6666666666666666,2025-01-04 03:24:06.606419,2025-01-04 03:24:18.427465,0 days 00:00:11.821046,4,10,55.0,80.0,35.0,,,,,,,2,2.0,5.0,2.0,,,,,,,COMPLETE
174,174,0.7126436781609196,2025-01-04 03:24:18.427979,2025-01-04 03:24:32.013974,0 days 00:00:13.585995,4,5,50.0,55.0,5.0,,,,,,,2,2.0,5.0,2.0,,,,,,,COMPLETE
175,175,0.7444444444444445,2025-01-04 03:24:32.014438,2025-01-04 03:24:42.807025,0 days 00:00:10.792587,3,5,80.0,60.0,,,,,,,,2,2.0,5.0,,,,,,,,COMPLETE
176,176,0.6657095980311731,2025-01-04 03:24:42.807416,2025-01-04 03:24:55.489777,0 days 00:00:12.682361,4,10,85.0,55.0,10.0,,,,,,,2,2.0,5.0,2.0,,,,,,,COMPLETE
177,177,0.7159090909090908,2025-01-04 03:24:55.490246,2025-01-04 03:25:01.115738,0 days 00:00:05.625492,2,5,65.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
178,178,0.6940024479804161,2025-01-04 03:25:01.116077,2025-01-04 03:25:10.675840,0 days 00:00:09.559763,3,10,60.0,70.0,,,,,,,,2,2.0,4.0,,,,,,,,COMPLETE
179,179,0.6753246753246753,2025-01-04 03:25:10.676235,2025-01-04 03:25:23.348573,0 days 00:00:12.672338,4,5,90.0,50.0,55.0,,,,,,,2,2.0,5.0,2.0,,,,,,,COMPLETE
180,180,0.7159090909090908,2025-01-04 03:25:23.348978,2025-01-04 03:25:27.300792,0 days 00:00:03.951814,1,10,,,,,,,,,,2,,,,,,,,,,COMPLETE
181,181,0.6847414880201765,2025-01-04 03:25:27.301117,2025-01-04 03:25:40.271077,0 days 00:00:12.969960,3,10,65.0,65.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
182,182,0.7958333333333334,2025-01-04 03:25:40.271478,2025-01-04 03:25:52.345669,0 days 00:00:12.074191,3,5,65.0,75.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
183,183,0.7756017951856384,2025-01-04 03:25:52.346164,2025-01-04 03:26:03.142642,0 days 00:00:10.796478,3,5,60.0,75.0,,,,,,,,2,2.0,5.0,,,,,,,,COMPLETE
184,184,0.6428571428571428,2025-01-04 03:26:03.143128,2025-01-04 03:26:09.205285,0 days 00:00:06.062157,2,5,55.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
185,185,0.7564935064935066,2025-01-04 03:26:09.205627,2025-01-04 03:26:22.213796,0 days 00:00:13.008169,3,5,60.0,80.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
186,186,0.7777777777777778,2025-01-04 03:26:22.214216,2025-01-04 03:26:37.214102,0 days 00:00:14.999886,4,5,80.0,60.0,25.0,,,,,,,2,2.0,6.0,3.0,,,,,,,COMPLETE
187,187,0.7584541062801933,2025-01-04 03:26:37.214550,2025-01-04 03:26:42.860611,0 days 00:00:05.646061,2,70,65.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
188,188,0.7348021215830274,2025-01-04 03:26:42.860958,2025-01-04 03:26:53.605095,0 days 00:00:10.744137,3,10,75.0,90.0,,,,,,,,2,2.0,5.0,,,,,,,,COMPLETE
189,189,0.696969696969697,2025-01-04 03:26:53.605530,2025-01-04 03:27:11.887331,0 days 00:00:18.281801,5,50,85.0,75.0,45.0,5.0,,,,,,2,2.0,6.0,3.0,2.0,,,,,,COMPLETE
190,190,0.7799119647859143,2025-01-04 03:27:11.887791,2025-01-04 03:27:23.982481,0 days 00:00:12.094690,3,5,60.0,75.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
191,191,0.7564935064935066,2025-01-04 03:27:23.982990,2025-01-04 03:27:36.109904,0 days 00:00:12.126914,3,5,60.0,90.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
192,192,0.7348021215830274,2025-01-04 03:27:36.110325,2025-01-04 03:27:49.148317,0 days 00:00:13.037992,3,5,55.0,70.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
193,193,0.7348021215830274,2025-01-04 03:27:49.148761,2025-01-04 03:28:01.304843,0 days 00:00:12.156082,3,5,60.0,85.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
194,194,0.7159090909090908,2025-01-04 03:28:01.305284,2025-01-04 03:28:06.941326,0 days 00:00:05.636042,2,10,65.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
195,195,0.6940024479804161,2025-01-04 03:28:06.941673,2025-01-04 03:28:21.055407,0 days 00:00:14.113734,4,5,80.0,80.0,35.0,,,,,,,2,2.0,6.0,2.0,,,,,,,COMPLETE
196,196,0.7596153846153846,2025-01-04 03:28:21.055833,2025-01-04 03:28:34.031140,0 days 00:00:12.975307,3,10,55.0,75.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
197,197,0.6940024479804161,2025-01-04 03:28:34.031536,2025-01-04 03:28:39.688117,0 days 00:00:05.656581,2,5,65.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
198,198,0.6753246753246753,2025-01-04 03:28:39.688460,2025-01-04 03:28:51.793570,0 days 00:00:12.105110,3,10,50.0,85.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
199,199,0.7159090909090908,2025-01-04 03:28:51.793958,2025-01-04 03:29:04.569711,0 days 00:00:12.775753,4,5,85.0,80.0,65.0,,,,,,,2,2.0,5.0,2.0,,,,,,,COMPLETE
200,200,0.7416943521594684,2025-01-04 03:29:04.570261,2025-01-04 03:29:10.242184,0 days 00:00:05.671923,2,15,80.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
201,201,0.7159090909090908,2025-01-04 03:29:10.242527,2025-01-04 03:29:22.406755,0 days 00:00:12.164228,3,10,65.0,75.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
202,202,0.7373737373737375,2025-01-04 03:29:22.407216,2025-01-04 03:29:34.611228,0 days 00:00:12.204012,3,10,70.0,20.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
203,203,0.8470057424118129,2025-01-04 03:29:34.611677,2025-01-04 03:29:46.842871,0 days 00:00:12.231194,3,5,60.0,65.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
204,204,0.797077922077922,2025-01-04 03:29:46.843289,2025-01-04 03:29:58.967920,0 days 00:00:12.124631,3,5,60.0,65.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
205,205,0.7373737373737375,2025-01-04 03:29:58.968351,2025-01-04 03:30:11.160633,0 days 00:00:12.192282,3,5,60.0,65.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
206,206,0.7469237079573421,2025-01-04 03:30:11.161043,2025-01-04 03:30:27.306036,0 days 00:00:16.144993,4,5,60.0,65.0,10.0,,,,,,,2,2.0,6.0,3.0,,,,,,,COMPLETE
207,207,0.7584541062801933,2025-01-04 03:30:27.306526,2025-01-04 03:30:39.488412,0 days 00:00:12.181886,3,5,55.0,60.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
208,208,0.7416943521594684,2025-01-04 03:30:39.488926,2025-01-04 03:30:45.166449,0 days 00:00:05.677523,2,5,60.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
209,209,0.7124735729386893,2025-01-04 03:30:45.166793,2025-01-04 03:30:58.278177,0 days 00:00:13.111384,3,10,60.0,70.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
210,210,0.6899545266639107,2025-01-04 03:30:58.278662,2025-01-04 03:31:03.962394,0 days 00:00:05.683732,2,5,55.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
211,211,0.7584541062801933,2025-01-04 03:31:03.962746,2025-01-04 03:31:16.222985,0 days 00:00:12.260239,3,5,60.0,70.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
212,212,0.7281475541299118,2025-01-04 03:31:16.223424,2025-01-04 03:31:29.355740,0 days 00:00:13.132316,3,5,75.0,55.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
213,213,0.8273322422258592,2025-01-04 03:31:29.356156,2025-01-04 03:31:42.433527,0 days 00:00:13.077371,3,5,65.0,60.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
214,214,0.7536945812807883,2025-01-04 03:31:42.433923,2025-01-04 03:31:54.678800,0 days 00:00:12.244877,3,5,65.0,65.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
215,215,0.67003367003367,2025-01-04 03:31:54.679267,2025-01-04 03:32:09.837877,0 days 00:00:15.158610,4,10,65.0,60.0,20.0,,,,,,,2,2.0,6.0,2.0,,,,,,,COMPLETE
216,216,0.7475490196078431,2025-01-04 03:32:09.838445,2025-01-04 03:32:22.133398,0 days 00:00:12.294953,3,5,70.0,60.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
217,217,0.7373737373737375,2025-01-04 03:32:22.133822,2025-01-04 03:32:27.877647,0 days 00:00:05.743825,2,10,60.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
218,218,0.7536945812807883,2025-01-04 03:32:27.878059,2025-01-04 03:32:31.859034,0 days 00:00:03.980975,1,5,,,,,,,,,,2,,,,,,,,,,COMPLETE
219,219,0.7126436781609196,2025-01-04 03:32:31.859408,2025-01-04 03:32:37.539950,0 days 00:00:05.680542,2,15,65.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
220,220,0.7903861308116626,2025-01-04 03:32:37.540292,2025-01-04 03:32:52.625036,0 days 00:00:15.084744,4,5,60.0,65.0,60.0,,,,,,,2,2.0,6.0,3.0,,,,,,,COMPLETE
221,221,0.601237842617153,2025-01-04 03:32:52.625503,2025-01-04 03:33:07.955894,0 days 00:00:15.330391,4,5,60.0,65.0,60.0,,,,,,,2,2.0,6.0,3.0,,,,,,,COMPLETE
222,222,0.76,2025-01-04 03:33:07.956360,2025-01-04 03:33:22.081276,0 days 00:00:14.124916,4,5,55.0,60.0,60.0,,,,,,,2,2.0,6.0,2.0,,,,,,,COMPLETE
223,223,0.7454545454545455,2025-01-04 03:33:22.081714,2025-01-04 03:33:36.246717,0 days 00:00:14.165003,4,10,60.0,55.0,55.0,,,,,,,2,2.0,6.0,3.0,,,,,,,COMPLETE
224,224,0.7868248772504092,2025-01-04 03:33:36.247164,2025-01-04 03:33:49.301952,0 days 00:00:13.054788,3,5,65.0,70.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
225,225,0.8193496587715776,2025-01-04 03:33:49.302468,2025-01-04 03:34:03.310444,0 days 00:00:14.007976,4,5,65.0,65.0,45.0,,,,,,,2,2.0,6.0,3.0,,,,,,,COMPLETE
226,226,0.7564935064935066,2025-01-04 03:34:03.310963,2025-01-04 03:34:18.507629,0 days 00:00:15.196666,4,5,65.0,65.0,45.0,,,,,,,2,2.0,6.0,3.0,,,,,,,COMPLETE
227,227,0.7469237079573421,2025-01-04 03:34:18.508063,2025-01-04 03:34:32.274158,0 days 00:00:13.766095,4,5,70.0,70.0,50.0,,,,,,,2,2.0,5.0,3.0,,,,,,,COMPLETE
228,228,0.7584541062801933,2025-01-04 03:34:32.274597,2025-01-04 03:34:50.278540,0 days 00:00:18.003943,5,10,65.0,65.0,65.0,90.0,,,,,,2,2.0,6.0,3.0,3.0,,,,,,COMPLETE
229,229,0.5833333333333333,2025-01-04 03:34:50.279007,2025-01-04 03:35:10.209808,0 days 00:00:19.930801,4,5,65.0,70.0,40.0,,,,,,,2,6.0,6.0,3.0,,,,,,,COMPLETE
230,230,0.7584541062801933,2025-01-04 03:35:10.210328,2025-01-04 03:35:24.833280,0 days 00:00:14.622952,4,5,80.0,65.0,70.0,,,,,,,2,2.0,4.0,4.0,,,,,,,COMPLETE
231,231,0.797077922077922,2025-01-04 03:35:24.833847,2025-01-04 03:35:37.094786,0 days 00:00:12.260939,3,5,60.0,70.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
232,232,0.7584541062801933,2025-01-04 03:35:37.095287,2025-01-04 03:35:49.425886,0 days 00:00:12.330599,3,5,60.0,70.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
233,233,0.5495495495495495,2025-01-04 03:35:49.426326,2025-01-04 03:36:07.775181,0 days 00:00:18.348855,3,5,65.0,70.0,,,,,,,,6,2.0,6.0,,,,,,,,COMPLETE
234,234,0.779205138498595,2025-01-04 03:36:07.775644,2025-01-04 03:36:25.230669,0 days 00:00:17.455025,4,10,60.0,60.0,55.0,,,,,,,2,2.0,6.0,4.0,,,,,,,COMPLETE
235,235,0.7777777777777778,2025-01-04 03:36:25.231153,2025-01-04 03:36:30.964741,0 days 00:00:05.733588,2,5,65.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
236,236,0.8,2025-01-04 03:36:30.965142,2025-01-04 03:36:43.220890,0 days 00:00:12.255748,3,10,60.0,65.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
237,237,0.7159090909090908,2025-01-04 03:36:43.221319,2025-01-04 03:36:55.488176,0 days 00:00:12.266857,3,10,60.0,65.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
238,238,0.7005813953488372,2025-01-04 03:36:55.488749,2025-01-04 03:37:07.701625,0 days 00:00:12.212876,3,10,60.0,65.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
239,239,0.779205138498595,2025-01-04 03:37:07.702044,2025-01-04 03:37:20.022957,0 days 00:00:12.320913,3,10,70.0,70.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
240,240,0.6532027743778049,2025-01-04 03:37:20.023428,2025-01-04 03:37:32.315174,0 days 00:00:12.291746,3,5,55.0,65.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
241,241,0.6636363636363636,2025-01-04 03:37:32.315614,2025-01-04 03:37:47.459171,0 days 00:00:15.143557,4,45,60.0,55.0,30.0,,,,,,,2,2.0,6.0,3.0,,,,,,,COMPLETE
242,242,0.7390606182256123,2025-01-04 03:37:47.459621,2025-01-04 03:37:59.724174,0 days 00:00:12.264553,3,5,60.0,70.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
243,243,0.696969696969697,2025-01-04 03:37:59.724625,2025-01-04 03:38:12.982120,0 days 00:00:13.257495,4,5,10.0,60.0,50.0,,,,,,,2,2.0,6.0,2.0,,,,,,,COMPLETE
244,244,0.7251845775225595,2025-01-04 03:38:12.982564,2025-01-04 03:38:18.658372,0 days 00:00:05.675808,2,5,55.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
245,245,0.7584541062801933,2025-01-04 03:38:18.658846,2025-01-04 03:38:30.910131,0 days 00:00:12.251285,3,5,65.0,65.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
246,246,0.779205138498595,2025-01-04 03:38:30.910582,2025-01-04 03:38:44.049336,0 days 00:00:13.138754,3,10,80.0,75.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
247,247,0.7073995771670191,2025-01-04 03:38:44.049809,2025-01-04 03:38:49.710800,0 days 00:00:05.660991,2,5,65.0,,,,,,,,,2,2.0,,,,,,,,,COMPLETE
248,248,0.6715927750410509,2025-01-04 03:38:49.711148,2025-01-04 03:39:05.617155,0 days 00:00:15.906007,4,10,75.0,60.0,60.0,,,,,,,2,2.0,5.0,4.0,,,,,,,COMPLETE
249,249,0.6791421362489487,2025-01-04 03:39:05.617654,2025-01-04 03:39:17.898406,0 days 00:00:12.280752,3,5,60.0,65.0,,,,,,,,2,2.0,6.0,,,,,,,,COMPLETE
250,250,0.8081014729950899,2025-01-04 03:39:17.898817,2025-01-04 03:39:28.250378,0 days 00:00:10.351561,3,5,55.0,70.0,,,,,,,,2,2.0,4.0,,,,,,,,COMPLETE
