,number,value,datetime_start,datetime_complete,duration,params_depth,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,params_orders_layer_0,params_orders_layer_1,params_orders_layer_2,params_orders_layer_3,params_orders_layer_4,params_orders_layer_5,params_orders_layer_6,params_orders_layer_7,params_orders_layer_8,params_orders_layer_9,state
115,115,0.8646393659299821,2025-01-02 23:22:24.872651,2025-01-02 23:23:18.922991,0 days 00:00:54.050340,6,25,95.0,5.0,35.0,5.0,60.0,,,,,6,2.0,5.0,6.0,6.0,6.0,,,,,COMPLETE
116,116,0.8664212799477389,2025-01-02 23:23:18.923944,2025-01-02 23:24:23.130718,0 days 00:01:04.206774,8,20,100.0,10.0,40.0,10.0,75.0,55.0,90.0,,,6,2.0,5.0,6.0,6.0,6.0,6.0,4.0,,,COMPLETE
117,117,0.8811451137851839,2025-01-02 23:24:23.131512,2025-01-02 23:25:59.013919,0 days 00:01:35.882407,7,35,85.0,100.0,35.0,10.0,65.0,70.0,,,,6,2.0,5.0,6.0,6.0,6.0,6.0,,,,COMPLETE
118,118,0.8528147249229745,2025-01-02 23:25:59.014978,2025-01-02 23:27:48.412046,0 days 00:01:49.397068,7,35,85.0,95.0,50.0,5.0,65.0,70.0,,,,6,2.0,5.0,6.0,6.0,6.0,6.0,,,,COMPLETE
119,119,0.8692916654723495,2025-01-02 23:27:48.412935,2025-01-02 23:29:34.698605,0 days 00:01:46.285670,8,45,80.0,100.0,35.0,10.0,75.0,60.0,80.0,,,6,2.0,5.0,6.0,6.0,6.0,6.0,6.0,,,COMPLETE
120,120,0.8751137957762214,2025-01-02 23:29:34.699523,2025-01-02 23:31:19.251344,0 days 00:01:44.551821,7,30,95.0,95.0,30.0,15.0,60.0,80.0,,,,6,2.0,5.0,6.0,6.0,6.0,6.0,,,,COMPLETE
121,121,0.8562745273927104,2025-01-02 23:31:19.252371,2025-01-02 23:32:28.797449,0 days 00:01:09.545078,6,25,100.0,95.0,35.0,10.0,65.0,,,,,6,2.0,5.0,6.0,6.0,6.0,,,,,COMPLETE
122,122,0.8836717724906127,2025-01-02 23:32:28.798283,2025-01-02 23:33:35.357843,0 days 00:01:06.559560,7,20,70.0,100.0,40.0,15.0,45.0,65.0,,,,6,2.0,5.0,6.0,6.0,6.0,6.0,,,,COMPLETE
123,123,0.8592397115731547,2025-01-02 23:33:35.358754,2025-01-02 23:34:54.706926,0 days 00:01:19.348172,7,20,70.0,100.0,40.0,15.0,55.0,65.0,,,,6,2.0,5.0,6.0,6.0,6.0,6.0,,,,COMPLETE
124,124,0.8832935524723127,2025-01-02 23:34:54.708005,2025-01-02 23:36:23.360656,0 days 00:01:28.652651,7,25,90.0,100.0,50.0,5.0,70.0,75.0,,,,6,2.0,5.0,6.0,6.0,6.0,6.0,,,,COMPLETE
125,125,0.8496084324348114,2025-01-02 23:36:23.361681,2025-01-02 23:37:42.174668,0 days 00:01:18.812987,7,30,90.0,100.0,55.0,5.0,70.0,75.0,,,,6,2.0,2.0,6.0,6.0,6.0,6.0,,,,COMPLETE
126,126,0.8784739569799285,2025-01-02 23:37:42.175562,2025-01-02 23:39:24.799659,0 days 00:01:42.624097,8,50,90.0,95.0,50.0,5.0,80.0,70.0,55.0,,,6,2.0,5.0,6.0,6.0,6.0,6.0,4.0,,,COMPLETE
127,127,0.8679051200099707,2025-01-02 23:39:24.800571,2025-01-02 23:40:48.028462,0 days 00:01:23.227891,7,25,65.0,90.0,40.0,10.0,60.0,60.0,,,,6,2.0,4.0,6.0,6.0,6.0,6.0,,,,COMPLETE
128,128,0.8746823134017563,2025-01-02 23:40:48.029482,2025-01-02 23:42:21.073443,0 days 00:01:33.043961,7,35,85.0,100.0,60.0,5.0,65.0,65.0,,,,6,2.0,5.0,6.0,2.0,6.0,6.0,,,,COMPLETE
129,129,0.8673900498656185,2025-01-02 23:42:21.074453,2025-01-02 23:43:58.352634,0 days 00:01:37.278181,7,25,95.0,95.0,45.0,10.0,75.0,80.0,,,,6,2.0,5.0,6.0,6.0,6.0,6.0,,,,COMPLETE
130,130,0.87161698745245,2025-01-02 23:43:58.353666,2025-01-02 23:45:27.017649,0 days 00:01:28.663983,8,30,85.0,100.0,45.0,15.0,40.0,55.0,90.0,,,6,2.0,5.0,6.0,6.0,4.0,6.0,5.0,,,COMPLETE
131,131,0.8758611722335057,2025-01-02 23:45:27.018542,2025-01-02 23:46:21.787903,0 days 00:00:54.769361,6,20,90.0,50.0,30.0,20.0,45.0,,,,,6,2.0,5.0,6.0,6.0,6.0,,,,,COMPLETE
132,132,0.8763967680291678,2025-01-02 23:46:21.788622,2025-01-02 23:47:50.111018,0 days 00:01:28.322396,9,20,75.0,95.0,20.0,15.0,70.0,60.0,70.0,35.0,,6,3.0,5.0,6.0,6.0,6.0,6.0,2.0,2.0,,COMPLETE
133,133,0.8642060148599522,2025-01-02 23:47:50.111783,2025-01-02 23:48:51.029048,0 days 00:01:00.917265,7,25,80.0,60.0,35.0,10.0,30.0,70.0,,,,6,2.0,5.0,6.0,6.0,6.0,4.0,,,,COMPLETE
134,134,0.8515359223897512,2025-01-02 23:48:51.029809,2025-01-02 23:49:53.365389,0 days 00:01:02.335580,6,20,100.0,90.0,25.0,5.0,35.0,,,,,6,3.0,5.0,6.0,6.0,6.0,,,,,COMPLETE
135,135,0.8593648902096925,2025-01-02 23:49:53.366144,2025-01-02 23:51:12.993992,0 days 00:01:19.627848,7,15,55.0,100.0,30.0,15.0,60.0,95.0,,,,6,2.0,5.0,6.0,6.0,6.0,6.0,,,,COMPLETE
136,136,0.8762152145319865,2025-01-02 23:51:12.994824,2025-01-02 23:51:56.511386,0 days 00:00:43.516562,5,25,95.0,5.0,35.0,20.0,,,,,,2,3.0,5.0,2.0,6.0,,,,,,COMPLETE
137,137,0.8844146691171291,2025-01-02 23:51:56.512050,2025-01-02 23:52:44.265415,0 days 00:00:47.753365,6,20,60.0,55.0,20.0,5.0,45.0,,,,,6,2.0,5.0,6.0,6.0,6.0,,,,,COMPLETE
138,138,0.8614229687840789,2025-01-02 23:52:44.265950,2025-01-02 23:53:41.523285,0 days 00:00:57.257335,8,10,60.0,55.0,40.0,5.0,40.0,65.0,95.0,,,6,2.0,4.0,6.0,6.0,4.0,4.0,4.0,,,COMPLETE
139,139,0.8734554049124487,2025-01-02 23:53:41.524072,2025-01-02 23:54:45.766138,0 days 00:01:04.242066,7,30,80.0,50.0,20.0,10.0,45.0,55.0,,,,6,2.0,5.0,6.0,6.0,6.0,6.0,,,,COMPLETE
140,140,0.8526267035825358,2025-01-02 23:54:45.766896,2025-01-02 23:56:03.712419,0 days 00:01:17.945523,6,70,65.0,65.0,25.0,5.0,45.0,,,,,6,2.0,5.0,6.0,6.0,5.0,,,,,COMPLETE
141,141,0.8870654892686993,2025-01-02 23:56:03.713039,2025-01-02 23:56:49.837771,0 days 00:00:46.124732,6,20,30.0,55.0,20.0,10.0,50.0,,,,,6,2.0,5.0,6.0,6.0,6.0,,,,,COMPLETE
142,142,0.8806453480089449,2025-01-02 23:56:49.838521,2025-01-02 23:57:31.867312,0 days 00:00:42.028791,6,20,30.0,55.0,20.0,10.0,55.0,,,,,6,2.0,5.0,6.0,6.0,6.0,,,,,COMPLETE
143,143,0.8607840344979945,2025-01-02 23:57:31.868036,2025-01-02 23:58:08.124593,0 days 00:00:36.256557,6,15,30.0,60.0,15.0,5.0,50.0,,,,,6,2.0,5.0,6.0,6.0,6.0,,,,,COMPLETE
144,144,0.8602220989048902,2025-01-02 23:58:08.125366,2025-01-02 23:59:20.717662,0 days 00:01:12.592296,7,20,35.0,55.0,40.0,10.0,65.0,75.0,,,,6,2.0,5.0,6.0,6.0,6.0,4.0,,,,COMPLETE
145,145,0.818829812103679,2025-01-02 23:59:20.718497,2025-01-02 23:59:59.524940,0 days 00:00:38.806443,5,25,70.0,50.0,30.0,5.0,,,,,,6,2.0,5.0,6.0,6.0,,,,,,COMPLETE
146,146,0.859610134335371,2025-01-02 23:59:59.525539,2025-01-03 00:00:52.258273,0 days 00:00:52.732734,7,25,30.0,60.0,20.0,10.0,35.0,85.0,,,,6,2.0,5.0,6.0,6.0,6.0,5.0,,,,COMPLETE
147,147,0.8836693889325469,2025-01-03 00:00:52.259026,2025-01-03 00:01:35.177423,0 days 00:00:42.918397,6,15,25.0,45.0,50.0,5.0,40.0,,,,,6,2.0,2.0,6.0,6.0,6.0,,,,,COMPLETE
148,148,0.8838294190836471,2025-01-03 00:01:35.177987,2025-01-03 00:02:17.333335,0 days 00:00:42.155348,6,15,25.0,75.0,50.0,5.0,40.0,,,,,6,2.0,2.0,6.0,6.0,6.0,,,,,COMPLETE
149,149,0.8842258015658624,2025-01-03 00:02:17.334136,2025-01-03 00:03:00.986906,0 days 00:00:43.652770,6,15,25.0,75.0,50.0,5.0,40.0,,,,,6,2.0,2.0,6.0,6.0,6.0,,,,,COMPLETE
150,150,0.847461143354848,2025-01-03 00:03:00.987477,2025-01-03 00:03:39.971508,0 days 00:00:38.984031,6,10,25.0,75.0,50.0,5.0,40.0,,,,,6,2.0,2.0,6.0,6.0,6.0,,,,,COMPLETE
151,151,0.8627384662344777,2025-01-03 00:03:39.972301,2025-01-03 00:04:33.132390,0 days 00:00:53.160089,6,15,25.0,75.0,60.0,85.0,40.0,,,,,6,2.0,2.0,6.0,6.0,6.0,,,,,COMPLETE
152,152,0.8836738860186004,2025-01-03 00:04:33.133076,2025-01-03 00:05:09.833752,0 days 00:00:36.700676,6,15,30.0,70.0,50.0,5.0,45.0,,,,,6,2.0,2.0,6.0,6.0,6.0,,,,,COMPLETE
153,153,0.8811879776208441,2025-01-03 00:05:09.834458,2025-01-03 00:05:50.576170,0 days 00:00:40.741712,6,15,30.0,70.0,55.0,5.0,45.0,,,,,6,2.0,2.0,6.0,6.0,6.0,,,,,COMPLETE
154,154,0.8813851670472574,2025-01-03 00:05:50.576794,2025-01-03 00:06:21.852613,0 days 00:00:31.275819,5,10,25.0,70.0,45.0,5.0,,,,,,6,2.0,2.0,6.0,6.0,,,,,,COMPLETE
155,155,0.8091858725200305,2025-01-03 00:06:21.853244,2025-01-03 00:07:02.245536,0 days 00:00:40.392292,6,5,30.0,80.0,55.0,5.0,35.0,,,,,6,2.0,2.0,6.0,6.0,6.0,,,,,COMPLETE
156,156,0.8772609057367702,2025-01-03 00:07:02.246259,2025-01-03 00:07:51.050358,0 days 00:00:48.804099,6,10,35.0,45.0,45.0,10.0,40.0,,,,,3,2.0,2.0,6.0,6.0,6.0,,,,,COMPLETE
157,157,0.8804950959508686,2025-01-03 00:07:51.051130,2025-01-03 00:08:34.352737,0 days 00:00:43.301607,6,15,25.0,85.0,50.0,10.0,45.0,,,,,6,2.0,2.0,6.0,6.0,6.0,,,,,COMPLETE
158,158,0.8454038786625176,2025-01-03 00:08:34.353367,2025-01-03 00:09:31.035034,0 days 00:00:56.681667,5,75,20.0,75.0,45.0,5.0,,,,,,6,3.0,2.0,6.0,6.0,,,,,,COMPLETE
159,159,0.8799003897179445,2025-01-03 00:09:31.035728,2025-01-03 00:10:25.154807,0 days 00:00:54.119079,6,20,35.0,70.0,60.0,10.0,50.0,,,,,5,2.0,2.0,6.0,6.0,6.0,,,,,COMPLETE
160,160,0.8643871328461803,2025-01-03 00:10:25.155426,2025-01-03 00:11:02.239867,0 days 00:00:37.084441,6,15,15.0,65.0,50.0,15.0,35.0,,,,,6,2.0,2.0,6.0,5.0,6.0,,,,,COMPLETE
161,161,0.8697937701396348,2025-01-03 00:11:02.240647,2025-01-03 00:11:45.180001,0 days 00:00:42.939354,6,20,25.0,55.0,50.0,5.0,40.0,,,,,6,2.0,2.0,6.0,6.0,6.0,,,,,COMPLETE
162,162,0.8711585887022688,2025-01-03 00:11:45.180620,2025-01-03 00:12:27.574109,0 days 00:00:42.393489,6,15,50.0,60.0,50.0,5.0,45.0,,,,,6,2.0,3.0,6.0,6.0,6.0,,,,,COMPLETE
163,163,0.8741307005568962,2025-01-03 00:12:27.574916,2025-01-03 00:13:03.246119,0 days 00:00:35.671203,6,15,30.0,80.0,55.0,5.0,50.0,,,,,6,2.0,2.0,6.0,6.0,6.0,,,,,COMPLETE
164,164,0.8795773871210475,2025-01-03 00:13:03.246728,2025-01-03 00:13:36.219102,0 days 00:00:32.972374,5,20,25.0,65.0,45.0,10.0,,,,,,6,2.0,2.0,6.0,6.0,,,,,,COMPLETE
165,165,0.837155582541754,2025-01-03 00:13:36.219751,2025-01-03 00:14:14.724516,0 days 00:00:38.504765,6,5,20.0,50.0,50.0,5.0,30.0,,,,,6,2.0,2.0,6.0,6.0,6.0,,,,,COMPLETE
166,166,0.870415013725178,2025-01-03 00:14:14.725273,2025-01-03 00:14:59.398614,0 days 00:00:44.673341,6,25,15.0,85.0,45.0,10.0,45.0,,,,,6,2.0,2.0,2.0,6.0,6.0,,,,,COMPLETE
167,167,0.8791510495023793,2025-01-03 00:14:59.399149,2025-01-03 00:15:41.802860,0 days 00:00:42.403711,6,10,30.0,70.0,35.0,5.0,45.0,,,,,5,2.0,2.0,6.0,6.0,4.0,,,,,COMPLETE
168,168,0.8856224260505199,2025-01-03 00:15:41.803643,2025-01-03 00:16:38.379996,0 days 00:00:56.576353,8,20,60.0,55.0,25.0,15.0,40.0,45.0,50.0,,,5,3.0,2.0,6.0,6.0,6.0,5.0,6.0,,,COMPLETE
169,169,0.817132267089925,2025-01-03 00:16:38.380658,2025-01-03 00:17:28.861585,0 days 00:00:50.480927,8,20,60.0,55.0,25.0,15.0,40.0,35.0,50.0,,,5,3.0,2.0,6.0,6.0,6.0,5.0,6.0,,,COMPLETE
170,170,0.8723020526398437,2025-01-03 00:17:28.862297,2025-01-03 00:18:49.532218,0 days 00:01:20.669921,9,15,60.0,60.0,30.0,10.0,40.0,45.0,70.0,5.0,,5,3.0,2.0,5.0,6.0,6.0,5.0,6.0,3.0,,COMPLETE
171,171,0.8646964968675943,2025-01-03 00:18:49.532997,2025-01-03 00:19:45.573792,0 days 00:00:56.040795,8,20,25.0,55.0,25.0,5.0,50.0,45.0,50.0,,,5,3.0,2.0,6.0,6.0,6.0,5.0,5.0,,,COMPLETE
172,172,0.8737593707105902,2025-01-03 00:19:45.574622,2025-01-03 00:20:54.629293,0 days 00:01:09.054671,8,25,65.0,55.0,55.0,15.0,40.0,40.0,80.0,,,5,3.0,2.0,6.0,6.0,6.0,5.0,3.0,,,COMPLETE
173,173,0.8323914551319949,2025-01-03 00:20:54.630111,2025-01-03 00:21:38.050395,0 days 00:00:43.420284,6,15,20.0,75.0,40.0,10.0,45.0,,,,,5,3.0,2.0,6.0,6.0,6.0,,,,,COMPLETE
174,174,0.8718883357041252,2025-01-03 00:21:38.051106,2025-01-03 00:22:35.789056,0 days 00:00:57.737950,8,20,55.0,10.0,15.0,5.0,55.0,50.0,40.0,,,6,2.0,2.0,6.0,6.0,6.0,4.0,6.0,,,COMPLETE
175,175,0.8651974304401489,2025-01-03 00:22:35.789880,2025-01-03 00:23:38.776574,0 days 00:01:02.986694,7,20,30.0,50.0,25.0,15.0,35.0,35.0,,,,3,3.0,3.0,6.0,6.0,6.0,4.0,,,,COMPLETE
176,176,0.8465948961783719,2025-01-03 00:23:38.777441,2025-01-03 00:24:31.048590,0 days 00:00:52.271149,6,10,25.0,45.0,25.0,10.0,50.0,,,,,2,2.0,5.0,6.0,6.0,4.0,,,,,COMPLETE
177,177,0.8429407526320953,2025-01-03 00:24:31.049276,2025-01-03 00:25:37.990204,0 days 00:01:06.940928,7,25,70.0,60.0,30.0,5.0,40.0,90.0,,,,6,2.0,4.0,6.0,6.0,6.0,5.0,,,,COMPLETE
178,178,0.8710405498112119,2025-01-03 00:25:37.991127,2025-01-03 00:26:25.458380,0 days 00:00:47.467253,6,15,15.0,10.0,50.0,10.0,35.0,,,,,5,3.0,2.0,6.0,6.0,6.0,,,,,COMPLETE
179,179,0.8623784439708189,2025-01-03 00:26:25.459141,2025-01-03 00:27:21.796953,0 days 00:00:56.337812,8,20,55.0,5.0,20.0,15.0,40.0,100.0,20.0,,,6,2.0,5.0,3.0,6.0,6.0,4.0,5.0,,,COMPLETE
180,180,0.8863257096885415,2025-01-03 00:27:21.797739,2025-01-03 00:27:56.933461,0 days 00:00:35.135722,5,20,30.0,55.0,40.0,5.0,,,,,,6,2.0,5.0,6.0,6.0,,,,,,COMPLETE
181,181,0.8450862943993711,2025-01-03 00:27:56.934085,2025-01-03 00:28:44.707875,0 days 00:00:47.773790,5,20,30.0,55.0,45.0,5.0,,,,,,6,2.0,5.0,6.0,6.0,,,,,,COMPLETE
182,182,0.8816379944115043,2025-01-03 00:28:44.708610,2025-01-03 00:29:49.628571,0 days 00:01:04.919961,6,25,25.0,50.0,40.0,55.0,45.0,,,,,6,2.0,5.0,6.0,6.0,6.0,,,,,COMPLETE
183,183,0.8667512174473155,2025-01-03 00:29:49.629145,2025-01-03 00:30:43.900623,0 days 00:00:54.271478,7,20,30.0,55.0,40.0,5.0,45.0,50.0,,,,6,2.0,5.0,6.0,6.0,6.0,5.0,,,,COMPLETE
184,184,0.8559372707044495,2025-01-03 00:30:43.901432,2025-01-03 00:31:25.720139,0 days 00:00:41.818707,6,25,35.0,60.0,35.0,10.0,50.0,,,,,6,2.0,5.0,6.0,6.0,6.0,,,,,COMPLETE
185,185,0.8893422732601115,2025-01-03 00:31:25.720817,2025-01-03 00:32:07.036128,0 days 00:00:41.315311,7,15,75.0,55.0,70.0,5.0,70.0,40.0,,,,6,2.0,5.0,6.0,6.0,2.0,5.0,,,,COMPLETE
186,186,0.844417659595242,2025-01-03 00:32:07.036898,2025-01-03 00:32:55.365259,0 days 00:00:48.328361,6,15,75.0,55.0,85.0,5.0,55.0,,,,,6,2.0,5.0,6.0,3.0,2.0,,,,,COMPLETE
187,187,0.8653570142271959,2025-01-03 00:32:55.365886,2025-01-03 00:34:06.820792,0 days 00:01:11.454906,8,10,65.0,60.0,30.0,10.0,40.0,30.0,55.0,,,5,3.0,5.0,6.0,6.0,5.0,5.0,4.0,,,COMPLETE
188,188,0.8650002594029611,2025-01-03 00:34:06.821524,2025-01-03 00:34:58.314632,0 days 00:00:51.493108,7,15,20.0,50.0,75.0,65.0,45.0,40.0,,,,5,2.0,6.0,6.0,6.0,3.0,5.0,,,,COMPLETE
189,189,0.8494543041353868,2025-01-03 00:34:58.315418,2025-01-03 00:35:59.349543,0 days 00:01:01.034125,5,60,50.0,55.0,15.0,20.0,,,,,,6,2.0,5.0,6.0,6.0,,,,,,COMPLETE
190,190,0.8538146768432904,2025-01-03 00:35:59.350182,2025-01-03 00:36:35.468263,0 days 00:00:36.118081,6,10,35.0,40.0,65.0,5.0,60.0,,,,,6,3.0,2.0,6.0,6.0,3.0,,,,,COMPLETE
191,191,0.8813360766478531,2025-01-03 00:36:35.469030,2025-01-03 00:37:52.364727,0 days 00:01:16.895697,7,20,75.0,65.0,50.0,5.0,70.0,40.0,,,,6,2.0,5.0,6.0,6.0,2.0,5.0,,,,COMPLETE
192,192,0.8439582606513129,2025-01-03 00:37:52.365590,2025-01-03 00:38:46.324359,0 days 00:00:53.958769,7,5,25.0,5.0,35.0,5.0,80.0,45.0,,,,6,2.0,5.0,6.0,6.0,6.0,5.0,,,,COMPLETE
193,193,0.8908579387943344,2025-01-03 00:38:46.325160,2025-01-03 00:39:42.698228,0 days 00:00:56.373068,7,15,30.0,55.0,45.0,45.0,70.0,45.0,,,,6,2.0,5.0,6.0,6.0,6.0,3.0,,,,COMPLETE
194,194,0.8482842749819046,2025-01-03 00:39:42.698928,2025-01-03 00:40:26.835133,0 days 00:00:44.136205,7,15,30.0,55.0,45.0,10.0,40.0,30.0,,,,6,2.0,5.0,6.0,6.0,6.0,3.0,,,,COMPLETE
195,195,0.8479716650277713,2025-01-03 00:40:26.836007,2025-01-03 00:41:13.230853,0 days 00:00:46.394846,6,15,25.0,60.0,40.0,75.0,75.0,,,,,6,2.0,5.0,6.0,6.0,3.0,,,,,COMPLETE
196,196,0.8519604493925876,2025-01-03 00:41:13.231597,2025-01-03 00:42:04.572855,0 days 00:00:51.341258,8,15,30.0,50.0,40.0,15.0,30.0,45.0,5.0,,,6,2.0,5.0,6.0,6.0,2.0,3.0,3.0,,,COMPLETE
197,197,0.8720647170706206,2025-01-03 00:42:04.573641,2025-01-03 00:43:12.518967,0 days 00:01:07.945326,6,20,30.0,55.0,45.0,10.0,70.0,,,,,5,2.0,5.0,6.0,6.0,6.0,,,,,COMPLETE
198,198,0.8693624159785691,2025-01-03 00:43:12.519801,2025-01-03 00:44:02.704965,0 days 00:00:50.185164,7,20,25.0,60.0,20.0,35.0,35.0,35.0,,,,6,2.0,5.0,4.0,6.0,6.0,3.0,,,,COMPLETE
199,199,0.8822511296381833,2025-01-03 00:44:02.705624,2025-01-03 00:44:50.615675,0 days 00:00:47.910051,6,15,40.0,55.0,40.0,50.0,5.0,,,,,6,2.0,5.0,6.0,6.0,5.0,,,,,COMPLETE
200,200,0.8858196724015327,2025-01-03 00:44:50.616343,2025-01-03 00:45:44.985657,0 days 00:00:54.369314,9,15,60.0,5.0,55.0,45.0,55.0,25.0,65.0,65.0,,6,3.0,2.0,6.0,6.0,6.0,2.0,2.0,2.0,,COMPLETE
201,201,0.8751764908979285,2025-01-03 00:45:44.986387,2025-01-03 00:46:47.281297,0 days 00:01:02.294910,9,15,65.0,5.0,55.0,55.0,55.0,25.0,65.0,65.0,,6,3.0,2.0,6.0,6.0,6.0,2.0,2.0,2.0,,COMPLETE
202,202,0.8070089852160538,2025-01-03 00:46:47.281996,2025-01-03 00:47:48.286566,0 days 00:01:01.004570,9,10,55.0,5.0,30.0,45.0,55.0,50.0,75.0,45.0,,6,3.0,2.0,6.0,6.0,6.0,2.0,2.0,3.0,,COMPLETE
203,203,0.8670958893094584,2025-01-03 00:47:48.287297,2025-01-03 00:48:45.454977,0 days 00:00:57.167680,9,20,60.0,10.0,75.0,45.0,45.0,15.0,85.0,70.0,,6,3.0,2.0,6.0,6.0,6.0,2.0,2.0,2.0,,COMPLETE
204,204,0.8841038023082288,2025-01-03 00:48:45.455784,2025-01-03 00:49:46.285211,0 days 00:01:00.829427,10,15,60.0,5.0,45.0,40.0,50.0,40.0,65.0,45.0,5.0,6,3.0,2.0,6.0,6.0,6.0,2.0,3.0,4.0,4.0,COMPLETE
205,205,0.8803735826643233,2025-01-03 00:49:46.285939,2025-01-03 00:50:54.602710,0 days 00:01:08.316771,10,15,65.0,5.0,70.0,45.0,50.0,20.0,65.0,50.0,10.0,6,3.0,2.0,6.0,6.0,6.0,2.0,3.0,4.0,4.0,COMPLETE
206,206,0.8239332271372943,2025-01-03 00:50:54.603443,2025-01-03 00:51:53.196872,0 days 00:00:58.593429,10,10,60.0,10.0,45.0,40.0,55.0,40.0,60.0,25.0,40.0,6,3.0,2.0,6.0,6.0,6.0,2.0,3.0,3.0,5.0,COMPLETE
207,207,0.8944439269572049,2025-01-03 00:51:53.197712,2025-01-03 00:52:48.954780,0 days 00:00:55.757068,10,15,60.0,5.0,50.0,20.0,50.0,30.0,40.0,45.0,70.0,6,2.0,2.0,6.0,6.0,6.0,2.0,2.0,6.0,3.0,COMPLETE
208,208,0.888737922705314,2025-01-03 00:52:48.955558,2025-01-03 00:53:55.596079,0 days 00:01:06.640521,10,15,60.0,5.0,70.0,50.0,50.0,30.0,50.0,45.0,75.0,6,3.0,2.0,6.0,6.0,6.0,2.0,2.0,6.0,3.0,COMPLETE
209,209,0.8799915060950094,2025-01-03 00:53:55.596956,2025-01-03 00:55:12.751781,0 days 00:01:17.154825,10,10,60.0,5.0,65.0,40.0,50.0,30.0,40.0,45.0,75.0,6,3.0,2.0,6.0,6.0,6.0,2.0,2.0,6.0,3.0,COMPLETE
210,210,0.838492969745565,2025-01-03 00:55:12.752577,2025-01-03 00:56:24.711881,0 days 00:01:11.959304,10,15,60.0,5.0,70.0,50.0,50.0,25.0,45.0,45.0,70.0,6,3.0,2.0,6.0,6.0,6.0,2.0,2.0,6.0,3.0,COMPLETE
211,211,0.8407556974705734,2025-01-03 00:56:24.712764,2025-01-03 00:57:34.633849,0 days 00:01:09.921085,10,15,55.0,5.0,70.0,25.0,60.0,30.0,35.0,55.0,75.0,6,3.0,2.0,6.0,6.0,6.0,2.0,2.0,6.0,3.0,COMPLETE
212,212,0.8772472409960024,2025-01-03 00:57:34.634750,2025-01-03 00:58:44.545390,0 days 00:01:09.910640,10,20,60.0,10.0,70.0,20.0,50.0,20.0,50.0,40.0,60.0,6,3.0,2.0,6.0,6.0,6.0,2.0,2.0,5.0,3.0,COMPLETE
213,213,0.8305910206413423,2025-01-03 00:58:44.546358,2025-01-03 00:59:40.391515,0 days 00:00:55.845157,10,15,60.0,5.0,50.0,45.0,55.0,35.0,55.0,25.0,25.0,6,3.0,2.0,6.0,6.0,6.0,2.0,2.0,6.0,4.0,COMPLETE
214,214,0.8644192747946675,2025-01-03 00:59:40.392228,2025-01-03 01:01:22.425240,0 days 00:01:42.033012,10,90,70.0,5.0,40.0,50.0,50.0,40.0,40.0,60.0,85.0,6,2.0,2.0,6.0,6.0,6.0,2.0,3.0,5.0,4.0,COMPLETE
215,215,0.8729307983457637,2025-01-03 01:01:22.426155,2025-01-03 01:02:37.574665,0 days 00:01:15.148510,9,15,65.0,10.0,80.0,50.0,90.0,30.0,75.0,50.0,,6,2.0,2.0,6.0,6.0,6.0,2.0,2.0,4.0,,COMPLETE
216,216,0.8425889309700436,2025-01-03 01:02:37.575632,2025-01-03 01:03:57.713435,0 days 00:01:20.137803,10,20,55.0,5.0,45.0,20.0,60.0,45.0,30.0,65.0,85.0,6,3.0,2.0,6.0,6.0,6.0,3.0,2.0,6.0,3.0,COMPLETE
217,217,0.8288760683313632,2025-01-03 01:03:57.714343,2025-01-03 01:04:56.335355,0 days 00:00:58.621012,10,10,60.0,5.0,55.0,40.0,25.0,35.0,70.0,30.0,40.0,6,2.0,2.0,6.0,6.0,6.0,2.0,3.0,3.0,5.0,COMPLETE
218,218,0.8485702110962563,2025-01-03 01:04:56.336190,2025-01-03 01:05:51.513862,0 days 00:00:55.177672,9,20,65.0,10.0,45.0,30.0,45.0,25.0,65.0,85.0,,6,2.0,6.0,6.0,6.0,6.0,3.0,2.0,5.0,,COMPLETE
219,219,0.8830976627859916,2025-01-03 01:05:51.514703,2025-01-03 01:07:04.151053,0 days 00:01:12.636350,10,15,60.0,5.0,50.0,50.0,50.0,40.0,85.0,15.0,65.0,6,3.0,2.0,6.0,6.0,6.0,2.0,3.0,6.0,2.0,COMPLETE
220,220,0.847033684196688,2025-01-03 01:07:04.151951,2025-01-03 01:08:06.737891,0 days 00:01:02.585940,9,20,60.0,10.0,10.0,15.0,55.0,45.0,60.0,40.0,,6,2.0,2.0,6.0,6.0,6.0,2.0,3.0,5.0,,COMPLETE
221,221,0.8690800058201237,2025-01-03 01:08:06.738582,2025-01-03 01:08:51.741277,0 days 00:00:45.002695,7,15,55.0,35.0,50.0,5.0,45.0,55.0,,,,6,2.0,2.0,6.0,6.0,6.0,3.0,,,,COMPLETE
222,222,0.8381991404759602,2025-01-03 01:08:51.742094,2025-01-03 01:10:10.907576,0 days 00:01:19.165482,10,15,30.0,45.0,50.0,5.0,45.0,50.0,45.0,60.0,85.0,6,2.0,2.0,6.0,6.0,6.0,5.0,2.0,4.0,5.0,COMPLETE
223,223,0.8766936882939966,2025-01-03 01:10:10.908481,2025-01-03 01:11:04.820216,0 days 00:00:53.911735,7,10,25.0,75.0,45.0,25.0,65.0,30.0,,,,6,2.0,2.0,6.0,6.0,6.0,2.0,,,,COMPLETE
