,number,value,datetime_start,datetime_complete,duration,params_depth,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_10,params_neurons_layer_11,params_neurons_layer_12,params_neurons_layer_13,params_neurons_layer_14,params_neurons_layer_15,params_neurons_layer_16,params_neurons_layer_17,params_neurons_layer_18,params_neurons_layer_19,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,params_orders_layer_0,params_orders_layer_1,params_orders_layer_10,params_orders_layer_11,params_orders_layer_12,params_orders_layer_13,params_orders_layer_14,params_orders_layer_15,params_orders_layer_16,params_orders_layer_17,params_orders_layer_18,params_orders_layer_19,params_orders_layer_2,params_orders_layer_3,params_orders_layer_4,params_orders_layer_5,params_orders_layer_6,params_orders_layer_7,params_orders_layer_8,params_orders_layer_9,state
93,93,0.8669772437893537,2025-01-01 13:38:28.544784,2025-01-01 13:39:17.016603,0 days 00:00:48.471819,2,180,40.0,,,,,,,,,,,,,,,,,,,6,3.0,,,,,,,,,,,,,,,,,,,COMPLETE
94,94,0.8388428385431608,2025-01-01 13:39:17.031501,2025-01-01 13:39:35.147955,0 days 00:00:18.116454,1,160,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
95,95,0.8680877931331096,2025-01-01 13:39:35.148306,2025-01-01 13:40:08.819075,0 days 00:00:33.670769,2,170,105.0,,,,,,,,,,,,,,,,,,,6,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
96,96,0.8649809714820835,2025-01-01 13:40:08.819554,2025-01-01 13:40:27.623461,0 days 00:00:18.803907,1,185,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
97,97,0.8734414243455936,2025-01-01 13:40:27.624060,2025-01-01 13:42:34.710390,0 days 00:02:07.086330,3,165,10.0,,,,,,,,,,,200.0,,,,,,,,6,6.0,,,,,,,,,,,6.0,,,,,,,,COMPLETE
98,98,0.8661833730852135,2025-01-01 13:42:34.710915,2025-01-01 13:43:37.348842,0 days 00:01:02.637927,2,110,120.0,,,,,,,,,,,,,,,,,,,5,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
99,99,0.0,2025-01-01 13:43:37.349342,2025-01-01 13:44:14.516401,0 days 00:00:37.167059,15,195,65.0,140.0,145.0,195.0,130.0,100.0,,,,,,135.0,40.0,30.0,200.0,90.0,165.0,30.0,95.0,3,2.0,5.0,3.0,3.0,2.0,5.0,,,,,,2.0,2.0,6.0,3.0,2.0,2.0,2.0,3.0,COMPLETE
100,100,0.8612421213736706,2025-01-01 13:44:14.517110,2025-01-01 13:44:29.543252,0 days 00:00:15.026142,1,55,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
101,101,0.8465825898295646,2025-01-01 13:44:29.554187,2025-01-01 13:44:46.631596,0 days 00:00:17.077409,1,95,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
102,102,0.887432476436451,2025-01-01 13:44:46.631947,2025-01-01 13:45:02.501527,0 days 00:00:15.869580,1,100,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
103,103,0.8739401749983042,2025-01-01 13:45:02.501979,2025-01-01 13:46:20.735850,0 days 00:01:18.233871,3,170,30.0,,,,,,,,,,,120.0,,,,,,,,6,4.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
104,104,0.8791499086253133,2025-01-01 13:46:20.736369,2025-01-01 13:46:42.113145,0 days 00:00:21.376776,2,5,195.0,,,,,,,,,,,,,,,,,,,6,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
105,105,0.8445599310077676,2025-01-01 13:46:42.113525,2025-01-01 13:46:59.359063,0 days 00:00:17.245538,1,85,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
106,106,0.8739494870294089,2025-01-01 13:46:59.359526,2025-01-01 13:47:49.640145,0 days 00:00:50.280619,2,175,140.0,,,,,,,,,,,,,,,,,,,6,3.0,,,,,,,,,,,,,,,,,,,COMPLETE
107,107,0.8944873714384598,2025-01-01 13:47:49.640646,2025-01-01 13:48:00.729467,0 days 00:00:11.088821,1,20,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,COMPLETE
108,108,0.8709125297055491,2025-01-01 13:48:00.729832,2025-01-01 13:48:46.110382,0 days 00:00:45.380550,3,35,95.0,,,,,,,,,,,30.0,,,,,,,,4,3.0,,,,,,,,,,,4.0,,,,,,,,COMPLETE
109,109,0.0,2025-01-01 13:48:46.110897,2025-01-01 13:49:34.371000,0 days 00:00:48.260103,10,15,75.0,,,,,,,,,,,95.0,25.0,130.0,80.0,125.0,130.0,80.0,165.0,4,2.0,,,,,,,,,,,3.0,6.0,5.0,5.0,4.0,3.0,6.0,2.0,COMPLETE
110,110,0.42106459362043275,2025-01-01 13:49:34.371651,2025-01-01 13:49:45.617845,0 days 00:00:11.246194,1,20,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,COMPLETE
111,111,0.761112125236235,2025-01-01 13:49:45.618189,2025-01-01 13:49:53.108551,0 days 00:00:07.490362,1,5,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,COMPLETE
112,112,0.8810605325737735,2025-01-01 13:49:53.108889,2025-01-01 13:50:13.574636,0 days 00:00:20.465747,2,10,55.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
113,113,0.0,2025-01-01 13:50:13.575006,2025-01-01 13:51:04.149780,0 days 00:00:50.574774,8,120,165.0,,,,,,,,,,,170.0,100.0,155.0,155.0,50.0,80.0,,,2,5.0,,,,,,,,,,,6.0,4.0,3.0,4.0,6.0,5.0,,,COMPLETE
114,114,0.884241811137118,2025-01-01 13:51:04.150372,2025-01-01 13:51:17.572827,0 days 00:00:13.422455,1,60,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
115,115,0.876820986539998,2025-01-01 13:51:17.573292,2025-01-01 13:51:36.705091,0 days 00:00:19.131799,1,130,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
116,116,0.8655681908390886,2025-01-01 13:51:36.705431,2025-01-01 13:53:31.385229,0 days 00:01:54.679798,2,160,125.0,,,,,,,,,,,,,,,,,,,6,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
117,117,0.907364665810563,2025-01-01 13:53:31.385740,2025-01-01 13:53:47.609199,0 days 00:00:16.223459,1,180,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
118,118,0.867486875758932,2025-01-01 13:53:47.609655,2025-01-01 13:54:41.559421,0 days 00:00:53.949766,2,185,185.0,,,,,,,,,,,,,,,,,,,6,3.0,,,,,,,,,,,,,,,,,,,COMPLETE
119,119,0.9101852379908972,2025-01-01 13:54:41.559936,2025-01-01 13:54:57.133687,0 days 00:00:15.573751,1,165,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
120,120,0.8710939699303784,2025-01-01 13:54:57.134048,2025-01-01 13:55:27.224513,0 days 00:00:30.090465,2,180,45.0,,,,,,,,,,,,,,,,,,,5,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
121,121,0.8883455974691526,2025-01-01 13:55:27.224986,2025-01-01 13:55:42.987943,0 days 00:00:15.762957,1,165,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
122,122,0.8954766308474054,2025-01-01 13:55:42.988296,2025-01-01 13:55:56.955964,0 days 00:00:13.967668,1,175,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
123,123,0.8832132376194864,2025-01-01 13:55:56.956311,2025-01-01 13:56:12.657602,0 days 00:00:15.701291,1,175,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
124,124,0.8712987078027699,2025-01-01 13:56:12.657954,2025-01-01 13:58:18.945464,0 days 00:02:06.287510,2,190,20.0,,,,,,,,,,,,,,,,,,,5,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
125,125,0.0,2025-01-01 13:58:18.945977,2025-01-01 14:00:07.882366,0 days 00:01:48.936389,20,150,65.0,70.0,55.0,145.0,60.0,145.0,95.0,190.0,105.0,200.0,10.0,185.0,70.0,60.0,115.0,5.0,45.0,130.0,35.0,6,5.0,3.0,3.0,5.0,4.0,2.0,6.0,2.0,6.0,2.0,6.0,4.0,6.0,5.0,6.0,5.0,2.0,3.0,6.0,COMPLETE
126,126,0.8742603673752118,2025-01-01 14:00:07.883324,2025-01-01 14:00:23.698790,0 days 00:00:15.815466,1,170,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
127,127,0.8692628181622037,2025-01-01 14:00:23.699161,2025-01-01 14:01:34.883048,0 days 00:01:11.183887,2,175,155.0,,,,,,,,,,,,,,,,,,,6,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
128,128,0.9078594370354416,2025-01-01 14:01:34.883590,2025-01-01 14:01:48.248420,0 days 00:00:13.364830,1,180,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
129,129,0.9039267695714943,2025-01-01 14:01:48.248897,2025-01-01 14:02:03.840506,0 days 00:00:15.591609,1,180,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
130,130,0.8871289607773811,2025-01-01 14:02:03.840890,2025-01-01 14:02:17.705869,0 days 00:00:13.864979,1,180,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
131,131,0.8998851391007512,2025-01-01 14:02:17.706216,2025-01-01 14:02:31.821782,0 days 00:00:14.115566,1,185,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
132,132,0.7127237347495281,2025-01-01 14:02:31.822154,2025-01-01 14:02:42.369553,0 days 00:00:10.547399,1,195,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
133,133,0.8697962580012559,2025-01-01 14:02:42.370018,2025-01-01 14:04:29.247692,0 days 00:01:46.877674,2,200,195.0,,,,,,,,,,,,,,,,,,,5,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
134,134,0.9049341878155066,2025-01-01 14:04:29.248249,2025-01-01 14:04:43.935568,0 days 00:00:14.687319,1,185,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
135,135,0.816463741717042,2025-01-01 14:04:43.935897,2025-01-01 14:04:59.254062,0 days 00:00:15.318165,1,185,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
136,136,0.873662846433656,2025-01-01 14:04:59.254542,2025-01-01 14:05:27.867875,0 days 00:00:28.613333,2,185,80.0,,,,,,,,,,,,,,,,,,,4,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
137,137,0.0,2025-01-01 14:05:27.868256,2025-01-01 14:06:30.577536,0 days 00:01:02.709280,19,190,105.0,35.0,50.0,55.0,155.0,55.0,85.0,5.0,25.0,10.0,,120.0,160.0,90.0,125.0,140.0,180.0,80.0,120.0,5,4.0,2.0,5.0,3.0,5.0,4.0,5.0,3.0,2.0,6.0,,2.0,5.0,4.0,2.0,3.0,4.0,4.0,4.0,COMPLETE
138,138,0.8968270457241045,2025-01-01 14:06:30.578352,2025-01-01 14:06:45.078605,0 days 00:00:14.500253,1,180,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
139,139,0.8689174741984322,2025-01-01 14:06:45.079004,2025-01-01 14:08:51.362920,0 days 00:02:06.283916,2,180,130.0,,,,,,,,,,,,,,,,,,,5,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
140,140,0.8751309319560925,2025-01-01 14:08:51.363464,2025-01-01 14:10:19.169856,0 days 00:01:27.806392,3,190,90.0,,,,,,,,,,,65.0,,,,,,,,5,3.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
141,141,0.8751479628638539,2025-01-01 14:10:19.170415,2025-01-01 14:10:33.328335,0 days 00:00:14.157920,1,185,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
142,142,0.8853406484687683,2025-01-01 14:10:33.328747,2025-01-01 14:10:46.640824,0 days 00:00:13.312077,1,180,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
143,143,0.8629407770163939,2025-01-01 14:10:46.641298,2025-01-01 14:11:00.650714,0 days 00:00:14.009416,1,170,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
144,144,0.8762081663245023,2025-01-01 14:11:00.651087,2025-01-01 14:12:15.789210,0 days 00:01:15.138123,2,195,175.0,,,,,,,,,,,,,,,,,,,5,4.0,,,,,,,,,,,,,,,,,,,COMPLETE
145,145,0.8740749453983949,2025-01-01 14:12:15.789764,2025-01-01 14:12:29.486439,0 days 00:00:13.696675,1,175,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,COMPLETE
146,146,0.6288360562592248,2025-01-01 14:12:29.486913,2025-01-01 14:12:38.378641,0 days 00:00:08.891728,1,185,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,COMPLETE
147,147,0.8679571489628739,2025-01-01 14:12:38.378996,2025-01-01 14:14:13.453755,0 days 00:01:35.074759,2,190,35.0,,,,,,,,,,,,,,,,,,,5,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
148,148,0.9094286675855101,2025-01-01 14:14:13.454273,2025-01-01 14:14:27.708770,0 days 00:00:14.254497,1,170,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
149,149,0.8673110137540283,2025-01-01 14:14:27.709122,2025-01-01 14:15:15.524840,0 days 00:00:47.815718,2,180,110.0,,,,,,,,,,,,,,,,,,,5,3.0,,,,,,,,,,,,,,,,,,,COMPLETE
150,150,0.8568832745830026,2025-01-01 14:15:15.525355,2025-01-01 14:15:29.777939,0 days 00:00:14.252584,1,165,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
151,151,0.9069313709295195,2025-01-01 14:15:29.778267,2025-01-01 14:15:46.174898,0 days 00:00:16.396631,1,180,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
152,152,0.8926105729317277,2025-01-01 14:15:46.175374,2025-01-01 14:16:02.116170,0 days 00:00:15.940796,1,180,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
153,153,0.8905557386285119,2025-01-01 14:16:02.116526,2025-01-01 14:16:16.825320,0 days 00:00:14.708794,1,175,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
154,154,0.8706859047097923,2025-01-01 14:16:16.825670,2025-01-01 14:16:48.547201,0 days 00:00:31.721531,2,175,145.0,,,,,,,,,,,,,,,,,,,5,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
155,155,0.7943270328266789,2025-01-01 14:16:48.547713,2025-01-01 14:17:04.156237,0 days 00:00:15.608524,1,170,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
156,156,0.9124402488637382,2025-01-01 14:17:04.156610,2025-01-01 14:17:19.168551,0 days 00:00:15.011941,1,185,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
157,157,0.8761188478498444,2025-01-01 14:17:19.168887,2025-01-01 14:18:36.964494,0 days 00:01:17.795607,3,200,15.0,,,,,,,,,,,145.0,,,,,,,,5,4.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
158,158,0.905030105109716,2025-01-01 14:18:36.965035,2025-01-01 14:18:51.962141,0 days 00:00:14.997106,1,190,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
159,159,0.0,2025-01-01 14:18:51.962477,2025-01-01 14:19:28.023326,0 days 00:00:36.060849,12,190,115.0,95.0,165.0,,,,,,,,,55.0,15.0,200.0,90.0,85.0,5.0,35.0,70.0,5,6.0,6.0,2.0,,,,,,,,,3.0,2.0,6.0,5.0,4.0,3.0,4.0,3.0,COMPLETE
160,160,0.8669648834743174,2025-01-01 14:19:28.024024,2025-01-01 14:20:14.652909,0 days 00:00:46.628885,2,185,70.0,,,,,,,,,,,,,,,,,,,5,3.0,,,,,,,,,,,,,,,,,,,COMPLETE
161,161,0.7877716439876328,2025-01-01 14:20:14.653448,2025-01-01 14:20:28.481422,0 days 00:00:13.827974,1,180,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
162,162,0.8096310002091965,2025-01-01 14:20:28.481788,2025-01-01 14:20:40.585323,0 days 00:00:12.103535,1,190,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
163,163,0.8087033819223219,2025-01-01 14:20:40.585678,2025-01-01 14:20:54.927496,0 days 00:00:14.341818,1,180,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
164,164,0.8740705665233968,2025-01-01 14:20:54.927981,2025-01-01 14:22:32.571294,0 days 00:01:37.643313,2,195,55.0,,,,,,,,,,,,,,,,,,,5,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
165,165,0.8906848566488577,2025-01-01 14:22:32.571824,2025-01-01 14:22:46.608074,0 days 00:00:14.036250,1,185,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
166,166,0.8766527590057002,2025-01-01 14:22:46.608543,2025-01-01 14:23:18.368800,0 days 00:00:31.760257,2,165,200.0,,,,,,,,,,,,,,,,,,,5,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
167,167,0.9012104025754146,2025-01-01 14:23:18.369201,2025-01-01 14:23:32.441451,0 days 00:00:14.072250,1,170,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
168,168,0.873048646434587,2025-01-01 14:23:32.441904,2025-01-01 14:23:48.523486,0 days 00:00:16.081582,1,170,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
169,169,0.8711242853025069,2025-01-01 14:23:48.523848,2025-01-01 14:25:36.160935,0 days 00:01:47.637087,2,160,5.0,,,,,,,,,,,,,,,,,,,5,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
170,170,0.710727212871363,2025-01-01 14:25:36.161464,2025-01-01 14:25:47.462070,0 days 00:00:11.300606,1,185,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
171,171,0.8545934136160557,2025-01-01 14:25:47.462446,2025-01-01 14:26:04.029368,0 days 00:00:16.566922,1,175,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
172,172,0.8468032586991694,2025-01-01 14:26:04.029832,2025-01-01 14:26:18.537526,0 days 00:00:14.507694,1,175,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
173,173,0.8260600217287783,2025-01-01 14:26:18.537898,2025-01-01 14:26:34.719181,0 days 00:00:16.181283,1,170,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
174,174,0.8753033685731171,2025-01-01 14:26:34.719531,2025-01-01 14:27:22.896097,0 days 00:00:48.176566,2,180,130.0,,,,,,,,,,,,,,,,,,,5,3.0,,,,,,,,,,,,,,,,,,,COMPLETE
175,175,0.8837828828086802,2025-01-01 14:27:22.896631,2025-01-01 14:27:41.009452,0 days 00:00:18.112821,1,160,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,COMPLETE
176,176,0.0,2025-01-01 14:27:41.009952,2025-01-01 14:28:57.283079,0 days 00:01:16.273127,15,190,190.0,5.0,100.0,40.0,50.0,65.0,,,,,,190.0,180.0,165.0,170.0,175.0,140.0,170.0,180.0,5,4.0,4.0,6.0,3.0,3.0,5.0,,,,,,6.0,3.0,4.0,3.0,2.0,5.0,2.0,5.0,COMPLETE
177,177,0.8765800338819447,2025-01-01 14:28:57.283847,2025-01-01 14:29:26.550958,0 days 00:00:29.267111,2,115,150.0,,,,,,,,,,,,,,,,,,,6,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
178,178,0.9047348168127065,2025-01-01 14:29:26.551497,2025-01-01 14:29:42.273271,0 days 00:00:15.721774,1,165,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
179,179,0.886405564774043,2025-01-01 14:29:42.273667,2025-01-01 14:29:56.771601,0 days 00:00:14.497934,1,155,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
180,180,0.8710558527242913,2025-01-01 14:29:56.771990,2025-01-01 14:31:27.650208,0 days 00:01:30.878218,2,170,165.0,,,,,,,,,,,,,,,,,,,5,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
181,181,0.9030480880281593,2025-01-01 14:31:27.650774,2025-01-01 14:31:41.188938,0 days 00:00:13.538164,1,180,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
182,182,0.8222591700209319,2025-01-01 14:31:41.189301,2025-01-01 14:31:55.480588,0 days 00:00:14.291287,1,185,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
183,183,0.8918919335058892,2025-01-01 14:31:55.481066,2025-01-01 14:32:08.896575,0 days 00:00:13.415509,1,175,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
184,184,0.8649787105345247,2025-01-01 14:32:08.896959,2025-01-01 14:32:25.038964,0 days 00:00:16.142005,1,180,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
185,185,0.8829032545624914,2025-01-01 14:32:25.039341,2025-01-01 14:32:40.196334,0 days 00:00:15.156993,1,180,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
186,186,0.8721733935609203,2025-01-01 14:32:40.196724,2025-01-01 14:34:51.930244,0 days 00:02:11.733520,2,195,95.0,,,,,,,,,,,,,,,,,,,5,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
187,187,0.8982510827072632,2025-01-01 14:34:51.930780,2025-01-01 14:35:06.412629,0 days 00:00:14.481849,1,165,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
188,188,0.8708156114213281,2025-01-01 14:35:06.413082,2025-01-01 14:35:48.121495,0 days 00:00:41.708413,2,160,30.0,,,,,,,,,,,,,,,,,,,5,3.0,,,,,,,,,,,,,,,,,,,COMPLETE
189,189,0.8436877986050867,2025-01-01 14:35:48.121926,2025-01-01 14:36:00.852014,0 days 00:00:12.730088,1,165,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
190,190,0.8812100874578828,2025-01-01 14:36:00.852473,2025-01-01 14:36:16.698984,0 days 00:00:15.846511,1,170,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
191,191,0.8743316630796119,2025-01-01 14:36:16.699358,2025-01-01 14:36:32.020617,0 days 00:00:15.321259,1,165,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
192,192,0.8652047320403189,2025-01-01 14:36:32.020962,2025-01-01 14:36:45.278247,0 days 00:00:13.257285,1,185,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
193,193,0.852954681532621,2025-01-01 14:36:45.278745,2025-01-01 14:37:00.364837,0 days 00:00:15.086092,1,180,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
194,194,0.8998428961916646,2025-01-01 14:37:00.365196,2025-01-01 14:37:15.369792,0 days 00:00:15.004596,1,170,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
195,195,0.870358662574588,2025-01-01 14:37:15.370154,2025-01-01 14:38:41.970957,0 days 00:01:26.600803,2,170,45.0,,,,,,,,,,,,,,,,,,,5,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
196,196,0.9016331806497508,2025-01-01 14:38:41.971469,2025-01-01 14:38:56.102728,0 days 00:00:14.131259,1,155,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
197,197,0.0,2025-01-01 14:38:56.103074,2025-01-01 14:40:46.977104,0 days 00:01:50.874030,17,175,175.0,40.0,120.0,110.0,150.0,150.0,145.0,135.0,,,,20.0,170.0,140.0,20.0,105.0,115.0,115.0,125.0,5,4.0,3.0,4.0,5.0,3.0,3.0,2.0,6.0,,,,2.0,6.0,5.0,5.0,6.0,4.0,6.0,6.0,COMPLETE
198,198,0.886824834977318,2025-01-01 14:40:46.977924,2025-01-01 14:41:01.479389,0 days 00:00:14.501465,1,155,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
199,199,0.8695458248586412,2025-01-01 14:41:01.479772,2025-01-01 14:41:29.884451,0 days 00:00:28.404679,2,145,120.0,,,,,,,,,,,,,,,,,,,5,2.0,,,,,,,,,,,,,,,,,,,COMPLETE
200,200,0.8791707538635938,2025-01-01 14:41:29.885035,2025-01-01 14:41:45.774731,0 days 00:00:15.889696,1,150,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
201,201,0.8841281021514527,2025-01-01 14:41:45.775121,2025-01-01 14:42:00.691074,0 days 00:00:14.915953,1,165,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
202,202,0.8946622071025563,2025-01-01 14:42:00.691492,2025-01-01 14:42:13.369774,0 days 00:00:12.678282,1,155,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
203,203,0.8593890048993982,2025-01-01 14:42:13.370258,2025-01-01 14:42:29.170370,0 days 00:00:15.800112,1,160,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
204,204,0.8713333782622614,2025-01-01 14:42:29.170791,2025-01-01 14:44:28.979283,0 days 00:01:59.808492,2,170,140.0,,,,,,,,,,,,,,,,,,,5,6.0,,,,,,,,,,,,,,,,,,,COMPLETE
205,205,0.8846245911994826,2025-01-01 14:44:28.979856,2025-01-01 14:44:43.867921,0 days 00:00:14.888065,1,185,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
206,206,0.8692033420865681,2025-01-01 14:44:43.868420,2025-01-01 14:46:11.527665,0 days 00:01:27.659245,2,175,20.0,,,,,,,,,,,,,,,,,,,5,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
207,207,0.8728533448189314,2025-01-01 14:46:11.528203,2025-01-01 14:46:28.322702,0 days 00:00:16.794499,1,165,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
208,208,0.8846347168615643,2025-01-01 14:46:28.323171,2025-01-01 14:46:42.103675,0 days 00:00:13.780504,1,175,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
