,number,value,datetime_start,datetime_complete,duration,params_depth,params_grids_0,params_grids_1,params_grids_10,params_grids_11,params_grids_12,params_grids_13,params_grids_14,params_grids_15,params_grids_16,params_grids_17,params_grids_18,params_grids_19,params_grids_2,params_grids_3,params_grids_4,params_grids_5,params_grids_6,params_grids_7,params_grids_8,params_grids_9,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_10,params_neurons_layer_11,params_neurons_layer_12,params_neurons_layer_13,params_neurons_layer_14,params_neurons_layer_15,params_neurons_layer_16,params_neurons_layer_17,params_neurons_layer_18,params_neurons_layer_19,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,state
93,93,0.9073655886546971,2025-01-03 07:32:56.763666,2025-01-03 07:35:28.781920,0 days 00:02:32.018254,1,8,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,COMPLETE
94,94,0.8742832475693367,2025-01-03 07:35:28.782439,2025-01-03 07:39:37.236061,0 days 00:04:08.453622,2,7,6.0,,,,,,,,,,,,,,,,,,,55,60.0,,,,,,,,,,,,,,,,,,,COMPLETE
95,95,0.8710844937629809,2025-01-03 07:39:37.236616,2025-01-03 07:44:27.073680,0 days 00:04:49.837064,2,15,2.0,,,,,,,,,,,,,,,,,,,50,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
96,96,0.8742639264660423,2025-01-03 07:44:27.074232,2025-01-03 07:48:09.722268,0 days 00:03:42.648036,3,9,5.0,,,,,,,,,,,14.0,,,,,,,,25,35.0,,,,,,,,,,,45.0,,,,,,,,COMPLETE
97,97,0.8594717513402752,2025-01-03 07:48:09.722842,2025-01-03 07:49:00.730246,0 days 00:00:51.007404,1,8,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,COMPLETE
98,98,0.8674884274395325,2025-01-03 07:49:00.730763,2025-01-03 07:50:21.219587,0 days 00:01:20.488824,1,4,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,COMPLETE
99,99,0.46633098087490477,2025-01-03 07:50:21.220120,2025-01-03 07:57:56.211248,0 days 00:07:34.991128,4,8,5.0,,,,,,,,,,,11.0,11.0,,,,,,,40,45.0,,,,,,,,,,,55.0,50.0,,,,,,,COMPLETE
100,100,0.8715836502603109,2025-01-03 07:57:56.211833,2025-01-03 08:02:02.915189,0 days 00:04:06.703356,2,6,8.0,,,,,,,,,,,,,,,,,,,55,55.0,,,,,,,,,,,,,,,,,,,COMPLETE
101,101,0.7796546881938675,2025-01-03 08:02:02.915740,2025-01-03 08:04:23.083234,0 days 00:02:20.167494,1,8,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,COMPLETE
102,102,0.8863835762950434,2025-01-03 08:04:23.083769,2025-01-03 08:06:30.857622,0 days 00:02:07.773853,1,7,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,COMPLETE
103,103,0.8892905816449308,2025-01-03 08:06:30.858152,2025-01-03 08:09:24.203889,0 days 00:02:53.345737,1,9,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,COMPLETE
104,104,0.6312764971411,2025-01-03 08:09:24.204419,2025-01-03 08:15:05.203716,0 days 00:05:40.999297,3,10,13.0,,,,,,,,,,,9.0,,,,,,,,45,40.0,,,,,,,,,,,30.0,,,,,,,,COMPLETE
105,105,0.8663857570125744,2025-01-03 08:15:05.204287,2025-01-03 08:20:31.934166,0 days 00:05:26.729879,2,9,11.0,,,,,,,,,,,,,,,,,,,50,60.0,,,,,,,,,,,,,,,,,,,COMPLETE
106,106,0.6800839760786944,2025-01-03 08:20:31.934722,2025-01-03 08:22:13.473159,0 days 00:01:41.538437,1,7,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,COMPLETE
107,107,0.8669286310082369,2025-01-03 08:22:13.473672,2025-01-03 08:24:37.307352,0 days 00:02:23.833680,2,8,1.0,,,,,,,,,,,,,,,,,,,45,25.0,,,,,,,,,,,,,,,,,,,COMPLETE
108,108,0.8930481286875931,2025-01-03 08:24:37.307898,2025-01-03 08:27:29.616149,0 days 00:02:52.308251,1,9,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,COMPLETE
109,109,0.8743796236186702,2025-01-03 08:27:29.616678,2025-01-03 08:31:32.103129,0 days 00:04:02.486451,3,10,4.0,,,,,,,,,,,2.0,,,,,,,,50,50.0,,,,,,,,,,,20.0,,,,,,,,COMPLETE
110,110,0.8852521950869909,2025-01-03 08:31:32.103702,2025-01-03 08:34:42.904038,0 days 00:03:10.800336,1,9,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,COMPLETE
111,111,0.8928376819700757,2025-01-03 08:34:42.904578,2025-01-03 08:37:24.104587,0 days 00:02:41.200009,1,9,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,COMPLETE
112,112,0.5646821345374018,2025-01-03 08:37:24.105124,2025-01-03 08:40:39.590595,0 days 00:03:15.485471,1,10,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,COMPLETE
113,113,0.8730239640638436,2025-01-03 08:40:39.591145,2025-01-03 08:45:04.917634,0 days 00:04:25.326489,2,9,7.0,,,,,,,,,,,,,,,,,,,50,55.0,,,,,,,,,,,,,,,,,,,COMPLETE
114,114,0.25128299962440265,2025-01-03 08:45:04.918194,2025-01-03 08:53:11.451126,0 days 00:08:06.532932,8,10,6.0,,,,,,,,,,,5.0,5.0,9.0,9.0,3.0,6.0,,,55,15.0,,,,,,,,,,,50.0,15.0,55.0,40.0,55.0,35.0,,,COMPLETE
115,115,0.9030733789830749,2025-01-03 08:53:11.451803,2025-01-03 08:56:07.010425,0 days 00:02:55.558622,1,9,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,COMPLETE
116,116,0.6334643398069583,2025-01-03 08:56:07.010974,2025-01-03 08:58:38.244467,0 days 00:02:31.233493,1,8,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,COMPLETE
117,117,0.8989196259239108,2025-01-03 08:58:38.245002,2025-01-03 09:01:45.756442,0 days 00:03:07.511440,1,9,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,COMPLETE
118,118,0.8652448754658986,2025-01-03 09:01:45.756979,2025-01-03 09:06:56.713649,0 days 00:05:10.956670,2,9,15.0,,,,,,,,,,,,,,,,,,,55,30.0,,,,,,,,,,,,,,,,,,,COMPLETE
119,119,0.9037630404376931,2025-01-03 09:06:56.714208,2025-01-03 09:10:45.716084,0 days 00:03:49.001876,1,10,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
120,120,0.3267147577885084,2025-01-03 09:10:45.716623,2025-01-03 09:13:35.071567,0 days 00:02:49.354944,13,11,10.0,12.0,1.0,4.0,,,,,,,,8.0,9.0,8.0,13.0,9.0,3.0,6.0,6.0,60,5.0,30.0,15.0,15.0,,,,,,,,35.0,60.0,40.0,55.0,30.0,55.0,5.0,50.0,COMPLETE
121,121,0.8449347068037929,2025-01-03 09:13:35.072340,2025-01-03 09:17:24.779824,0 days 00:03:49.707484,1,10,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
122,122,0.8664136918926368,2025-01-03 09:17:24.780383,2025-01-03 09:21:17.655108,0 days 00:03:52.874725,2,9,12.0,,,,,,,,,,,,,,,,,,,60,10.0,,,,,,,,,,,,,,,,,,,COMPLETE
123,123,0.8824455070632921,2025-01-03 09:21:17.655666,2025-01-03 09:24:24.774912,0 days 00:03:07.119246,1,9,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,COMPLETE
124,124,0.8673370496806614,2025-01-03 09:24:24.775462,2025-01-03 09:28:51.593318,0 days 00:04:26.817856,2,10,11.0,,,,,,,,,,,,,,,,,,,55,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
125,125,0.45202767507961134,2025-01-03 09:28:51.593878,2025-01-03 09:31:47.004632,0 days 00:02:55.410754,1,9,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,COMPLETE
126,126,0.8702935386256337,2025-01-03 09:31:47.005184,2025-01-03 09:35:40.282999,0 days 00:03:53.277815,2,10,8.0,,,,,,,,,,,,,,,,,,,50,25.0,,,,,,,,,,,,,,,,,,,COMPLETE
127,127,0.9024436672230172,2025-01-03 09:35:40.283563,2025-01-03 09:39:45.042813,0 days 00:04:04.759250,1,11,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
128,128,0.8081175011394581,2025-01-03 09:39:45.043364,2025-01-03 09:44:08.977623,0 days 00:04:23.934259,1,12,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
129,129,0.8674652824182774,2025-01-03 09:44:08.978170,2025-01-03 09:48:36.750304,0 days 00:04:27.772134,2,11,9.0,,,,,,,,,,,,,,,,,,,60,10.0,,,,,,,,,,,,,,,,,,,COMPLETE
130,130,0.8013944952479789,2025-01-03 09:48:36.750861,2025-01-03 09:52:43.719896,0 days 00:04:06.969035,1,11,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
131,131,0.8568695253286148,2025-01-03 09:52:43.720437,2025-01-03 09:56:12.220202,0 days 00:03:28.499765,1,10,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,COMPLETE
132,132,0.8196669019792402,2025-01-03 09:56:12.220756,2025-01-03 09:59:04.133700,0 days 00:02:51.912944,1,9,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,COMPLETE
133,133,0.862515078091402,2025-01-03 09:59:04.134255,2025-01-03 10:03:11.623836,0 days 00:04:07.489581,2,9,14.0,,,,,,,,,,,,,,,,,,,55,15.0,,,,,,,,,,,,,,,,,,,COMPLETE
134,134,0.9030914373636367,2025-01-03 10:03:11.624414,2025-01-03 10:06:52.814804,0 days 00:03:41.190390,1,12,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,COMPLETE
135,135,0.8742741869467896,2025-01-03 10:06:52.815353,2025-01-03 10:11:54.027933,0 days 00:05:01.212580,2,13,1.0,,,,,,,,,,,,,,,,,,,60,35.0,,,,,,,,,,,,,,,,,,,COMPLETE
136,136,0.8026612138625671,2025-01-03 10:11:54.028496,2025-01-03 10:15:48.656794,0 days 00:03:54.628298,1,12,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,COMPLETE
137,137,0.30401679401674914,2025-01-03 10:15:48.657355,2025-01-03 10:18:23.255460,0 days 00:02:34.598105,18,13,2.0,4.0,12.0,11.0,11.0,8.0,15.0,15.0,1.0,,,1.0,3.0,5.0,3.0,7.0,8.0,3.0,3.0,50,25.0,50.0,20.0,60.0,20.0,35.0,60.0,5.0,60.0,,,15.0,5.0,50.0,15.0,10.0,25.0,25.0,30.0,COMPLETE
138,138,0.8672738518491105,2025-01-03 10:18:23.256338,2025-01-03 10:24:26.917527,0 days 00:06:03.661189,2,12,12.0,,,,,,,,,,,,,,,,,,,55,40.0,,,,,,,,,,,,,,,,,,,COMPLETE
139,139,0.38746908491343773,2025-01-03 10:24:26.918116,2025-01-03 10:24:53.856328,0 days 00:00:26.938212,1,11,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,COMPLETE
140,140,0.5177929652164586,2025-01-03 10:24:53.856668,2025-01-03 10:32:42.212300,0 days 00:07:48.355632,3,11,13.0,,,,,,,,,,,13.0,,,,,,,,50,45.0,,,,,,,,,,,40.0,,,,,,,,COMPLETE
141,141,0.5247024236929075,2025-01-03 10:32:42.212885,2025-01-03 10:35:37.564921,0 days 00:02:55.352036,1,10,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,COMPLETE
142,142,0.8706421122651303,2025-01-03 10:35:37.565480,2025-01-03 10:38:26.280869,0 days 00:02:48.715389,1,9,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,COMPLETE
143,143,0.8665001549163284,2025-01-03 10:38:26.281426,2025-01-03 10:42:29.372234,0 days 00:04:03.090808,1,12,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,COMPLETE
144,144,0.8746246378359486,2025-01-03 10:42:29.372793,2025-01-03 10:46:28.013792,0 days 00:03:58.640999,2,9,9.0,,,,,,,,,,,,,,,,,,,50,30.0,,,,,,,,,,,,,,,,,,,COMPLETE
145,145,0.9022743970662954,2025-01-03 10:46:28.014369,2025-01-03 10:48:46.488896,0 days 00:02:18.474527,1,8,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,COMPLETE
146,146,0.8710131967347119,2025-01-03 10:48:46.489453,2025-01-03 10:51:31.874832,0 days 00:02:45.385379,2,8,3.0,,,,,,,,,,,,,,,,,,,45,40.0,,,,,,,,,,,,,,,,,,,COMPLETE
147,147,0.9091158931981992,2025-01-03 10:51:31.875415,2025-01-03 10:52:10.310943,0 days 00:00:38.435528,1,2,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,COMPLETE
148,148,0.8841007476789691,2025-01-03 10:52:10.311481,2025-01-03 10:53:18.734360,0 days 00:01:08.422879,1,4,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,COMPLETE
149,149,0.8831864584727456,2025-01-03 10:53:18.734920,2025-01-03 10:55:14.371712,0 days 00:01:55.636792,2,3,7.0,,,,,,,,,,,,,,,,,,,40,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
150,150,0.8954826172759113,2025-01-03 10:55:14.372298,2025-01-03 10:57:18.950477,0 days 00:02:04.578179,1,8,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,COMPLETE
151,151,0.8927075883797353,2025-01-03 10:57:18.951041,2025-01-03 10:57:57.754065,0 days 00:00:38.803024,1,2,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,COMPLETE
152,152,0.9057896175797135,2025-01-03 10:57:57.754457,2025-01-03 10:58:20.919710,0 days 00:00:23.165253,1,1,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,COMPLETE
153,153,0.8696462934510643,2025-01-03 10:58:20.920231,2025-01-03 10:58:42.646089,0 days 00:00:21.725858,1,1,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,COMPLETE
154,154,0.8679717574222212,2025-01-03 10:58:42.646413,2025-01-03 10:59:32.827782,0 days 00:00:50.181369,2,2,10.0,,,,,,,,,,,,,,,,,,,40,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
155,155,0.8809694832006258,2025-01-03 10:59:32.828356,2025-01-03 11:00:28.836946,0 days 00:00:56.008590,1,3,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,COMPLETE
156,156,0.8725383973950065,2025-01-03 11:00:28.837517,2025-01-03 11:04:25.082691,0 days 00:03:56.245174,3,13,4.0,,,,,,,,,,,6.0,,,,,,,,45,20.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
157,157,0.8828653296942368,2025-01-03 11:04:25.083302,2025-01-03 11:05:22.490915,0 days 00:00:57.407613,2,2,5.0,,,,,,,,,,,,,,,,,,,30,35.0,,,,,,,,,,,,,,,,,,,COMPLETE
158,158,0.7707918464315039,2025-01-03 11:05:22.491502,2025-01-03 11:09:11.359592,0 days 00:03:48.868090,1,10,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
159,159,0.36774079378046426,2025-01-03 11:09:11.360167,2025-01-03 11:11:57.068675,0 days 00:02:45.708508,10,1,8.0,,,,,,,,,,,14.0,14.0,2.0,10.0,14.0,13.0,10.0,13.0,40,50.0,,,,,,,,,,,45.0,45.0,20.0,40.0,40.0,40.0,55.0,15.0,COMPLETE
160,160,0.39160696008188334,2025-01-03 11:11:57.069404,2025-01-03 11:12:06.328825,0 days 00:00:09.259421,1,1,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,COMPLETE
161,161,0.7567315197199243,2025-01-03 11:12:06.329191,2025-01-03 11:14:23.700064,0 days 00:02:17.370873,1,8,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,COMPLETE
162,162,0.8984340943290285,2025-01-03 11:14:23.700615,2025-01-03 11:16:42.005286,0 days 00:02:18.304671,1,8,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,COMPLETE
163,163,0.8728640641133051,2025-01-03 11:16:42.005852,2025-01-03 11:18:05.607459,0 days 00:01:23.601607,2,2,3.0,,,,,,,,,,,,,,,,,,,45,60.0,,,,,,,,,,,,,,,,,,,COMPLETE
164,164,0.9099450873174258,2025-01-03 11:18:05.608051,2025-01-03 11:20:20.103213,0 days 00:02:14.495162,1,8,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,COMPLETE
165,165,0.7883861311499629,2025-01-03 11:20:20.103784,2025-01-03 11:22:25.049573,0 days 00:02:04.945789,1,8,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,COMPLETE
166,166,0.8845371743901699,2025-01-03 11:22:25.050131,2025-01-03 11:24:46.956806,0 days 00:02:21.906675,2,7,2.0,,,,,,,,,,,,,,,,,,,45,30.0,,,,,,,,,,,,,,,,,,,COMPLETE
167,167,0.8515450638509962,2025-01-03 11:24:46.957401,2025-01-03 11:26:49.303820,0 days 00:02:02.346419,1,8,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,COMPLETE
168,168,0.8186161660160499,2025-01-03 11:26:49.304402,2025-01-03 11:28:57.819279,0 days 00:02:08.514877,1,7,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,COMPLETE
169,169,0.8802870477086315,2025-01-03 11:28:57.819846,2025-01-03 11:31:58.925626,0 days 00:03:01.105780,2,8,4.0,,,,,,,,,,,,,,,,,,,45,50.0,,,,,,,,,,,,,,,,,,,COMPLETE
170,170,0.9063767338372442,2025-01-03 11:31:58.926218,2025-01-03 11:32:58.977960,0 days 00:01:00.051742,1,3,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,COMPLETE
171,171,0.7289232898912823,2025-01-03 11:32:58.978525,2025-01-03 11:33:18.192439,0 days 00:00:19.213914,1,1,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,COMPLETE
172,172,0.8798953075341185,2025-01-03 11:33:18.192812,2025-01-03 11:34:17.412193,0 days 00:00:59.219381,1,3,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,COMPLETE
173,173,0.5491117637923841,2025-01-03 11:34:17.412745,2025-01-03 11:34:48.244212,0 days 00:00:30.831467,1,2,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,COMPLETE
174,174,0.8753859405022195,2025-01-03 11:34:48.244736,2025-01-03 11:35:36.255197,0 days 00:00:48.010461,2,1,6.0,,,,,,,,,,,,,,,,,,,45,15.0,,,,,,,,,,,,,,,,,,,COMPLETE
175,175,0.7968691489107036,2025-01-03 11:35:36.255695,2025-01-03 11:38:12.339335,0 days 00:02:36.083640,1,8,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,COMPLETE
176,176,0.8511816177290037,2025-01-03 11:38:12.339912,2025-01-03 11:41:35.418054,0 days 00:03:23.078142,1,9,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
177,177,0.8686110672004554,2025-01-03 11:41:35.418619,2025-01-03 11:44:51.532863,0 days 00:03:16.114244,2,8,14.0,,,,,,,,,,,,,,,,,,,45,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
178,178,0.8008686467696947,2025-01-03 11:44:51.533461,2025-01-03 11:46:32.072289,0 days 00:01:40.538828,1,5,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,COMPLETE
179,179,0.8796776560397576,2025-01-03 11:46:32.072855,2025-01-03 11:49:05.929221,0 days 00:02:33.856366,2,4,11.0,,,,,,,,,,,,,,,,,,,35,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
180,180,0.8796557542091792,2025-01-03 11:49:05.929814,2025-01-03 11:51:46.576207,0 days 00:02:40.646393,1,9,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,COMPLETE
181,181,0.8133272016230444,2025-01-03 11:51:46.576777,2025-01-03 11:55:00.748028,0 days 00:03:14.171251,1,10,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,COMPLETE
182,182,0.8608901071990203,2025-01-03 11:55:00.748606,2025-01-03 11:57:46.228526,0 days 00:02:45.479920,1,9,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,COMPLETE
183,183,0.8652329436854991,2025-01-03 11:57:46.229107,2025-01-03 12:00:55.960319,0 days 00:03:09.731212,2,9,1.0,,,,,,,,,,,,,,,,,,,50,55.0,,,,,,,,,,,,,,,,,,,COMPLETE
184,184,0.6700184437773473,2025-01-03 12:00:55.960901,2025-01-03 12:03:03.691601,0 days 00:02:07.730700,1,7,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,COMPLETE
185,185,0.0,2025-01-03 12:03:03.692182,2025-01-03 12:15:18.003453,0 days 00:12:14.311271,20,11,7.0,7.0,7.0,10.0,7.0,4.0,7.0,8.0,15.0,8.0,2.0,15.0,7.0,7.0,6.0,11.0,9.0,14.0,9.0,50,35.0,15.0,35.0,20.0,45.0,30.0,25.0,30.0,5.0,5.0,60.0,20.0,35.0,10.0,25.0,15.0,15.0,15.0,10.0,COMPLETE
186,186,0.4997432601704602,2025-01-03 12:15:18.004411,2025-01-03 12:17:57.500159,0 days 00:02:39.495748,1,9,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,COMPLETE
187,187,0.8707006485020614,2025-01-03 12:17:57.500744,2025-01-03 12:21:36.503740,0 days 00:03:39.002996,2,3,15.0,,,,,,,,,,,,,,,,,,,50,40.0,,,,,,,,,,,,,,,,,,,COMPLETE
188,188,0.9108066818817766,2025-01-03 12:21:36.504346,2025-01-03 12:25:12.088012,0 days 00:03:35.583666,1,10,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,COMPLETE
189,189,0.27514769114981846,2025-01-03 12:25:12.088603,2025-01-03 12:26:38.346144,0 days 00:01:26.257541,15,8,3.0,11.0,11.0,4.0,1.0,10.0,,,,,,3.0,11.0,14.0,11.0,2.0,3.0,2.0,1.0,60,25.0,5.0,45.0,5.0,20.0,45.0,,,,,,25.0,40.0,60.0,20.0,25.0,45.0,30.0,55.0,COMPLETE
190,190,0.828623240711741,2025-01-03 12:26:38.346964,2025-01-03 12:30:12.063431,0 days 00:03:33.716467,1,10,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,COMPLETE
191,191,0.8761362215978565,2025-01-03 12:30:12.064011,2025-01-03 12:33:42.141259,0 days 00:03:30.077248,1,10,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,COMPLETE
192,192,0.8300426076289972,2025-01-03 12:33:42.141842,2025-01-03 12:36:48.277433,0 days 00:03:06.135591,1,10,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,COMPLETE
193,193,0.8781721040874912,2025-01-03 12:36:48.278006,2025-01-03 12:37:57.236522,0 days 00:01:08.958516,1,9,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,COMPLETE
194,194,0.8518758233388577,2025-01-03 12:37:57.237085,2025-01-03 12:41:58.841396,0 days 00:04:01.604311,1,11,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
195,195,0.8733957054787526,2025-01-03 12:41:58.841980,2025-01-03 12:46:22.878892,0 days 00:04:24.036912,2,12,5.0,,,,,,,,,,,,,,,,,,,45,60.0,,,,,,,,,,,,,,,,,,,COMPLETE
196,196,0.8793380752276522,2025-01-03 12:46:22.879486,2025-01-03 12:49:17.235202,0 days 00:02:54.355716,2,2,10.0,,,,,,,,,,,,,,,,,,,50,50.0,,,,,,,,,,,,,,,,,,,COMPLETE
197,197,0.7701922609755532,2025-01-03 12:49:17.235809,2025-01-03 12:52:14.859023,0 days 00:02:57.623214,1,9,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,COMPLETE
198,198,0.8832711600377627,2025-01-03 12:52:14.859601,2025-01-03 12:53:26.276843,0 days 00:01:11.417242,1,4,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,COMPLETE
199,199,0.8686526741612636,2025-01-03 12:53:26.277430,2025-01-03 12:56:09.522668,0 days 00:02:43.245238,2,8,13.0,,,,,,,,,,,,,,,,,,,45,10.0,,,,,,,,,,,,,,,,,,,COMPLETE
200,200,0.9073342396120583,2025-01-03 12:56:09.523281,2025-01-03 12:59:44.549624,0 days 00:03:35.026343,1,10,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,COMPLETE
201,201,0.8828071774475685,2025-01-03 12:59:44.550215,2025-01-03 13:03:15.719312,0 days 00:03:31.169097,1,10,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,COMPLETE
202,202,0.8829854480367825,2025-01-03 13:03:15.719902,2025-01-03 13:06:47.639638,0 days 00:03:31.919736,1,10,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,COMPLETE
203,203,0.8803003156272466,2025-01-03 13:06:47.640224,2025-01-03 13:10:32.540502,0 days 00:03:44.900278,1,11,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,COMPLETE
204,204,0.795603184847511,2025-01-03 13:10:32.541093,2025-01-03 13:13:53.496414,0 days 00:03:20.955321,1,9,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
205,205,0.8687902320000713,2025-01-03 13:13:53.496998,2025-01-03 13:17:45.624250,0 days 00:03:52.127252,2,10,6.0,,,,,,,,,,,,,,,,,,,50,30.0,,,,,,,,,,,,,,,,,,,COMPLETE
206,206,0.8760827432821963,2025-01-03 13:17:45.624845,2025-01-03 13:20:22.288105,0 days 00:02:36.663260,1,9,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,COMPLETE
207,207,0.8711850472200315,2025-01-03 13:20:22.288699,2025-01-03 13:21:17.343652,0 days 00:00:55.054953,2,1,8.0,,,,,,,,,,,,,,,,,,,45,15.0,,,,,,,,,,,,,,,,,,,COMPLETE
208,208,0.7992670553191819,2025-01-03 13:21:17.344265,2025-01-03 13:24:07.703466,0 days 00:02:50.359201,1,8,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,COMPLETE
209,209,0.8811202090408032,2025-01-03 13:24:07.704060,2025-01-03 13:26:06.626344,0 days 00:01:58.922284,2,2,4.0,,,,,,,,,,,,,,,,,,,60,55.0,,,,,,,,,,,,,,,,,,,COMPLETE
210,210,0.7728893130025745,2025-01-03 13:26:06.626950,2025-01-03 13:28:01.730394,0 days 00:01:55.103444,1,6,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,COMPLETE
