,number,value,datetime_start,datetime_complete,duration,params_depth,params_grids_0,params_grids_1,params_grids_10,params_grids_11,params_grids_12,params_grids_13,params_grids_14,params_grids_15,params_grids_16,params_grids_17,params_grids_18,params_grids_19,params_grids_2,params_grids_3,params_grids_4,params_grids_5,params_grids_6,params_grids_7,params_grids_8,params_grids_9,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_10,params_neurons_layer_11,params_neurons_layer_12,params_neurons_layer_13,params_neurons_layer_14,params_neurons_layer_15,params_neurons_layer_16,params_neurons_layer_17,params_neurons_layer_18,params_neurons_layer_19,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,state
93,93,0.8870967741935484,2025-01-05 12:14:09.369249,2025-01-05 12:14:12.704848,0 days 00:00:03.335599,2,3,1.0,,,,,,,,,,,,,,,,,,,40,25.0,,,,,,,,,,,,,,,,,,,COMPLETE
94,94,0.8526881720430108,2025-01-05 12:14:12.705192,2025-01-05 12:14:16.044251,0 days 00:00:03.339059,2,3,2.0,,,,,,,,,,,,,,,,,,,40,25.0,,,,,,,,,,,,,,,,,,,COMPLETE
95,95,0.8430836522689995,2025-01-05 12:14:16.044581,2025-01-05 12:14:19.474368,0 days 00:00:03.429787,1,2,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,COMPLETE
96,96,0.8385416666666667,2025-01-05 12:14:19.474671,2025-01-05 12:14:22.804720,0 days 00:00:03.330049,2,3,3.0,,,,,,,,,,,,,,,,,,,50,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
97,97,0.8221642764015646,2025-01-05 12:14:22.805059,2025-01-05 12:14:26.911083,0 days 00:00:04.106024,3,3,4.0,,,,,,,,,,,1.0,,,,,,,,30,25.0,,,,,,,,,,,30.0,,,,,,,,COMPLETE
98,98,0.2564935064935065,2025-01-05 12:14:26.911437,2025-01-05 12:14:32.014063,0 days 00:00:05.102626,16,12,2.0,13.0,7.0,12.0,5.0,2.0,6.0,,,,,5.0,9.0,9.0,6.0,13.0,7.0,3.0,15.0,60,25.0,45.0,45.0,50.0,15.0,45.0,55.0,,,,,55.0,50.0,35.0,40.0,30.0,40.0,5.0,50.0,COMPLETE
99,99,0.23523035230352302,2025-01-05 12:14:32.014680,2025-01-05 12:14:44.181100,0 days 00:00:12.166420,6,4,14.0,,,,,,,,,,,3.0,7.0,14.0,15.0,,,,,10,20.0,,,,,,,,,,,15.0,35.0,20.0,45.0,,,,,COMPLETE
100,100,0.16073968705547653,2025-01-05 12:14:44.181533,2025-01-05 12:14:52.693152,0 days 00:00:08.511619,10,3,1.0,,,,,,,,,,,2.0,8.0,15.0,14.0,7.0,11.0,6.0,3.0,40,30.0,,,,,,,,,,,20.0,40.0,25.0,55.0,40.0,50.0,55.0,25.0,COMPLETE
101,101,0.8221642764015646,2025-01-05 12:14:52.693655,2025-01-05 12:14:56.812630,0 days 00:00:04.118975,3,5,1.0,,,,,,,,,,,4.0,,,,,,,,45,30.0,,,,,,,,,,,25.0,,,,,,,,COMPLETE
102,102,0.44960534304796596,2025-01-05 12:14:56.812992,2025-01-05 12:15:01.521740,0 days 00:00:04.708748,4,4,1.0,,,,,,,,,,,7.0,6.0,,,,,,,40,35.0,,,,,,,,,,,20.0,60.0,,,,,,,COMPLETE
103,103,0.8777777777777778,2025-01-05 12:15:01.522182,2025-01-05 12:15:04.860264,0 days 00:00:03.338082,2,4,2.0,,,,,,,,,,,,,,,,,,,45,30.0,,,,,,,,,,,,,,,,,,,COMPLETE
104,104,0.8305084745762712,2025-01-05 12:15:04.860614,2025-01-05 12:15:09.452252,0 days 00:00:04.591638,1,4,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,COMPLETE
105,105,0.8126984126984127,2025-01-05 12:15:09.452572,2025-01-05 12:15:12.780756,0 days 00:00:03.328184,2,3,2.0,,,,,,,,,,,,,,,,,,,50,25.0,,,,,,,,,,,,,,,,,,,COMPLETE
106,106,0.8342780026990553,2025-01-05 12:15:12.781171,2025-01-05 12:15:18.902171,0 days 00:00:06.121000,1,8,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,COMPLETE
107,107,0.8455843469063987,2025-01-05 12:15:18.902616,2025-01-05 12:15:22.225483,0 days 00:00:03.322867,2,2,3.0,,,,,,,,,,,,,,,,,,,35,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
108,108,0.8126984126984127,2025-01-05 12:15:22.225812,2025-01-05 12:15:25.540453,0 days 00:00:03.314641,2,2,2.0,,,,,,,,,,,,,,,,,,,40,15.0,,,,,,,,,,,,,,,,,,,COMPLETE
109,109,0.7793103448275862,2025-01-05 12:15:25.540784,2025-01-05 12:15:29.752883,0 days 00:00:04.212099,3,9,3.0,,,,,,,,,,,6.0,,,,,,,,45,25.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
110,110,0.8544980443285528,2025-01-05 12:15:29.753242,2025-01-05 12:15:34.671230,0 days 00:00:04.917988,4,3,2.0,,,,,,,,,,,3.0,3.0,,,,,,,50,20.0,,,,,,,,,,,40.0,50.0,,,,,,,COMPLETE
111,111,0.8604465709728868,2025-01-05 12:15:34.671604,2025-01-05 12:15:38.489412,0 days 00:00:03.817808,3,5,1.0,,,,,,,,,,,4.0,,,,,,,,45,30.0,,,,,,,,,,,25.0,,,,,,,,COMPLETE
112,112,0.7950558213716108,2025-01-05 12:15:38.489771,2025-01-05 12:15:41.834729,0 days 00:00:03.344958,2,4,2.0,,,,,,,,,,,,,,,,,,,55,30.0,,,,,,,,,,,,,,,,,,,COMPLETE
113,113,0.6235150776728602,2025-01-05 12:15:41.835067,2025-01-05 12:15:46.822048,0 days 00:00:04.986981,4,5,1.0,,,,,,,,,,,5.0,5.0,,,,,,,45,35.0,,,,,,,,,,,30.0,55.0,,,,,,,COMPLETE
114,114,0.8961538461538462,2025-01-05 12:15:46.822424,2025-01-05 12:15:50.183609,0 days 00:00:03.361185,2,7,2.0,,,,,,,,,,,,,,,,,,,40,30.0,,,,,,,,,,,,,,,,,,,COMPLETE
115,115,0.8026819923371648,2025-01-05 12:15:50.183944,2025-01-05 12:15:56.048364,0 days 00:00:05.864420,1,6,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,COMPLETE
116,116,0.8194780737153619,2025-01-05 12:15:56.048682,2025-01-05 12:15:59.398174,0 days 00:00:03.349492,2,7,2.0,,,,,,,,,,,,,,,,,,,40,35.0,,,,,,,,,,,,,,,,,,,COMPLETE
117,117,0.7427716849451645,2025-01-05 12:15:59.398512,2025-01-05 12:16:05.551450,0 days 00:00:06.152938,1,8,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,COMPLETE
118,118,0.8455843469063987,2025-01-05 12:16:05.551802,2025-01-05 12:16:10.013344,0 days 00:00:04.461542,3,7,3.0,,,,,,,,,,,2.0,,,,,,,,60,30.0,,,,,,,,,,,10.0,,,,,,,,COMPLETE
119,119,0.8385416666666667,2025-01-05 12:16:10.013714,2025-01-05 12:16:13.364031,0 days 00:00:03.350317,2,8,4.0,,,,,,,,,,,,,,,,,,,35,25.0,,,,,,,,,,,,,,,,,,,COMPLETE
120,120,0.8385416666666667,2025-01-05 12:16:13.364368,2025-01-05 12:16:17.473689,0 days 00:00:04.109321,3,3,2.0,,,,,,,,,,,1.0,,,,,,,,40,20.0,,,,,,,,,,,10.0,,,,,,,,COMPLETE
121,121,0.8618037135278515,2025-01-05 12:16:17.474052,2025-01-05 12:16:21.588084,0 days 00:00:04.114032,3,6,1.0,,,,,,,,,,,4.0,,,,,,,,45,30.0,,,,,,,,,,,25.0,,,,,,,,COMPLETE
122,122,0.8385416666666667,2025-01-05 12:16:21.588436,2025-01-05 12:16:24.928379,0 days 00:00:03.339943,2,4,2.0,,,,,,,,,,,,,,,,,,,50,30.0,,,,,,,,,,,,,,,,,,,COMPLETE
123,123,0.8360655737704918,2025-01-05 12:16:24.928715,2025-01-05 12:16:29.037420,0 days 00:00:04.108705,3,5,1.0,,,,,,,,,,,5.0,,,,,,,,40,35.0,,,,,,,,,,,15.0,,,,,,,,COMPLETE
124,124,0.8944444444444444,2025-01-05 12:16:29.037784,2025-01-05 12:16:32.358881,0 days 00:00:03.321097,2,4,3.0,,,,,,,,,,,,,,,,,,,45,30.0,,,,,,,,,,,,,,,,,,,COMPLETE
125,125,0.8205503512880562,2025-01-05 12:16:32.359224,2025-01-05 12:16:35.308911,0 days 00:00:02.949687,1,3,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,COMPLETE
126,126,0.861228813559322,2025-01-05 12:16:35.309235,2025-01-05 12:16:38.636328,0 days 00:00:03.327093,2,4,3.0,,,,,,,,,,,,,,,,,,,55,25.0,,,,,,,,,,,,,,,,,,,COMPLETE
127,127,0.8437328954570333,2025-01-05 12:16:38.636661,2025-01-05 12:16:41.170491,0 days 00:00:02.533830,1,3,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,COMPLETE
128,128,0.8781068217874141,2025-01-05 12:16:41.170800,2025-01-05 12:16:44.525098,0 days 00:00:03.354298,2,7,3.0,,,,,,,,,,,,,,,,,,,50,15.0,,,,,,,,,,,,,,,,,,,COMPLETE
129,129,0.903125,2025-01-05 12:16:44.525430,2025-01-05 12:16:48.096405,0 days 00:00:03.570975,2,7,3.0,,,,,,,,,,,,,,,,,,,45,10.0,,,,,,,,,,,,,,,,,,,COMPLETE
130,130,0.8455843469063987,2025-01-05 12:16:48.096818,2025-01-05 12:16:51.453728,0 days 00:00:03.356910,2,7,10.0,,,,,,,,,,,,,,,,,,,45,10.0,,,,,,,,,,,,,,,,,,,COMPLETE
131,131,0.8685344827586207,2025-01-05 12:16:51.454096,2025-01-05 12:16:55.035310,0 days 00:00:03.581214,2,7,3.0,,,,,,,,,,,,,,,,,,,45,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
132,132,0.8320802005012531,2025-01-05 12:16:55.035722,2025-01-05 12:17:00.981720,0 days 00:00:05.945998,1,7,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,COMPLETE
133,133,0.8781779661016949,2025-01-05 12:17:00.982066,2025-01-05 12:17:04.612306,0 days 00:00:03.630240,2,8,2.0,,,,,,,,,,,,,,,,,,,45,10.0,,,,,,,,,,,,,,,,,,,COMPLETE
134,134,0.8544980443285528,2025-01-05 12:17:04.612645,2025-01-05 12:17:07.964963,0 days 00:00:03.352318,2,8,3.0,,,,,,,,,,,,,,,,,,,40,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
135,135,0.7830237358101135,2025-01-05 12:17:07.965309,2025-01-05 12:17:13.883699,0 days 00:00:05.918390,1,9,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,COMPLETE
136,136,0.8548009367681498,2025-01-05 12:17:13.884021,2025-01-05 12:17:17.238527,0 days 00:00:03.354506,2,7,3.0,,,,,,,,,,,,,,,,,,,45,35.0,,,,,,,,,,,,,,,,,,,COMPLETE
137,137,0.7231638418079096,2025-01-05 12:17:17.238861,2025-01-05 12:17:23.199107,0 days 00:00:05.960246,1,8,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,COMPLETE
138,138,0.6496201052016364,2025-01-05 12:17:23.199428,2025-01-05 12:17:27.591138,0 days 00:00:04.391710,3,10,2.0,,,,,,,,,,,12.0,,,,,,,,40,10.0,,,,,,,,,,,55.0,,,,,,,,COMPLETE
139,139,0.8944297082228116,2025-01-05 12:17:27.591500,2025-01-05 12:17:30.925849,0 days 00:00:03.334349,2,7,4.0,,,,,,,,,,,,,,,,,,,45,10.0,,,,,,,,,,,,,,,,,,,COMPLETE
140,140,0.8781779661016949,2025-01-05 12:17:30.926199,2025-01-05 12:17:34.288722,0 days 00:00:03.362523,2,7,2.0,,,,,,,,,,,,,,,,,,,45,10.0,,,,,,,,,,,,,,,,,,,COMPLETE
141,141,0.8847503373819163,2025-01-05 12:17:34.289064,2025-01-05 12:17:37.653067,0 days 00:00:03.364003,2,7,2.0,,,,,,,,,,,,,,,,,,,45,10.0,,,,,,,,,,,,,,,,,,,COMPLETE
142,142,0.8385416666666667,2025-01-05 12:17:37.653404,2025-01-05 12:17:41.016450,0 days 00:00:03.363046,2,7,2.0,,,,,,,,,,,,,,,,,,,45,10.0,,,,,,,,,,,,,,,,,,,COMPLETE
143,143,0.7748538011695907,2025-01-05 12:17:41.016781,2025-01-05 12:17:46.869345,0 days 00:00:05.852564,1,7,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,COMPLETE
144,144,0.8221642764015646,2025-01-05 12:17:46.869659,2025-01-05 12:17:50.207923,0 days 00:00:03.338264,2,6,2.0,,,,,,,,,,,,,,,,,,,45,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
145,145,0.8708333333333333,2025-01-05 12:17:50.208267,2025-01-05 12:17:53.559469,0 days 00:00:03.351202,2,7,3.0,,,,,,,,,,,,,,,,,,,50,10.0,,,,,,,,,,,,,,,,,,,COMPLETE
146,146,0.8170189098998888,2025-01-05 12:17:53.559802,2025-01-05 12:17:59.511284,0 days 00:00:05.951482,1,8,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,COMPLETE
147,147,0.6418504901960784,2025-01-05 12:17:59.511603,2025-01-05 12:18:03.612611,0 days 00:00:04.101008,3,9,2.0,,,,,,,,,,,10.0,,,,,,,,50,10.0,,,,,,,,,,,50.0,,,,,,,,COMPLETE
148,148,0.8286247334754797,2025-01-05 12:18:03.613027,2025-01-05 12:18:06.934919,0 days 00:00:03.321892,2,6,3.0,,,,,,,,,,,,,,,,,,,45,10.0,,,,,,,,,,,,,,,,,,,COMPLETE
149,149,0.7015306122448979,2025-01-05 12:18:06.935282,2025-01-05 12:18:12.986425,0 days 00:00:06.051143,1,8,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,COMPLETE
150,150,0.8455843469063987,2025-01-05 12:18:12.986752,2025-01-05 12:18:16.352390,0 days 00:00:03.365638,2,7,2.0,,,,,,,,,,,,,,,,,,,45,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
151,151,0.8777777777777778,2025-01-05 12:18:16.352724,2025-01-05 12:18:19.740168,0 days 00:00:03.387444,2,7,2.0,,,,,,,,,,,,,,,,,,,50,10.0,,,,,,,,,,,,,,,,,,,COMPLETE
152,152,0.8538884524744697,2025-01-05 12:18:19.740592,2025-01-05 12:18:23.107184,0 days 00:00:03.366592,2,7,4.0,,,,,,,,,,,,,,,,,,,50,10.0,,,,,,,,,,,,,,,,,,,COMPLETE
153,153,0.5511904761904762,2025-01-05 12:18:23.107519,2025-01-05 12:18:27.105841,0 days 00:00:03.998322,3,6,2.0,,,,,,,,,,,15.0,,,,,,,,45,15.0,,,,,,,,,,,60.0,,,,,,,,COMPLETE
154,154,0.8518218623481781,2025-01-05 12:18:27.106324,2025-01-05 12:18:30.478591,0 days 00:00:03.372267,2,8,2.0,,,,,,,,,,,,,,,,,,,40,10.0,,,,,,,,,,,,,,,,,,,COMPLETE
155,155,0.8523002421307506,2025-01-05 12:18:30.478943,2025-01-05 12:18:36.394630,0 days 00:00:05.915687,1,7,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,COMPLETE
156,156,0.4642857142857143,2025-01-05 12:18:36.394951,2025-01-05 12:18:40.449148,0 days 00:00:04.054197,3,8,2.0,,,,,,,,,,,12.0,,,,,,,,50,15.0,,,,,,,,,,,40.0,,,,,,,,COMPLETE
157,157,0.8492769744160178,2025-01-05 12:18:40.449503,2025-01-05 12:18:46.294146,0 days 00:00:05.844643,1,7,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,COMPLETE
158,158,0.23409090909090907,2025-01-05 12:18:46.294465,2025-01-05 12:18:55.023920,0 days 00:00:08.729455,12,6,4.0,1.0,1.0,,,,,,,,,14.0,15.0,2.0,8.0,4.0,10.0,10.0,10.0,45,5.0,15.0,25.0,,,,,,,,,50.0,5.0,30.0,10.0,55.0,25.0,40.0,10.0,COMPLETE
159,159,0.8870673952641166,2025-01-05 12:18:55.024471,2025-01-05 12:18:58.368838,0 days 00:00:03.344367,2,7,3.0,,,,,,,,,,,,,,,,,,,40,10.0,,,,,,,,,,,,,,,,,,,COMPLETE
160,160,0.6261520737327189,2025-01-05 12:18:58.369194,2025-01-05 12:19:02.688643,0 days 00:00:04.319449,3,9,3.0,,,,,,,,,,,8.0,,,,,,,,40,10.0,,,,,,,,,,,35.0,,,,,,,,COMPLETE
161,161,0.8870673952641166,2025-01-05 12:19:02.689009,2025-01-05 12:19:06.046111,0 days 00:00:03.357102,2,7,2.0,,,,,,,,,,,,,,,,,,,40,10.0,,,,,,,,,,,,,,,,,,,COMPLETE
162,162,0.8868318122555411,2025-01-05 12:19:06.046452,2025-01-05 12:19:09.618206,0 days 00:00:03.571754,2,7,3.0,,,,,,,,,,,,,,,,,,,40,10.0,,,,,,,,,,,,,,,,,,,COMPLETE
163,163,0.8781068217874141,2025-01-05 12:19:09.618549,2025-01-05 12:19:12.956550,0 days 00:00:03.338001,2,7,3.0,,,,,,,,,,,,,,,,,,,35,10.0,,,,,,,,,,,,,,,,,,,COMPLETE
164,164,0.8548009367681498,2025-01-05 12:19:12.956889,2025-01-05 12:19:16.521416,0 days 00:00:03.564527,2,6,3.0,,,,,,,,,,,,,,,,,,,40,10.0,,,,,,,,,,,,,,,,,,,COMPLETE
165,165,0.4430817610062893,2025-01-05 12:19:16.521760,2025-01-05 12:19:20.540638,0 days 00:00:04.018878,3,7,4.0,,,,,,,,,,,11.0,,,,,,,,40,15.0,,,,,,,,,,,55.0,,,,,,,,COMPLETE
166,166,0.8391134289439375,2025-01-05 12:19:20.540996,2025-01-05 12:19:26.465135,0 days 00:00:05.924139,1,8,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,COMPLETE
167,167,0.8870673952641166,2025-01-05 12:19:26.465455,2025-01-05 12:19:29.801784,0 days 00:00:03.336329,2,7,3.0,,,,,,,,,,,,,,,,,,,35,10.0,,,,,,,,,,,,,,,,,,,COMPLETE
168,168,0.46825396825396826,2025-01-05 12:19:29.802131,2025-01-05 12:19:33.869115,0 days 00:00:04.066984,3,6,4.0,,,,,,,,,,,13.0,,,,,,,,35,10.0,,,,,,,,,,,45.0,,,,,,,,COMPLETE
169,169,0.8162071846282373,2025-01-05 12:19:33.869482,2025-01-05 12:19:39.748972,0 days 00:00:05.879490,1,8,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,COMPLETE
170,170,0.8851224105461393,2025-01-05 12:19:39.749308,2025-01-05 12:19:43.103343,0 days 00:00:03.354035,2,7,5.0,,,,,,,,,,,,,,,,,,,40,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
171,171,0.8672064777327935,2025-01-05 12:19:43.103684,2025-01-05 12:19:46.433762,0 days 00:00:03.330078,2,7,4.0,,,,,,,,,,,,,,,,,,,40,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
172,172,0.8349567099567099,2025-01-05 12:19:46.434110,2025-01-05 12:19:50.010030,0 days 00:00:03.575920,2,7,5.0,,,,,,,,,,,,,,,,,,,40,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
173,173,0.715079365079365,2025-01-05 12:19:50.010369,2025-01-05 12:19:53.955189,0 days 00:00:03.944820,3,7,2.0,,,,,,,,,,,9.0,,,,,,,,40,10.0,,,,,,,,,,,50.0,,,,,,,,COMPLETE
174,174,0.849624060150376,2025-01-05 12:19:53.955549,2025-01-05 12:19:57.305800,0 days 00:00:03.350251,2,6,6.0,,,,,,,,,,,,,,,,,,,35,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
175,175,0.7321187584345479,2025-01-05 12:19:57.306246,2025-01-05 12:20:03.180416,0 days 00:00:05.874170,1,8,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,COMPLETE
176,176,0.2984802431610942,2025-01-05 12:20:03.180868,2025-01-05 12:20:10.850265,0 days 00:00:07.669397,18,7,3.0,6.0,12.0,4.0,11.0,11.0,11.0,10.0,1.0,,,10.0,12.0,10.0,1.0,10.0,2.0,2.0,4.0,35,10.0,30.0,50.0,5.0,40.0,20.0,5.0,60.0,35.0,,,45.0,10.0,5.0,20.0,10.0,35.0,25.0,55.0,COMPLETE
177,177,0.87042842215256,2025-01-05 12:20:10.850924,2025-01-05 12:20:14.200273,0 days 00:00:03.349349,2,6,2.0,,,,,,,,,,,,,,,,,,,40,10.0,,,,,,,,,,,,,,,,,,,COMPLETE
178,178,0.5381571509327303,2025-01-05 12:20:14.200620,2025-01-05 12:20:18.525944,0 days 00:00:04.325324,3,7,3.0,,,,,,,,,,,10.0,,,,,,,,30,5.0,,,,,,,,,,,35.0,,,,,,,,COMPLETE
179,179,0.903125,2025-01-05 12:20:18.526326,2025-01-05 12:20:21.873539,0 days 00:00:03.347213,2,7,2.0,,,,,,,,,,,,,,,,,,,40,10.0,,,,,,,,,,,,,,,,,,,COMPLETE
180,180,0.8342780026990553,2025-01-05 12:20:21.873882,2025-01-05 12:20:27.780505,0 days 00:00:05.906623,1,8,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,COMPLETE
181,181,0.8870673952641166,2025-01-05 12:20:27.780829,2025-01-05 12:20:31.119199,0 days 00:00:03.338370,2,7,2.0,,,,,,,,,,,,,,,,,,,40,10.0,,,,,,,,,,,,,,,,,,,COMPLETE
182,182,0.8119363395225465,2025-01-05 12:20:31.119541,2025-01-05 12:20:34.696073,0 days 00:00:03.576532,2,7,2.0,,,,,,,,,,,,,,,,,,,40,10.0,,,,,,,,,,,,,,,,,,,COMPLETE
183,183,0.87042842215256,2025-01-05 12:20:34.696417,2025-01-05 12:20:38.047402,0 days 00:00:03.350985,2,7,3.0,,,,,,,,,,,,,,,,,,,40,15.0,,,,,,,,,,,,,,,,,,,COMPLETE
184,184,0.8548009367681498,2025-01-05 12:20:38.047742,2025-01-05 12:20:41.390837,0 days 00:00:03.343095,2,6,5.0,,,,,,,,,,,,,,,,,,,40,10.0,,,,,,,,,,,,,,,,,,,COMPLETE
185,185,0.7684210526315789,2025-01-05 12:20:41.391184,2025-01-05 12:20:45.651990,0 days 00:00:04.260806,3,8,1.0,,,,,,,,,,,11.0,,,,,,,,40,10.0,,,,,,,,,,,40.0,,,,,,,,COMPLETE
186,186,0.859212684527064,2025-01-05 12:20:45.652363,2025-01-05 12:20:51.403957,0 days 00:00:05.751594,1,7,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,COMPLETE
187,187,0.8868318122555411,2025-01-05 12:20:51.404291,2025-01-05 12:20:54.824479,0 days 00:00:03.420188,2,10,2.0,,,,,,,,,,,,,,,,,,,40,15.0,,,,,,,,,,,,,,,,,,,COMPLETE
188,188,0.8870673952641166,2025-01-05 12:20:54.824819,2025-01-05 12:20:58.240007,0 days 00:00:03.415188,2,11,3.0,,,,,,,,,,,,,,,,,,,40,15.0,,,,,,,,,,,,,,,,,,,COMPLETE
189,189,0.7607142857142857,2025-01-05 12:20:58.240363,2025-01-05 12:21:04.296301,0 days 00:00:06.055938,1,10,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,COMPLETE
190,190,0.5456284153005464,2025-01-05 12:21:04.296627,2025-01-05 12:21:08.155531,0 days 00:00:03.858904,3,11,3.0,,,,,,,,,,,14.0,,,,,,,,40,15.0,,,,,,,,,,,60.0,,,,,,,,COMPLETE
191,191,0.8523002421307506,2025-01-05 12:21:08.155895,2025-01-05 12:21:11.577845,0 days 00:00:03.421950,2,11,3.0,,,,,,,,,,,,,,,,,,,40,15.0,,,,,,,,,,,,,,,,,,,COMPLETE
192,192,0.87042842215256,2025-01-05 12:21:11.578196,2025-01-05 12:21:14.990620,0 days 00:00:03.412424,2,10,2.0,,,,,,,,,,,,,,,,,,,40,15.0,,,,,,,,,,,,,,,,,,,COMPLETE
193,193,0.8938029661016949,2025-01-05 12:21:14.990960,2025-01-05 12:21:18.611848,0 days 00:00:03.620888,2,10,2.0,,,,,,,,,,,,,,,,,,,35,10.0,,,,,,,,,,,,,,,,,,,COMPLETE
194,194,0.8741776315789473,2025-01-05 12:21:18.612199,2025-01-05 12:21:22.042179,0 days 00:00:03.429980,2,12,3.0,,,,,,,,,,,,,,,,,,,35,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
195,195,0.620826259196378,2025-01-05 12:21:22.042520,2025-01-05 12:21:26.068881,0 days 00:00:04.026361,3,10,2.0,,,,,,,,,,,9.0,,,,,,,,35,15.0,,,,,,,,,,,30.0,,,,,,,,COMPLETE
196,196,0.7779850746268657,2025-01-05 12:21:26.069255,2025-01-05 12:21:32.084985,0 days 00:00:06.015730,1,11,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,COMPLETE
197,197,0.8708333333333333,2025-01-05 12:21:32.085422,2025-01-05 12:21:35.498095,0 days 00:00:03.412673,2,10,4.0,,,,,,,,,,,,,,,,,,,40,35.0,,,,,,,,,,,,,,,,,,,COMPLETE
198,198,0.8708333333333333,2025-01-05 12:21:35.498437,2025-01-05 12:21:38.921168,0 days 00:00:03.422731,2,11,1.0,,,,,,,,,,,,,,,,,,,40,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
199,199,0.5122950819672132,2025-01-05 12:21:38.921632,2025-01-05 12:21:43.357590,0 days 00:00:04.435958,3,11,3.0,,,,,,,,,,,13.0,,,,,,,,35,10.0,,,,,,,,,,,35.0,,,,,,,,COMPLETE
200,200,0.7185888738127544,2025-01-05 12:21:43.357962,2025-01-05 12:21:49.535958,0 days 00:00:06.177996,1,12,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,COMPLETE
201,201,0.9016393442622951,2025-01-05 12:21:49.536296,2025-01-05 12:21:52.950686,0 days 00:00:03.414390,2,9,2.0,,,,,,,,,,,,,,,,,,,40,10.0,,,,,,,,,,,,,,,,,,,COMPLETE
202,202,0.8544980443285528,2025-01-05 12:21:52.951032,2025-01-05 12:21:56.587584,0 days 00:00:03.636552,2,9,2.0,,,,,,,,,,,,,,,,,,,40,10.0,,,,,,,,,,,,,,,,,,,COMPLETE
203,203,0.8445623342175066,2025-01-05 12:21:56.587923,2025-01-05 12:22:00.006050,0 days 00:00:03.418127,2,9,2.0,,,,,,,,,,,,,,,,,,,40,10.0,,,,,,,,,,,,,,,,,,,COMPLETE
204,204,0.6582972582972583,2025-01-05 12:22:00.006391,2025-01-05 12:22:04.389424,0 days 00:00:04.383033,3,10,2.0,,,,,,,,,,,12.0,,,,,,,,40,10.0,,,,,,,,,,,5.0,,,,,,,,COMPLETE
205,205,0.8595628415300547,2025-01-05 12:22:04.389793,2025-01-05 12:22:07.736721,0 days 00:00:03.346928,2,7,3.0,,,,,,,,,,,,,,,,,,,40,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
206,206,0.36050724637681164,2025-01-05 12:22:07.737076,2025-01-05 12:22:13.997101,0 days 00:00:06.260025,10,9,2.0,,,,,,,,,,,7.0,13.0,13.0,11.0,8.0,13.0,13.0,12.0,35,15.0,,,,,,,,,,,55.0,30.0,60.0,50.0,45.0,10.0,15.0,15.0,COMPLETE
207,207,0.7878088201339182,2025-01-05 12:22:13.997618,2025-01-05 12:22:19.807353,0 days 00:00:05.809735,1,9,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,COMPLETE
