,number,value,datetime_start,datetime_complete,duration,params_depth,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_10,params_neurons_layer_11,params_neurons_layer_12,params_neurons_layer_13,params_neurons_layer_14,params_neurons_layer_15,params_neurons_layer_16,params_neurons_layer_17,params_neurons_layer_18,params_neurons_layer_19,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,state
130,130,0.7404961879682954,2025-01-01 21:08:15.226737,2025-01-01 21:08:48.013755,0 days 00:00:32.787018,5,165,105.0,,,,,,,,,,,140.0,130.0,155.0,,,,,,COMPLETE
131,131,0.8283769590378318,2025-01-01 21:08:48.014301,2025-01-01 21:09:08.982431,0 days 00:00:20.968130,3,150,115.0,,,,,,,,,,,130.0,,,,,,,,COMPLETE
132,132,0.8307883369008064,2025-01-01 21:09:08.982807,2025-01-01 21:09:32.968401,0 days 00:00:23.985594,4,145,120.0,,,,,,,,,,,115.0,85.0,,,,,,,COMPLETE
133,133,0.8317499848144323,2025-01-01 21:09:32.968811,2025-01-01 21:09:53.724577,0 days 00:00:20.755766,3,155,115.0,,,,,,,,,,,120.0,,,,,,,,COMPLETE
134,134,0.8296371457562203,2025-01-01 21:09:53.725109,2025-01-01 21:10:16.640479,0 days 00:00:22.915370,4,160,100.0,,,,,,,,,,,150.0,25.0,,,,,,,COMPLETE
135,135,0.8358412650894138,2025-01-01 21:10:16.640900,2025-01-01 21:10:36.549511,0 days 00:00:19.908611,3,125,105.0,,,,,,,,,,,125.0,,,,,,,,COMPLETE
136,136,0.6059196332254584,2025-01-01 21:10:36.549871,2025-01-01 21:11:32.934963,0 days 00:00:56.385092,9,125,135.0,,,,,,,,,,,140.0,200.0,170.0,160.0,135.0,85.0,85.0,,COMPLETE
137,137,0.7036634812663998,2025-01-01 21:11:32.935544,2025-01-01 21:12:04.003790,0 days 00:00:31.068246,6,120,105.0,,,,,,,,,,,135.0,50.0,145.0,75.0,,,,,COMPLETE
138,138,0.8333173134687012,2025-01-01 21:12:04.004349,2025-01-01 21:12:22.185619,0 days 00:00:18.181270,3,110,90.0,,,,,,,,,,,105.0,,,,,,,,COMPLETE
139,139,0.4838257723548398,2025-01-01 21:12:22.186030,2025-01-01 21:12:58.256512,0 days 00:00:36.070482,8,115,130.0,,,,,,,,,,,145.0,70.0,30.0,60.0,55.0,125.0,,,COMPLETE
140,140,0.8282765646454355,2025-01-01 21:12:58.256967,2025-01-01 21:13:19.536081,0 days 00:00:21.279114,4,125,95.0,,,,,,,,,,,115.0,5.0,,,,,,,COMPLETE
141,141,0.8294583334544725,2025-01-01 21:13:19.536632,2025-01-01 21:13:39.906383,0 days 00:00:20.369751,3,140,115.0,,,,,,,,,,,125.0,,,,,,,,COMPLETE
142,142,0.8167570036540803,2025-01-01 21:13:39.906790,2025-01-01 21:13:55.477112,0 days 00:00:15.570322,2,135,110.0,,,,,,,,,,,,,,,,,,,COMPLETE
143,143,0.8072375663425644,2025-01-01 21:13:55.477493,2025-01-01 21:14:12.224156,0 days 00:00:16.746663,3,25,120.0,,,,,,,,,,,125.0,,,,,,,,COMPLETE
144,144,0.8274636943510606,2025-01-01 21:14:12.224554,2025-01-01 21:14:32.481950,0 days 00:00:20.257396,3,130,105.0,,,,,,,,,,,130.0,,,,,,,,COMPLETE
145,145,0.7819251786464901,2025-01-01 21:14:32.482522,2025-01-01 21:14:59.161641,0 days 00:00:26.679119,4,120,110.0,,,,,,,,,,,135.0,175.0,,,,,,,COMPLETE
146,146,0.8304048988739219,2025-01-01 21:14:59.162046,2025-01-01 21:15:15.284002,0 days 00:00:16.121956,2,140,125.0,,,,,,,,,,,,,,,,,,,COMPLETE
147,147,0.8128810744491768,2025-01-01 21:15:15.284392,2025-01-01 21:15:29.860517,0 days 00:00:14.576125,2,150,65.0,,,,,,,,,,,,,,,,,,,COMPLETE
148,148,0.7493784228275255,2025-01-01 21:15:29.861049,2025-01-01 21:16:01.913596,0 days 00:00:32.052547,5,175,100.0,,,,,,,,,,,120.0,120.0,190.0,,,,,,COMPLETE
149,149,0.8191382192707867,2025-01-01 21:16:01.913999,2025-01-01 21:16:25.505273,0 days 00:00:23.591274,4,130,90.0,,,,,,,,,,,115.0,105.0,,,,,,,COMPLETE
150,150,0.8105772429453709,2025-01-01 21:16:25.505719,2025-01-01 21:16:46.147667,0 days 00:00:20.641948,3,115,115.0,,,,,,,,,,,155.0,,,,,,,,COMPLETE
151,151,0.832069504248752,2025-01-01 21:16:46.148184,2025-01-01 21:17:01.424949,0 days 00:00:15.276765,2,120,125.0,,,,,,,,,,,,,,,,,,,COMPLETE
152,152,0.4635436308110946,2025-01-01 21:17:01.425335,2025-01-01 21:17:54.983705,0 days 00:00:53.558370,12,125,35.0,135.0,135.0,,,,,,,,,140.0,160.0,40.0,15.0,115.0,20.0,200.0,135.0,COMPLETE
153,153,0.8301742804144361,2025-01-01 21:17:54.984306,2025-01-01 21:18:14.663043,0 days 00:00:19.678737,3,110,115.0,,,,,,,,,,,130.0,,,,,,,,COMPLETE
154,154,0.8132004981320049,2025-01-01 21:18:14.663442,2025-01-01 21:18:25.195968,0 days 00:00:10.532526,1,125,,,,,,,,,,,,,,,,,,,,COMPLETE
155,155,0.8311097917321506,2025-01-01 21:18:25.196339,2025-01-01 21:18:42.873711,0 days 00:00:17.677372,2,135,175.0,,,,,,,,,,,,,,,,,,,COMPLETE
156,156,0.834140435835351,2025-01-01 21:18:42.874236,2025-01-01 21:19:02.844786,0 days 00:00:19.970550,3,115,130.0,,,,,,,,,,,105.0,,,,,,,,COMPLETE
157,157,0.8261730688559956,2025-01-01 21:19:02.845158,2025-01-01 21:19:21.916368,0 days 00:00:19.071210,3,100,130.0,,,,,,,,,,,100.0,,,,,,,,COMPLETE
158,158,0.8250001446399333,2025-01-01 21:19:21.916778,2025-01-01 21:19:44.398846,0 days 00:00:22.482068,4,115,110.0,,,,,,,,,,,110.0,65.0,,,,,,,COMPLETE
159,159,0.8172633817795107,2025-01-01 21:19:44.399257,2025-01-01 21:20:04.335645,0 days 00:00:19.936388,3,140,120.0,,,,,,,,,,,105.0,,,,,,,,COMPLETE
160,160,0.7549824561403509,2025-01-01 21:20:04.336187,2025-01-01 21:20:27.633976,0 days 00:00:23.297789,5,105,55.0,,,,,,,,,,,95.0,140.0,15.0,,,,,,COMPLETE
161,161,0.834252572923182,2025-01-01 21:20:27.634391,2025-01-01 21:20:42.425542,0 days 00:00:14.791151,2,120,120.0,,,,,,,,,,,,,,,,,,,COMPLETE
162,162,0.8297979797979798,2025-01-01 21:20:42.425929,2025-01-01 21:20:57.445225,0 days 00:00:15.019296,2,120,120.0,,,,,,,,,,,,,,,,,,,COMPLETE
163,163,0.8138309453058342,2025-01-01 21:20:57.445764,2025-01-01 21:21:17.804883,0 days 00:00:20.359119,3,125,130.0,,,,,,,,,,,120.0,,,,,,,,COMPLETE
164,164,0.8287061288632792,2025-01-01 21:21:17.805291,2025-01-01 21:21:32.953694,0 days 00:00:15.148403,2,130,105.0,,,,,,,,,,,,,,,,,,,COMPLETE
165,165,0.799991318612894,2025-01-01 21:21:32.954072,2025-01-01 21:21:58.302112,0 days 00:00:25.348040,4,120,135.0,,,,,,,,,,,145.0,95.0,,,,,,,COMPLETE
166,166,0.8026187326655085,2025-01-01 21:21:58.302566,2025-01-01 21:22:08.555766,0 days 00:00:10.253200,1,110,,,,,,,,,,,,,,,,,,,,COMPLETE
167,167,0.8217634052459941,2025-01-01 21:22:08.556251,2025-01-01 21:22:24.255571,0 days 00:00:15.699320,2,135,120.0,,,,,,,,,,,,,,,,,,,COMPLETE
168,168,0.8369386073341574,2025-01-01 21:22:24.255959,2025-01-01 21:22:43.676858,0 days 00:00:19.420899,3,115,115.0,,,,,,,,,,,110.0,,,,,,,,COMPLETE
169,169,0.8043609087863408,2025-01-01 21:22:43.677264,2025-01-01 21:23:07.270467,0 days 00:00:23.593203,4,130,110.0,,,,,,,,,,,125.0,80.0,,,,,,,COMPLETE
170,170,0.8175081697785083,2025-01-01 21:23:07.270919,2025-01-01 21:23:25.606882,0 days 00:00:18.335963,3,155,80.0,,,,,,,,,,,85.0,,,,,,,,COMPLETE
171,171,0.8257765739747857,2025-01-01 21:23:25.607398,2025-01-01 21:23:45.030949,0 days 00:00:19.423551,3,115,115.0,,,,,,,,,,,110.0,,,,,,,,COMPLETE
172,172,0.8253950742441409,2025-01-01 21:23:45.031347,2025-01-01 21:24:00.287994,0 days 00:00:15.256647,2,115,125.0,,,,,,,,,,,,,,,,,,,COMPLETE
173,173,0.8413660743791149,2025-01-01 21:24:00.288381,2025-01-01 21:24:18.899975,0 days 00:00:18.611594,3,105,115.0,,,,,,,,,,,90.0,,,,,,,,COMPLETE
174,174,0.8091932701623384,2025-01-01 21:24:18.900522,2025-01-01 21:24:39.074438,0 days 00:00:20.173916,4,105,105.0,,,,,,,,,,,80.0,45.0,,,,,,,COMPLETE
175,175,0.8399649025584188,2025-01-01 21:24:39.074864,2025-01-01 21:24:56.921441,0 days 00:00:17.846577,3,100,100.0,,,,,,,,,,,100.0,,,,,,,,COMPLETE
176,176,0.8107999190851566,2025-01-01 21:24:56.921851,2025-01-01 21:25:10.754514,0 days 00:00:13.832663,2,100,100.0,,,,,,,,,,,,,,,,,,,COMPLETE
177,177,0.7978910194399904,2025-01-01 21:25:10.754905,2025-01-01 21:25:20.429509,0 days 00:00:09.674604,1,85,,,,,,,,,,,,,,,,,,,,COMPLETE
178,178,0.8287953795379538,2025-01-01 21:25:20.429914,2025-01-01 21:25:38.112642,0 days 00:00:17.682728,3,95,95.0,,,,,,,,,,,90.0,,,,,,,,COMPLETE
179,179,0.8271476702614426,2025-01-01 21:25:38.113172,2025-01-01 21:25:59.177070,0 days 00:00:21.063898,4,105,115.0,,,,,,,,,,,95.0,30.0,,,,,,,COMPLETE
180,180,0.8345292362899049,2025-01-01 21:25:59.177501,2025-01-01 21:26:13.599446,0 days 00:00:14.421945,2,110,100.0,,,,,,,,,,,,,,,,,,,COMPLETE
181,181,0.8076783037052901,2025-01-01 21:26:13.599858,2025-01-01 21:26:28.066744,0 days 00:00:14.466886,2,110,100.0,,,,,,,,,,,,,,,,,,,COMPLETE
182,182,0.8453040805184323,2025-01-01 21:26:28.067172,2025-01-01 21:26:46.762699,0 days 00:00:18.695527,3,110,105.0,,,,,,,,,,,100.0,,,,,,,,COMPLETE
183,183,0.8318090130425153,2025-01-01 21:26:46.763249,2025-01-01 21:27:04.374996,0 days 00:00:17.611747,3,100,85.0,,,,,,,,,,,100.0,,,,,,,,COMPLETE
184,184,0.8321339173967459,2025-01-01 21:27:04.375417,2025-01-01 21:27:22.534320,0 days 00:00:18.158903,3,100,105.0,,,,,,,,,,,90.0,,,,,,,,COMPLETE
185,185,0.8057154810188247,2025-01-01 21:27:22.534723,2025-01-01 21:27:44.439764,0 days 00:00:21.905041,4,90,105.0,,,,,,,,,,,110.0,75.0,,,,,,,COMPLETE
186,186,0.8097340930674264,2025-01-01 21:27:44.440350,2025-01-01 21:28:02.622606,0 days 00:00:18.182256,3,110,90.0,,,,,,,,,,,90.0,,,,,,,,COMPLETE
187,187,0.8281735110340593,2025-01-01 21:28:02.623003,2025-01-01 21:28:16.454271,0 days 00:00:13.831268,2,95,95.0,,,,,,,,,,,,,,,,,,,COMPLETE
188,188,0.8314993071892159,2025-01-01 21:28:16.454698,2025-01-01 21:28:35.264454,0 days 00:00:18.809756,3,105,110.0,,,,,,,,,,,100.0,,,,,,,,COMPLETE
189,189,0.8138647490820073,2025-01-01 21:28:35.264857,2025-01-01 21:28:55.793824,0 days 00:00:20.528967,4,110,100.0,,,,,,,,,,,85.0,60.0,,,,,,,COMPLETE
190,190,0.833024079871191,2025-01-01 21:28:55.794393,2025-01-01 21:29:06.162672,0 days 00:00:10.368279,1,110,,,,,,,,,,,,,,,,,,,,COMPLETE
191,191,0.8373392173107991,2025-01-01 21:29:06.163068,2025-01-01 21:29:21.073982,0 days 00:00:14.910914,2,120,120.0,,,,,,,,,,,,,,,,,,,COMPLETE
192,192,0.5308772500542183,2025-01-01 21:29:21.074399,2025-01-01 21:30:14.480751,0 days 00:00:53.406352,10,120,115.0,,,,,,,,,,,160.0,110.0,55.0,155.0,170.0,55.0,175.0,105.0,COMPLETE
193,193,0.8276808740336423,2025-01-01 21:30:14.481420,2025-01-01 21:30:37.003977,0 days 00:00:22.522557,3,125,190.0,,,,,,,,,,,115.0,,,,,,,,COMPLETE
194,194,0.8179159197815286,2025-01-01 21:30:37.004394,2025-01-01 21:30:51.976571,0 days 00:00:14.972177,2,115,110.0,,,,,,,,,,,,,,,,,,,COMPLETE
195,195,0.8210735471145338,2025-01-01 21:30:51.976992,2025-01-01 21:31:10.947707,0 days 00:00:18.970715,3,105,120.0,,,,,,,,,,,105.0,,,,,,,,COMPLETE
196,196,0.8291526033931866,2025-01-01 21:31:10.948266,2025-01-01 21:31:26.040918,0 days 00:00:15.092652,2,120,115.0,,,,,,,,,,,,,,,,,,,COMPLETE
197,197,0.8130321301851249,2025-01-01 21:31:26.041325,2025-01-01 21:31:36.490505,0 days 00:00:10.449180,1,115,,,,,,,,,,,,,,,,,,,,COMPLETE
198,198,0.8212786463910902,2025-01-01 21:31:36.490907,2025-01-01 21:32:01.338151,0 days 00:00:24.847244,3,170,180.0,,,,,,,,,,,135.0,,,,,,,,COMPLETE
199,199,0.8345285677315467,2025-01-01 21:32:01.338604,2025-01-01 21:32:25.320344,0 days 00:00:23.981740,4,125,105.0,,,,,,,,,,,120.0,120.0,,,,,,,COMPLETE
200,200,0.8225006383971682,2025-01-01 21:32:25.320923,2025-01-01 21:32:50.540364,0 days 00:00:25.219441,4,125,95.0,,,,,,,,,,,155.0,120.0,,,,,,,COMPLETE
201,201,0.7622346418218413,2025-01-01 21:32:50.540814,2025-01-01 21:33:20.217274,0 days 00:00:29.676460,5,125,110.0,,,,,,,,,,,120.0,155.0,105.0,,,,,,COMPLETE
202,202,0.7750373822025942,2025-01-01 21:33:20.217876,2025-01-01 21:33:44.804999,0 days 00:00:24.587123,4,120,105.0,,,,,,,,,,,120.0,135.0,,,,,,,COMPLETE
203,203,0.8289108233987096,2025-01-01 21:33:44.805452,2025-01-01 21:34:04.624208,0 days 00:00:19.818756,3,110,110.0,,,,,,,,,,,130.0,,,,,,,,COMPLETE
204,204,0.842813277681286,2025-01-01 21:34:04.624648,2025-01-01 21:34:20.568095,0 days 00:00:15.943447,2,130,125.0,,,,,,,,,,,,,,,,,,,COMPLETE
205,205,0.8273670510387778,2025-01-01 21:34:20.568518,2025-01-01 21:34:36.413092,0 days 00:00:15.844574,2,130,125.0,,,,,,,,,,,,,,,,,,,COMPLETE
206,206,0.8173452389481981,2025-01-01 21:34:36.413658,2025-01-01 21:34:51.100007,0 days 00:00:14.686349,2,125,100.0,,,,,,,,,,,,,,,,,,,COMPLETE
207,207,0.8134295222373666,2025-01-01 21:34:51.100420,2025-01-01 21:35:01.461946,0 days 00:00:10.361526,1,120,,,,,,,,,,,,,,,,,,,,COMPLETE
208,208,0.8251213708191336,2025-01-01 21:35:01.462343,2025-01-01 21:35:16.245838,0 days 00:00:14.783495,2,105,120.0,,,,,,,,,,,,,,,,,,,COMPLETE
209,209,0.830969995889848,2025-01-01 21:35:16.246248,2025-01-01 21:35:40.753179,0 days 00:00:24.506931,3,115,195.0,,,,,,,,,,,170.0,,,,,,,,COMPLETE
210,210,0.7997412008281574,2025-01-01 21:35:40.753765,2025-01-01 21:36:06.166429,0 days 00:00:25.412664,4,160,105.0,,,,,,,,,,,150.0,90.0,,,,,,,COMPLETE
211,211,0.8273318839716481,2025-01-01 21:36:06.166887,2025-01-01 21:36:26.408799,0 days 00:00:20.241912,3,130,115.0,,,,,,,,,,,115.0,,,,,,,,COMPLETE
212,212,0.8288985310261906,2025-01-01 21:36:26.409194,2025-01-01 21:36:46.331401,0 days 00:00:19.922207,3,135,120.0,,,,,,,,,,,105.0,,,,,,,,COMPLETE
213,213,0.8360641126576449,2025-01-01 21:36:46.331930,2025-01-01 21:37:01.350518,0 days 00:00:15.018588,2,120,115.0,,,,,,,,,,,,,,,,,,,COMPLETE
214,214,0.8160396095789354,2025-01-01 21:37:01.351006,2025-01-01 21:37:15.139560,0 days 00:00:13.788554,2,120,70.0,,,,,,,,,,,,,,,,,,,COMPLETE
215,215,0.8236089012558556,2025-01-01 21:37:15.139950,2025-01-01 21:37:30.572707,0 days 00:00:15.432757,2,115,125.0,,,,,,,,,,,,,,,,,,,COMPLETE
216,216,0.8260945668409261,2025-01-01 21:37:30.573130,2025-01-01 21:37:40.904888,0 days 00:00:10.331758,1,115,,,,,,,,,,,,,,,,,,,,COMPLETE
217,217,0.818440594059406,2025-01-01 21:37:40.905294,2025-01-01 21:37:56.174412,0 days 00:00:15.269118,2,125,115.0,,,,,,,,,,,,,,,,,,,COMPLETE
218,218,0.8259040459578614,2025-01-01 21:37:56.174953,2025-01-01 21:38:14.266323,0 days 00:00:18.091370,3,110,110.0,,,,,,,,,,,70.0,,,,,,,,COMPLETE
219,219,0.798442168160478,2025-01-01 21:38:14.266772,2025-01-01 21:38:24.900704,0 days 00:00:10.633932,1,125,,,,,,,,,,,,,,,,,,,,COMPLETE
220,220,0.82655212329777,2025-01-01 21:38:24.901106,2025-01-01 21:38:39.461309,0 days 00:00:14.560203,2,120,100.0,,,,,,,,,,,,,,,,,,,COMPLETE
221,221,0.8453069657615112,2025-01-01 21:38:39.461739,2025-01-01 21:38:59.795588,0 days 00:00:20.333849,3,130,115.0,,,,,,,,,,,115.0,,,,,,,,COMPLETE
222,222,0.8276394052044609,2025-01-01 21:38:59.796118,2025-01-01 21:39:19.592238,0 days 00:00:19.796120,3,130,115.0,,,,,,,,,,,100.0,,,,,,,,COMPLETE
223,223,0.8111456378986868,2025-01-01 21:39:19.592708,2025-01-01 21:39:43.403545,0 days 00:00:23.810837,4,125,105.0,,,,,,,,,,,110.0,110.0,,,,,,,COMPLETE
224,224,0.8466262143003005,2025-01-01 21:39:43.403987,2025-01-01 21:40:02.830768,0 days 00:00:19.426781,3,130,120.0,,,,,,,,,,,95.0,,,,,,,,COMPLETE
225,225,0.8247576424296581,2025-01-01 21:40:02.831211,2025-01-01 21:40:21.970234,0 days 00:00:19.139023,3,130,120.0,,,,,,,,,,,80.0,,,,,,,,COMPLETE
226,226,0.8384229572725541,2025-01-01 21:40:21.970828,2025-01-01 21:40:37.361806,0 days 00:00:15.390978,2,115,125.0,,,,,,,,,,,,,,,,,,,COMPLETE
227,227,0.8116484849651932,2025-01-01 21:40:37.362231,2025-01-01 21:40:56.805997,0 days 00:00:19.443766,3,115,125.0,,,,,,,,,,,95.0,,,,,,,,COMPLETE
228,228,0.8173264947262517,2025-01-01 21:40:56.806433,2025-01-01 21:41:13.665746,0 days 00:00:16.859313,2,145,130.0,,,,,,,,,,,,,,,,,,,COMPLETE
229,229,0.8148473974611259,2025-01-01 21:41:13.666270,2025-01-01 21:41:34.412706,0 days 00:00:20.746436,3,120,125.0,,,,,,,,,,,145.0,,,,,,,,COMPLETE
230,230,0.8324305683811987,2025-01-01 21:41:34.413177,2025-01-01 21:41:50.158081,0 days 00:00:15.744904,2,135,120.0,,,,,,,,,,,,,,,,,,,COMPLETE
231,231,0.8296318527410964,2025-01-01 21:41:50.158518,2025-01-01 21:42:05.115543,0 days 00:00:14.957025,2,110,115.0,,,,,,,,,,,,,,,,,,,COMPLETE
232,232,0.8204951777077127,2025-01-01 21:42:05.115967,2025-01-01 21:42:20.454754,0 days 00:00:15.338787,2,105,140.0,,,,,,,,,,,,,,,,,,,COMPLETE
233,233,0.8211918717358087,2025-01-01 21:42:20.455243,2025-01-01 21:42:39.442524,0 days 00:00:18.987281,3,115,120.0,,,,,,,,,,,95.0,,,,,,,,COMPLETE
234,234,0.8285639412997903,2025-01-01 21:42:39.443025,2025-01-01 21:42:59.594576,0 days 00:00:20.151551,3,130,115.0,,,,,,,,,,,110.0,,,,,,,,COMPLETE
235,235,0.8299331981353864,2025-01-01 21:42:59.595013,2025-01-01 21:43:14.108353,0 days 00:00:14.513340,2,100,110.0,,,,,,,,,,,,,,,,,,,COMPLETE
236,236,0.8269269668440915,2025-01-01 21:43:14.108790,2025-01-01 21:43:24.392879,0 days 00:00:10.284089,1,110,,,,,,,,,,,,,,,,,,,,COMPLETE
237,237,0.8364328479562422,2025-01-01 21:43:24.393332,2025-01-01 21:43:44.542955,0 days 00:00:20.149623,3,120,120.0,,,,,,,,,,,140.0,,,,,,,,COMPLETE
238,238,0.8331279014511825,2025-01-01 21:43:44.543516,2025-01-01 21:44:04.991649,0 days 00:00:20.448133,3,120,125.0,,,,,,,,,,,140.0,,,,,,,,COMPLETE
239,239,0.8262981720805682,2025-01-01 21:44:04.992089,2025-01-01 21:44:25.084026,0 days 00:00:20.091937,3,120,120.0,,,,,,,,,,,135.0,,,,,,,,COMPLETE
240,240,0.8249389499389499,2025-01-01 21:44:25.084476,2025-01-01 21:44:46.129791,0 days 00:00:21.045315,3,125,125.0,,,,,,,,,,,150.0,,,,,,,,COMPLETE
241,241,0.8324462789229045,2025-01-01 21:44:46.130373,2025-01-01 21:45:01.205780,0 days 00:00:15.075407,2,115,115.0,,,,,,,,,,,,,,,,,,,COMPLETE
242,242,0.8109049258963164,2025-01-01 21:45:01.206215,2025-01-01 21:45:16.260385,0 days 00:00:15.054170,2,115,110.0,,,,,,,,,,,,,,,,,,,COMPLETE
243,243,0.8345327860188154,2025-01-01 21:45:16.260789,2025-01-01 21:45:36.276563,0 days 00:00:20.015774,3,110,120.0,,,,,,,,,,,130.0,,,,,,,,COMPLETE
244,244,0.8341664402789097,2025-01-01 21:45:36.277056,2025-01-01 21:45:57.689099,0 days 00:00:21.412043,3,130,130.0,,,,,,,,,,,135.0,,,,,,,,COMPLETE
245,245,0.8066718552091441,2025-01-01 21:45:57.689655,2025-01-01 21:46:19.693734,0 days 00:00:22.004079,4,120,120.0,,,,,,,,,,,125.0,40.0,,,,,,,COMPLETE
246,246,0.8260113426188629,2025-01-01 21:46:19.694184,2025-01-01 21:46:40.487816,0 days 00:00:20.793632,3,135,120.0,,,,,,,,,,,130.0,,,,,,,,COMPLETE
247,247,0.8245400047483381,2025-01-01 21:46:40.488278,2025-01-01 21:47:00.953371,0 days 00:00:20.465093,3,125,115.0,,,,,,,,,,,140.0,,,,,,,,COMPLETE
248,248,0.8045346062052506,2025-01-01 21:47:00.953965,2025-01-01 21:47:26.419784,0 days 00:00:25.465819,4,115,185.0,,,,,,,,,,,90.0,95.0,,,,,,,COMPLETE
249,249,0.8358066631808332,2025-01-01 21:47:26.420198,2025-01-01 21:47:46.660079,0 days 00:00:20.239881,3,140,125.0,,,,,,,,,,,100.0,,,,,,,,COMPLETE
250,250,0.8191335840474152,2025-01-01 21:47:46.660531,2025-01-01 21:48:07.236404,0 days 00:00:20.575873,3,140,130.0,,,,,,,,,,,100.0,,,,,,,,COMPLETE
251,251,0.8199078912280449,2025-01-01 21:48:07.236994,2025-01-01 21:48:29.445086,0 days 00:00:22.208092,4,140,135.0,,,,,,,,,,,105.0,15.0,,,,,,,COMPLETE
252,252,0.8282656529822234,2025-01-01 21:48:29.445543,2025-01-01 21:48:45.390524,0 days 00:00:15.944981,2,150,110.0,,,,,,,,,,,,,,,,,,,COMPLETE
253,253,0.8372379778051788,2025-01-01 21:48:45.390952,2025-01-01 21:49:05.246698,0 days 00:00:19.855746,3,130,125.0,,,,,,,,,,,100.0,,,,,,,,COMPLETE
254,254,0.8324780853771561,2025-01-01 21:49:05.247292,2025-01-01 21:49:26.646557,0 days 00:00:21.399265,3,185,125.0,,,,,,,,,,,95.0,,,,,,,,COMPLETE
255,255,0.8316363485855012,2025-01-01 21:49:26.647003,2025-01-01 21:49:42.631947,0 days 00:00:15.984944,2,130,125.0,,,,,,,,,,,,,,,,,,,COMPLETE
256,256,0.3051558752997602,2025-01-01 21:49:42.632373,2025-01-01 21:50:45.649386,0 days 00:01:03.017013,14,135,180.0,85.0,95.0,120.0,75.0,,,,,,,85.0,50.0,125.0,95.0,80.0,160.0,145.0,30.0,COMPLETE
257,257,0.8222397363330228,2025-01-01 21:50:45.650148,2025-01-01 21:51:06.113327,0 days 00:00:20.463179,4,130,50.0,,,,,,,,,,,100.0,65.0,,,,,,,COMPLETE
258,258,0.8354212367610663,2025-01-01 21:51:06.113813,2025-01-01 21:51:26.445905,0 days 00:00:20.332092,3,125,135.0,,,,,,,,,,,105.0,,,,,,,,COMPLETE
259,259,0.8480888936135029,2025-01-01 21:51:26.446462,2025-01-01 21:51:47.153248,0 days 00:00:20.706786,3,125,145.0,,,,,,,,,,,105.0,,,,,,,,COMPLETE
260,260,0.8207713945639037,2025-01-01 21:51:47.153710,2025-01-01 21:52:08.068013,0 days 00:00:20.914303,3,125,150.0,,,,,,,,,,,105.0,,,,,,,,COMPLETE
261,261,0.8352559470390097,2025-01-01 21:52:08.068477,2025-01-01 21:52:24.107261,0 days 00:00:16.038784,2,125,140.0,,,,,,,,,,,,,,,,,,,COMPLETE
262,262,0.8229105029585799,2025-01-01 21:52:24.107847,2025-01-01 21:52:34.863011,0 days 00:00:10.755164,1,125,,,,,,,,,,,,,,,,,,,,COMPLETE
263,263,0.8293638120850492,2025-01-01 21:52:34.863431,2025-01-01 21:52:53.433794,0 days 00:00:18.570363,2,200,140.0,,,,,,,,,,,,,,,,,,,COMPLETE
264,264,0.8275264790745214,2025-01-01 21:52:53.434223,2025-01-01 21:53:08.922990,0 days 00:00:15.488767,2,120,130.0,,,,,,,,,,,,,,,,,,,COMPLETE
265,265,0.8391652550742508,2025-01-01 21:53:08.923419,2025-01-01 21:53:19.836922,0 days 00:00:10.913503,1,130,,,,,,,,,,,,,,,,,,,,COMPLETE
266,266,0.8230258965297491,2025-01-01 21:53:19.837315,2025-01-01 21:53:30.562184,0 days 00:00:10.724869,1,130,,,,,,,,,,,,,,,,,,,,COMPLETE
267,267,0.813633845246859,2025-01-01 21:53:30.562776,2025-01-01 21:53:41.389606,0 days 00:00:10.826830,1,130,,,,,,,,,,,,,,,,,,,,COMPLETE
268,268,0.8224571235529388,2025-01-01 21:53:41.390020,2025-01-01 21:53:51.962065,0 days 00:00:10.572045,1,125,,,,,,,,,,,,,,,,,,,,COMPLETE
269,269,0.8217078398548117,2025-01-01 21:53:51.962487,2025-01-01 21:54:08.222219,0 days 00:00:16.259732,2,130,140.0,,,,,,,,,,,,,,,,,,,COMPLETE
270,270,0.8255561348627042,2025-01-01 21:54:08.222663,2025-01-01 21:54:18.912335,0 days 00:00:10.689672,1,125,,,,,,,,,,,,,,,,,,,,COMPLETE
271,271,0.8376567940443758,2025-01-01 21:54:18.912788,2025-01-01 21:54:35.565322,0 days 00:00:16.652534,2,135,145.0,,,,,,,,,,,,,,,,,,,COMPLETE
272,272,0.8368355995055625,2025-01-01 21:54:35.565911,2025-01-01 21:54:52.045709,0 days 00:00:16.479798,2,135,135.0,,,,,,,,,,,,,,,,,,,COMPLETE
273,273,0.8389806812404677,2025-01-01 21:54:52.046141,2025-01-01 21:55:09.066312,0 days 00:00:17.020171,2,135,155.0,,,,,,,,,,,,,,,,,,,COMPLETE
274,274,0.83231159211851,2025-01-01 21:55:09.066750,2025-01-01 21:55:20.045707,0 days 00:00:10.978957,1,135,,,,,,,,,,,,,,,,,,,,COMPLETE
275,275,0.8290629459090985,2025-01-01 21:55:20.046130,2025-01-01 21:55:36.766049,0 days 00:00:16.719919,2,130,145.0,,,,,,,,,,,,,,,,,,,COMPLETE
