,number,value,datetime_start,datetime_complete,duration,params_depth,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_10,params_neurons_layer_11,params_neurons_layer_12,params_neurons_layer_13,params_neurons_layer_14,params_neurons_layer_15,params_neurons_layer_16,params_neurons_layer_17,params_neurons_layer_18,params_neurons_layer_19,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,state
118,118,0.8755102694557845,2024-12-31 23:16:25.752454,2024-12-31 23:17:47.914392,0 days 00:01:22.161938,4,35,5.0,,,,,,,,,,,65.0,105.0,,,,,,,COMPLETE
119,119,0.8882221177971895,2024-12-31 23:17:47.915113,2024-12-31 23:19:27.696467,0 days 00:01:39.781354,6,20,15.0,,,,,,,,,,,65.0,95.0,45.0,15.0,,,,,COMPLETE
120,120,0.8575856347486458,2024-12-31 23:19:27.697915,2024-12-31 23:21:00.709953,0 days 00:01:33.012038,6,15,15.0,,,,,,,,,,,45.0,100.0,45.0,10.0,,,,,COMPLETE
121,121,0.883627741888489,2024-12-31 23:21:00.710675,2024-12-31 23:22:24.368464,0 days 00:01:23.657789,5,20,10.0,,,,,,,,,,,70.0,85.0,20.0,,,,,,COMPLETE
122,122,0.8664203517015381,2024-12-31 23:22:24.369176,2024-12-31 23:23:48.183611,0 days 00:01:23.814435,5,20,10.0,,,,,,,,,,,80.0,80.0,25.0,,,,,,COMPLETE
123,123,0.8728514424364846,2024-12-31 23:23:48.184310,2024-12-31 23:25:15.795357,0 days 00:01:27.611047,5,25,5.0,,,,,,,,,,,60.0,90.0,45.0,,,,,,COMPLETE
124,124,0.8824424100879755,2024-12-31 23:25:15.796077,2024-12-31 23:27:14.191520,0 days 00:01:58.395443,4,30,190.0,,,,,,,,,,,70.0,95.0,,,,,,,COMPLETE
125,125,0.8786213068024714,2024-12-31 23:27:14.192212,2024-12-31 23:28:30.027599,0 days 00:01:15.835387,4,30,5.0,,,,,,,,,,,50.0,95.0,,,,,,,COMPLETE
126,126,0.8501374259026,2024-12-31 23:28:30.028290,2024-12-31 23:30:20.508076,0 days 00:01:50.479786,7,35,10.0,,,,,,,,,,,70.0,85.0,20.0,45.0,35.0,,,,COMPLETE
127,127,0.8699439622901163,2024-12-31 23:30:20.508814,2024-12-31 23:32:07.548291,0 days 00:01:47.039477,5,40,15.0,,,,,,,,,,,75.0,110.0,70.0,,,,,,COMPLETE
128,128,0.8699270864031629,2024-12-31 23:32:07.549003,2024-12-31 23:33:42.964518,0 days 00:01:35.415515,6,15,10.0,,,,,,,,,,,35.0,95.0,60.0,25.0,,,,,COMPLETE
129,129,0.8771731175452213,2024-12-31 23:33:42.965291,2024-12-31 23:35:28.831199,0 days 00:01:45.865908,4,20,200.0,,,,,,,,,,,55.0,75.0,,,,,,,COMPLETE
130,130,0.8810663692516609,2024-12-31 23:35:28.831898,2024-12-31 23:37:13.542187,0 days 00:01:44.710289,4,5,190.0,,,,,,,,,,,60.0,105.0,,,,,,,COMPLETE
131,131,0.8171031493282742,2024-12-31 23:37:13.542901,2024-12-31 23:39:00.749375,0 days 00:01:47.206474,4,5,190.0,,,,,,,,,,,60.0,105.0,,,,,,,COMPLETE
132,132,0.87232473546342,2024-12-31 23:39:00.750081,2024-12-31 23:40:57.851033,0 days 00:01:57.100952,4,30,190.0,,,,,,,,,,,70.0,85.0,,,,,,,COMPLETE
133,133,0.8744246819143892,2024-12-31 23:40:57.851724,2024-12-31 23:43:05.513772,0 days 00:02:07.662048,5,5,180.0,,,,,,,,,,,80.0,100.0,80.0,,,,,,COMPLETE
134,134,0.8683625590872495,2024-12-31 23:43:05.514478,2024-12-31 23:45:21.187815,0 days 00:02:15.673337,6,10,195.0,,,,,,,,,,,65.0,70.0,10.0,95.0,,,,,COMPLETE
135,135,0.85583675729818,2024-12-31 23:45:21.188555,2024-12-31 23:46:55.499750,0 days 00:01:34.311195,4,15,100.0,,,,,,,,,,,50.0,110.0,,,,,,,COMPLETE
136,136,0.8304469471830536,2024-12-31 23:46:55.500448,2024-12-31 23:47:44.588559,0 days 00:00:49.088111,3,25,5.0,,,,,,,,,,,40.0,,,,,,,,COMPLETE
137,137,0.8241229374979051,2024-12-31 23:47:44.589499,2024-12-31 23:48:26.539656,0 days 00:00:41.950157,2,25,15.0,,,,,,,,,,,,,,,,,,,COMPLETE
138,138,0.08497536945812807,2024-12-31 23:48:26.540312,2024-12-31 23:50:41.019993,0 days 00:02:14.479681,5,35,185.0,,,,,,,,,,,75.0,95.0,25.0,,,,,,COMPLETE
139,139,0.8790913185851009,2024-12-31 23:50:41.020702,2024-12-31 23:52:07.440946,0 days 00:01:26.420244,3,20,170.0,,,,,,,,,,,65.0,,,,,,,,COMPLETE
140,140,0.8723818107408412,2024-12-31 23:52:07.441620,2024-12-31 23:53:40.921019,0 days 00:01:33.479399,4,15,90.0,,,,,,,,,,,55.0,120.0,,,,,,,COMPLETE
141,141,0.8754499234040434,2024-12-31 23:53:40.921723,2024-12-31 23:55:51.862267,0 days 00:02:10.940544,4,40,175.0,,,,,,,,,,,145.0,80.0,,,,,,,COMPLETE
142,142,0.8764903435182793,2024-12-31 23:55:51.862975,2024-12-31 23:57:20.327216,0 days 00:01:28.464241,3,30,160.0,,,,,,,,,,,70.0,,,,,,,,COMPLETE
143,143,0.8784621582373804,2024-12-31 23:57:20.327944,2024-12-31 23:59:36.792731,0 days 00:02:16.464787,5,45,180.0,,,,,,,,,,,90.0,85.0,45.0,,,,,,COMPLETE
144,144,0.3827227715342064,2024-12-31 23:59:36.793431,2025-01-01 00:03:44.352267,0 days 00:04:07.558836,11,25,130.0,105.0,,,,,,,,,,160.0,90.0,105.0,60.0,180.0,20.0,30.0,100.0,COMPLETE
145,145,0.8782373260134959,2025-01-01 00:03:44.353047,2025-01-01 00:05:56.417088,0 days 00:02:12.064041,4,35,140.0,,,,,,,,,,,180.0,75.0,,,,,,,COMPLETE
146,146,0.8733269788873614,2025-01-01 00:05:56.417808,2025-01-01 00:07:12.608415,0 days 00:01:16.190607,5,5,5.0,,,,,,,,,,,60.0,80.0,30.0,,,,,,COMPLETE
147,147,0.8652361603698733,2025-01-01 00:07:12.609120,2025-01-01 00:08:19.212074,0 days 00:01:06.602954,3,50,15.0,,,,,,,,,,,85.0,,,,,,,,COMPLETE
148,148,0.2951245672189845,2025-01-01 00:08:19.213024,2025-01-01 00:12:32.508256,0 days 00:04:13.295232,12,20,185.0,135.0,40.0,,,,,,,,,135.0,65.0,5.0,35.0,125.0,115.0,65.0,75.0,COMPLETE
149,149,0.8755122814497063,2025-01-01 00:12:32.509059,2025-01-01 00:15:40.494614,0 days 00:03:07.985555,4,200,195.0,,,,,,,,,,,150.0,100.0,,,,,,,COMPLETE
150,150,0.8801298613060113,2025-01-01 00:15:40.495324,2025-01-01 00:17:18.204292,0 days 00:01:37.708968,5,10,20.0,,,,,,,,,,,70.0,115.0,55.0,,,,,,COMPLETE
151,151,0.8389521736537551,2025-01-01 00:17:18.205019,2025-01-01 00:18:17.656081,0 days 00:00:59.451062,3,30,10.0,,,,,,,,,,,75.0,,,,,,,,COMPLETE
152,152,0.85581801328409,2025-01-01 00:18:17.656778,2025-01-01 00:19:04.881789,0 days 00:00:47.225011,2,55,10.0,,,,,,,,,,,,,,,,,,,COMPLETE
153,153,0.5385456547899852,2025-01-01 00:19:04.882366,2025-01-01 00:21:09.466829,0 days 00:02:04.584463,8,20,25.0,,,,,,,,,,,45.0,65.0,15.0,80.0,105.0,60.0,,,COMPLETE
154,154,0.8827037755470919,2025-01-01 00:21:09.467569,2025-01-01 00:23:04.124021,0 days 00:01:54.656452,4,45,150.0,,,,,,,,,,,80.0,90.0,,,,,,,COMPLETE
155,155,0.8768453686519319,2025-01-01 00:23:04.124718,2025-01-01 00:24:59.003611,0 days 00:01:54.878893,4,45,155.0,,,,,,,,,,,80.0,90.0,,,,,,,COMPLETE
156,156,0.8785114198572012,2025-01-01 00:24:59.004311,2025-01-01 00:27:01.048357,0 days 00:02:02.044046,4,35,150.0,,,,,,,,,,,115.0,95.0,,,,,,,COMPLETE
157,157,0.8748504256782146,2025-01-01 00:27:01.049057,2025-01-01 00:29:44.363752,0 days 00:02:43.314695,5,50,160.0,,,,,,,,,,,170.0,105.0,65.0,,,,,,COMPLETE
158,158,0.8495548193596905,2025-01-01 00:29:44.364459,2025-01-01 00:32:03.440639,0 days 00:02:19.076180,6,25,170.0,,,,,,,,,,,80.0,85.0,40.0,115.0,,,,,COMPLETE
159,159,0.8705749619500094,2025-01-01 00:32:03.441350,2025-01-01 00:33:42.574295,0 days 00:01:39.132945,4,40,165.0,,,,,,,,,,,10.0,95.0,,,,,,,COMPLETE
160,160,0.8041009336066882,2025-01-01 00:33:42.574994,2025-01-01 00:34:42.205060,0 days 00:00:59.630066,3,30,5.0,,,,,,,,,,,85.0,,,,,,,,COMPLETE
161,161,0.8788764737324114,2025-01-01 00:34:42.205740,2025-01-01 00:35:44.309001,0 days 00:01:02.103261,3,45,15.0,,,,,,,,,,,65.0,,,,,,,,COMPLETE
162,162,0.8763940793597722,2025-01-01 00:35:44.309694,2025-01-01 00:37:14.460531,0 days 00:01:30.150837,4,55,10.0,,,,,,,,,,,60.0,130.0,,,,,,,COMPLETE
163,163,0.8458589286545621,2025-01-01 00:37:14.461233,2025-01-01 00:37:58.744287,0 days 00:00:44.283054,2,40,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
164,164,0.8692742338027951,2025-01-01 00:37:58.744980,2025-01-01 00:39:20.520518,0 days 00:01:21.775538,4,60,5.0,,,,,,,,,,,75.0,70.0,,,,,,,COMPLETE
165,165,0.548231197760542,2025-01-01 00:39:20.521230,2025-01-01 00:41:59.113709,0 days 00:02:38.592479,9,15,20.0,,,,,,,,,,,55.0,80.0,80.0,5.0,90.0,155.0,80.0,,COMPLETE
166,166,0.8766402321662832,2025-01-01 00:41:59.114465,2025-01-01 00:44:42.259517,0 days 00:02:43.145052,5,150,145.0,,,,,,,,,,,65.0,90.0,100.0,,,,,,COMPLETE
167,167,0.871088898937034,2025-01-01 00:44:42.260252,2025-01-01 00:45:38.515511,0 days 00:00:56.255259,3,25,10.0,,,,,,,,,,,65.0,,,,,,,,COMPLETE
168,168,0.875541161763056,2025-01-01 00:45:38.516242,2025-01-01 00:48:08.850733,0 days 00:02:30.334491,5,35,175.0,,,,,,,,,,,155.0,75.0,55.0,,,,,,COMPLETE
169,169,0.8518289072839396,2025-01-01 00:48:08.851460,2025-01-01 00:49:28.108386,0 days 00:01:19.256926,3,10,130.0,,,,,,,,,,,70.0,,,,,,,,COMPLETE
170,170,0.8145600988201607,2025-01-01 00:49:28.109092,2025-01-01 00:50:39.844934,0 days 00:01:11.735842,2,20,200.0,,,,,,,,,,,,,,,,,,,COMPLETE
171,171,0.8741555004016234,2025-01-01 00:50:39.845625,2025-01-01 00:52:16.887803,0 days 00:01:37.042178,5,10,20.0,,,,,,,,,,,80.0,115.0,50.0,,,,,,COMPLETE
172,172,0.8789075086766646,2025-01-01 00:52:16.888533,2025-01-01 00:53:37.860260,0 days 00:01:20.971727,4,5,15.0,,,,,,,,,,,70.0,115.0,,,,,,,COMPLETE
173,173,0.8699747427770449,2025-01-01 00:53:37.860988,2025-01-01 00:55:02.621222,0 days 00:01:24.760234,4,15,25.0,,,,,,,,,,,70.0,110.0,,,,,,,COMPLETE
174,174,0.8510039882040568,2025-01-01 00:55:02.621938,2025-01-01 00:56:27.084713,0 days 00:01:24.462775,5,5,5.0,,,,,,,,,,,60.0,100.0,55.0,,,,,,COMPLETE
175,175,0.04113863874061095,2025-01-01 00:56:27.085431,2025-01-01 01:01:51.822948,0 days 00:05:24.737517,18,15,10.0,40.0,115.0,5.0,170.0,145.0,95.0,90.0,10.0,,,50.0,105.0,30.0,20.0,200.0,25.0,170.0,25.0,COMPLETE
176,176,0.8771695309375355,2025-01-01 01:01:51.823830,2025-01-01 01:03:36.776249,0 days 00:01:44.952419,4,30,110.0,,,,,,,,,,,95.0,90.0,,,,,,,COMPLETE
177,177,0.8580710670054621,2025-01-01 01:03:36.776976,2025-01-01 01:04:08.862352,0 days 00:00:32.085376,1,10,,,,,,,,,,,,,,,,,,,,COMPLETE
178,178,0.8608358980697958,2025-01-01 01:04:08.863015,2025-01-01 01:06:23.609529,0 days 00:02:14.746514,6,25,80.0,,,,,,,,,,,75.0,85.0,15.0,185.0,,,,,COMPLETE
179,179,0.8850086386792847,2025-01-01 01:06:23.610254,2025-01-01 01:08:35.496061,0 days 00:02:11.885807,5,10,185.0,,,,,,,,,,,60.0,165.0,40.0,,,,,,COMPLETE
180,180,0.875674261089443,2025-01-01 01:08:35.496787,2025-01-01 01:10:04.782766,0 days 00:01:29.285979,3,30,190.0,,,,,,,,,,,55.0,,,,,,,,COMPLETE
181,181,0.4345393709643596,2025-01-01 01:10:04.783470,2025-01-01 01:15:28.921454,0 days 00:05:24.137984,14,10,185.0,85.0,165.0,55.0,60.0,,,,,,,65.0,165.0,30.0,70.0,150.0,45.0,135.0,105.0,COMPLETE
182,182,0.7872804049337674,2025-01-01 01:15:28.922285,2025-01-01 01:18:45.121216,0 days 00:03:16.198931,7,20,195.0,,,,,,,,,,,70.0,160.0,50.0,160.0,130.0,,,,COMPLETE
183,183,0.8819770501438637,2025-01-01 01:18:45.121950,2025-01-01 01:20:18.529019,0 days 00:01:33.407069,5,10,5.0,,,,,,,,,,,60.0,145.0,40.0,,,,,,COMPLETE
184,184,0.8762975252743527,2025-01-01 01:20:18.529767,2025-01-01 01:21:59.305411,0 days 00:01:40.775644,5,15,10.0,,,,,,,,,,,55.0,165.0,35.0,,,,,,COMPLETE
185,185,0.8748600941900768,2025-01-01 01:21:59.306157,2025-01-01 01:23:58.054366,0 days 00:01:58.748209,4,5,180.0,,,,,,,,,,,60.0,175.0,,,,,,,COMPLETE
186,186,0.8303906426572105,2025-01-01 01:23:58.055081,2025-01-01 01:25:27.467299,0 days 00:01:29.412218,4,45,5.0,,,,,,,,,,,60.0,145.0,,,,,,,COMPLETE
187,187,0.8681278925476501,2025-01-01 01:25:27.468106,2025-01-01 01:27:34.902449,0 days 00:02:07.434343,5,20,140.0,,,,,,,,,,,50.0,155.0,65.0,,,,,,COMPLETE
188,188,0.8718908754260628,2025-01-01 01:27:34.903181,2025-01-01 01:29:47.854861,0 days 00:02:12.951680,6,35,5.0,,,,,,,,,,,65.0,180.0,40.0,105.0,,,,,COMPLETE
189,189,0.8721367776210616,2025-01-01 01:29:47.855601,2025-01-01 01:31:46.475844,0 days 00:01:58.620243,4,50,190.0,,,,,,,,,,,20.0,150.0,,,,,,,COMPLETE
190,190,0.857286974328147,2025-01-01 01:31:46.476551,2025-01-01 01:32:54.083640,0 days 00:01:07.607089,3,60,15.0,,,,,,,,,,,85.0,,,,,,,,COMPLETE
191,191,0.8339467804236922,2025-01-01 01:32:54.084332,2025-01-01 01:34:23.761573,0 days 00:01:29.677241,5,10,20.0,,,,,,,,,,,70.0,95.0,40.0,,,,,,COMPLETE
192,192,0.7998390040545689,2025-01-01 01:34:23.762299,2025-01-01 01:36:25.149831,0 days 00:02:01.387532,5,5,120.0,,,,,,,,,,,75.0,170.0,25.0,,,,,,COMPLETE
193,193,0.8973352412041999,2025-01-01 01:36:25.150554,2025-01-01 01:38:03.138429,0 days 00:01:37.987875,4,15,5.0,,,,,,,,,,,125.0,135.0,,,,,,,COMPLETE
194,194,0.786931629187031,2025-01-01 01:38:03.139141,2025-01-01 01:39:25.789030,0 days 00:01:22.649889,4,15,5.0,,,,,,,,,,,125.0,80.0,,,,,,,COMPLETE
195,195,0.791641677742319,2025-01-01 01:39:25.789744,2025-01-01 01:41:08.264170,0 days 00:01:42.474426,4,20,10.0,,,,,,,,,,,140.0,140.0,,,,,,,COMPLETE
196,196,0.8524886835150192,2025-01-01 01:41:08.264914,2025-01-01 01:42:50.829165,0 days 00:01:42.564251,4,25,5.0,,,,,,,,,,,125.0,155.0,,,,,,,COMPLETE
197,197,0.6547721853134844,2025-01-01 01:42:50.829880,2025-01-01 01:43:23.495772,0 days 00:00:32.665892,1,20,,,,,,,,,,,,,,,,,,,,COMPLETE
198,198,0.8861978572240474,2025-01-01 01:43:23.496432,2025-01-01 01:44:33.829631,0 days 00:01:10.333199,3,15,15.0,,,,,,,,,,,150.0,,,,,,,,COMPLETE
199,199,0.8794210535349548,2025-01-01 01:44:33.830322,2025-01-01 01:46:26.836661,0 days 00:01:53.006339,5,15,15.0,,,,,,,,,,,145.0,140.0,20.0,,,,,,COMPLETE
200,200,0.8921620934959349,2025-01-01 01:46:26.837387,2025-01-01 01:48:11.695059,0 days 00:01:44.857672,4,15,10.0,,,,,,,,,,,155.0,130.0,,,,,,,COMPLETE
201,201,0.8702259646398572,2025-01-01 01:48:11.695766,2025-01-01 01:49:59.704363,0 days 00:01:48.008597,4,15,10.0,,,,,,,,,,,155.0,145.0,,,,,,,COMPLETE
202,202,0.8777613429243355,2025-01-01 01:49:59.705104,2025-01-01 01:51:42.217852,0 days 00:01:42.512748,4,10,5.0,,,,,,,,,,,155.0,135.0,,,,,,,COMPLETE
203,203,0.8813665803565234,2025-01-01 01:51:42.218574,2025-01-01 01:53:32.470089,0 days 00:01:50.251515,3,25,185.0,,,,,,,,,,,150.0,,,,,,,,COMPLETE
204,204,0.8704289563618317,2025-01-01 01:53:32.470784,2025-01-01 01:54:41.847236,0 days 00:01:09.376452,3,25,15.0,,,,,,,,,,,135.0,,,,,,,,COMPLETE
205,205,0.8757036546171587,2025-01-01 01:54:41.847953,2025-01-01 01:55:54.181002,0 days 00:01:12.333049,2,25,185.0,,,,,,,,,,,,,,,,,,,COMPLETE
206,206,0.8785780550028686,2025-01-01 01:55:54.181698,2025-01-01 01:57:47.999376,0 days 00:01:53.817678,3,15,195.0,,,,,,,,,,,150.0,,,,,,,,COMPLETE
207,207,0.8647750461151491,2025-01-01 01:57:48.000099,2025-01-01 01:58:50.434246,0 days 00:01:02.434147,3,20,10.0,,,,,,,,,,,115.0,,,,,,,,COMPLETE
208,208,0.8837258558504681,2025-01-01 01:58:50.434953,2025-01-01 02:00:32.506746,0 days 00:01:42.071793,4,30,5.0,,,,,,,,,,,145.0,125.0,,,,,,,COMPLETE
209,209,0.819953936614942,2025-01-01 02:00:32.507466,2025-01-01 02:01:41.051515,0 days 00:01:08.544049,3,30,5.0,,,,,,,,,,,145.0,,,,,,,,COMPLETE
210,210,0.8630696351835598,2025-01-01 02:01:41.052221,2025-01-01 02:03:14.673001,0 days 00:01:33.620780,4,25,10.0,,,,,,,,,,,110.0,125.0,,,,,,,COMPLETE
211,211,0.8772947427285192,2025-01-01 02:03:14.673722,2025-01-01 02:04:56.465840,0 days 00:01:41.792118,4,30,5.0,,,,,,,,,,,145.0,125.0,,,,,,,COMPLETE
212,212,0.8155599210012123,2025-01-01 02:04:56.466561,2025-01-01 02:06:52.271962,0 days 00:01:55.805401,5,40,10.0,,,,,,,,,,,160.0,130.0,15.0,,,,,,COMPLETE
213,213,0.8660126251129084,2025-01-01 02:06:52.272696,2025-01-01 02:08:49.308985,0 days 00:01:57.036289,4,35,15.0,,,,,,,,,,,165.0,150.0,,,,,,,COMPLETE
214,214,0.841092692704569,2025-01-01 02:08:49.309720,2025-01-01 02:09:53.136242,0 days 00:01:03.826522,3,10,5.0,,,,,,,,,,,135.0,,,,,,,,COMPLETE
215,215,0.8717464708332805,2025-01-01 02:09:53.136965,2025-01-01 02:11:32.973596,0 days 00:01:39.836631,4,20,10.0,,,,,,,,,,,140.0,130.0,,,,,,,COMPLETE
216,216,0.877256682399332,2025-01-01 02:11:32.974317,2025-01-01 02:13:49.160419,0 days 00:02:16.186102,5,15,60.0,,,,,,,,,,,150.0,100.0,140.0,,,,,,COMPLETE
217,217,0.8820292312669067,2025-01-01 02:13:49.161165,2025-01-01 02:16:07.746940,0 days 00:02:18.585775,4,5,190.0,,,,,,,,,,,140.0,135.0,,,,,,,COMPLETE
218,218,0.8823022448793951,2025-01-01 02:16:07.747685,2025-01-01 02:18:28.215549,0 days 00:02:20.467864,5,5,190.0,,,,,,,,,,,130.0,135.0,5.0,,,,,,COMPLETE
219,219,0.7179484746714709,2025-01-01 02:18:28.216285,2025-01-01 02:21:18.016656,0 days 00:02:49.800371,6,5,190.0,,,,,,,,,,,120.0,140.0,5.0,200.0,,,,,COMPLETE
220,220,0.8832152383182091,2025-01-01 02:21:18.017400,2025-01-01 02:23:35.504081,0 days 00:02:17.486681,5,5,185.0,,,,,,,,,,,130.0,125.0,10.0,,,,,,COMPLETE
221,221,0.8843577063950049,2025-01-01 02:23:35.504858,2025-01-01 02:25:58.464788,0 days 00:02:22.959930,5,5,185.0,,,,,,,,,,,150.0,125.0,10.0,,,,,,COMPLETE
222,222,0.8767940366409046,2025-01-01 02:25:58.465549,2025-01-01 02:28:16.305312,0 days 00:02:17.839763,5,5,185.0,,,,,,,,,,,125.0,135.0,15.0,,,,,,COMPLETE
223,223,0.8576251727056177,2025-01-01 02:28:16.306056,2025-01-01 02:31:05.323609,0 days 00:02:49.017553,6,10,180.0,,,,,,,,,,,130.0,125.0,10.0,145.0,,,,,COMPLETE
224,224,0.8900533936352419,2025-01-01 02:31:05.324373,2025-01-01 02:33:22.688734,0 days 00:02:17.364361,5,5,175.0,,,,,,,,,,,140.0,130.0,5.0,,,,,,COMPLETE
225,225,0.8782034128871226,2025-01-01 02:33:22.689473,2025-01-01 02:35:38.344453,0 days 00:02:15.654980,5,5,180.0,,,,,,,,,,,140.0,130.0,5.0,,,,,,COMPLETE
226,226,0.8721301776404206,2025-01-01 02:35:38.345200,2025-01-01 02:38:00.399030,0 days 00:02:22.053830,5,10,175.0,,,,,,,,,,,140.0,135.0,10.0,,,,,,COMPLETE
227,227,0.87066140682677,2025-01-01 02:38:00.399783,2025-01-01 02:40:24.107938,0 days 00:02:23.708155,5,10,195.0,,,,,,,,,,,135.0,120.0,25.0,,,,,,COMPLETE
228,228,0.8898217801136878,2025-01-01 02:40:24.108687,2025-01-01 02:43:05.510201,0 days 00:02:41.401514,6,5,185.0,,,,,,,,,,,150.0,135.0,20.0,45.0,,,,,COMPLETE
229,229,0.45966410070205854,2025-01-01 02:43:05.510967,2025-01-01 02:45:41.644656,0 days 00:02:36.133689,6,5,190.0,,,,,,,,,,,130.0,135.0,20.0,15.0,,,,,COMPLETE
230,230,0.8121825099571407,2025-01-01 02:45:41.645414,2025-01-01 02:48:21.053188,0 days 00:02:39.407774,6,5,185.0,,,,,,,,,,,155.0,125.0,10.0,50.0,,,,,COMPLETE
231,231,0.8777881159791117,2025-01-01 02:48:21.053783,2025-01-01 02:51:14.085969,0 days 00:02:53.032186,5,140,185.0,,,,,,,,,,,150.0,130.0,5.0,,,,,,COMPLETE
232,232,0.8897613363643847,2025-01-01 02:51:14.086581,2025-01-01 02:53:57.401188,0 days 00:02:43.314607,7,10,185.0,,,,,,,,,,,145.0,140.0,15.0,35.0,20.0,,,,COMPLETE
233,233,0.8693676675738102,2025-01-01 02:53:57.401806,2025-01-01 02:56:40.795690,0 days 00:02:43.393884,7,10,180.0,,,,,,,,,,,145.0,140.0,15.0,30.0,25.0,,,,COMPLETE
234,234,0.8502093334821927,2025-01-01 02:56:40.796297,2025-01-01 02:59:15.466987,0 days 00:02:34.670690,6,5,195.0,,,,,,,,,,,145.0,135.0,20.0,35.0,,,,,COMPLETE
235,235,0.5552394895130928,2025-01-01 02:59:15.467588,2025-01-01 03:02:29.153100,0 days 00:03:13.685512,8,10,175.0,,,,,,,,,,,155.0,145.0,30.0,45.0,15.0,200.0,,,COMPLETE
236,236,0.8795753829567747,2025-01-01 03:02:29.153721,2025-01-01 03:05:13.272899,0 days 00:02:44.119178,7,15,195.0,,,,,,,,,,,145.0,130.0,10.0,20.0,30.0,,,,COMPLETE
237,237,0.8645388606828688,2025-01-01 03:05:13.273519,2025-01-01 03:07:30.231461,0 days 00:02:16.957942,5,5,190.0,,,,,,,,,,,130.0,120.0,25.0,,,,,,COMPLETE
238,238,0.5583183329714569,2025-01-01 03:07:30.232075,2025-01-01 03:10:00.281661,0 days 00:02:30.049586,7,15,200.0,,,,,,,,,,,140.0,140.0,5.0,5.0,70.0,,,,COMPLETE
239,239,0.8674707456430345,2025-01-01 03:10:00.282271,2025-01-01 03:12:31.909438,0 days 00:02:31.627167,6,10,185.0,,,,,,,,,,,135.0,125.0,15.0,55.0,,,,,COMPLETE
240,240,0.881121504145797,2025-01-01 03:12:31.910054,2025-01-01 03:15:04.086141,0 days 00:02:32.176087,5,5,190.0,,,,,,,,,,,160.0,170.0,20.0,,,,,,COMPLETE
241,241,0.8779470332640883,2025-01-01 03:15:04.086775,2025-01-01 03:17:35.167251,0 days 00:02:31.080476,5,15,185.0,,,,,,,,,,,150.0,135.0,35.0,,,,,,COMPLETE
242,242,0.8794253338729259,2025-01-01 03:17:35.167866,2025-01-01 03:19:55.163884,0 days 00:02:19.996018,4,10,180.0,,,,,,,,,,,150.0,145.0,,,,,,,COMPLETE
243,243,0.8797194950488907,2025-01-01 03:19:55.164488,2025-01-01 03:22:25.173243,0 days 00:02:30.008755,5,20,190.0,,,,,,,,,,,150.0,130.0,30.0,,,,,,COMPLETE
244,244,0.8273227027074559,2025-01-01 03:22:25.173857,2025-01-01 03:24:44.991423,0 days 00:02:19.817566,4,5,185.0,,,,,,,,,,,145.0,135.0,,,,,,,COMPLETE
245,245,0.8807781338876006,2025-01-01 03:24:44.992032,2025-01-01 03:26:26.459651,0 days 00:01:41.467619,4,15,5.0,,,,,,,,,,,140.0,160.0,,,,,,,COMPLETE
246,246,0.5197258526583226,2025-01-01 03:26:26.460254,2025-01-01 03:31:19.682609,0 days 00:04:53.222355,11,10,180.0,180.0,,,,,,,,,,155.0,165.0,5.0,75.0,50.0,185.0,190.0,20.0,COMPLETE
247,247,0.8745165495662998,2025-01-01 03:31:19.683258,2025-01-01 03:32:59.374019,0 days 00:01:39.690761,5,20,5.0,,,,,,,,,,,145.0,120.0,15.0,,,,,,COMPLETE
248,248,0.870375316281186,2025-01-01 03:32:59.374627,2025-01-01 03:34:53.273872,0 days 00:01:53.899245,6,5,175.0,,,,,,,,,,,30.0,125.0,25.0,40.0,,,,,COMPLETE
249,249,0.8784359569111664,2025-01-01 03:34:53.274491,2025-01-01 03:36:26.404840,0 days 00:01:33.130349,4,25,10.0,,,,,,,,,,,150.0,85.0,,,,,,,COMPLETE
250,250,0.8798985931054998,2025-01-01 03:36:26.405442,2025-01-01 03:38:45.184915,0 days 00:02:18.779473,4,15,190.0,,,,,,,,,,,135.0,140.0,,,,,,,COMPLETE
251,251,0.868087635807009,2025-01-01 03:38:45.185527,2025-01-01 03:40:20.244357,0 days 00:01:35.058830,5,10,5.0,,,,,,,,,,,65.0,150.0,40.0,,,,,,COMPLETE
252,252,0.17270825512434718,2025-01-01 03:40:20.244976,2025-01-01 03:43:56.281309,0 days 00:03:36.036333,13,20,10.0,85.0,80.0,135.0,,,,,,,,155.0,90.0,10.0,15.0,5.0,70.0,120.0,50.0,COMPLETE
253,253,0.841311201420766,2025-01-01 03:43:56.281988,2025-01-01 03:45:45.574296,0 days 00:01:49.292308,4,5,185.0,,,,,,,,,,,60.0,130.0,,,,,,,COMPLETE
254,254,0.868558189732437,2025-01-01 03:45:45.574901,2025-01-01 03:48:28.616703,0 days 00:02:43.041802,6,25,195.0,,,,,,,,,,,140.0,140.0,20.0,60.0,,,,,COMPLETE
255,255,0.8843195324561437,2025-01-01 03:48:28.617318,2025-01-01 03:50:16.553555,0 days 00:01:47.936237,5,10,15.0,,,,,,,,,,,165.0,95.0,45.0,,,,,,COMPLETE
