,number,value,datetime_start,datetime_complete,duration,params_depth,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_10,params_neurons_layer_11,params_neurons_layer_12,params_neurons_layer_13,params_neurons_layer_14,params_neurons_layer_15,params_neurons_layer_16,params_neurons_layer_17,params_neurons_layer_18,params_neurons_layer_19,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,state
130,130,0.8708333333333333,2025-01-02 02:31:42.498149,2025-01-02 02:31:49.871428,0 days 00:00:07.373279,3,125,160.0,,,,,,,,,,,140.0,,,,,,,,COMPLETE
131,131,0.8681732580037664,2025-01-02 02:31:49.871942,2025-01-02 02:31:57.276656,0 days 00:00:07.404714,3,130,180.0,,,,,,,,,,,150.0,,,,,,,,COMPLETE
132,132,0.9115384615384616,2025-01-02 02:31:57.277204,2025-01-02 02:32:03.424103,0 days 00:00:06.146899,2,135,195.0,,,,,,,,,,,,,,,,,,,COMPLETE
133,133,0.8779904306220095,2025-01-02 02:32:03.424626,2025-01-02 02:32:09.085533,0 days 00:00:05.660907,2,150,135.0,,,,,,,,,,,,,,,,,,,COMPLETE
134,134,0.8870673952641166,2025-01-02 02:32:09.086080,2025-01-02 02:32:15.243524,0 days 00:00:06.157444,2,135,190.0,,,,,,,,,,,,,,,,,,,COMPLETE
135,135,0.8688172043010753,2025-01-02 02:32:15.244060,2025-01-02 02:32:21.346445,0 days 00:00:06.102385,2,140,195.0,,,,,,,,,,,,,,,,,,,COMPLETE
136,136,0.822863610639502,2025-01-02 02:32:21.347002,2025-01-02 02:32:26.043013,0 days 00:00:04.696011,1,160,,,,,,,,,,,,,,,,,,,,COMPLETE
137,137,0.8942358540454786,2025-01-02 02:32:26.043653,2025-01-02 02:32:34.737791,0 days 00:00:08.694138,4,135,190.0,,,,,,,,,,,100.0,10.0,,,,,,,COMPLETE
138,138,0.8640552995391705,2025-01-02 02:32:34.738399,2025-01-02 02:32:42.910926,0 days 00:00:08.172527,4,145,195.0,,,,,,,,,,,85.0,15.0,,,,,,,COMPLETE
139,139,0.818426724137931,2025-01-02 02:32:42.911467,2025-01-02 02:32:53.694824,0 days 00:00:10.783357,5,155,200.0,,,,,,,,,,,100.0,30.0,70.0,,,,,,COMPLETE
140,140,0.5346700083542189,2025-01-02 02:32:53.695397,2025-01-02 02:33:09.292514,0 days 00:00:15.597117,9,135,180.0,,,,,,,,,,,90.0,45.0,175.0,20.0,130.0,165.0,105.0,,COMPLETE
141,141,0.8870673952641166,2025-01-02 02:33:09.293159,2025-01-02 02:33:16.675718,0 days 00:00:07.382559,3,135,195.0,,,,,,,,,,,110.0,,,,,,,,COMPLETE
142,142,0.8709677419354839,2025-01-02 02:33:16.676233,2025-01-02 02:33:24.828607,0 days 00:00:08.152374,4,135,200.0,,,,,,,,,,,110.0,15.0,,,,,,,COMPLETE
143,143,0.8931109896118097,2025-01-02 02:33:24.829148,2025-01-02 02:33:32.283918,0 days 00:00:07.454770,3,140,190.0,,,,,,,,,,,120.0,,,,,,,,COMPLETE
144,144,0.8870673952641166,2025-01-02 02:33:32.284445,2025-01-02 02:33:41.107000,0 days 00:00:08.822555,4,140,195.0,,,,,,,,,,,120.0,65.0,,,,,,,COMPLETE
145,145,0.8870673952641166,2025-01-02 02:33:41.107546,2025-01-02 02:33:49.839416,0 days 00:00:08.731870,4,150,190.0,,,,,,,,,,,120.0,15.0,,,,,,,COMPLETE
146,146,0.8373015873015872,2025-01-02 02:33:49.840002,2025-01-02 02:33:59.147906,0 days 00:00:09.307904,4,155,200.0,,,,,,,,,,,120.0,5.0,,,,,,,COMPLETE
147,147,0.845603813559322,2025-01-02 02:33:59.148454,2025-01-02 02:34:07.851639,0 days 00:00:08.703185,4,170,190.0,,,,,,,,,,,130.0,35.0,,,,,,,COMPLETE
148,148,0.7968253968253969,2025-01-02 02:34:07.852192,2025-01-02 02:34:17.554109,0 days 00:00:09.701917,5,150,190.0,,,,,,,,,,,115.0,15.0,20.0,,,,,,COMPLETE
149,149,0.6598793363499246,2025-01-02 02:34:17.554854,2025-01-02 02:34:26.996702,0 days 00:00:09.441848,5,140,185.0,,,,,,,,,,,105.0,65.0,160.0,,,,,,COMPLETE
150,150,0.8799283154121864,2025-01-02 02:34:26.997261,2025-01-02 02:34:35.728152,0 days 00:00:08.730891,4,145,195.0,,,,,,,,,,,125.0,40.0,,,,,,,COMPLETE
151,151,0.8870673952641166,2025-01-02 02:34:35.728716,2025-01-02 02:34:43.125550,0 days 00:00:07.396834,3,140,185.0,,,,,,,,,,,110.0,,,,,,,,COMPLETE
152,152,0.8820168902136115,2025-01-02 02:34:43.126107,2025-01-02 02:34:50.515040,0 days 00:00:07.388933,3,140,185.0,,,,,,,,,,,130.0,,,,,,,,COMPLETE
153,153,0.8781068217874141,2025-01-02 02:34:50.515606,2025-01-02 02:34:59.207345,0 days 00:00:08.691739,4,160,190.0,,,,,,,,,,,110.0,50.0,,,,,,,COMPLETE
154,154,0.8762295081967213,2025-01-02 02:34:59.207902,2025-01-02 02:35:06.632242,0 days 00:00:07.424340,3,150,195.0,,,,,,,,,,,120.0,,,,,,,,COMPLETE
155,155,0.8387096774193549,2025-01-02 02:35:06.632795,2025-01-02 02:35:15.907289,0 days 00:00:09.274494,3,145,185.0,,,,,,,,,,,125.0,,,,,,,,COMPLETE
156,156,0.882647385984427,2025-01-02 02:35:15.907865,2025-01-02 02:35:24.609902,0 days 00:00:08.702037,4,140,195.0,,,,,,,,,,,105.0,10.0,,,,,,,COMPLETE
157,157,0.842896174863388,2025-01-02 02:35:24.610441,2025-01-02 02:35:31.515842,0 days 00:00:06.905401,3,135,190.0,,,,,,,,,,,115.0,,,,,,,,COMPLETE
158,158,0.8631227529532615,2025-01-02 02:35:31.516387,2025-01-02 02:35:37.616436,0 days 00:00:06.100049,2,135,185.0,,,,,,,,,,,,,,,,,,,COMPLETE
159,159,0.8452380952380952,2025-01-02 02:35:37.616977,2025-01-02 02:35:46.419775,0 days 00:00:08.802798,4,165,195.0,,,,,,,,,,,135.0,25.0,,,,,,,COMPLETE
160,160,0.5981620718462823,2025-01-02 02:35:46.420329,2025-01-02 02:35:57.929816,0 days 00:00:11.509487,6,140,190.0,,,,,,,,,,,140.0,35.0,130.0,25.0,,,,,COMPLETE
161,161,0.8548009367681498,2025-01-02 02:35:57.930447,2025-01-02 02:36:04.397347,0 days 00:00:06.466900,2,135,180.0,,,,,,,,,,,,,,,,,,,COMPLETE
162,162,0.8681732580037664,2025-01-02 02:36:04.397998,2025-01-02 02:36:10.495793,0 days 00:00:06.097795,2,130,200.0,,,,,,,,,,,,,,,,,,,COMPLETE
163,163,0.903125,2025-01-02 02:36:10.496341,2025-01-02 02:36:17.892548,0 days 00:00:07.396207,3,145,70.0,,,,,,,,,,,100.0,,,,,,,,COMPLETE
164,164,0.8455843469063987,2025-01-02 02:36:17.893096,2025-01-02 02:36:25.253327,0 days 00:00:07.360231,3,145,70.0,,,,,,,,,,,100.0,,,,,,,,COMPLETE
165,165,0.8548009367681498,2025-01-02 02:36:25.253874,2025-01-02 02:36:32.681197,0 days 00:00:07.427323,3,150,55.0,,,,,,,,,,,95.0,,,,,,,,COMPLETE
166,166,0.8455843469063987,2025-01-02 02:36:32.681760,2025-01-02 02:36:39.608111,0 days 00:00:06.926351,3,145,90.0,,,,,,,,,,,110.0,,,,,,,,COMPLETE
167,167,0.8870673952641166,2025-01-02 02:36:39.608662,2025-01-02 02:36:47.663196,0 days 00:00:08.054534,4,140,190.0,,,,,,,,,,,115.0,20.0,,,,,,,COMPLETE
168,168,0.7968253968253969,2025-01-02 02:36:47.663780,2025-01-02 02:36:57.802740,0 days 00:00:10.138960,5,140,190.0,,,,,,,,,,,120.0,20.0,40.0,,,,,,COMPLETE
169,169,0.1935064935064935,2025-01-02 02:36:57.803318,2025-01-02 02:37:40.920704,0 days 00:00:43.117386,15,150,175.0,145.0,55.0,200.0,135.0,90.0,,,,,,105.0,5.0,25.0,155.0,95.0,55.0,165.0,180.0,COMPLETE
170,170,0.8466289243437982,2025-01-02 02:37:40.921514,2025-01-02 02:37:49.654050,0 days 00:00:08.732536,4,140,185.0,,,,,,,,,,,90.0,30.0,,,,,,,COMPLETE
171,171,0.9106292966684294,2025-01-02 02:37:49.654789,2025-01-02 02:37:57.787436,0 days 00:00:08.132647,4,135,195.0,,,,,,,,,,,115.0,45.0,,,,,,,COMPLETE
172,172,0.8740803621958121,2025-01-02 02:37:57.788027,2025-01-02 02:38:06.483583,0 days 00:00:08.695556,4,135,200.0,,,,,,,,,,,100.0,50.0,,,,,,,COMPLETE
173,173,0.8781068217874141,2025-01-02 02:38:06.484126,2025-01-02 02:38:15.294755,0 days 00:00:08.810629,4,130,195.0,,,,,,,,,,,110.0,40.0,,,,,,,COMPLETE
174,174,0.7175438596491228,2025-01-02 02:38:15.295317,2025-01-02 02:38:25.406191,0 days 00:00:10.110874,5,145,190.0,,,,,,,,,,,125.0,25.0,140.0,,,,,,COMPLETE
175,175,0.9032258064516129,2025-01-02 02:38:25.406777,2025-01-02 02:38:32.752697,0 days 00:00:07.345920,3,140,195.0,,,,,,,,,,,115.0,,,,,,,,COMPLETE
176,176,0.885483870967742,2025-01-02 02:38:32.753230,2025-01-02 02:38:40.185012,0 days 00:00:07.431782,3,155,195.0,,,,,,,,,,,115.0,,,,,,,,COMPLETE
177,177,0.8944444444444444,2025-01-02 02:38:40.185583,2025-01-02 02:38:48.919659,0 days 00:00:08.734076,4,135,185.0,,,,,,,,,,,120.0,70.0,,,,,,,COMPLETE
178,178,0.8771883289124669,2025-01-02 02:38:48.920214,2025-01-02 02:38:56.289566,0 days 00:00:07.369352,3,135,180.0,,,,,,,,,,,125.0,,,,,,,,COMPLETE
179,179,0.6345766129032258,2025-01-02 02:38:56.290105,2025-01-02 02:39:06.398017,0 days 00:00:10.107912,5,130,185.0,,,,,,,,,,,120.0,70.0,110.0,,,,,,COMPLETE
180,180,0.49087893864013266,2025-01-02 02:39:06.398610,2025-01-02 02:39:38.971060,0 days 00:00:32.572450,12,125,200.0,165.0,115.0,,,,,,,,,105.0,85.0,120.0,85.0,150.0,85.0,40.0,35.0,COMPLETE
181,181,0.861904761904762,2025-01-02 02:39:38.971978,2025-01-02 02:39:47.039058,0 days 00:00:08.067080,4,140,190.0,,,,,,,,,,,110.0,65.0,,,,,,,COMPLETE
182,182,0.8870673952641166,2025-01-02 02:39:47.039632,2025-01-02 02:39:55.145468,0 days 00:00:08.105836,4,140,195.0,,,,,,,,,,,115.0,20.0,,,,,,,COMPLETE
183,183,0.3627450980392157,2025-01-02 02:39:55.146033,2025-01-02 02:40:32.602268,0 days 00:00:37.456235,20,145,180.0,35.0,5.0,125.0,45.0,195.0,20.0,55.0,170.0,105.0,200.0,130.0,10.0,190.0,120.0,185.0,120.0,90.0,145.0,COMPLETE
184,184,0.8759562841530055,2025-01-02 02:40:32.603093,2025-01-02 02:40:41.377895,0 days 00:00:08.774802,4,135,185.0,,,,,,,,,,,120.0,55.0,,,,,,,COMPLETE
185,185,0.8360215053763441,2025-01-02 02:40:41.378455,2025-01-02 02:40:48.398016,0 days 00:00:07.019561,3,130,190.0,,,,,,,,,,,110.0,,,,,,,,COMPLETE
186,186,0.30303030303030304,2025-01-02 02:40:48.398570,2025-01-02 02:41:40.851936,0 days 00:00:52.453366,19,145,200.0,115.0,165.0,60.0,165.0,45.0,145.0,15.0,110.0,20.0,,175.0,35.0,10.0,185.0,25.0,185.0,120.0,75.0,COMPLETE
187,187,0.861904761904762,2025-01-02 02:41:40.853012,2025-01-02 02:41:48.254491,0 days 00:00:07.401479,3,140,195.0,,,,,,,,,,,100.0,,,,,,,,COMPLETE
188,188,0.8429276315789473,2025-01-02 02:41:48.255067,2025-01-02 02:41:56.417569,0 days 00:00:08.162502,4,135,190.0,,,,,,,,,,,115.0,75.0,,,,,,,COMPLETE
189,189,0.8403954802259888,2025-01-02 02:41:56.418124,2025-01-02 02:42:02.471718,0 days 00:00:06.053594,2,150,175.0,,,,,,,,,,,,,,,,,,,COMPLETE
190,190,0.6577540106951871,2025-01-02 02:42:02.472261,2025-01-02 02:42:12.549219,0 days 00:00:10.076958,5,125,185.0,,,,,,,,,,,135.0,50.0,155.0,,,,,,COMPLETE
191,191,0.8492769744160178,2025-01-02 02:42:12.549789,2025-01-02 02:42:21.253753,0 days 00:00:08.703964,4,140,195.0,,,,,,,,,,,115.0,20.0,,,,,,,COMPLETE
192,192,0.8523002421307506,2025-01-02 02:42:21.254316,2025-01-02 02:42:30.576867,0 days 00:00:09.322551,4,130,195.0,,,,,,,,,,,120.0,20.0,,,,,,,COMPLETE
193,193,0.8548009367681498,2025-01-02 02:42:30.577416,2025-01-02 02:42:37.979893,0 days 00:00:07.402477,3,135,200.0,,,,,,,,,,,105.0,,,,,,,,COMPLETE
194,194,0.8777777777777778,2025-01-02 02:42:37.980454,2025-01-02 02:42:46.746348,0 days 00:00:08.765894,4,180,195.0,,,,,,,,,,,115.0,10.0,,,,,,,COMPLETE
195,195,0.8688172043010753,2025-01-02 02:42:46.746945,2025-01-02 02:42:54.236692,0 days 00:00:07.489747,3,140,190.0,,,,,,,,,,,130.0,,,,,,,,COMPLETE
196,196,0.8709677419354839,2025-01-02 02:42:54.237270,2025-01-02 02:43:02.982368,0 days 00:00:08.745098,4,135,40.0,,,,,,,,,,,110.0,30.0,,,,,,,COMPLETE
197,197,0.8977667493796526,2025-01-02 02:43:02.982959,2025-01-02 02:43:10.361916,0 days 00:00:07.378957,3,145,180.0,,,,,,,,,,,125.0,,,,,,,,COMPLETE
198,198,0.8593406593406594,2025-01-02 02:43:10.362566,2025-01-02 02:43:17.770211,0 days 00:00:07.407645,3,150,180.0,,,,,,,,,,,120.0,,,,,,,,COMPLETE
199,199,0.8360215053763441,2025-01-02 02:43:17.770837,2025-01-02 02:43:23.853757,0 days 00:00:06.082920,2,155,185.0,,,,,,,,,,,,,,,,,,,COMPLETE
200,200,0.8461981566820276,2025-01-02 02:43:23.854284,2025-01-02 02:43:31.199188,0 days 00:00:07.344904,3,130,180.0,,,,,,,,,,,125.0,,,,,,,,COMPLETE
201,201,0.8416141235813367,2025-01-02 02:43:31.199756,2025-01-02 02:43:39.932548,0 days 00:00:08.732792,4,145,190.0,,,,,,,,,,,115.0,95.0,,,,,,,COMPLETE
202,202,0.8548387096774194,2025-01-02 02:43:39.933132,2025-01-02 02:43:47.384645,0 days 00:00:07.451513,3,140,195.0,,,,,,,,,,,120.0,,,,,,,,COMPLETE
203,203,0.861228813559322,2025-01-02 02:43:47.385187,2025-01-02 02:43:53.462529,0 days 00:00:06.077342,2,135,200.0,,,,,,,,,,,,,,,,,,,COMPLETE
204,204,0.8455843469063987,2025-01-02 02:43:53.463088,2025-01-02 02:44:01.587957,0 days 00:00:08.124869,4,145,185.0,,,,,,,,,,,125.0,45.0,,,,,,,COMPLETE
205,205,0.7966684294024325,2025-01-02 02:44:01.588518,2025-01-02 02:44:11.645832,0 days 00:00:10.057314,5,135,190.0,,,,,,,,,,,105.0,60.0,75.0,,,,,,COMPLETE
206,206,0.8685344827586207,2025-01-02 02:44:11.646411,2025-01-02 02:44:19.025595,0 days 00:00:07.379184,3,140,195.0,,,,,,,,,,,110.0,,,,,,,,COMPLETE
207,207,0.8888888888888888,2025-01-02 02:44:19.026143,2025-01-02 02:44:27.174845,0 days 00:00:08.148702,4,145,200.0,,,,,,,,,,,115.0,15.0,,,,,,,COMPLETE
208,208,0.8944444444444444,2025-01-02 02:44:27.175431,2025-01-02 02:44:34.613725,0 days 00:00:07.438294,3,145,200.0,,,,,,,,,,,145.0,,,,,,,,COMPLETE
209,209,0.5148378191856453,2025-01-02 02:44:34.614285,2025-01-02 02:44:46.193186,0 days 00:00:11.578901,7,150,200.0,,,,,,,,,,,150.0,70.0,60.0,95.0,175.0,,,,COMPLETE
210,210,0.8771883289124669,2025-01-02 02:44:46.193834,2025-01-02 02:44:52.233848,0 days 00:00:06.040014,2,145,200.0,,,,,,,,,,,,,,,,,,,COMPLETE
211,211,0.8709677419354839,2025-01-02 02:44:52.234394,2025-01-02 02:44:59.182340,0 days 00:00:06.947946,3,145,190.0,,,,,,,,,,,155.0,,,,,,,,COMPLETE
212,212,0.8777777777777778,2025-01-02 02:44:59.183023,2025-01-02 02:45:06.042079,0 days 00:00:06.859056,3,160,195.0,,,,,,,,,,,145.0,,,,,,,,COMPLETE
213,213,0.8455843469063987,2025-01-02 02:45:06.042747,2025-01-02 02:45:14.899461,0 days 00:00:08.856714,4,140,185.0,,,,,,,,,,,160.0,5.0,,,,,,,COMPLETE
214,214,0.8868318122555411,2025-01-02 02:45:14.900039,2025-01-02 02:45:20.952641,0 days 00:00:06.052602,2,150,190.0,,,,,,,,,,,,,,,,,,,COMPLETE
215,215,0.9032258064516129,2025-01-02 02:45:20.953190,2025-01-02 02:45:28.402795,0 days 00:00:07.449605,3,135,200.0,,,,,,,,,,,140.0,,,,,,,,COMPLETE
216,216,0.8870673952641166,2025-01-02 02:45:28.403366,2025-01-02 02:45:35.792351,0 days 00:00:07.388985,3,125,200.0,,,,,,,,,,,140.0,,,,,,,,COMPLETE
217,217,0.8544980443285528,2025-01-02 02:45:35.792933,2025-01-02 02:45:43.233900,0 days 00:00:07.440967,3,130,200.0,,,,,,,,,,,135.0,,,,,,,,COMPLETE
218,218,0.8499583217560434,2025-01-02 02:45:43.234477,2025-01-02 02:45:49.273365,0 days 00:00:06.038888,2,135,195.0,,,,,,,,,,,,,,,,,,,COMPLETE
219,219,0.8592896174863388,2025-01-02 02:45:49.273980,2025-01-02 02:45:56.651759,0 days 00:00:07.377779,3,155,45.0,,,,,,,,,,,145.0,,,,,,,,COMPLETE
220,220,0.8961538461538462,2025-01-02 02:45:56.652311,2025-01-02 02:46:02.715050,0 days 00:00:06.062739,2,130,200.0,,,,,,,,,,,,,,,,,,,COMPLETE
221,221,0.8481045081967213,2025-01-02 02:46:02.715614,2025-01-02 02:46:08.887735,0 days 00:00:06.172121,2,130,200.0,,,,,,,,,,,,,,,,,,,COMPLETE
222,222,0.8523002421307506,2025-01-02 02:46:08.888313,2025-01-02 02:46:13.585922,0 days 00:00:04.697609,1,135,,,,,,,,,,,,,,,,,,,,COMPLETE
223,223,0.8688172043010753,2025-01-02 02:46:13.586458,2025-01-02 02:46:19.735037,0 days 00:00:06.148579,2,95,160.0,,,,,,,,,,,,,,,,,,,COMPLETE
224,224,0.8812194420477423,2025-01-02 02:46:19.735582,2025-01-02 02:46:26.666325,0 days 00:00:06.930743,3,125,195.0,,,,,,,,,,,130.0,,,,,,,,COMPLETE
225,225,0.8781068217874141,2025-01-02 02:46:26.666912,2025-01-02 02:46:34.193554,0 days 00:00:07.526642,3,130,75.0,,,,,,,,,,,155.0,,,,,,,,COMPLETE
226,226,0.845603813559322,2025-01-02 02:46:34.194134,2025-01-02 02:46:40.669651,0 days 00:00:06.475517,2,145,60.0,,,,,,,,,,,,,,,,,,,COMPLETE
227,227,0.8851224105461393,2025-01-02 02:46:40.670207,2025-01-02 02:46:48.050447,0 days 00:00:07.380240,3,135,195.0,,,,,,,,,,,125.0,,,,,,,,COMPLETE
228,228,0.8391134289439375,2025-01-02 02:46:48.051132,2025-01-02 02:46:56.806918,0 days 00:00:08.755786,4,140,200.0,,,,,,,,,,,140.0,80.0,,,,,,,COMPLETE
229,229,0.8777777777777778,2025-01-02 02:46:56.807567,2025-01-02 02:47:02.908911,0 days 00:00:06.101344,2,140,190.0,,,,,,,,,,,,,,,,,,,COMPLETE
230,230,0.8800719054956343,2025-01-02 02:47:02.909460,2025-01-02 02:47:10.296984,0 days 00:00:07.387524,3,130,150.0,,,,,,,,,,,150.0,,,,,,,,COMPLETE
231,231,0.8455843469063987,2025-01-02 02:47:10.297557,2025-01-02 02:47:19.006738,0 days 00:00:08.709181,4,140,190.0,,,,,,,,,,,115.0,15.0,,,,,,,COMPLETE
232,232,0.8637295081967213,2025-01-02 02:47:19.007305,2025-01-02 02:47:27.763431,0 days 00:00:08.756126,4,145,185.0,,,,,,,,,,,120.0,25.0,,,,,,,COMPLETE
233,233,0.6099290780141844,2025-01-02 02:47:27.764042,2025-01-02 02:47:37.792653,0 days 00:00:10.028611,5,135,195.0,,,,,,,,,,,110.0,40.0,135.0,,,,,,COMPLETE
234,234,0.8225344782721832,2025-01-02 02:47:37.793225,2025-01-02 02:47:46.537012,0 days 00:00:08.743787,4,140,200.0,,,,,,,,,,,130.0,10.0,,,,,,,COMPLETE
235,235,0.8708333333333333,2025-01-02 02:47:46.537597,2025-01-02 02:47:54.019615,0 days 00:00:07.482018,3,135,190.0,,,,,,,,,,,125.0,,,,,,,,COMPLETE
236,236,0.8499583217560434,2025-01-02 02:47:54.020205,2025-01-02 02:48:01.421560,0 days 00:00:07.401355,3,145,195.0,,,,,,,,,,,135.0,,,,,,,,COMPLETE
237,237,0.8033313851548802,2025-01-02 02:48:01.422133,2025-01-02 02:48:10.259051,0 days 00:00:08.836918,4,130,185.0,,,,,,,,,,,100.0,110.0,,,,,,,COMPLETE
238,238,0.8681732580037664,2025-01-02 02:48:10.259632,2025-01-02 02:48:16.390969,0 days 00:00:06.131337,2,140,190.0,,,,,,,,,,,,,,,,,,,COMPLETE
239,239,0.869365721997301,2025-01-02 02:48:16.391534,2025-01-02 02:48:23.296627,0 days 00:00:06.905093,3,135,10.0,,,,,,,,,,,120.0,,,,,,,,COMPLETE
240,240,0.8611111111111112,2025-01-02 02:48:23.297192,2025-01-02 02:48:26.825287,0 days 00:00:03.528095,2,150,175.0,,,,,,,,,,,,,,,,,,,COMPLETE
241,241,0.8435501066098081,2025-01-02 02:48:26.825880,2025-01-02 02:48:36.838005,0 days 00:00:10.012125,4,140,195.0,,,,,,,,,,,115.0,30.0,,,,,,,COMPLETE
242,242,0.8708333333333333,2025-01-02 02:48:36.838685,2025-01-02 02:48:45.511688,0 days 00:00:08.673003,4,145,200.0,,,,,,,,,,,105.0,20.0,,,,,,,COMPLETE
243,243,0.8524590163934426,2025-01-02 02:48:45.512355,2025-01-02 02:48:53.660532,0 days 00:00:08.148177,4,140,195.0,,,,,,,,,,,115.0,15.0,,,,,,,COMPLETE
244,244,0.8526442307692308,2025-01-02 02:48:53.661106,2025-01-02 02:49:02.382037,0 days 00:00:08.720931,4,135,190.0,,,,,,,,,,,110.0,5.0,,,,,,,COMPLETE
245,245,0.8781779661016949,2025-01-02 02:49:02.382626,2025-01-02 02:49:09.762094,0 days 00:00:07.379468,3,145,195.0,,,,,,,,,,,115.0,,,,,,,,COMPLETE
246,246,0.8544980443285528,2025-01-02 02:49:09.762682,2025-01-02 02:49:17.164405,0 days 00:00:07.401723,3,140,200.0,,,,,,,,,,,120.0,,,,,,,,COMPLETE
247,247,0.6954022988505747,2025-01-02 02:49:17.164983,2025-01-02 02:49:27.292325,0 days 00:00:10.127342,5,125,180.0,,,,,,,,,,,125.0,35.0,180.0,,,,,,COMPLETE
248,248,0.8654970760233918,2025-01-02 02:49:27.292915,2025-01-02 02:49:35.243776,0 days 00:00:07.950861,3,130,190.0,,,,,,,,,,,110.0,,,,,,,,COMPLETE
249,249,0.8356681034482758,2025-01-02 02:49:35.244331,2025-01-02 02:49:39.630281,0 days 00:00:04.385950,4,135,155.0,,,,,,,,,,,95.0,25.0,,,,,,,COMPLETE
250,250,0.8781068217874141,2025-01-02 02:49:39.630859,2025-01-02 02:49:45.728804,0 days 00:00:06.097945,2,150,185.0,,,,,,,,,,,,,,,,,,,COMPLETE
251,251,0.44984717977215893,2025-01-02 02:49:45.729360,2025-01-02 02:49:59.628377,0 days 00:00:13.899017,8,135,195.0,,,,,,,,,,,105.0,45.0,170.0,60.0,145.0,150.0,,,COMPLETE
252,252,0.8681732580037664,2025-01-02 02:49:59.629046,2025-01-02 02:50:07.761427,0 days 00:00:08.132381,4,140,100.0,,,,,,,,,,,140.0,20.0,,,,,,,COMPLETE
253,253,0.8870673952641166,2025-01-02 02:50:07.762026,2025-01-02 02:50:15.718697,0 days 00:00:07.956671,3,100,130.0,,,,,,,,,,,75.0,,,,,,,,COMPLETE
254,254,0.8293650793650793,2025-01-02 02:50:15.719313,2025-01-02 02:50:20.723148,0 days 00:00:05.003835,1,145,,,,,,,,,,,,,,,,,,,,COMPLETE
255,255,0.8538884524744697,2025-01-02 02:50:20.723686,2025-01-02 02:50:30.009196,0 days 00:00:09.285510,4,130,140.0,,,,,,,,,,,115.0,55.0,,,,,,,COMPLETE
256,256,0.8851224105461393,2025-01-02 02:50:30.009979,2025-01-02 02:50:36.100453,0 days 00:00:06.090474,2,145,200.0,,,,,,,,,,,,,,,,,,,COMPLETE
257,257,0.8849462365591398,2025-01-02 02:50:36.101011,2025-01-02 02:50:43.492846,0 days 00:00:07.391835,3,135,185.0,,,,,,,,,,,160.0,,,,,,,,COMPLETE
258,258,0.7601092896174864,2025-01-02 02:50:43.493419,2025-01-02 02:50:52.898908,0 days 00:00:09.405489,5,125,195.0,,,,,,,,,,,130.0,30.0,125.0,,,,,,COMPLETE
259,259,0.8665183537263625,2025-01-02 02:50:52.899524,2025-01-02 02:51:00.270925,0 days 00:00:07.371401,3,140,190.0,,,,,,,,,,,120.0,,,,,,,,COMPLETE
260,260,0.8548009367681498,2025-01-02 02:51:00.271499,2025-01-02 02:51:09.168899,0 days 00:00:08.897400,4,95,165.0,,,,,,,,,,,145.0,10.0,,,,,,,COMPLETE
261,261,0.8521505376344086,2025-01-02 02:51:09.169477,2025-01-02 02:51:15.247080,0 days 00:00:06.077603,2,155,195.0,,,,,,,,,,,,,,,,,,,COMPLETE
262,262,0.8944444444444444,2025-01-02 02:51:15.247639,2025-01-02 02:51:23.149516,0 days 00:00:07.901877,3,130,200.0,,,,,,,,,,,110.0,,,,,,,,COMPLETE
263,263,0.8452380952380952,2025-01-02 02:51:23.150110,2025-01-02 02:51:30.550007,0 days 00:00:07.399897,3,120,200.0,,,,,,,,,,,105.0,,,,,,,,COMPLETE
264,264,0.8320512820512821,2025-01-02 02:51:30.550576,2025-01-02 02:51:36.626805,0 days 00:00:06.076229,2,130,35.0,,,,,,,,,,,,,,,,,,,COMPLETE
265,265,0.7903225806451613,2025-01-02 02:51:36.627397,2025-01-02 02:51:44.097318,0 days 00:00:07.469921,3,25,200.0,,,,,,,,,,,110.0,,,,,,,,COMPLETE
266,266,0.597863247863248,2025-01-02 02:51:44.097890,2025-01-02 02:52:16.554378,0 days 00:00:32.456488,11,125,25.0,90.0,,,,,,,,,,135.0,90.0,200.0,135.0,120.0,25.0,155.0,60.0,COMPLETE
267,267,0.8688172043010753,2025-01-02 02:52:16.555296,2025-01-02 02:52:23.922558,0 days 00:00:07.367262,3,130,120.0,,,,,,,,,,,100.0,,,,,,,,COMPLETE
268,268,0.8833333333333333,2025-01-02 02:52:23.923207,2025-01-02 02:52:31.381064,0 days 00:00:07.457857,3,135,190.0,,,,,,,,,,,110.0,,,,,,,,COMPLETE
269,269,0.8781779661016949,2025-01-02 02:52:31.381652,2025-01-02 02:52:37.422836,0 days 00:00:06.041184,2,150,180.0,,,,,,,,,,,,,,,,,,,COMPLETE
270,270,0.8637295081967213,2025-01-02 02:52:37.423410,2025-01-02 02:52:42.479840,0 days 00:00:05.056430,1,130,,,,,,,,,,,,,,,,,,,,COMPLETE
271,271,0.8617133791644632,2025-01-02 02:52:42.480389,2025-01-02 02:52:50.474752,0 days 00:00:07.994363,3,135,170.0,,,,,,,,,,,120.0,,,,,,,,COMPLETE
