,number,value,datetime_start,datetime_complete,duration,params_depth,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_10,params_neurons_layer_11,params_neurons_layer_12,params_neurons_layer_13,params_neurons_layer_14,params_neurons_layer_15,params_neurons_layer_16,params_neurons_layer_17,params_neurons_layer_18,params_neurons_layer_19,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,state
124,124,0.8764095553561434,2025-01-03 00:50:45.032348,2025-01-03 00:52:05.225557,0 days 00:01:20.193209,2,195,195.0,,,,,,,,,,,,,,,,,,,COMPLETE
125,125,0.8808531302643793,2025-01-03 00:52:05.226064,2025-01-03 00:53:37.761817,0 days 00:01:32.535753,3,200,175.0,,,,,,,,,,,90.0,,,,,,,,COMPLETE
126,126,0.87987709596408,2025-01-03 00:53:37.762352,2025-01-03 00:55:48.409760,0 days 00:02:10.647408,5,190,180.0,,,,,,,,,,,105.0,110.0,190.0,,,,,,COMPLETE
127,127,0.8758904999371412,2025-01-03 00:55:48.410323,2025-01-03 00:56:34.080311,0 days 00:00:45.669988,1,200,,,,,,,,,,,,,,,,,,,,COMPLETE
128,128,0.8840504372492071,2025-01-03 00:56:34.080768,2025-01-03 00:58:15.505945,0 days 00:01:41.425177,4,150,155.0,,,,,,,,,,,120.0,95.0,,,,,,,COMPLETE
129,129,0.8739414724868253,2025-01-03 00:58:15.506485,2025-01-03 00:59:49.778669,0 days 00:01:34.272184,4,145,140.0,,,,,,,,,,,120.0,90.0,,,,,,,COMPLETE
130,130,0.8744050834348982,2025-01-03 00:59:49.779208,2025-01-03 01:01:53.268643,0 days 00:02:03.489435,5,175,155.0,,,,,,,,,,,130.0,140.0,45.0,,,,,,COMPLETE
131,131,0.8762884908090387,2025-01-03 01:01:53.269203,2025-01-03 01:03:34.499141,0 days 00:01:41.229938,3,150,170.0,,,,,,,,,,,195.0,,,,,,,,COMPLETE
132,132,0.8776822238639326,2025-01-03 01:03:34.499686,2025-01-03 01:04:41.302280,0 days 00:01:06.802594,2,140,185.0,,,,,,,,,,,,,,,,,,,COMPLETE
133,133,0.8765420243464765,2025-01-03 01:04:41.302789,2025-01-03 01:06:24.966757,0 days 00:01:43.663968,4,185,150.0,,,,,,,,,,,115.0,95.0,,,,,,,COMPLETE
134,134,0.8765227851972153,2025-01-03 01:06:24.967278,2025-01-03 01:07:44.580189,0 days 00:01:19.612911,3,155,155.0,,,,,,,,,,,80.0,,,,,,,,COMPLETE
135,135,0.754248345993629,2025-01-03 01:07:44.580715,2025-01-03 01:09:37.275999,0 days 00:01:52.695284,7,190,165.0,,,,,,,,,,,100.0,60.0,90.0,130.0,80.0,,,,COMPLETE
136,136,0.8824630934208155,2025-01-03 01:09:37.276583,2025-01-03 01:10:32.595640,0 days 00:00:55.319057,2,65,190.0,,,,,,,,,,,,,,,,,,,COMPLETE
137,137,0.8798665172224995,2025-01-03 01:10:32.596160,2025-01-03 01:11:25.734245,0 days 00:00:53.138085,2,55,190.0,,,,,,,,,,,,,,,,,,,COMPLETE
138,138,0.8647277535577289,2025-01-03 01:11:25.734772,2025-01-03 01:11:56.141846,0 days 00:00:30.407074,1,70,,,,,,,,,,,,,,,,,,,,COMPLETE
139,139,0.8736717464454399,2025-01-03 01:11:56.142355,2025-01-03 01:12:48.568447,0 days 00:00:52.426092,2,45,200.0,,,,,,,,,,,,,,,,,,,COMPLETE
140,140,0.8694787490334688,2025-01-03 01:12:48.568970,2025-01-03 01:13:15.708497,0 days 00:00:27.139527,1,60,,,,,,,,,,,,,,,,,,,,COMPLETE
141,141,0.8788526492956149,2025-01-03 01:13:15.708897,2025-01-03 01:14:38.998808,0 days 00:01:23.289911,3,65,195.0,,,,,,,,,,,155.0,,,,,,,,COMPLETE
142,142,0.8734320647242217,2025-01-03 01:14:38.999361,2025-01-03 01:15:33.440295,0 days 00:00:54.440934,2,75,180.0,,,,,,,,,,,,,,,,,,,COMPLETE
143,143,0.8786680050935249,2025-01-03 01:15:33.440824,2025-01-03 01:17:07.577720,0 days 00:01:34.136896,3,120,190.0,,,,,,,,,,,185.0,,,,,,,,COMPLETE
144,144,0.8721505843716797,2025-01-03 01:17:07.578278,2025-01-03 01:19:01.638241,0 days 00:01:54.059963,4,130,175.0,,,,,,,,,,,170.0,115.0,,,,,,,COMPLETE
145,145,0.206145766609815,2025-01-03 01:19:01.638791,2025-01-03 01:23:01.343365,0 days 00:03:59.704574,15,135,185.0,100.0,70.0,115.0,195.0,10.0,,,,,,125.0,80.0,60.0,10.0,155.0,65.0,190.0,20.0,COMPLETE
146,146,0.8778332707448504,2025-01-03 01:23:01.343997,2025-01-03 01:24:14.274079,0 days 00:01:12.930082,2,195,150.0,,,,,,,,,,,,,,,,,,,COMPLETE
147,147,0.4961946945494576,2025-01-03 01:24:14.274608,2025-01-03 01:27:21.130887,0 days 00:03:06.856279,9,115,145.0,,,,,,,,,,,90.0,40.0,150.0,200.0,115.0,200.0,25.0,,COMPLETE
148,148,0.01343337689539734,2025-01-03 01:27:21.131471,2025-01-03 01:33:32.525866,0 days 00:06:11.394395,19,105,195.0,170.0,155.0,60.0,95.0,200.0,200.0,5.0,195.0,15.0,,140.0,135.0,105.0,35.0,175.0,165.0,165.0,45.0,COMPLETE
149,149,0.8773011855065196,2025-01-03 01:33:32.526528,2025-01-03 01:35:42.199319,0 days 00:02:09.672791,4,150,165.0,,,,,,,,,,,200.0,175.0,,,,,,,COMPLETE
150,150,0.8793274392992341,2025-01-03 01:35:42.199861,2025-01-03 01:37:16.656506,0 days 00:01:34.456645,3,180,185.0,,,,,,,,,,,110.0,,,,,,,,COMPLETE
151,151,0.8765808997307795,2025-01-03 01:37:16.657036,2025-01-03 01:38:51.016017,0 days 00:01:34.358981,3,100,200.0,,,,,,,,,,,190.0,,,,,,,,COMPLETE
152,152,0.8761455344990887,2025-01-03 01:38:51.016560,2025-01-03 01:39:42.895635,0 days 00:00:51.879075,2,80,160.0,,,,,,,,,,,,,,,,,,,COMPLETE
153,153,0.8772806811644958,2025-01-03 01:39:42.896159,2025-01-03 01:41:01.966407,0 days 00:01:19.070248,3,70,155.0,,,,,,,,,,,180.0,,,,,,,,COMPLETE
154,154,0.8842820641407798,2025-01-03 01:41:01.966954,2025-01-03 01:42:00.278441,0 days 00:00:58.311487,2,120,155.0,,,,,,,,,,,,,,,,,,,COMPLETE
155,155,0.8811394753931845,2025-01-03 01:42:00.278972,2025-01-03 01:42:55.848855,0 days 00:00:55.569883,2,120,140.0,,,,,,,,,,,,,,,,,,,COMPLETE
156,156,0.8754303817951986,2025-01-03 01:42:55.849413,2025-01-03 01:43:34.182506,0 days 00:00:38.333093,1,130,,,,,,,,,,,,,,,,,,,,COMPLETE
157,157,0.8763831371051702,2025-01-03 01:43:34.182916,2025-01-03 01:44:33.090899,0 days 00:00:58.907983,2,115,150.0,,,,,,,,,,,,,,,,,,,COMPLETE
158,158,0.8748554106079526,2025-01-03 01:44:33.091423,2025-01-03 01:45:11.360241,0 days 00:00:38.268818,1,135,,,,,,,,,,,,,,,,,,,,COMPLETE
159,159,0.8834937316493452,2025-01-03 01:45:11.360746,2025-01-03 01:46:16.171403,0 days 00:01:04.810657,2,160,160.0,,,,,,,,,,,,,,,,,,,COMPLETE
160,160,0.8775377061884231,2025-01-03 01:46:16.171957,2025-01-03 01:47:20.682057,0 days 00:01:04.510100,2,160,160.0,,,,,,,,,,,,,,,,,,,COMPLETE
161,161,0.8763482369157597,2025-01-03 01:47:20.682595,2025-01-03 01:48:32.817896,0 days 00:01:12.135301,2,165,175.0,,,,,,,,,,,,,,,,,,,COMPLETE
162,162,0.8701774813427327,2025-01-03 01:48:32.818446,2025-01-03 01:49:44.338951,0 days 00:01:11.520505,3,145,160.0,,,,,,,,,,,30.0,,,,,,,,COMPLETE
163,163,0.8851269229433621,2025-01-03 01:49:44.339509,2025-01-03 01:50:42.570305,0 days 00:00:58.230796,2,125,145.0,,,,,,,,,,,,,,,,,,,COMPLETE
164,164,0.8779006036927967,2025-01-03 01:50:42.570832,2025-01-03 01:51:17.875730,0 days 00:00:35.304898,1,120,,,,,,,,,,,,,,,,,,,,COMPLETE
165,165,0.8763396571593945,2025-01-03 01:51:17.876110,2025-01-03 01:52:16.774482,0 days 00:00:58.898372,2,125,145.0,,,,,,,,,,,,,,,,,,,COMPLETE
166,166,0.8831689923635031,2025-01-03 01:52:16.775007,2025-01-03 01:53:21.077988,0 days 00:01:04.302981,2,155,145.0,,,,,,,,,,,,,,,,,,,COMPLETE
167,167,0.8779805176065053,2025-01-03 01:53:21.078511,2025-01-03 01:54:00.993830,0 days 00:00:39.915319,1,160,,,,,,,,,,,,,,,,,,,,COMPLETE
168,168,0.8744874691808298,2025-01-03 01:54:00.994253,2025-01-03 01:55:04.775923,0 days 00:01:03.781670,2,155,140.0,,,,,,,,,,,,,,,,,,,COMPLETE
169,169,0.8640594906392065,2025-01-03 01:55:04.776481,2025-01-03 01:55:44.031141,0 days 00:00:39.254660,1,140,,,,,,,,,,,,,,,,,,,,COMPLETE
170,170,0.881878377155933,2025-01-03 01:55:44.031550,2025-01-03 01:57:09.515534,0 days 00:01:25.483984,3,140,135.0,,,,,,,,,,,155.0,,,,,,,,COMPLETE
171,171,0.8836580170751916,2025-01-03 01:57:09.516065,2025-01-03 01:58:06.496555,0 days 00:00:56.980490,2,110,150.0,,,,,,,,,,,,,,,,,,,COMPLETE
172,172,0.8801897276352766,2025-01-03 01:58:06.497077,2025-01-03 01:59:11.511613,0 days 00:01:05.014536,2,150,150.0,,,,,,,,,,,,,,,,,,,COMPLETE
173,173,0.8818675844462635,2025-01-03 01:59:11.512144,2025-01-03 02:00:11.018469,0 days 00:00:59.506325,2,125,145.0,,,,,,,,,,,,,,,,,,,COMPLETE
174,174,0.8644549856222765,2025-01-03 02:00:11.019005,2025-01-03 02:00:40.422357,0 days 00:00:29.403352,1,65,,,,,,,,,,,,,,,,,,,,COMPLETE
175,175,0.8799981906534327,2025-01-03 02:00:40.422846,2025-01-03 02:02:08.656618,0 days 00:01:28.233772,3,130,150.0,,,,,,,,,,,170.0,,,,,,,,COMPLETE
176,176,0.8740265594230326,2025-01-03 02:02:08.657165,2025-01-03 02:03:16.530938,0 days 00:01:07.873773,2,165,155.0,,,,,,,,,,,,,,,,,,,COMPLETE
177,177,0.8786512241290036,2025-01-03 02:03:16.531498,2025-01-03 02:04:36.929196,0 days 00:01:20.397698,3,120,145.0,,,,,,,,,,,145.0,,,,,,,,COMPLETE
178,178,0.8818520338561302,2025-01-03 02:04:36.929741,2025-01-03 02:06:13.408547,0 days 00:01:36.478806,4,125,165.0,,,,,,,,,,,125.0,90.0,,,,,,,COMPLETE
179,179,0.8781545776178308,2025-01-03 02:06:13.409100,2025-01-03 02:07:09.189147,0 days 00:00:55.780047,2,110,130.0,,,,,,,,,,,,,,,,,,,COMPLETE
180,180,0.8816348385920649,2025-01-03 02:07:09.189681,2025-01-03 02:08:03.175629,0 days 00:00:53.985948,2,145,70.0,,,,,,,,,,,,,,,,,,,COMPLETE
181,181,0.8773084049588262,2025-01-03 02:08:03.176165,2025-01-03 02:09:00.230488,0 days 00:00:57.054323,2,110,155.0,,,,,,,,,,,,,,,,,,,COMPLETE
182,182,0.8825813340537654,2025-01-03 02:09:00.231020,2025-01-03 02:09:40.447319,0 days 00:00:40.216299,1,155,,,,,,,,,,,,,,,,,,,,COMPLETE
183,183,0.8784065541918525,2025-01-03 02:09:40.447729,2025-01-03 02:10:21.052800,0 days 00:00:40.605071,1,155,,,,,,,,,,,,,,,,,,,,COMPLETE
184,184,0.8728611933620263,2025-01-03 02:10:21.053311,2025-01-03 02:11:00.448725,0 days 00:00:39.395414,1,150,,,,,,,,,,,,,,,,,,,,COMPLETE
185,185,0.8754632235616914,2025-01-03 02:11:00.449272,2025-01-03 02:11:40.963297,0 days 00:00:40.514025,1,155,,,,,,,,,,,,,,,,,,,,COMPLETE
186,186,0.8759944826947748,2025-01-03 02:11:40.963840,2025-01-03 02:12:44.118512,0 days 00:01:03.154672,2,135,160.0,,,,,,,,,,,,,,,,,,,COMPLETE
187,187,0.8810844760808123,2025-01-03 02:12:44.119045,2025-01-03 02:14:07.565308,0 days 00:01:23.446263,3,145,90.0,,,,,,,,,,,195.0,,,,,,,,COMPLETE
188,188,0.8788217273227052,2025-01-03 02:14:07.565851,2025-01-03 02:15:19.079684,0 days 00:01:11.513833,2,170,170.0,,,,,,,,,,,,,,,,,,,COMPLETE
189,189,0.8779530843687737,2025-01-03 02:15:19.080245,2025-01-03 02:16:52.734435,0 days 00:01:33.654190,3,160,190.0,,,,,,,,,,,135.0,,,,,,,,COMPLETE
190,190,0.8776329331046312,2025-01-03 02:16:52.734975,2025-01-03 02:17:28.677439,0 days 00:00:35.942464,1,115,,,,,,,,,,,,,,,,,,,,COMPLETE
191,191,0.8809693511631864,2025-01-03 02:17:28.677942,2025-01-03 02:18:25.824111,0 days 00:00:57.146169,2,105,155.0,,,,,,,,,,,,,,,,,,,COMPLETE
192,192,0.8823727398000657,2025-01-03 02:18:25.824647,2025-01-03 02:19:27.139837,0 days 00:01:01.315190,2,130,150.0,,,,,,,,,,,,,,,,,,,COMPLETE
193,193,0.8791977218182038,2025-01-03 02:19:27.140400,2025-01-03 02:20:14.924150,0 days 00:00:47.783750,2,60,150.0,,,,,,,,,,,,,,,,,,,COMPLETE
194,194,0.5138339605135533,2025-01-03 02:20:14.924687,2025-01-03 02:23:34.236560,0 days 00:03:19.311873,12,130,145.0,5.0,90.0,,,,,,,,,115.0,100.0,30.0,55.0,140.0,155.0,125.0,130.0,COMPLETE
195,195,0.8797239263079146,2025-01-03 02:23:34.237181,2025-01-03 02:24:57.218324,0 days 00:01:22.981143,3,130,140.0,,,,,,,,,,,145.0,,,,,,,,COMPLETE
196,196,0.8884478950931949,2025-01-03 02:24:57.218891,2025-01-03 02:26:02.637010,0 days 00:01:05.418119,2,135,180.0,,,,,,,,,,,,,,,,,,,COMPLETE
197,197,0.8709280374537491,2025-01-03 02:26:02.637559,2025-01-03 02:26:41.319985,0 days 00:00:38.682426,1,140,,,,,,,,,,,,,,,,,,,,COMPLETE
198,198,0.8689915653941855,2025-01-03 02:26:41.320524,2025-01-03 02:27:57.777380,0 days 00:01:16.456856,2,195,180.0,,,,,,,,,,,,,,,,,,,COMPLETE
199,199,0.8758913792774119,2025-01-03 02:27:57.777914,2025-01-03 02:29:52.778419,0 days 00:01:55.000505,4,55,190.0,,,,,,,,,,,185.0,185.0,,,,,,,COMPLETE
200,200,0.8778707137775915,2025-01-03 02:29:52.778952,2025-01-03 02:31:17.855011,0 days 00:01:25.076059,3,135,180.0,,,,,,,,,,,105.0,,,,,,,,COMPLETE
201,201,0.8794667983434349,2025-01-03 02:31:17.855570,2025-01-03 02:32:23.630939,0 days 00:01:05.775369,2,125,195.0,,,,,,,,,,,,,,,,,,,COMPLETE
202,202,0.8809027813440424,2025-01-03 02:32:23.631467,2025-01-03 02:33:28.142435,0 days 00:01:04.510968,2,150,160.0,,,,,,,,,,,,,,,,,,,COMPLETE
203,203,0.8782225805194583,2025-01-03 02:33:28.142969,2025-01-03 02:34:26.050367,0 days 00:00:57.907398,2,120,150.0,,,,,,,,,,,,,,,,,,,COMPLETE
204,204,0.8652776310321267,2025-01-03 02:34:26.050863,2025-01-03 02:35:03.796154,0 days 00:00:37.745291,1,135,,,,,,,,,,,,,,,,,,,,COMPLETE
205,205,0.8772240018006658,2025-01-03 02:35:03.796611,2025-01-03 02:36:31.805865,0 days 00:01:28.009254,3,125,145.0,,,,,,,,,,,180.0,,,,,,,,COMPLETE
206,206,0.8811806256306761,2025-01-03 02:36:31.806402,2025-01-03 02:37:36.374156,0 days 00:01:04.567754,2,130,170.0,,,,,,,,,,,,,,,,,,,COMPLETE
207,207,0.8792603271438226,2025-01-03 02:37:36.374681,2025-01-03 02:39:08.520755,0 days 00:01:32.146074,3,145,155.0,,,,,,,,,,,170.0,,,,,,,,COMPLETE
208,208,0.8793219876427377,2025-01-03 02:39:08.521289,2025-01-03 02:39:54.856367,0 days 00:00:46.335078,1,200,,,,,,,,,,,,,,,,,,,,COMPLETE
209,209,0.88473278263611,2025-01-03 02:39:54.856887,2025-01-03 02:40:58.026014,0 days 00:01:03.169127,2,120,185.0,,,,,,,,,,,,,,,,,,,COMPLETE
210,210,0.8806658173011745,2025-01-03 02:40:58.026543,2025-01-03 02:42:00.417731,0 days 00:01:02.391188,2,120,180.0,,,,,,,,,,,,,,,,,,,COMPLETE
211,211,0.881008629323236,2025-01-03 02:42:00.418268,2025-01-03 02:43:04.205440,0 days 00:01:03.787172,2,125,185.0,,,,,,,,,,,,,,,,,,,COMPLETE
212,212,0.8769422826564817,2025-01-03 02:43:04.205959,2025-01-03 02:44:06.883699,0 days 00:01:02.677740,2,115,185.0,,,,,,,,,,,,,,,,,,,COMPLETE
213,213,0.8774010907710341,2025-01-03 02:44:06.884229,2025-01-03 02:45:49.864116,0 days 00:01:42.979887,3,190,195.0,,,,,,,,,,,130.0,,,,,,,,COMPLETE
214,214,0.8664446948429749,2025-01-03 02:45:49.864685,2025-01-03 02:46:28.094793,0 days 00:00:38.230108,1,130,,,,,,,,,,,,,,,,,,,,COMPLETE
215,215,0.883617485337538,2025-01-03 02:46:28.095331,2025-01-03 02:47:41.055885,0 days 00:01:12.960554,2,160,200.0,,,,,,,,,,,,,,,,,,,COMPLETE
216,216,0.8788702429821433,2025-01-03 02:47:41.056434,2025-01-03 02:49:10.079621,0 days 00:01:29.023187,3,160,200.0,,,,,,,,,,,90.0,,,,,,,,COMPLETE
217,217,0.8783176063425076,2025-01-03 02:49:10.080182,2025-01-03 02:50:21.004136,0 days 00:01:10.923954,2,155,190.0,,,,,,,,,,,,,,,,,,,COMPLETE
218,218,0.8749474522292993,2025-01-03 02:50:21.004666,2025-01-03 02:51:03.297330,0 days 00:00:42.292664,1,165,,,,,,,,,,,,,,,,,,,,COMPLETE
219,219,0.883709590334137,2025-01-03 02:51:03.297857,2025-01-03 02:52:14.364722,0 days 00:01:11.066865,2,160,200.0,,,,,,,,,,,,,,,,,,,COMPLETE
220,220,0.8832285723790727,2025-01-03 02:52:14.365259,2025-01-03 02:53:50.112275,0 days 00:01:35.747016,3,170,200.0,,,,,,,,,,,110.0,,,,,,,,COMPLETE
221,221,0.8752949010654489,2025-01-03 02:53:50.112809,2025-01-03 02:55:22.542676,0 days 00:01:32.429867,3,160,200.0,,,,,,,,,,,120.0,,,,,,,,COMPLETE
222,222,0.8850666279895506,2025-01-03 02:55:22.543242,2025-01-03 02:56:34.520044,0 days 00:01:11.976802,2,160,200.0,,,,,,,,,,,,,,,,,,,COMPLETE
223,223,0.8763358083554761,2025-01-03 02:56:34.520601,2025-01-03 02:57:48.944148,0 days 00:01:14.423547,2,165,200.0,,,,,,,,,,,,,,,,,,,COMPLETE
224,224,0.8811451756273863,2025-01-03 02:57:48.944678,2025-01-03 02:59:23.244512,0 days 00:01:34.299834,3,175,195.0,,,,,,,,,,,100.0,,,,,,,,COMPLETE
225,225,0.8735724485856606,2025-01-03 02:59:23.245076,2025-01-03 03:00:37.161048,0 days 00:01:13.915972,2,170,200.0,,,,,,,,,,,,,,,,,,,COMPLETE
226,226,0.8812630045436283,2025-01-03 03:00:37.161604,2025-01-03 03:02:12.394861,0 days 00:01:35.233257,3,165,195.0,,,,,,,,,,,110.0,,,,,,,,COMPLETE
227,227,0.8797786720321932,2025-01-03 03:02:12.395435,2025-01-03 03:03:24.284765,0 days 00:01:11.889330,2,160,200.0,,,,,,,,,,,,,,,,,,,COMPLETE
228,228,0.8757424575820192,2025-01-03 03:03:24.285302,2025-01-03 03:05:20.742867,0 days 00:01:56.457565,4,175,195.0,,,,,,,,,,,95.0,150.0,,,,,,,COMPLETE
229,229,0.8781480365139227,2025-01-03 03:05:20.743427,2025-01-03 03:06:31.763006,0 days 00:01:11.019579,2,150,200.0,,,,,,,,,,,,,,,,,,,COMPLETE
230,230,0.8734947844761467,2025-01-03 03:06:31.763550,2025-01-03 03:08:07.195532,0 days 00:01:35.431982,3,180,190.0,,,,,,,,,,,120.0,,,,,,,,COMPLETE
231,231,0.8809667241121558,2025-01-03 03:08:07.196078,2025-01-03 03:09:18.645934,0 days 00:01:11.449856,2,155,195.0,,,,,,,,,,,,,,,,,,,COMPLETE
232,232,0.8765931004766341,2025-01-03 03:09:18.646504,2025-01-03 03:09:58.856419,0 days 00:00:40.209915,1,160,,,,,,,,,,,,,,,,,,,,COMPLETE
233,233,0.8807134158463523,2025-01-03 03:09:58.856848,2025-01-03 03:11:09.186452,0 days 00:01:10.329604,2,155,185.0,,,,,,,,,,,,,,,,,,,COMPLETE
234,234,0.8804159594919421,2025-01-03 03:11:09.187003,2025-01-03 03:12:23.895527,0 days 00:01:14.708524,2,165,200.0,,,,,,,,,,,,,,,,,,,COMPLETE
235,235,0.8760253307136825,2025-01-03 03:12:23.896060,2025-01-03 03:14:06.412547,0 days 00:01:42.516487,5,150,195.0,,,,,,,,,,,105.0,110.0,160.0,,,,,,COMPLETE
236,236,0.8730745998187859,2025-01-03 03:14:06.413104,2025-01-03 03:14:47.135208,0 days 00:00:40.722104,1,155,,,,,,,,,,,,,,,,,,,,COMPLETE
237,237,0.876076702145217,2025-01-03 03:14:47.135756,2025-01-03 03:16:24.459326,0 days 00:01:37.323570,3,170,175.0,,,,,,,,,,,135.0,,,,,,,,COMPLETE
238,238,0.8749814350433638,2025-01-03 03:16:24.459874,2025-01-03 03:18:15.365814,0 days 00:01:50.905940,4,160,165.0,,,,,,,,,,,160.0,120.0,,,,,,,COMPLETE
239,239,0.392984106290966,2025-01-03 03:18:15.366391,2025-01-03 03:22:11.679412,0 days 00:03:56.313021,17,35,185.0,115.0,35.0,95.0,5.0,135.0,5.0,195.0,,,,125.0,65.0,190.0,80.0,20.0,135.0,65.0,50.0,COMPLETE
240,240,0.8829951954461118,2025-01-03 03:22:11.680077,2025-01-03 03:23:28.859383,0 days 00:01:17.179306,2,190,190.0,,,,,,,,,,,,,,,,,,,COMPLETE
241,241,0.884760062159283,2025-01-03 03:23:28.859944,2025-01-03 03:24:45.716266,0 days 00:01:16.856322,2,190,190.0,,,,,,,,,,,,,,,,,,,COMPLETE
242,242,0.8779827971623961,2025-01-03 03:24:45.716812,2025-01-03 03:26:02.796423,0 days 00:01:17.079611,2,190,190.0,,,,,,,,,,,,,,,,,,,COMPLETE
243,243,0.8831990258301512,2025-01-03 03:26:02.796960,2025-01-03 03:27:22.006811,0 days 00:01:19.209851,2,190,195.0,,,,,,,,,,,,,,,,,,,COMPLETE
244,244,0.8769779254572511,2025-01-03 03:27:22.007376,2025-01-03 03:28:40.741630,0 days 00:01:18.734254,2,190,195.0,,,,,,,,,,,,,,,,,,,COMPLETE
245,245,0.8772797915619144,2025-01-03 03:28:40.742177,2025-01-03 03:29:57.694604,0 days 00:01:16.952427,2,185,190.0,,,,,,,,,,,,,,,,,,,COMPLETE
246,246,0.8744453293004651,2025-01-03 03:29:57.695153,2025-01-03 03:31:31.658500,0 days 00:01:33.963347,3,190,200.0,,,,,,,,,,,70.0,,,,,,,,COMPLETE
247,247,0.6197518963999833,2025-01-03 03:31:31.659071,2025-01-03 03:33:34.911539,0 days 00:02:03.252468,8,200,185.0,,,,,,,,,,,85.0,45.0,170.0,160.0,200.0,15.0,,,COMPLETE
248,248,0.8826722844670818,2025-01-03 03:33:34.912135,2025-01-03 03:34:50.802319,0 days 00:01:15.890184,2,185,190.0,,,,,,,,,,,,,,,,,,,COMPLETE
249,249,0.8800207727693365,2025-01-03 03:34:50.802865,2025-01-03 03:36:11.032999,0 days 00:01:20.230134,2,195,200.0,,,,,,,,,,,,,,,,,,,COMPLETE
250,250,0.8819682652879302,2025-01-03 03:36:11.033576,2025-01-03 03:37:30.089055,0 days 00:01:19.055479,2,195,190.0,,,,,,,,,,,,,,,,,,,COMPLETE
251,251,0.8849111107455656,2025-01-03 03:37:30.089625,2025-01-03 03:39:16.927372,0 days 00:01:46.837747,3,185,180.0,,,,,,,,,,,200.0,,,,,,,,COMPLETE
252,252,0.8824152165403367,2025-01-03 03:39:16.927955,2025-01-03 03:41:03.705899,0 days 00:01:46.777944,3,185,180.0,,,,,,,,,,,190.0,,,,,,,,COMPLETE
253,253,0.8731624458924319,2025-01-03 03:41:03.706467,2025-01-03 03:43:29.285666,0 days 00:02:25.579199,4,180,195.0,,,,,,,,,,,195.0,200.0,,,,,,,COMPLETE
254,254,0.882224470866009,2025-01-03 03:43:29.286244,2025-01-03 03:45:21.362484,0 days 00:01:52.076240,3,185,195.0,,,,,,,,,,,200.0,,,,,,,,COMPLETE
255,255,0.8773665942021792,2025-01-03 03:45:21.363059,2025-01-03 03:47:14.350789,0 days 00:01:52.987730,3,190,200.0,,,,,,,,,,,200.0,,,,,,,,COMPLETE
256,256,0.8801192999511827,2025-01-03 03:47:14.351365,2025-01-03 03:48:55.796737,0 days 00:01:41.445372,3,180,180.0,,,,,,,,,,,175.0,,,,,,,,COMPLETE
257,257,0.87497192325105,2025-01-03 03:48:55.797342,2025-01-03 03:50:57.073997,0 days 00:02:01.276655,6,185,190.0,,,,,,,,,,,185.0,145.0,60.0,190.0,,,,,COMPLETE
258,258,0.8793002931169125,2025-01-03 03:50:57.074579,2025-01-03 03:52:16.591276,0 days 00:01:19.516697,2,190,195.0,,,,,,,,,,,,,,,,,,,COMPLETE
259,259,0.8853973320525585,2025-01-03 03:52:16.591825,2025-01-03 03:53:23.406095,0 days 00:01:06.814270,2,140,185.0,,,,,,,,,,,,,,,,,,,COMPLETE
260,260,0.8849858963702706,2025-01-03 03:53:23.406652,2025-01-03 03:54:30.664029,0 days 00:01:07.257377,2,140,190.0,,,,,,,,,,,,,,,,,,,COMPLETE
261,261,0.879515538384617,2025-01-03 03:54:30.664586,2025-01-03 03:56:14.288313,0 days 00:01:43.623727,3,140,195.0,,,,,,,,,,,195.0,,,,,,,,COMPLETE
262,262,0.8733447637933197,2025-01-03 03:56:14.288881,2025-01-03 03:57:21.571147,0 days 00:01:07.282266,2,145,180.0,,,,,,,,,,,,,,,,,,,COMPLETE
263,263,0.8815968348078067,2025-01-03 03:57:21.571700,2025-01-03 03:59:15.568749,0 days 00:01:53.997049,4,140,200.0,,,,,,,,,,,180.0,75.0,,,,,,,COMPLETE
264,264,0.8749473523565086,2025-01-03 03:59:15.569327,2025-01-03 04:00:39.336050,0 days 00:01:23.766723,3,145,155.0,,,,,,,,,,,110.0,,,,,,,,COMPLETE
265,265,0.8783577013845421,2025-01-03 04:00:39.336627,2025-01-03 04:01:39.679349,0 days 00:01:00.342722,2,140,140.0,,,,,,,,,,,,,,,,,,,COMPLETE
266,266,0.878456754896111,2025-01-03 04:01:39.679900,2025-01-03 04:02:20.366863,0 days 00:00:40.686963,1,150,,,,,,,,,,,,,,,,,,,,COMPLETE
267,267,0.8743476467058169,2025-01-03 04:02:20.367309,2025-01-03 04:03:54.824024,0 days 00:01:34.456715,4,175,35.0,,,,,,,,,,,190.0,85.0,,,,,,,COMPLETE
268,268,0.8783606480006607,2025-01-03 04:03:54.824625,2025-01-03 04:04:59.256047,0 days 00:01:04.431422,2,155,135.0,,,,,,,,,,,,,,,,,,,COMPLETE
269,269,0.8806766151930079,2025-01-03 04:04:59.256618,2025-01-03 04:06:20.725237,0 days 00:01:21.468619,3,135,150.0,,,,,,,,,,,115.0,,,,,,,,COMPLETE
