,number,value,datetime_start,datetime_complete,duration,params_depth,params_neurons_layer_0,params_neurons_layer_1,params_neurons_layer_10,params_neurons_layer_11,params_neurons_layer_12,params_neurons_layer_13,params_neurons_layer_14,params_neurons_layer_15,params_neurons_layer_16,params_neurons_layer_17,params_neurons_layer_18,params_neurons_layer_19,params_neurons_layer_2,params_neurons_layer_3,params_neurons_layer_4,params_neurons_layer_5,params_neurons_layer_6,params_neurons_layer_7,params_neurons_layer_8,params_neurons_layer_9,state
131,131,0.8267130089374379,2025-01-02 07:09:53.021997,2025-01-02 07:09:59.449601,0 days 00:00:06.427604,2,140,10.0,,,,,,,,,,,,,,,,,,,COMPLETE
132,132,0.7824074074074074,2025-01-02 07:09:59.450101,2025-01-02 07:10:04.447490,0 days 00:00:04.997389,1,125,,,,,,,,,,,,,,,,,,,,COMPLETE
133,133,0.8264550264550264,2025-01-02 07:10:04.447989,2025-01-02 07:10:11.417419,0 days 00:00:06.969430,3,135,5.0,,,,,,,,,,,200.0,,,,,,,,COMPLETE
134,134,0.8054873054873055,2025-01-02 07:10:11.417951,2025-01-02 07:10:17.872086,0 days 00:00:06.454135,2,160,30.0,,,,,,,,,,,,,,,,,,,COMPLETE
135,135,0.8373019097927672,2025-01-02 07:10:17.872602,2025-01-02 07:10:22.864293,0 days 00:00:04.991691,1,120,,,,,,,,,,,,,,,,,,,,COMPLETE
136,136,0.7521885521885522,2025-01-02 07:10:22.864792,2025-01-02 07:10:30.396017,0 days 00:00:07.531225,3,25,15.0,,,,,,,,,,,165.0,,,,,,,,COMPLETE
137,137,0.8163299663299664,2025-01-02 07:10:30.396574,2025-01-02 07:10:36.857847,0 days 00:00:06.461273,2,145,35.0,,,,,,,,,,,,,,,,,,,COMPLETE
138,138,0.8424076138214868,2025-01-02 07:10:36.858360,2025-01-02 07:10:41.847658,0 days 00:00:04.989298,1,95,,,,,,,,,,,,,,,,,,,,COMPLETE
139,139,0.8442687747035573,2025-01-02 07:10:41.848157,2025-01-02 07:10:48.240875,0 days 00:00:06.392718,2,105,60.0,,,,,,,,,,,,,,,,,,,COMPLETE
140,140,0.7910872313527181,2025-01-02 07:10:48.241390,2025-01-02 07:10:57.172464,0 days 00:00:08.931074,4,30,25.0,,,,,,,,,,,190.0,85.0,,,,,,,COMPLETE
141,141,0.420795920629642,2025-01-02 07:10:57.173008,2025-01-02 07:11:21.845151,0 days 00:00:24.672143,11,130,140.0,125.0,,,,,,,,,,5.0,75.0,125.0,165.0,25.0,130.0,80.0,200.0,COMPLETE
142,142,0.8495493991989319,2025-01-02 07:11:21.845842,2025-01-02 07:11:27.847507,0 days 00:00:06.001665,2,130,115.0,,,,,,,,,,,,,,,,,,,COMPLETE
143,143,0.7965360541884592,2025-01-02 07:11:27.848028,2025-01-02 07:11:32.853686,0 days 00:00:05.005658,1,135,,,,,,,,,,,,,,,,,,,,COMPLETE
144,144,0.8071911196911197,2025-01-02 07:11:32.854345,2025-01-02 07:11:40.693297,0 days 00:00:07.838952,3,125,85.0,,,,,,,,,,,80.0,,,,,,,,COMPLETE
145,145,0.8016142735768904,2025-01-02 07:11:40.693837,2025-01-02 07:11:46.692101,0 days 00:00:05.998264,2,150,105.0,,,,,,,,,,,,,,,,,,,COMPLETE
146,146,0.8093301021291328,2025-01-02 07:11:46.692609,2025-01-02 07:11:51.686261,0 days 00:00:04.993652,1,35,,,,,,,,,,,,,,,,,,,,COMPLETE
147,147,0.8311092577147623,2025-01-02 07:11:51.686805,2025-01-02 07:11:57.705785,0 days 00:00:06.018980,2,140,125.0,,,,,,,,,,,,,,,,,,,COMPLETE
148,148,0.857097288676236,2025-01-02 07:11:57.706284,2025-01-02 07:12:05.573300,0 days 00:00:07.867016,3,80,95.0,,,,,,,,,,,20.0,,,,,,,,COMPLETE
149,149,0.8257575757575758,2025-01-02 07:12:05.573839,2025-01-02 07:12:13.465783,0 days 00:00:07.891944,3,45,95.0,,,,,,,,,,,20.0,,,,,,,,COMPLETE
150,150,0.8086580086580086,2025-01-02 07:12:13.466301,2025-01-02 07:12:18.470163,0 days 00:00:05.003862,1,70,,,,,,,,,,,,,,,,,,,,COMPLETE
151,151,0.8125625625625625,2025-01-02 07:12:18.470710,2025-01-02 07:12:24.873563,0 days 00:00:06.402853,2,120,115.0,,,,,,,,,,,,,,,,,,,COMPLETE
152,152,0.8159504265250281,2025-01-02 07:12:24.874073,2025-01-02 07:12:30.186547,0 days 00:00:05.312474,1,80,,,,,,,,,,,,,,,,,,,,COMPLETE
153,153,0.8148148148148148,2025-01-02 07:12:30.187051,2025-01-02 07:12:36.214957,0 days 00:00:06.027906,2,125,150.0,,,,,,,,,,,,,,,,,,,COMPLETE
154,154,0.8363636363636363,2025-01-02 07:12:36.215462,2025-01-02 07:12:44.139500,0 days 00:00:07.924038,3,115,135.0,,,,,,,,,,,35.0,,,,,,,,COMPLETE
155,155,0.810428849902534,2025-01-02 07:12:44.140043,2025-01-02 07:12:49.492657,0 days 00:00:05.352614,1,40,,,,,,,,,,,,,,,,,,,,COMPLETE
156,156,0.8219349457881568,2025-01-02 07:12:49.493610,2025-01-02 07:12:55.980112,0 days 00:00:06.486502,2,140,95.0,,,,,,,,,,,,,,,,,,,COMPLETE
157,157,0.8266434892541087,2025-01-02 07:12:55.980641,2025-01-02 07:13:01.041165,0 days 00:00:05.060524,1,15,,,,,,,,,,,,,,,,,,,,COMPLETE
158,158,0.8558558558558559,2025-01-02 07:13:01.041670,2025-01-02 07:13:07.501817,0 days 00:00:06.460147,2,135,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
159,159,0.8392344497607656,2025-01-02 07:13:07.502347,2025-01-02 07:13:13.944467,0 days 00:00:06.442120,2,145,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
160,160,0.36329935125115853,2025-01-02 07:13:13.945014,2025-01-02 07:13:48.249754,0 days 00:00:34.304740,12,150,15.0,175.0,165.0,,,,,,,,,45.0,145.0,185.0,45.0,185.0,185.0,165.0,90.0,COMPLETE
161,161,0.8498769483182937,2025-01-02 07:13:48.250492,2025-01-02 07:13:54.672789,0 days 00:00:06.422297,2,130,30.0,,,,,,,,,,,,,,,,,,,COMPLETE
162,162,0.8163265306122449,2025-01-02 07:13:54.673311,2025-01-02 07:13:59.995807,0 days 00:00:05.322496,1,135,,,,,,,,,,,,,,,,,,,,COMPLETE
163,163,0.8013988288874431,2025-01-02 07:13:59.996435,2025-01-02 07:14:07.357911,0 days 00:00:07.361476,3,140,35.0,,,,,,,,,,,25.0,,,,,,,,COMPLETE
164,164,0.8659752692461109,2025-01-02 07:14:07.358520,2025-01-02 07:14:13.789636,0 days 00:00:06.431116,2,130,125.0,,,,,,,,,,,,,,,,,,,COMPLETE
165,165,0.8098693759071118,2025-01-02 07:14:13.790163,2025-01-02 07:14:18.774686,0 days 00:00:04.984523,1,125,,,,,,,,,,,,,,,,,,,,COMPLETE
166,166,0.8163299663299664,2025-01-02 07:14:18.775198,2025-01-02 07:14:25.185592,0 days 00:00:06.410394,2,110,40.0,,,,,,,,,,,,,,,,,,,COMPLETE
167,167,0.823887507502358,2025-01-02 07:14:25.186095,2025-01-02 07:14:30.195446,0 days 00:00:05.009351,1,135,,,,,,,,,,,,,,,,,,,,COMPLETE
168,168,0.8214285714285714,2025-01-02 07:14:30.195967,2025-01-02 07:14:36.647018,0 days 00:00:06.451051,2,35,110.0,,,,,,,,,,,,,,,,,,,COMPLETE
169,169,0.7979358168037414,2025-01-02 07:14:36.647550,2025-01-02 07:14:44.540983,0 days 00:00:07.893433,3,20,125.0,,,,,,,,,,,50.0,,,,,,,,COMPLETE
170,170,0.8686926605504588,2025-01-02 07:14:44.541510,2025-01-02 07:14:49.526099,0 days 00:00:04.984589,1,120,,,,,,,,,,,,,,,,,,,,COMPLETE
171,171,0.8035087719298246,2025-01-02 07:14:49.526614,2025-01-02 07:14:54.528043,0 days 00:00:05.001429,1,120,,,,,,,,,,,,,,,,,,,,COMPLETE
172,172,0.838095238095238,2025-01-02 07:14:54.528558,2025-01-02 07:14:59.519176,0 days 00:00:04.990618,1,130,,,,,,,,,,,,,,,,,,,,COMPLETE
173,173,0.8054554390563565,2025-01-02 07:14:59.519697,2025-01-02 07:15:05.996757,0 days 00:00:06.477060,2,30,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
174,174,0.8057311420143278,2025-01-02 07:15:05.997302,2025-01-02 07:15:10.990648,0 days 00:00:04.993346,1,120,,,,,,,,,,,,,,,,,,,,COMPLETE
175,175,0.8215120160213618,2025-01-02 07:15:10.991140,2025-01-02 07:15:17.455831,0 days 00:00:06.464691,2,145,10.0,,,,,,,,,,,,,,,,,,,COMPLETE
176,176,0.8492910758965805,2025-01-02 07:15:17.456342,2025-01-02 07:15:22.495453,0 days 00:00:05.039111,1,90,,,,,,,,,,,,,,,,,,,,COMPLETE
177,177,0.7925586136595311,2025-01-02 07:15:22.495975,2025-01-02 07:15:28.984263,0 days 00:00:06.488288,2,115,25.0,,,,,,,,,,,,,,,,,,,COMPLETE
178,178,0.8302353410450738,2025-01-02 07:15:28.984783,2025-01-02 07:15:33.984115,0 days 00:00:04.999332,1,125,,,,,,,,,,,,,,,,,,,,COMPLETE
179,179,0.3368421052631579,2025-01-02 07:15:33.984655,2025-01-02 07:16:18.523295,0 days 00:00:44.538640,16,155,50.0,85.0,60.0,140.0,160.0,50.0,55.0,,,,,15.0,160.0,20.0,15.0,160.0,35.0,80.0,125.0,COMPLETE
180,180,0.7910052910052909,2025-01-02 07:16:18.524624,2025-01-02 07:16:24.954952,0 days 00:00:06.430328,2,115,5.0,,,,,,,,,,,,,,,,,,,COMPLETE
181,181,0.8352624068495322,2025-01-02 07:16:24.955470,2025-01-02 07:16:30.932642,0 days 00:00:05.977172,2,130,135.0,,,,,,,,,,,,,,,,,,,COMPLETE
182,182,0.8233366109472304,2025-01-02 07:16:30.933325,2025-01-02 07:16:38.824613,0 days 00:00:07.891288,3,135,145.0,,,,,,,,,,,55.0,,,,,,,,COMPLETE
183,183,0.8168753306295187,2025-01-02 07:16:38.825190,2025-01-02 07:16:43.816813,0 days 00:00:04.991623,1,140,,,,,,,,,,,,,,,,,,,,COMPLETE
184,184,0.8251247384516337,2025-01-02 07:16:43.817334,2025-01-02 07:16:51.730321,0 days 00:00:07.912987,3,125,135.0,,,,,,,,,,,75.0,,,,,,,,COMPLETE
185,185,0.8400900900900901,2025-01-02 07:16:51.730877,2025-01-02 07:16:57.739036,0 days 00:00:06.008159,2,135,125.0,,,,,,,,,,,,,,,,,,,COMPLETE
186,186,0.8136177194421657,2025-01-02 07:16:57.739571,2025-01-02 07:17:03.102337,0 days 00:00:05.362766,1,25,,,,,,,,,,,,,,,,,,,,COMPLETE
187,187,0.8282075178626902,2025-01-02 07:17:03.102870,2025-01-02 07:17:09.094617,0 days 00:00:05.991747,2,130,85.0,,,,,,,,,,,,,,,,,,,COMPLETE
188,188,0.8364327630382676,2025-01-02 07:17:09.095152,2025-01-02 07:17:14.100859,0 days 00:00:05.005707,1,150,,,,,,,,,,,,,,,,,,,,COMPLETE
189,189,0.5756600660066007,2025-01-02 07:17:14.101373,2025-01-02 07:17:26.965081,0 days 00:00:12.863708,7,120,120.0,,,,,,,,,,,90.0,125.0,145.0,75.0,5.0,,,,COMPLETE
190,190,0.8214285714285714,2025-01-02 07:17:26.965752,2025-01-02 07:17:33.399371,0 days 00:00:06.433619,2,145,15.0,,,,,,,,,,,,,,,,,,,COMPLETE
191,191,0.8158692722371967,2025-01-02 07:17:33.400120,2025-01-02 07:17:39.839112,0 days 00:00:06.438992,2,130,25.0,,,,,,,,,,,,,,,,,,,COMPLETE
192,192,0.4990053050397878,2025-01-02 07:17:39.839641,2025-01-02 07:18:01.689881,0 days 00:00:21.850240,10,125,30.0,,,,,,,,,,,110.0,30.0,160.0,90.0,125.0,145.0,25.0,175.0,COMPLETE
193,193,0.8176638176638176,2025-01-02 07:18:01.690593,2025-01-02 07:18:08.107881,0 days 00:00:06.417288,2,130,30.0,,,,,,,,,,,,,,,,,,,COMPLETE
194,194,0.8291418861512319,2025-01-02 07:18:08.108422,2025-01-02 07:18:13.102579,0 days 00:00:04.994157,1,135,,,,,,,,,,,,,,,,,,,,COMPLETE
195,195,0.7925233644859813,2025-01-02 07:18:13.103077,2025-01-02 07:18:20.473138,0 days 00:00:07.370061,3,140,35.0,,,,,,,,,,,130.0,,,,,,,,COMPLETE
196,196,0.812125569134915,2025-01-02 07:18:20.473677,2025-01-02 07:18:26.932803,0 days 00:00:06.459126,2,60,40.0,,,,,,,,,,,,,,,,,,,COMPLETE
197,197,0.8634669151910531,2025-01-02 07:18:26.933341,2025-01-02 07:18:31.934658,0 days 00:00:05.001317,1,130,,,,,,,,,,,,,,,,,,,,COMPLETE
198,198,0.822884012539185,2025-01-02 07:18:31.935171,2025-01-02 07:18:37.273455,0 days 00:00:05.338284,1,30,,,,,,,,,,,,,,,,,,,,COMPLETE
199,199,0.8270502645502645,2025-01-02 07:18:37.273997,2025-01-02 07:18:42.267683,0 days 00:00:04.993686,1,100,,,,,,,,,,,,,,,,,,,,COMPLETE
200,200,0.8012068672446031,2025-01-02 07:18:42.268221,2025-01-02 07:18:47.259423,0 days 00:00:04.991202,1,120,,,,,,,,,,,,,,,,,,,,COMPLETE
201,201,0.8235583224115335,2025-01-02 07:18:47.259961,2025-01-02 07:18:53.691282,0 days 00:00:06.431321,2,130,130.0,,,,,,,,,,,,,,,,,,,COMPLETE
202,202,0.8400900900900901,2025-01-02 07:18:53.691843,2025-01-02 07:19:00.127698,0 days 00:00:06.435855,2,130,15.0,,,,,,,,,,,,,,,,,,,COMPLETE
203,203,0.8276787259823438,2025-01-02 07:19:00.128404,2025-01-02 07:19:05.135756,0 days 00:00:05.007352,1,125,,,,,,,,,,,,,,,,,,,,COMPLETE
204,204,0.8244637961619095,2025-01-02 07:19:05.136354,2025-01-02 07:19:11.567231,0 days 00:00:06.430877,2,135,45.0,,,,,,,,,,,,,,,,,,,COMPLETE
205,205,0.8151841868823001,2025-01-02 07:19:11.567791,2025-01-02 07:19:16.553759,0 days 00:00:04.985968,1,200,,,,,,,,,,,,,,,,,,,,COMPLETE
206,206,0.8034438541857483,2025-01-02 07:19:16.554272,2025-01-02 07:19:21.523410,0 days 00:00:04.969138,1,120,,,,,,,,,,,,,,,,,,,,COMPLETE
207,207,0.7927927927927928,2025-01-02 07:19:21.523923,2025-01-02 07:19:28.913208,0 days 00:00:07.389285,3,40,75.0,,,,,,,,,,,40.0,,,,,,,,COMPLETE
208,208,0.8284600389863548,2025-01-02 07:19:28.913782,2025-01-02 07:19:35.320195,0 days 00:00:06.406413,2,110,105.0,,,,,,,,,,,,,,,,,,,COMPLETE
209,209,0.8364327630382676,2025-01-02 07:19:35.320736,2025-01-02 07:19:40.332883,0 days 00:00:05.012147,1,145,,,,,,,,,,,,,,,,,,,,COMPLETE
210,210,0.8392857142857143,2025-01-02 07:19:40.333395,2025-01-02 07:19:46.761756,0 days 00:00:06.428361,2,125,70.0,,,,,,,,,,,,,,,,,,,COMPLETE
211,211,0.8271441568108511,2025-01-02 07:19:46.762292,2025-01-02 07:19:52.778032,0 days 00:00:06.015740,2,135,115.0,,,,,,,,,,,,,,,,,,,COMPLETE
212,212,0.8308578104138852,2025-01-02 07:19:52.778553,2025-01-02 07:19:59.205418,0 days 00:00:06.426865,2,130,120.0,,,,,,,,,,,,,,,,,,,COMPLETE
213,213,0.8130006675567423,2025-01-02 07:19:59.205951,2025-01-02 07:20:04.211410,0 days 00:00:05.005459,1,140,,,,,,,,,,,,,,,,,,,,COMPLETE
214,214,0.8036697247706422,2025-01-02 07:20:04.211956,2025-01-02 07:20:10.681285,0 days 00:00:06.469329,2,125,115.0,,,,,,,,,,,,,,,,,,,COMPLETE
215,215,0.8379520520113775,2025-01-02 07:20:10.681874,2025-01-02 07:20:15.678109,0 days 00:00:04.996235,1,130,,,,,,,,,,,,,,,,,,,,COMPLETE
216,216,0.7294795810668182,2025-01-02 07:20:15.678631,2025-01-02 07:20:23.238986,0 days 00:00:07.560355,3,20,110.0,,,,,,,,,,,100.0,,,,,,,,COMPLETE
217,217,0.8408119658119657,2025-01-02 07:20:23.239554,2025-01-02 07:20:29.297384,0 days 00:00:06.057830,2,25,100.0,,,,,,,,,,,,,,,,,,,COMPLETE
218,218,0.8029707295762342,2025-01-02 07:20:29.297958,2025-01-02 07:20:34.305361,0 days 00:00:05.007403,1,135,,,,,,,,,,,,,,,,,,,,COMPLETE
219,219,0.8288288288288288,2025-01-02 07:20:34.305956,2025-01-02 07:20:40.326570,0 days 00:00:06.020614,2,115,20.0,,,,,,,,,,,,,,,,,,,COMPLETE
220,220,0.8402001668056713,2025-01-02 07:20:40.327093,2025-01-02 07:20:48.253669,0 days 00:00:07.926576,3,120,125.0,,,,,,,,,,,65.0,,,,,,,,COMPLETE
221,221,0.8392857142857143,2025-01-02 07:20:48.254229,2025-01-02 07:20:53.267792,0 days 00:00:05.013563,1,125,,,,,,,,,,,,,,,,,,,,COMPLETE
222,222,0.8325958702064897,2025-01-02 07:20:53.268566,2025-01-02 07:20:58.254434,0 days 00:00:04.985868,1,130,,,,,,,,,,,,,,,,,,,,COMPLETE
223,223,0.8105648110524177,2025-01-02 07:20:58.254964,2025-01-02 07:21:03.243923,0 days 00:00:04.988959,1,120,,,,,,,,,,,,,,,,,,,,COMPLETE
224,224,0.8272695772695773,2025-01-02 07:21:03.244716,2025-01-02 07:21:09.736289,0 days 00:00:06.491573,2,130,135.0,,,,,,,,,,,,,,,,,,,COMPLETE
225,225,0.7996030105036804,2025-01-02 07:21:09.736837,2025-01-02 07:21:15.078298,0 days 00:00:05.341461,1,35,,,,,,,,,,,,,,,,,,,,COMPLETE
226,226,0.8464912280701755,2025-01-02 07:21:15.078840,2025-01-02 07:21:21.516866,0 days 00:00:06.438026,2,140,25.0,,,,,,,,,,,,,,,,,,,COMPLETE
227,227,0.8341110217216412,2025-01-02 07:21:21.517465,2025-01-02 07:21:26.516261,0 days 00:00:04.998796,1,115,,,,,,,,,,,,,,,,,,,,COMPLETE
228,228,0.836985236985237,2025-01-02 07:21:26.516918,2025-01-02 07:21:32.948080,0 days 00:00:06.431162,2,160,30.0,,,,,,,,,,,,,,,,,,,COMPLETE
229,229,0.8221523410202656,2025-01-02 07:21:32.948640,2025-01-02 07:21:37.944836,0 days 00:00:04.996196,1,125,,,,,,,,,,,,,,,,,,,,COMPLETE
230,230,0.8571428571428571,2025-01-02 07:21:37.945341,2025-01-02 07:21:43.969201,0 days 00:00:06.023860,2,135,140.0,,,,,,,,,,,,,,,,,,,COMPLETE
231,231,0.843939393939394,2025-01-02 07:21:43.969771,2025-01-02 07:21:50.423268,0 days 00:00:06.453497,2,135,140.0,,,,,,,,,,,,,,,,,,,COMPLETE
232,232,0.8105884179475237,2025-01-02 07:21:50.423825,2025-01-02 07:21:56.456794,0 days 00:00:06.032969,2,140,130.0,,,,,,,,,,,,,,,,,,,COMPLETE
233,233,0.8558441558441559,2025-01-02 07:21:56.457330,2025-01-02 07:22:04.329641,0 days 00:00:07.872311,3,130,155.0,,,,,,,,,,,10.0,,,,,,,,COMPLETE
234,234,0.7831196581196581,2025-01-02 07:22:04.330195,2025-01-02 07:22:11.718283,0 days 00:00:07.388088,3,130,170.0,,,,,,,,,,,30.0,,,,,,,,COMPLETE
235,235,0.7814826548392206,2025-01-02 07:22:11.718855,2025-01-02 07:22:20.462022,0 days 00:00:08.743167,4,135,160.0,,,,,,,,,,,5.0,175.0,,,,,,,COMPLETE
236,236,0.8672150411280846,2025-01-02 07:22:20.462590,2025-01-02 07:22:28.395222,0 days 00:00:07.932632,3,130,155.0,,,,,,,,,,,25.0,,,,,,,,COMPLETE
237,237,0.8200509770603228,2025-01-02 07:22:28.395801,2025-01-02 07:22:36.341617,0 days 00:00:07.945816,3,145,155.0,,,,,,,,,,,15.0,,,,,,,,COMPLETE
238,238,0.745966263292996,2025-01-02 07:22:36.342600,2025-01-02 07:22:43.750514,0 days 00:00:07.407914,3,135,155.0,,,,,,,,,,,10.0,,,,,,,,COMPLETE
239,239,0.8091931216931216,2025-01-02 07:22:43.751083,2025-01-02 07:22:51.722955,0 days 00:00:07.971872,3,125,170.0,,,,,,,,,,,25.0,,,,,,,,COMPLETE
240,240,0.8138736263736264,2025-01-02 07:22:51.723503,2025-01-02 07:22:58.168305,0 days 00:00:06.444802,2,140,145.0,,,,,,,,,,,,,,,,,,,COMPLETE
241,241,0.8346383766944514,2025-01-02 07:22:58.168868,2025-01-02 07:23:04.169448,0 days 00:00:06.000580,2,130,165.0,,,,,,,,,,,,,,,,,,,COMPLETE
242,242,0.7963963963963965,2025-01-02 07:23:04.170013,2025-01-02 07:23:12.914186,0 days 00:00:08.744173,4,130,120.0,,,,,,,,,,,40.0,10.0,,,,,,,COMPLETE
243,243,0.8093681917211328,2025-01-02 07:23:12.914775,2025-01-02 07:23:19.375835,0 days 00:00:06.461060,2,125,140.0,,,,,,,,,,,,,,,,,,,COMPLETE
244,244,0.8325962325962326,2025-01-02 07:23:19.376399,2025-01-02 07:23:25.903043,0 days 00:00:06.526644,2,45,150.0,,,,,,,,,,,,,,,,,,,COMPLETE
245,245,0.8200509770603228,2025-01-02 07:23:25.903622,2025-01-02 07:23:33.868941,0 days 00:00:07.965319,3,135,160.0,,,,,,,,,,,20.0,,,,,,,,COMPLETE
246,246,0.8597051597051597,2025-01-02 07:23:33.869490,2025-01-02 07:23:39.208015,0 days 00:00:05.338525,1,130,,,,,,,,,,,,,,,,,,,,COMPLETE
247,247,0.8108766233766234,2025-01-02 07:23:39.208559,2025-01-02 07:23:44.235596,0 days 00:00:05.027037,1,150,,,,,,,,,,,,,,,,,,,,COMPLETE
248,248,0.8287732402370707,2025-01-02 07:23:44.236123,2025-01-02 07:23:49.260894,0 days 00:00:05.024771,1,30,,,,,,,,,,,,,,,,,,,,COMPLETE
249,249,0.8124850514231046,2025-01-02 07:23:49.261469,2025-01-02 07:23:54.254183,0 days 00:00:04.992714,1,130,,,,,,,,,,,,,,,,,,,,COMPLETE
250,250,0.7326967150496562,2025-01-02 07:23:54.254861,2025-01-02 07:24:04.435701,0 days 00:00:10.180840,5,75,145.0,,,,,,,,,,,35.0,90.0,95.0,,,,,,COMPLETE
251,251,0.8328408611228366,2025-01-02 07:24:04.436290,2025-01-02 07:24:09.438839,0 days 00:00:05.002549,1,125,,,,,,,,,,,,,,,,,,,,COMPLETE
252,252,0.7924608577263444,2025-01-02 07:24:09.439365,2025-01-02 07:24:15.878578,0 days 00:00:06.439213,2,135,150.0,,,,,,,,,,,,,,,,,,,COMPLETE
253,253,0.8583583583583584,2025-01-02 07:24:15.879124,2025-01-02 07:24:20.873167,0 days 00:00:04.994043,1,135,,,,,,,,,,,,,,,,,,,,COMPLETE
254,254,0.8195421751135655,2025-01-02 07:24:20.873715,2025-01-02 07:24:25.874292,0 days 00:00:05.000577,1,140,,,,,,,,,,,,,,,,,,,,COMPLETE
255,255,0.7960216067907057,2025-01-02 07:24:25.874842,2025-01-02 07:24:30.882856,0 days 00:00:05.008014,1,145,,,,,,,,,,,,,,,,,,,,COMPLETE
256,256,0.8325962325962326,2025-01-02 07:24:30.883380,2025-01-02 07:24:35.906424,0 days 00:00:05.023044,1,135,,,,,,,,,,,,,,,,,,,,COMPLETE
257,257,0.8120569967117282,2025-01-02 07:24:35.906991,2025-01-02 07:24:41.319201,0 days 00:00:05.412210,1,15,,,,,,,,,,,,,,,,,,,,COMPLETE
258,258,0.8236961938310852,2025-01-02 07:24:41.319735,2025-01-02 07:24:46.306520,0 days 00:00:04.986785,1,50,,,,,,,,,,,,,,,,,,,,COMPLETE
259,259,0.017241379310344827,2025-01-02 07:24:46.307057,2025-01-02 07:25:44.277233,0 days 00:00:57.970176,19,25,180.0,35.0,35.0,195.0,110.0,135.0,145.0,145.0,10.0,10.0,,55.0,30.0,115.0,50.0,150.0,85.0,120.0,90.0,COMPLETE
260,260,0.8069377789003958,2025-01-02 07:25:44.278567,2025-01-02 07:25:50.706567,0 days 00:00:06.428000,2,120,155.0,,,,,,,,,,,,,,,,,,,COMPLETE
261,261,0.8042692939244663,2025-01-02 07:25:50.707124,2025-01-02 07:25:55.692348,0 days 00:00:04.985224,1,140,,,,,,,,,,,,,,,,,,,,COMPLETE
262,262,0.815929203539823,2025-01-02 07:25:55.692891,2025-01-02 07:26:02.125191,0 days 00:00:06.432300,2,135,165.0,,,,,,,,,,,,,,,,,,,COMPLETE
263,263,0.740829346092504,2025-01-02 07:26:02.125758,2025-01-02 07:26:09.493100,0 days 00:00:07.367342,3,5,140.0,,,,,,,,,,,50.0,,,,,,,,COMPLETE
264,264,0.8199236827149469,2025-01-02 07:26:09.493683,2025-01-02 07:26:14.460606,0 days 00:00:04.966923,1,130,,,,,,,,,,,,,,,,,,,,COMPLETE
265,265,0.8071911196911197,2025-01-02 07:26:14.461145,2025-01-02 07:26:20.888348,0 days 00:00:06.427203,2,120,10.0,,,,,,,,,,,,,,,,,,,COMPLETE
266,266,0.8315863032844165,2025-01-02 07:26:20.888917,2025-01-02 07:26:25.884711,0 days 00:00:04.995794,1,125,,,,,,,,,,,,,,,,,,,,COMPLETE
267,267,0.790909090909091,2025-01-02 07:26:25.885423,2025-01-02 07:26:33.301654,0 days 00:00:07.416231,3,145,20.0,,,,,,,,,,,10.0,,,,,,,,COMPLETE
268,268,0.8287337662337663,2025-01-02 07:26:33.302223,2025-01-02 07:26:38.557447,0 days 00:00:05.255224,1,40,,,,,,,,,,,,,,,,,,,,COMPLETE
269,269,0.8464912280701755,2025-01-02 07:26:38.557960,2025-01-02 07:26:44.973619,0 days 00:00:06.415659,2,135,65.0,,,,,,,,,,,,,,,,,,,COMPLETE
270,270,0.8018110530246452,2025-01-02 07:26:44.974188,2025-01-02 07:26:49.959108,0 days 00:00:04.984920,1,155,,,,,,,,,,,,,,,,,,,,COMPLETE
271,271,0.4247944339025933,2025-01-02 07:26:49.959682,2025-01-02 07:27:04.460308,0 days 00:00:14.500626,8,115,130.0,,,,,,,,,,,30.0,105.0,105.0,165.0,95.0,110.0,,,COMPLETE
272,272,0.8429605792437651,2025-01-02 07:27:04.460993,2025-01-02 07:27:10.483406,0 days 00:00:06.022413,2,90,135.0,,,,,,,,,,,,,,,,,,,COMPLETE
273,273,0.8090751301760477,2025-01-02 07:27:10.484186,2025-01-02 07:27:17.795435,0 days 00:00:07.311249,3,80,90.0,,,,,,,,,,,60.0,,,,,,,,COMPLETE
274,274,0.8317757009345794,2025-01-02 07:27:17.796040,2025-01-02 07:27:22.753905,0 days 00:00:04.957865,1,125,,,,,,,,,,,,,,,,,,,,COMPLETE
275,275,0.8327326343381389,2025-01-02 07:27:22.754437,2025-01-02 07:27:29.212274,0 days 00:00:06.457837,2,150,145.0,,,,,,,,,,,,,,,,,,,COMPLETE
276,276,0.7797292942313889,2025-01-02 07:27:29.212859,2025-01-02 07:27:35.691806,0 days 00:00:06.478947,2,30,35.0,,,,,,,,,,,,,,,,,,,COMPLETE
277,277,0.5113636363636364,2025-01-02 07:27:35.692353,2025-01-02 07:27:44.510096,0 days 00:00:08.817743,4,130,55.0,,,,,,,,,,,70.0,190.0,,,,,,,COMPLETE
278,278,0.8027216563700117,2025-01-02 07:27:44.510695,2025-01-02 07:27:49.546588,0 days 00:00:05.035893,1,60,,,,,,,,,,,,,,,,,,,,COMPLETE
279,279,0.8301435406698565,2025-01-02 07:27:49.547106,2025-01-02 07:27:54.583521,0 days 00:00:05.036415,1,110,,,,,,,,,,,,,,,,,,,,COMPLETE
